Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;12.0;4;20.0;1;8.0;12.0;4;20.0;
4;1;8.0;11.0;4;20.0;1;8.0;11.0;4;20.0;
5;1;8.0;10.0;4;20.0;1;8.0;10.0;4;20.0;
6;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
7;1;9.5;10.0;4;20.0;1;9.5;10.0;4;20.0;
8;1;9.5;10.0;4;20.3999996185;2;9.5;10.3000001907;3;21.3999996185;
9;2;9.59000015259;10.5;3;21.7264003754;2;9.81500053406;10.1999998093;3;21.8264003992;
10;2;9.88844013214;10.3632001877;3;22.0603717566;2;9.91094017029;10.3632001877;3;22.1992716789;
11;2;9.96358394623;10.4951858521;3;23.2074631453;2;9.99483585358;10.4951858521;3;23.4054436684;
12;2;10.2216796875;11.0209560394;3;24.1828715801;2;10.2662248611;11.0209560394;3;24.4501843452;
13;2;12.0082511902;11.4571752548;3;25.0006883144;2;12.0683965683;11.4571752548;3;25.3486692905;
14;2;14.0082511902;11.8107032776;3;25.6814495325;2;14.0683965683;11.8107032776;2;26.1225088835;
15;2;16.0082511902;12.0916318893;3;26.2481688261;2;15.7228336334;12.6734056473;2;26.7957427502;
16;3;17.0885848999;12.3113050461;3;26.723449707;2;16.7228336334;12.9632444382;2;27.3919057846;
17;3;18.1192131042;12.4808797836;4;26.9068236351;2;18.2696170807;12.4808797836;4;27.7113106251;
18;3;19.1518688202;12.5;4;27.0611462593;3;19.3328781128;12.5;3;28.0173821449;
19;3;20.0887584686;12.5;4;27.2247776985;3;19.625;12.5;3;28.3487696648;
20;3;20.1255760193;12.5;4;27.3977591991;3;20.3784732819;12.5;3;28.7054548264;
21;3;20.1644954681;12.5;3;27.5800426006;3;20.4587268829;12.5;3;29.0869145393;
22;3;20.2055091858;12.5;4;27.7714805603;3;20.5445556641;12.5;5;29.4920539856;
23;4;20.24858284;12.5;3;27.9718174934;3;20.6357116699;12.5;5;29.9191560745;
24;4;20.2936592102;12.5;3;28.1806821823;3;20.7318096161;12.5;5;30.3658571243;
25;4;20.3406524658;12.5;3;28.3975830078;3;20.8323173523;12.5;5;30.8291530609;
26;4;20.3894557953;12.5;3;28.6219055653;3;20.9365596771;12.5;5;31.3054442406;
27;4;20.4399280548;12.5;3;28.8529140949;3;21.0437240601;12.5;6;31.790620327;
28;4;20.4919052124;12.5;4;29.089756012;4;21.1528892517;12.5;3;61.0301818848;
29;4;18.5451946259;13.5;4;29.3314704895;4;18.625;14.5;3;63.5318975449;
30;4;17.5995807648;14.5;5;29.5770010948;4;18.625;16.5;4;65.5502567291;
31;4;16.6548252106;15.5;6;29.8252120018;4;18.625;18.5;4;67.1398248672;
32;4;15.7106723785;16.5;6;30.0749063492;4;18.625;20.5;5;68.3811273575;
33;4;15.1418533325;17.5;6;30.3248500824;4;19.0;22.5;5;69.3555717468;
34;4;15.198091507;18.5;6;30.5737948418;4;20.0;24.5;5;69.8008718491;
35;5;15.2541036606;19.5;5;30.8205022812;4;21.0;26.5;6;70.1977939606;
36;5;15.3096132278;20.5;5;31.0637698174;4;22.0;27.8134555817;6;70.5689210892;
37;5;15.3643484116;21.5;5;31.3024535179;4;23.0;29.0732460022;6;70.9130792618;
38;5;15.4180517197;22.5;5;31.5354895592;4;24.0;30.3141555786;8;71.2297668457;
39;5;15.4704856873;23.5;5;31.7619123459;4;25.0;31.5358352661;8;71.5190839767;
40;5;15.5214300156;24.5;5;31.9808688164;5;26.0;32.7383575439;8;71.7816419601;
41;5;15.5706958771;25.5;6;32.1916303635;5;26.4249992371;33.9221496582;9;72.0184679031;
42;5;14.0;27.5;6;32.3935980797;5;26.4249992371;35.087928772;10;72.2309007645;
43;5;14.0;29.5;8;32.5863051414;5;26.4249992371;36.2366294861;11;72.4204978943;
44;5;14.0;31.5;8;32.7694153786;5;27.4249992371;36.2366294861;12;72.5889520645;
45;5;14.0;33.5;7;32.9427189827;5;27.4249992371;36.2366294861;12;72.7380180359;
46;5;15.0;32.5;9;34.1061229706;5;28.4249992371;37.2366294861;13;72.75;
47;5;15.0;34.1742858887;10;34.3896425962;5;29.3499984741;38.2366294861;13;73.75;
48;6;17.0;35.9817504883;9;35.6788209677;5;31.3499984741;37.5;17;73.7899999619;
49;6;19.2869720459;33.3823738098;11;35.9952836037;5;33.3499984741;37.5;17;73.8311839104;
50;6;18.5529880524;34.4762916565;11;36.3209474087;6;34.3499984741;37.5;16;73.8735535145;
51;6;20.2340431213;33.5;12;36.6575767994;6;35.3499984741;37.5;17;73.9171074629;
52;7;20.2386302948;35.5;11;37.0069338083;6;36.6125984192;37.5;17;73.961841464;
53;7;21.7023162842;37.5;12;37.3707153797;6;36.9749984741;37.3482894897;17;74.0077478886;
54;7;23.7618865967;36.5;12;37.6746937037;6;37.2579917908;35.5;17;74.0548160076;
55;7;25.5741729736;37.5;13;37.9879133701;6;35.2685813904;36.5;17;74.1030313969;
56;7;25.9073753357;37.5;13;38.3264238834;6;34.2794303894;37.5;17;74.1523760557;
57;7;25.6499996185;38.3155860901;13;38.6904463768;6;32.9749984741;39.4816627502;18;74.2028282881;
58;8;26.4383869171;35.3305511475;14;39.0797396898;7;32.3018836975;39.5;16;99.2543625832;
59;8;25.6499996185;34.5;14;39.4935261011;7;31.3499984741;44.5;16;100.566950321;
60;8;26.609369278;33.3607635498;12;40.9304306507;7;32.4249992371;48.5898666382;17;101.641120434;
61;8;27.7027740479;34.3760032654;8;41.4184423685;7;33.4249992371;52.6273880005;17;102.505209923;
62;8;28.8009033203;35.3913192749;11;41.9254920483;7;34.4249992371;56.6656036377;17;103.194457769;
63;8;29.4332351685;35.5;11;42.4482878447;7;35.4249992371;60.7044715881;18;103.744519114;
64;8;27.895647049;38.4221687317;10;42.9829727411;8;37.4249992371;63.7439727783;18;109.395935416;
65;8;28.9513988495;37.5;12;43.5252282619;8;40.0765609741;66.8089447021;18;113.061754704;
66;8;29.7931747437;37.5;14;44.0704103708;8;41.5282783508;69.8760910034;20;115.845563173;
67;8;29.6483821869;38.3320960999;14;44.613718152;9;42.8248329163;72.9453659058;19;127.735009432;
68;8;27.9664535522;38.5;15;46.1503754854;9;45.0;77.0167007446;19;129.153345823;
69;8;28.6499996185;41.5;16;46.7158164978;9;48.0;77.0900039673;20;130.375550866;
70;8;30.6499996185;40.5159301758;17;47.2670420408;11;45.0;81.1651916504;18;131.584543467;
71;8;31.6499996185;41.5316619873;18;47.8003997803;11;44.0;85.2421417236;19;132.672616482;
72;8;31.8594074249;42.5474090576;18;48.3128694296;12;44.0;86.3207321167;18;133.730580807;
73;8;32.556098938;42.5;19;48.8021272421;12;42.0;89.4008255005;19;134.804957628;
74;10;29.9517707825;45.3482894897;18;50.6974520683;12;41.0;92.4822692871;20;135.89674139;
75;10;30.2039470673;45.0;18;52.3308861256;13;41.0;92.5648956299;19;137.006612539;
76;10;30.1285934448;48.3387031555;18;53.7332364321;13;39.0;95.6485214233;20;138.134602785;
77;10;29.6243095398;46.6895141602;19;54.9382297993;14;38.0;98.7329711914;22;139.279796362;
78;10;32.0695533752;43.9097442627;19;55.830183506;14;40.0;95.8180541992;23;140.440083265;
79;10;29.0307655334;45.0;20;56.4935274124;14;39.0;97.9035491943;22;141.612006426;
80;10;29.6770172119;44.0;15;57.1064521074;14;40.0;100.989273071;23;142.695041418;
81;10;28.6820106506;45.0;14;57.5794374943;15;43.0;99.9035491943;22;144.746901512;
82;10;29.6869850159;44.0;14;58.0202850103;15;44.0;104.655685425;23;145.89908731;
83;9;30.6919384003;44.0;16;58.4316512346;16;47.0;108.867294312;23;147.478655338;
84;10;31.6968688965;44.0;15;58.8163688183;16;48.0;109.078872681;23;149.007741332;
85;10;31.6354808807;44.0;15;59.1772975922;16;48.0;112.289108276;23;150.479199886;
86;10;32.0813484192;44.0;12;59.3683789968;16;49.5355911255;116.496749878;23;151.88728714;
87;10;31.6749992371;44.0;12;59.5609428883;16;49.6209220886;115.700622559;25;154.227750182;
88;9;30.0913238525;39.0;11;57.4638986588;17;49.6947135925;118.899551392;22;157.78828752;
89;9;29.6749992371;39.0;12;57.59927845;17;52.7581367493;125.092544556;23;159.070398092;
90;9;29.6749992371;39.0;12;57.7364406586;17;53.7999992371;126.188720703;24;160.171899438;
91;9;29.6749992371;39.0;12;57.8751428127;18;52.7999992371;130.442352295;23;161.030300617;
92;9;29.6749992371;39.0;12;58.0151268244;19;53.7400016785;135.685791016;23;161.864921689;
93;9;30.1148910522;39.0;13;58.1561203003;19;54.686000824;144.100769043;25;162.674221873;
94;9;29.6749992371;39.0;13;58.2978391647;20;55.6374015808;149.19934082;26;163.457750082;
95;9;29.6749992371;39.0;13;58.424200058;20;56.5936584473;153.571716309;26;164.215877652;
96;9;29.6749992371;39.0;13;58.5466425419;20;57.5542945862;157.85546875;28;164.949545383;
97;9;29.6749992371;39.0;13;58.6691207886;22;59.518863678;156.944366455;26;166.660045505;
98;9;29.6749992371;39.0;13;58.7913348675;22;60.4869766235;158.029907227;28;167.424623251;
99;9;29.6749992371;39.0;13;58.9129860401;22;62.4582824707;160.112106323;31;170.355987668;
100;9;29.6749992371;39.0;13;59.0337805748;22;61.5536460876;161.526321411;31;173.386944056;
