Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;2;6.0;14.3000001907;3;21.0;1;6.0;14.0;4;20.0;
2;2;7.15000009537;13.0;3;21.0299999714;1;7.0;13.0;6;20.0;
3;2;8.15450000763;12.0;3;21.0605909824;1;8.0;12.0;6;20.0;
4;2;8.15908908844;11.0;3;21.091766119;1;8.0;11.0;6;20.0;
5;2;8.16376495361;10.0;3;21.1235172749;1;8.0;10.0;5;20.0;
6;2;9.25279140472;10.0;3;21.1558350325;1;9.0;10.0;5;20.0;
7;2;9.76006317139;10.0;3;21.1887089014;2;9.5;10.3000001907;4;21.0;
8;2;9.76745986938;10.0;3;21.6340136528;2;9.72500038147;10.0;4;21.4999996424;
9;2;9.86765289307;10.1999998093;3;22.0068871975;2;9.8375005722;10.1999998093;4;21.9353003502;
10;2;9.95154953003;10.3632001877;3;22.3184864521;2;9.93544197083;10.3632001877;4;22.3176362514;
11;2;10.0216598511;10.4951858521;3;23.4320747852;2;10.0214681625;10.4951858521;3;23.5373773575;
12;2;10.2722177505;11.0209560394;3;24.3685975075;2;10.2959108353;11.0209560394;3;24.5968167782;
13;2;12.0500392914;11.4571752548;3;25.1417599916;2;12.1013889313;11.4571752548;3;25.5111111403;
14;2;14.0500392914;11.8107032776;3;25.771723628;2;14.1013889313;11.8107032776;3;26.3018171787;
15;2;16.0500392914;12.0916318893;4;26.2811454535;2;16.1013889313;12.0916318893;3;26.9928781986;
16;3;17.0960044861;12.3113050461;4;26.6922996044;2;17.2561435699;12.3113050461;3;27.6076834202;
17;3;18.1122055054;12.4808797836;4;26.8044247627;2;18.3181667328;12.4808797836;3;27.9463441372;
18;3;19.1288299561;12.5;5;26.8801307678;2;19.385761261;12.5;4;28.2720229626;
19;3;20.0480289459;12.5;5;26.9575897455;2;20.3612060547;12.5;4;28.6230447292;
20;3;20.0654582977;12.5;5;27.0367236137;2;20.4401855469;12.5;4;28.9990065098;
21;3;20.0832633972;12.5;6;27.1174445152;2;20.5247764587;12.5;4;29.3989467621;
22;3;19.625;13.3469781876;6;27.1996555328;2;20.6147632599;12.5;4;29.8212919235;
23;3;20.1199226379;12.5;6;27.2832500935;2;20.7097911835;12.5;4;30.2638244629;
24;3;19.625;13.4132995605;6;27.3681128025;2;20.8093605042;12.5;5;30.7236814499;
25;3;18.15782547;13.5;6;27.4541199207;2;20.9128284454;12.5;5;31.19739151;
26;3;17.1771774292;14.5;8;27.5411400795;2;19.625;13.5;5;31.680949688;
27;3;16.1967563629;15.5;8;27.6290345192;2;20.625;12.5;5;32.1699318886;
28;3;14.625;17.5;8;27.7176582813;2;19.625;13.5;5;32.6596431732;
29;3;14.0;18.5870628357;8;27.8068611622;2;17.625;15.5;5;33.1452922821;
30;3;14.6315441132;18.5;7;27.8964881897;2;16.625;17.5;5;33.6221752167;
31;3;14.6517095566;19.5;8;27.9863810539;2;15.625;19.5;5;34.0858602524;
32;3;14.6719360352;20.5;8;28.0763792992;2;14.625;21.5;4;34.5323524475;
33;3;14.6921854019;21.5;8;28.1663210392;3;14.0;23.5;3;34.9582242966;
34;3;14.7124223709;22.5;8;28.2560443878;3;14.0;25.4707565308;3;35.3607130051;
35;3;14.7326097488;23.5;8;28.3453888893;3;14.0;26.7524986267;4;35.7377691269;
36;3;14.7527122498;24.5;8;28.4341959953;3;14.0;28.0164375305;5;36.088060379;
37;3;14.772693634;25.5;8;28.5223107338;3;14.0;29.2616424561;5;36.4109382629;
38;3;14.7925205231;26.5;8;28.6095826626;3;14.0;30.487657547;6;36.7063741684;
39;3;14.8121566772;27.5;8;28.6958668232;3;14.0;31.6944618225;6;36.9748744965;
40;3;14.8315696716;28.5;9;28.781024456;3;14.0;32.8824119568;6;38.2173805237;
41;3;14.850730896;29.5;9;28.8649244308;3;15.0;34.0521659851;7;38.4551701546;
42;3;15.8696079254;27.5;10;28.9474434853;3;16.0;35.2046203613;7;38.6699557304;
43;3;14.8881750107;28.5;11;29.0284671783;3;16.2340431213;36.3408317566;7;38.8634001017;
44;3;14.9064054489;29.5;11;29.1078896523;3;16.2386322021;37.461971283;8;39.0372418165;
45;3;15.9242753983;27.5;12;29.1856155396;3;16.2432594299;38.5692634583;11;39.1018965244;
46;3;14.9417629242;28.5;13;29.2615585327;3;17.0;37.3713264465;11;39.1228116751;
47;3;14.9588508606;29.5;12;29.3356432915;3;16.2526321411;37.5999984741;12;39.1438889503;
48;3;15.9755191803;27.5;12;29.4078040123;3;16.2573738098;38.5999984741;16;39.1651208401;
49;3;14.9917564392;28.5;13;29.4779849052;3;17.0;37.4155845642;16;39.1864993572;
50;3;15.0075464249;29.5;13;29.5461406708;3;16.2669620514;37.5999984741;16;39.2080165148;
51;3;16.0228824615;27.5;14;29.6122350693;3;18.0;34.5999984741;17;39.2296639681;
52;3;16.0;27.5;14;29.6762418747;3;20.0;33.5999984741;17;39.2514331341;
53;3;18.0;27.5;16;29.7381439209;3;21.9249992371;32.5999984741;18;39.2733153105;
54;3;19.0660820007;27.5;16;29.7979326248;3;22.9249992371;32.5;18;39.2953014374;
