Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;8.0;11.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;8.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;9.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
7;1;9.5;10.0;5;20.0;1;9.5;10.0;6;20.0;
8;1;9.5;10.0;4;20.3999996185;1;9.5;10.0;6;20.3999996185;
9;1;9.59000015259;10.1999998093;4;20.7264003754;2;9.59000015259;10.5;5;21.7264003754;
10;1;9.66343975067;10.3632001877;4;20.9903717041;2;9.88844013214;10.3632001877;5;21.9903717041;
11;1;9.72283363342;10.4951858521;4;22.0419120789;2;9.94783401489;10.4951858521;5;23.0819120407;
12;2;9.95943069458;11.3209562302;3;23.9143505096;2;10.1934309006;11.0209560394;5;23.99553442;
13;2;11.9478340149;11.4571752548;3;24.6514065266;2;11.9660997391;11.4571752548;5;24.7449600697;
14;2;13.9478340149;11.8107032776;3;25.2438547611;2;13.9660997391;11.8107032776;5;25.3503712416;
15;2;15.9478340149;12.0916318893;3;25.7143762112;2;15.9660997391;12.0916318893;5;25.8344515562;
16;2;16.9684810638;12.3113050461;3;26.0852768421;2;16.9954986572;12.3113050461;5;26.2195074558;
17;2;17.9756240845;12.4808797836;3;26.1558350325;2;18.0058269501;12.4808797836;5;26.3048160076;
18;2;18.7228336334;12.5;3;26.1887089014;2;19.0164165497;12.5;6;26.3530313969;
19;2;19.625;12.5;3;26.2221269608;2;19.9294319153;12.5;6;26.4023760557;
20;2;19.625;12.5;4;26.2560760975;2;19.9405345917;12.5;6;26.4528282881;
21;2;19.625;12.5;5;26.2905418873;2;19.9518871307;12.5;6;26.5043625832;
22;2;19.625;12.5;5;26.3255085945;2;19.9634819031;12.5;6;26.5569496155;
23;2;19.625;12.5;5;26.3609591722;2;19.9753131866;12.5;6;26.6105561256;
24;2;19.625;12.5;5;26.3968753815;2;19.9873752594;12.5;6;26.6651450396;
25;2;19.625;12.5;7;26.4332377911;2;19.9996566772;12.5;7;26.72067523;
26;2;19.625;12.5;7;26.4700255394;2;20.0121517181;12.5;7;26.7771017551;
27;2;19.625;12.5;7;26.5072168112;2;20.024848938;12.5;7;26.8343759775;
28;2;19.625;12.5;8;26.5447884798;2;19.625;13.2337503433;7;26.8924454451;
29;2;19.625;12.5;8;26.5827163458;2;18.0508003235;13.5;7;26.9512542486;
30;2;17.625;13.5;8;26.6209751368;2;17.064031601;14.5;7;27.0107431412;
31;2;16.625;14.5;8;26.6595385075;2;16.0774173737;15.5;7;27.0708494186;
32;2;15.625;15.5;8;26.6983793974;2;15.0909414291;16.5;7;27.1315076351;
33;3;14.625;16.5;5;55.4874696732;2;14.4795894623;17.5;8;27.1926498413;
