Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;4;23.0;1;11.8999996185;8.625;5;17.25;
5;1;9.60000038147;11.5;4;23.0;1;12.8999996185;8.625;5;17.25;
6;1;10.6000003815;11.5;4;23.0;2;14.5;8.625;4;18.25;
7;1;11.6000003815;11.5;4;23.0;2;15.5;8.625;4;18.5949993134;
8;2;11.8999996185;11.6999998093;3;24.4599990845;2;16.156999588;8.79749965668;4;18.8861961365;
9;2;12.3380002975;11.7299995422;3;24.9062833786;2;16.3317184448;8.94309806824;4;19.7067136765;
10;2;12.4718856812;11.9106416702;3;25.1763027906;2;16.8240280151;9.3333568573;4;20.416779995;
11;2;12.5528917313;12.0;3;26.4977414608;2;18.8240280151;9.6677980423;4;21.0226662159;
12;2;14.5357074738;12.6000003815;3;27.5877399445;2;20.8240280151;9.94955635071;4;21.5340260267;
13;2;16.5357074738;13.0788002014;3;28.4752565622;2;21.9002914429;10.1834592819;4;21.9622858763;
14;2;18.5357074738;13.4505519867;4;29.1961312294;2;22.9271316528;10.3752222061;4;22.3193571568;
15;3;19.6655044556;13.7328653336;4;29.7865825891;2;23.9546756744;10.5308046341;5;22.5548160076;
16;3;20.7162208557;13.943564415;5;30.0818116665;2;24.9829177856;10.625;5;22.6030313969;
17;3;21.7709293365;14.0;5;30.2778806686;2;26.0118465424;10.625;5;22.6523760557;
18;3;22.829750061;14.0;5;30.4879496098;2;27.0414524078;10.625;5;22.7028282881;
19;3;23.1463851929;14.0;5;30.7121648788;2;27.6216964722;10.625;5;22.7543625832;
20;3;22.3999996185;14.8136491776;6;30.9505054951;2;26.75;11.0763092041;5;22.8069496155;
21;4;22.3999996185;14.8851518631;5;31.2027587891;2;26.75;11.0920848846;6;22.8605561256;
22;4;22.3999996185;14.9608278275;5;31.4684994221;2;26.75;11.4302778244;6;22.9151450396;
23;4;22.3999996185;15.0405502319;5;31.7470719814;2;26.75;11.457572937;6;22.97067523;
24;4;23.3999996185;14.0;5;32.0375800133;2;27.75;10.625;6;23.0271017551;
25;4;23.6112747192;14.0;5;32.3388810158;2;27.8162612915;10.625;6;23.0843759775;
26;4;23.7016639709;14.0;6;32.6495933533;3;27.8506259918;10.625;5;23.1424454451;
27;4;22.3999996185;15.0;6;32.9681096077;3;27.8854675293;10.625;5;23.2012542486;
28;4;22.3999996185;16.0;6;33.2926211357;3;27.920753479;10.625;5;23.2607431412;
29;4;22.3999996185;16.6463108063;6;33.6211543083;3;27.956445694;10.625;5;23.3208494186;
30;4;21.3999996185;15.6463108063;6;33.9516134262;3;26.75;11.625;5;23.3815076351;
31;4;21.1854839325;16.0;6;34.2818317413;3;26.75;11.6907539368;5;23.4426498413;
32;4;20.2845497131;17.0;7;34.6096282005;3;26.75;11.7213249207;5;23.5042052269;
33;5;19.3828887939;18.0;6;34.9328637123;3;26.75;11.7521028519;5;23.5661010742;
34;5;18.4798583984;19.0;6;35.2494969368;3;26.75;11.7830505371;5;23.6282629967;
35;5;17.574848175;20.0;6;35.5576372147;3;26.75;13.7830505371;5;23.6906147003;
36;5;16.6672897339;21.0;6;35.8555865288;3;26.75;15.7830505371;6;23.7530794144;
37;5;16.3566761017;22.0;6;36.1418762207;3;26.75;17.7830505371;6;23.8155794144;
38;5;16.4425621033;23.0;7;37.4152908325;3;26.75;19.7830505371;5;23.878036499;
39;5;17.5245876312;24.5;7;37.7148780823;3;26.75;21.7830505371;5;23.940372467;
40;5;18.6024627686;25.0;7;38.0011382103;3;26.75;21.9701862335;5;24.0025100708;
41;5;18.6759872437;26.5405921936;8;38.2736465931;3;26.75;22.0012550354;6;24.0643725395;
42;5;19.0820941925;27.0;8;38.5322188139;3;26.75;22.0321865082;6;25.1258842945;
43;6;17.7450275421;26.5835533142;8;38.7768877745;3;27.75;23.0629425049;6;25.2269713879;
44;6;18.0;27.5835533142;8;40.0078737736;3;28.75;24.0934867859;8;25.328745842;
45;6;21.377325058;29.5835533142;10;40.2655570507;3;29.3987102509;25.1237812042;8;25.4311397076;
46;6;22.0;31.5835533142;10;40.5116307735;3;29.4241313934;26.153793335;8;25.5340846777;
47;6;24.4059104919;33.5835533142;11;40.7467051744;3;29.4502639771;27.1834888458;10;25.6375120878;
48;6;26.3370666504;34.5835533142;12;40.9714581966;3;29.477104187;27.2128353119;10;25.7413532734;
49;6;25.0;35.7264137268;12;41.1866115332;3;29.5046482086;27.2418022156;11;25.8455395699;
50;6;26.8148612976;36.0;13;41.314697504;5;29.5328903198;27.270362854;8;35.9500024319;
51;6;27.2444095612;37.0;15;41.4153721333;5;29.75;28.9750003815;8;36.454673171;
52;6;26.8831672668;38.6524085999;11;41.5181764364;5;30.75;30.0273361206;9;36.9338840246;
53;6;26.3999996185;39.0;12;41.6230512857;5;30.75;31.0797424316;9;37.3863053322;
54;6;27.3999996185;38.5615272522;13;41.7299300432;5;30.75;32.132183075;10;37.8112874031;
55;6;26.9331302643;38.7264137268;12;41.8387385607;6;30.75;33.1846237183;9;38.2087926865;
56;6;26.8513088226;39.9171905518;15;41.9493950605;6;32.7163314819;30.625;9;38.5793067217;
57;6;28.4348182678;37.0;16;42.0618103743;6;33.7490844727;30.625;9;39.9871639013;
58;6;27.4685440063;38.0;17;42.1758881807;6;34.5760040283;31.0234375;9;41.2203065157;
59;7;26.3999996185;40.832572937;11;58.2915246487;6;35.1201324463;31.3489723206;9;42.2964212894;
60;7;29.3999996185;39.0;12;59.3586094379;6;35.589717865;31.6102333069;10;44.2357254028;
61;7;30.3999996185;42.0;12;60.3840003014;6;36.9959983826;32.8168411255;10;45.118563652;
62;7;31.3999996185;42.0;15;61.3727695942;6;38.3500480652;33.9782943726;10;45.7002882957;
63;7;32.4000015259;43.0;15;62.3338643312;7;38.5380210876;35.0;11;46.2187839746;
64;7;33.4000015259;44.0;15;63.2790873051;8;38.7012214661;36.0;10;46.7002813816;
65;7;34.4000015259;44.0;17;64.2219719887;8;38.8653373718;37.0;10;47.0469690561;
