Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
3;1;8.0;12.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
4;1;9.0;11.5;4;23.0;1;11.8999996185;8.625;4;17.25;
5;1;9.60000038147;11.5;4;23.0;1;12.8999996185;8.625;4;17.25;
6;1;10.6000003815;11.5;4;23.0;1;13.8999996185;8.625;4;17.25;
7;1;11.6000003815;11.5;4;23.0;1;14.8999996185;8.625;4;17.5949993134;
8;1;11.8999996185;11.5;4;23.4599990845;1;15.5569992065;8.79749965668;4;17.8861961365;
9;1;12.0380001068;11.7299995422;4;23.8212833405;1;15.7317180634;8.94309806824;4;18.6667137146;
10;1;12.1463851929;11.9106416702;4;24.0;1;16.2000274658;9.3333568573;4;19.3355960846;
11;1;12.2000007629;12.0;4;25.2000007629;1;17.2000274658;9.6677980423;4;19.8991127014;
12;1;14.1463851929;12.6000003815;4;26.1576004028;1;18.2000274658;9.94955635071;4;20.3669185638;
13;1;15.1463851929;13.0788002014;4;26.9011039734;1;19.2000274658;10.1834592819;4;20.7504444122;
14;1;16.1463851929;13.4505519867;5;27.4657306671;1;20.2000274658;10.3752222061;4;21.0616092682;
15;2;17.1463851929;13.7328653336;5;27.88712883;1;21.2000274658;10.5308046341;4;21.25;
16;2;18.1463851929;13.943564415;6;28.0;1;22.2000274658;10.625;4;21.25;
17;2;19.1463851929;14.0;6;28.0;1;23.2000274658;10.625;5;21.25;
18;2;20.1463851929;14.0;6;28.0;2;24.2000274658;10.625;4;21.25;
19;2;20.3999996185;14.0;5;28.0;2;24.75;10.625;4;21.25;
20;2;20.3999996185;14.0;5;28.0;2;24.75;10.625;4;21.25;
21;2;20.3999996185;14.0;5;28.0;2;24.75;10.625;4;21.25;
22;2;20.3999996185;14.0;5;28.0;2;24.75;10.625;4;21.25;
23;2;20.3999996185;14.0;7;28.0;2;24.75;10.625;4;21.25;
24;2;20.3999996185;14.0;7;28.0;2;24.75;10.625;4;21.25;
25;2;20.3999996185;14.0;7;28.0;2;24.75;10.625;4;21.25;
26;2;20.3999996185;14.0;7;28.0;2;24.75;10.625;5;21.25;
27;2;20.3999996185;14.0;7;28.0;2;24.75;10.625;5;21.25;
28;2;20.3999996185;14.0;8;28.0;2;24.75;10.625;6;21.25;
29;2;18.3999996185;15.0;8;28.0;2;24.75;10.625;6;21.25;
30;2;17.3999996185;16.0;8;28.0;2;24.75;10.625;6;21.25;
31;2;16.3999996185;17.0;9;28.0;2;24.75;10.625;7;21.25;
32;2;15.3999996185;18.0;9;28.0;2;24.75;10.625;7;21.25;
33;2;14.3999996185;19.0;9;28.0;2;24.75;10.625;5;21.25;
34;2;13.3999996185;20.0;9;28.0;2;24.75;10.625;5;21.25;
35;2;12.3999996185;21.0;9;28.0;2;24.75;10.625;5;21.25;
36;2;12.0;22.0;10;28.0;2;24.75;10.625;5;21.25;
37;2;12.0;23.0;10;28.0;2;24.75;10.625;4;21.25;
38;2;12.0;24.0;10;28.0;2;24.75;11.625;4;21.25;
39;2;12.0;25.0;11;28.0;2;24.75;12.625;4;21.25;
40;2;12.0;26.0;12;28.0;2;24.75;13.625;3;21.25;
41;2;12.0;27.0;12;28.0;2;24.75;14.625;2;21.25;
42;3;13.0;25.0;12;28.0;2;24.75;15.625;3;21.25;
43;3;12.0;26.0;12;28.0;2;24.75;15.625;4;21.25;
44;3;12.0;27.0;13;28.0;2;24.75;15.625;5;21.25;
45;3;13.0;25.0;13;28.0;2;24.75;15.625;5;21.25;
46;3;12.0;26.0;13;28.0;2;24.75;15.625;6;21.25;
47;4;12.0;27.0;13;28.0;2;24.75;15.625;6;21.25;
48;4;14.0;25.5;13;29.0;2;24.75;15.625;6;21.25;
49;4;14.0;26.0;13;29.0399999619;2;24.75;15.625;7;21.25;
50;4;14.3120002747;27.0;14;29.0811839104;2;24.75;15.625;7;21.25;
51;4;15.3243551254;25.0;15;29.1235535145;2;24.75;15.625;8;21.25;
52;5;16.3370666504;25.0;10;57.9171074629;2;24.75;15.625;8;21.25;
53;5;18.0;26.0;11;59.974342227;2;24.75;15.625;9;21.25;
54;5;17.3635520935;29.0;12;61.5545275211;2;24.75;15.625;9;21.25;
55;5;17.3773231506;32.0;11;62.7168757915;2;24.75;15.625;9;21.25;
56;5;18.0;35.0;12;63.5462458134;2;24.75;15.625;10;21.25;
57;6;19.4059104919;37.0;11;64.1279047728;2;24.75;15.625;10;21.25;
58;6;20.0;38.7011871338;12;64.2028282881;2;24.75;15.625;10;21.25;
59;6;21.0;39.7264137268;12;64.2543625832;2;24.75;15.625;10;21.25;
60;6;22.4513092041;40.0;12;64.3069496155;2;24.75;15.625;11;21.25;
61;6;23.0;41.7784729004;12;64.3605561256;2;24.75;15.625;10;21.25;
62;6;24.483165741;42.0;12;64.4151450396;2;24.75;15.625;10;22.046875;
63;6;26.0;40.832572937;12;64.47067523;2;25.2281265259;16.0234375;10;22.6979465485;
64;6;26.0;41.0;12;65.5271017551;2;25.6187667847;16.3489723206;11;23.2204647064;
65;6;28.5331306458;43.0;12;65.6043759584;3;25.9322776794;16.6102333069;10;23.6336803436;
66;6;31.0;42.9171867371;12;65.682641387;3;26.1802082062;16.8168411255;11;23.9565925598;
67;7;31.5677337646;44.0;12;65.7618360519;3;26.3739547729;16.9782962799;11;24.0;
68;7;32.0103759766;46.0;12;65.8418940306;3;26.4000015259;17.0;11;24.0;
69;8;32.4249992371;46.0;12;65.9227459431;3;26.4000015259;17.0;11;24.0;
70;9;33.0462532043;47.5509490967;11;67.0043193102;3;24.4000015259;18.0;11;24.0;
71;9;36.4907531738;46.0;10;67.1715388298;3;23.4000015259;19.0;11;24.0;
72;9;39.0638237;46.5719451904;10;67.3456288576;3;22.4000015259;20.0;11;24.0;
73;9;40.0131530762;47.5825614929;11;68.5268150568;3;21.4000015259;21.0;11;25.0;
74;10;44.0621070862;47.5932502747;11;68.7553082705;3;21.4000015259;23.0;10;25.0900000334;
75;10;46.1145133972;48.6040077209;11;68.9924819469;3;21.4000015259;25.0;10;25.1871190071;
76;10;49.1705093384;47.6148300171;12;70.2385008335;3;20.4000015259;27.0;11;25.2917383909;
77;10;52.4317550659;48.6257171631;13;74.2608300447;3;19.4000015259;29.0;11;25.4042263031;
78;10;55.5730285645;49.6366577148;13;77.2991058826;3;18.4000015259;31.0;10;25.5249304771;
79;10;58.560585022;50.2770004272;13;79.5599899292;3;17.4000015259;32.0;10;25.6541694403;
80;10;61.2111282349;50.9404373169;14;82.2184659243;3;16.4000015259;33.0;10;25.7922235727;
81;11;64.666885376;53.2652587891;13;84.0483692884;3;15.4000015259;34.0;11;25.9393253326;
82;11;61.2425384521;58.3636703491;12;84.6159424186;3;14.4000015259;35.0;11;26.0956480503;
83;12;63.917755127;61.1106948853;10;95.2189187407;3;14.0;36.0;12;26.261295557;
84;12;60.4602966309;67.4768981934;12;96.3560925126;4;14.0;37.0;11;26.4362905025;
85;12;59.5782775879;75.0692367554;12;97.4985701442;4;14.0;38.0;12;26.6205644608;
86;12;57.7020721436;80.9087371826;13;98.6416637897;4;15.0;36.0;14;26.8139474392;
87;13;55.8313560486;85.453742981;16;99.7814756632;4;14.0;37.0;15;27.016159296;
88;13;53.9657287598;88.9054336548;17;100.914859653;4;14.0;38.0;15;27.2268030643;
89;13;52.104675293;92.1454086304;17;102.039328158;4;15.0;36.0;15;27.445360899;
90;13;50.2475967407;95.3938827515;18;103.152935266;4;14.0;37.0;15;27.6711919308;
91;14;52.6640815735;92.2012405396;18;104.254145503;4;14.0;38.0;16;28.9035346508;
92;15;56.782623291;92.1772460938;22;105.341705382;4;16.0;37.0;16;29.091512382;
93;16;59.1432647705;93.518913269;19;116.414530635;4;16.0;39.0;16;29.2891423702;
94;16;62.4240951538;95.6088485718;20;117.971611589;5;16.0;41.0;14;44.4948496222;
95;17;63.6362228394;100.724769592;19;119.484452546;5;18.0;41.0;14;45.7570322752;
96;18;65.3695755005;104.831115723;18;120.853272706;5;18.0;44.0;15;46.9290559888;
97;19;67.582611084;109.939331055;17;122.138817519;5;19.0;46.0;15;47.9987689257;
98;19;69.794631958;113.057510376;18;124.387676209;5;21.0;45.0;15;48.9609382749;
99;19;73.0047073364;120.068511963;18;125.571539164;5;21.0;47.0;16;49.8163173199;
100;20;72.8179016113;128.432250977;17;126.715530634;5;22.0;48.0;17;50.5702027082;
101;20;72.9504089355;135.839523315;19;128.81785205;5;23.4461841583;46.0;18;51.2308644056;
102;21;80.9466629028;142.585479736;19;130.827426285;5;22.5457420349;47.0;19;51.8081112504;
103;21;86.4863128662;149.91973877;20;131.918774456;5;22.6274147034;48.0;20;52.3121618032;
104;21;90.3458251953;156.258010864;20;132.984444648;5;23.6937599182;46.0;20;52.6541361213;
105;21;93.0319061279;160.490921021;22;134.025434911;5;22.7250003815;47.0;22;52.8503377438;
106;21;93.5606536865;166.222518921;22;135.947396189;5;22.7250003815;48.0;22;53.0389044285;
107;21;95.2207794189;171.110061646;24;138.663789362;5;22.7250003815;49.0;23;53.2192708254;
108;22;94.574546814;177.829864502;23;142.500721842;5;22.7250003815;50.0;24;53.3910145164;
109;22;97.9962005615;184.58241272;23;145.548677295;5;22.7250003815;51.0;24;53.5538480878;
110;22;97.4661102295;193.549682617;24;148.69504264;5;22.7250003815;52.0;25;53.7076106071;
111;22;99.481590271;198.285842896;32;152.920682937;5;22.7250003815;53.0;26;53.8522559404;
112;22;103.973571777;197.090866089;32;157.264930159;5;23.7250003815;51.0;26;53.9878396988;
113;22;101.279312134;209.624420166;32;160.684460938;5;22.7250003815;52.0;26;54.1145051122;
114;22;103.704566956;218.911529541;33;164.053592175;5;22.7250003815;53.0;26;54.2324697971;
115;23;108.552223206;214.995300293;31;177.434274167;5;23.7250003815;51.0;28;54.3420138359;
116;23;109.770698547;219.066467285;34;181.307848632;5;22.7250003815;52.0;28;54.4434637427;
117;23;108.795417786;230.006896973;34;185.130261451;5;22.7250003815;53.0;28;54.5323053598;
118;23;108.215774536;237.769058228;35;188.8840774;5;23.7250003815;51.0;28;54.5290748477;
119;23;111.439628601;242.038650513;38;192.554935694;5;22.7250003815;52.0;29;54.5261673927;
120;23;114.435371399;242.383560181;39;196.131191015;5;22.7250003815;53.0;29;54.5235506296;
121;24;121.463798523;247.470932007;38;223.603411674;5;23.7250003815;51.0;29;54.5211955905;
122;24;133.658935547;246.561477661;38;228.643844843;5;22.7250003815;52.0;30;54.5190760493;
123;24;143.148681641;251.65512085;38;233.252130032;6;22.7250003815;53.0;24;71.7671684623;
124;24;152.711807251;254.876953125;39;237.43963182;6;24.7250003815;52.0;24;73.7598141432;
125;24;154.224227905;259.853668213;40;241.205088854;6;26.7250003815;52.0;25;75.5921583176;
