Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;6;23.0;2;12.2999992371;8.625;4;18.25;
3;1;8.0;12.1000003815;6;23.0;2;12.2999992371;8.625;4;18.3624999523;
4;1;9.0;11.5;6;23.0;2;12.3449993134;8.625;5;18.4864046574;
5;1;9.60000038147;11.5;6;23.0;2;13.6418428421;8.625;5;18.6225773096;
6;1;10.6000003815;11.5;6;23.0;2;14.7235460281;8.625;5;19.1306034327;
7;1;11.6000003815;11.5;6;23.0;2;15.8213624954;8.79749965668;5;19.6016869545;
8;1;11.8999996185;11.5;6;23.4599990845;2;16.761013031;8.94309806824;5;20.6315426826;
9;2;12.0380001068;11.9299993515;5;24.8212833405;2;17.3789253235;9.3333568573;5;21.5811042786;
10;2;12.4463853836;11.9106416702;5;25.2200000286;2;17.9486618042;9.6677980423;5;22.4590928555;
11;2;12.5660009384;12.0;5;26.7345167398;2;19.9486618042;9.94955635071;5;23.2773604393;
12;2;14.6067399979;12.6000003815;5;28.0828882456;2;21.9486618042;10.1834592819;5;24.0491263866;
13;2;16.6067390442;13.0788002014;5;29.3091521263;2;23.4294776917;10.3752222061;5;24.7875139713;
14;2;18.6067390442;13.4505519867;5;30.4659647942;2;23.8725090027;10.5308046341;5;25.4425406456;
15;2;20.0464553833;13.7328653336;5;31.6074120998;2;24.2655239105;10.625;5;25.9480543137;
16;2;21.2624702454;13.943564415;5;32.5863547325;2;24.5688323975;10.625;5;26.4907708168;
17;2;22.5222911835;14.0;6;33.6143240929;2;24.8944625854;10.625;5;27.0677394867;
18;2;23.8306827545;14.0;6;34.8149852753;2;25.2406425476;10.625;5;27.6746611595;
19;2;24.4444961548;14.0;6;36.1905908585;2;25.6047973633;10.625;5;28.3059058189;
20;2;24.8571777344;14.0;7;37.7311925888;2;25.983543396;10.625;5;28.9546322823;
21;2;25.3193569183;14.0;7;39.4116535187;2;28.3727798462;10.625;6;29.6130218506;
22;2;25.8234958649;14.0;7;41.1905412674;2;29.7678127289;10.625;6;30.272611618;
23;3;26.3571624756;14.0;7;43.0120840073;2;31.1635665894;10.625;6;30.9247112274;
24;3;26.9036254883;14.0;7;44.8117198944;2;32.5548248291;10.625;6;31.5608510971;
25;3;27.4435157776;14.0;7;46.5245456696;2;32.9365081787;10.625;6;32.1732282639;
26;3;25.9573631287;15.0;7;48.0945854187;2;33.3039360046;10.625;6;32.7550840378;
27;3;25.4283752441;16.0;7;49.4822006226;2;33.653049469;10.625;6;33.3009910583;
28;3;24.8446598053;17.0;7;50.6675453186;2;33.980594635;10.625;6;33.8070135117;
29;3;24.2002639771;18.0;7;51.6496067047;2;34.2842102051;10.625;5;34.2707424164;
30;3;23.4948806763;19.0;8;52.4419612885;2;34.5624465942;10.625;5;34.6912155151;
31;3;22.7325878143;20.0;8;53.0671958923;2;34.8147277832;10.625;6;35.0687503815;
32;3;21.9201583862;21.0;8;53.55169487;3;35.0412521362;10.625;5;35.404718399;
33;3;21.6655082703;22.0;8;53.9217605591;3;35.2428321838;12.625;4;35.7012996674;
34;3;20.6655082703;21.0;8;54.0;3;35.4207801819;14.625;4;35.9612350464;
35;3;20.6655082703;21.0;8;54.0;3;35.5767402649;16.625;4;36.1876068115;
36;3;20.6655082703;21.0;8;55.0;3;35.712562561;18.625;4;36.383646965;
37;3;21.6655082703;21.5;8;55.0299999714;3;35.8301887512;20.625;4;36.5;
38;4;22.6655082703;21.0;8;55.0605909824;3;35.9000015259;20.625;4;36.5;
39;4;22.6655082703;21.0;8;55.091766119;3;35.9000015259;20.625;5;36.5;
40;4;23.3275299072;21.0;9;55.1235172749;3;35.9000015259;20.625;5;36.5;
41;4;25.3370552063;21.0;9;55.1558350325;3;35.9000015259;20.625;5;36.5;
42;4;26.3999996185;23.0;9;55.1887089014;3;35.9000015259;20.625;5;36.5;
43;4;27.3999996185;25.0;10;55.2221269608;3;35.9000015259;20.625;5;36.5;
44;4;28.7666378021;27.0;10;55.2560760975;3;35.9000015259;20.625;5;36.5;
45;4;29.7768230438;29.0;9;55.2905418873;3;35.9000015259;20.625;5;37.5;
46;4;30.7871627808;29.0;10;56.3255085945;3;36.9000015259;21.625;6;37.5;
47;4;32.7976531982;30.0;11;56.3909591436;4;37.9000015259;22.625;6;37.5;
48;4;34.6082839966;31.0;12;56.4574663639;4;37.9000015259;23.625;6;37.5;
49;4;34.9372406006;32.0;12;56.5250039101;4;37.9000015259;24.625;7;37.5;
50;4;34.5275268555;33.7166213989;13;56.5935428143;4;37.9000015259;25.625;7;38.8937495947;
51;4;34.5370559692;34.7350120544;11;56.6630518436;4;38.7212524414;26.7409381866;8;40.0730279684;
52;4;34.6521644592;34.5779190063;13;56.7334973812;4;39.4135932922;27.084230423;8;41.0580095053;
53;4;34.6634368896;34.5943527222;13;56.8048433065;4;39.9891433716;27.3635025024;8;41.8725223541;
54;4;35.0414505005;34.0;15;56.8770512342;4;40.4622039795;27.5883693695;8;42.5411778688;
55;4;34.5768203735;34.8104858398;15;56.9500803947;4;40.8475418091;27.7683238983;8;42.8808746338;
56;4;35.0850219727;34.0;15;57.0238879919;4;41.0353012085;27.8087615967;8;44.1338759661;
57;4;35.1071662903;34.0;14;57.0984288454;4;42.1708488464;28.8277244568;10;44.2698677778;
58;4;35.129524231;34.0;15;57.1736558676;4;43.2000007629;29.8469085693;8;44.3605393171;
59;4;35.15209198;34.0;15;57.2495200634;4;43.2000007629;30.8663024902;9;44.4545354843;
60;4;34.744884491;34.7166213989;16;60.074712038;4;43.2000007629;31.8859024048;9;44.5519047976;
61;4;35.4574546814;35.6415939331;18;62.2711094618;4;43.2000007629;32.9056968689;9;44.6526857615;
62;5;36.0959434509;36.2048492432;11;83.9372581244;4;43.2000007629;33.5908203125;10;44.7569057941;
63;5;35.9489402771;37.2291984558;11;86.9828872681;4;43.2000007629;33.64868927;11;44.864579916;
64;5;37.6544418335;38.7299041748;12;89.2710604668;4;43.2000007629;33.7083358765;11;44.9757091999;
65;6;39.3079605103;39.0;11;90.7244416475;4;43.2000007629;33.7697525024;11;45.0902798176;
66;6;38.5999984741;41.0;11;91.9291739464;4;43.2000007629;33.8329315186;10;45.2082614899;
67;6;38.5999984741;43.0893478394;12;92.907512188;4;43.2000007629;33.8978538513;11;45.3296064138;
68;6;38.5999984741;44.1601333618;12;93.6923134327;4;43.2000007629;33.9644927979;11;45.4542485476;
69;6;38.93907547;42.0;12;94.3194885254;4;43.2000007629;34.0328102112;11;45.5821020603;
70;7;37.5999984741;45.0;11;94.7547199726;4;43.2000007629;34.1027641296;11;45.7130609751;
71;7;37.381526947;43.0748138428;12;94.9021553993;4;43.2000007629;34.1742935181;11;45.8469988108;
72;7;39.0706481934;43.0;12;95.0505657196;4;43.2000007629;34.2473373413;12;45.9837678671;
73;7;39.4268264771;45.0;12;95.1997404099;4;43.2000007629;34.3218154907;12;46.1231993437;
74;7;38.3104095459;44.0;12;96.3494646549;4;43.2000007629;34.3976325989;12;46.2651036978;
75;7;40.2048416138;44.0;13;96.5795201063;4;43.2000007629;34.4747009277;12;46.4092708826;
76;8;41.2498550415;46.0;12;96.8152214289;4;43.2000007629;34.5529060364;12;46.5554714203;
77;8;39.5999984741;50.0;11;97.0565881729;4;43.2000007629;34.6321334839;12;46.7034577131;
78;8;40.5397186279;51.3336677551;10;97.3036273718;4;43.2000007629;34.7122497559;13;46.8529653549;
79;8;40.5619697571;52.0;11;97.5563297272;4;43.2000007629;34.7931213379;11;47.0037147999;
80;8;39.5999984741;55.0;11;97.8146671057;5;43.2000007629;34.8746070862;6;62.1554141045;
81;8;38.4682312012;55.0;11;98.0785874128;5;44.2000007629;35.9565582275;6;63.3577599525;
82;8;36.1052513123;59.0;10;99.3480111361;5;45.2000007629;37.0388145447;7;64.4654183388;
83;8;35.5999984741;62.651676178;10;99.7428257465;5;46.2000007629;38.121219635;7;65.7756028175;
84;9;35.5999984741;66.7517089844;8;100.155937195;5;47.2000007629;39.3771972656;6;67.0010943413;
85;9;34.5999984741;67.9964447021;8;100.588237286;5;48.2000007629;40.6465911865;6;68.1427369118;
86;9;35.5802001953;70.1444625854;8;101.040576577;5;49.2000007629;40.928653717;5;69.2053484917;
87;9;35.6020812988;72.296333313;9;101.513737679;5;47.6461830139;42.2223892212;5;70.1961359978;
88;9;35.6237258911;75.4519424438;9;102.008401394;5;46.7457427979;43.526550293;5;71.1232697964;
89;9;36.4066543579;75.4279251099;9;102.525109291;5;45.8274154663;44.839630127;5;71.9947900772;
90;9;37.5999984741;75.6208190918;10;103.064221859;5;44.8937606812;46.1599121094;5;72.7191631794;
91;9;39.9102287292;74.1467056274;9;103.62587142;5;43.9249992371;47.4855003357;6;73.3096544743;
92;10;42.1889190674;73.3745727539;8;105.209914207;5;42.9249992371;48.8762893677;7;73.9010884762;
