Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;20.0;2;8.0;12.3000001907;5;21.0;
4;1;9.0;10.0;5;20.0;2;8.14999961853;11.0;5;21.1200000048;
5;1;9.0;10.0;5;20.0;2;8.16800022125;10.0;5;21.2530560493;
6;1;10.0;10.0;5;20.0;2;9.28193759918;10.0;5;21.4002518654;
7;1;11.0;10.0;4;20.0;2;9.81505680084;10.0;5;21.5626775026;
8;1;11.0;10.0;4;20.3999996185;2;9.85160255432;10.0;5;22.1570323706;
9;1;11.1199998856;10.1999998093;4;20.7264003754;2;9.98533248901;10.1999998093;5;22.698546052;
10;1;11.2179203033;10.3632001877;4;20.9903717041;2;10.107172966;10.3632001877;5;23.1997241974;
11;1;11.2971115112;10.4951858521;4;22.0419120789;2;10.2199382782;10.4951858521;5;24.6001355648;
12;2;11.6125736237;11.2209558487;4;23.9143505096;2;10.5350313187;11.0209560394;5;25.8676092625;
13;2;14.2971115112;11.4571752548;4;24.661406517;2;12.3873167038;11.4571752548;5;27.0190346241;
14;2;16.2971115112;11.8107032776;4;25.2644476891;2;14.3873167038;11.8107032776;5;28.0770261288;
15;2;17.6214675903;12.0916318893;4;25.7461636066;2;16.3873176575;12.0916318893;5;29.0656356812;
16;2;18.6341781616;12.3113050461;4;26.1288670301;2;17.7225151062;12.3113050461;5;30.0071249008;
17;2;19.6472434998;12.4808797836;4;26.211841464;2;18.858039856;12.4808797836;5;30.6989741325;
18;2;20.6606636047;12.5;4;26.2577478886;2;20.0051021576;12.5;5;31.4000062943;
19;2;21.6744365692;12.5;4;26.3048160076;2;21.0650024414;12.5;5;32.1424064636;
