Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;4;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;11.0;4;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;4;20.0;
6;1;10.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
7;1;11.0;10.0;4;20.0;1;9.5;10.0;4;20.0;
8;1;11.0;10.0;4;20.3999996185;2;9.5;10.3000001907;3;21.3999996185;
9;1;11.1199998856;10.1999998093;4;20.7264003754;2;9.81500053406;10.1999998093;3;21.8564003706;
10;2;11.2179203033;10.5631999969;3;21.9903717041;2;9.91768932343;10.3632001877;3;22.2658027411;
11;2;11.597111702;10.4951858521;3;23.0919120312;2;10.0098056793;10.4951858521;3;23.5306534767;
12;2;11.927573204;11.0209560394;3;24.0163254738;2;10.2943973541;11.0209560394;3;24.6489018202;
13;2;13.9275741577;11.4571752548;4;24.7773565054;2;12.1131076813;11.4571752548;3;25.6380903721;
14;2;15.9275741577;11.8107032776;4;25.395208478;2;14.1131076813;11.8107032776;3;26.5222804546;
15;2;16.9761562347;12.0916318893;4;25.8925833702;2;16.1131076813;12.0916318893;3;27.3279397488;
16;2;17.9935646057;12.3113050461;4;26.2918028831;2;17.331533432;12.3113050461;3;28.0808603764;
17;2;19.0115871429;12.4808797836;4;26.3921557665;2;18.4246311188;12.4808797836;5;28.5832509995;
18;2;20.0302200317;12.5;4;26.4563041925;3;19.5290641785;12.5;4;29.0998392105;
19;2;21.0494651794;12.5;4;26.5224741697;3;20.5474643707;12.5;5;29.6697235107;
20;2;21.956741333;12.5;5;26.5906432867;3;20.6756877899;12.5;5;30.2922105789;
21;2;21.977191925;12.5;5;26.6607804298;3;20.8157463074;12.5;6;30.9647336006;
22;2;21.9982337952;12.5;5;26.7328453064;3;20.9670639038;12.5;6;31.6826052666;
23;2;22.0198535919;12.5;5;26.8067884445;3;21.1285858154;12.5;6;32.4389019012;
24;3;22.0420360565;12.5;4;26.8825509548;3;21.2987537384;12.5;6;33.2245311737;
25;3;21.5;12.5;5;26.9600640535;3;21.4755191803;12.5;6;34.0285177231;
26;4;21.5;13.088019371;4;27.0392494202;3;21.6564159393;12.5;7;34.8385095596;
27;4;22.1117744446;12.5;4;27.120018959;4;21.8386650085;12.5;6;35.6414785385;
28;4;21.5;13.5;4;27.2022752762;5;22.0193328857;12.5;4;49.174533844;
29;4;22.1606826782;12.5;4;27.2859115601;5;19.0193328857;14.5;4;50.563249588;
30;4;21.5;13.5;4;28.3708124161;5;18.625;16.5;4;51.856426239;
31;4;22.5;14.3854055405;4;28.4568536282;5;18.625;18.5;4;53.0434122086;
32;4;23.5;14.4284267426;4;28.5439035892;5;18.625;20.5;4;54.1182479858;
33;4;24.2631721497;13.1999998093;4;28.6318233013;5;19.0;22.5;4;55.0793542862;
34;4;23.5;14.1999998093;4;28.7204678059;5;21.0;21.5;5;55.9289226532;
35;4;24.3161411285;13.1999998093;4;28.8096864223;5;22.0;20.5;5;56.6721248627;
36;4;24.3429069519;13.1999998093;4;28.8993241787;5;24.0;20.5;5;57.3162736893;
37;4;23.5;14.1999998093;4;28.989222765;5;26.0;20.5;5;57.8700218201;
38;4;24.3967666626;13.1999998093;4;29.079221487;5;27.1233329773;20.5;5;58.3296737671;
39;4;23.5;14.1999998093;4;29.1691586971;5;27.2679271698;20.5;5;59.565158844;
40;4;23.5;14.784579277;4;29.258872509;5;27.2679271698;20.2000007629;6;59.7899999619;
41;4;24.4776611328;13.1999998093;5;29.348202467;6;28.2679271698;20.2280006409;5;59.8311839104;
42;4;24.8044605255;16.2000007629;5;29.4369900227;6;28.5375003815;19.5;5;59.8735535145;
43;4;24.8310966492;19.2000007629;5;29.5250804424;6;30.5375003815;23.5;5;59.9171074629;
44;4;24.8575229645;22.2000007629;5;29.6123232841;6;32.8001022339;26.5;6;59.961841464;
45;4;24.8836956024;25.2000007629;6;29.6985738277;6;34.4351654053;28.5;6;60.0077478886;
46;4;24.909570694;27.5;6;29.7836937904;6;35.2704925537;30.5;5;60.0548160076;
47;4;24.9351081848;27.5;6;29.867552042;6;35.2810821533;32.5;5;60.1030313969;
48;4;24.9602642059;27.5;6;29.9500255585;7;35.2919311523;32.5;4;60.1523760557;
49;4;23.5;29.2000007629;6;30.0310001373;7;34.9874992371;32.5;4;60.2028282881;
50;4;23.5;30.2000007629;5;30.110370636;7;35.3143882751;32.5;5;61.2543625832;
51;4;23.5;30.2551841736;6;30.1880412102;7;36.3259811401;33.5;5;61.4069496393;
52;5;24.5;31.2940216064;5;31.2639269829;7;37.3378143311;34.5;5;61.5694561005;
53;5;26.5;29.5940208435;5;31.5479516983;7;37.8938789368;35.5;6;61.7424095869;
54;5;26.8013858795;31.2000007629;5;33.3351275921;7;37.5847702026;37.5;7;61.9263225794;
55;5;27.2500705719;32.8530006409;5;34.9091336727;7;38.0296936035;37.5;7;63.1216812134;
56;5;27.6198635101;34.3740158081;6;36.3109667301;7;39.1049118042;38.5;7;63.3689322472;
57;5;27.9207382202;34.7802734375;6;37.5888346434;7;39.7725524902;40.5;9;63.6296521425;
58;5;28.164686203;35.092376709;6;38.7904161215;8;40.2710113525;40.5;8;63.9041637182;
59;6;28.3634853363;35.3305702209;6;39.6937615871;8;39.923210144;42.5;9;64.1926985979;
60;7;28.4481067657;34.5;5;40.6477205753;8;40.26927948;43.9075202942;10;64.4953767061;
61;7;28.5210533142;34.5;6;41.6919209957;8;40.8343162537;42.5;10;66.9839715958;
62;7;28.5926189423;35.4471206665;6;42.8277486563;8;41.5374336243;43.0;11;69.129729867;
63;7;28.6624794006;35.4816627502;6;44.052677989;9;41.8504219055;44.3386993408;10;70.9785333872;
64;7;28.7303504944;35.5169792175;7;45.3592391014;9;41.8409500122;44.6895141602;10;72.5797922611;
65;7;28.7959747314;35.5530548096;8;46.7342853546;9;43.1832389832;43.9097442627;11;74.6979161501;
66;7;28.8591346741;35.5898666382;8;49.8352819681;9;43.9367218018;46.0;11;75.6031831503;
67;7;30.3324279785;36.2291870117;8;53.709053278;9;45.1817016602;47.9056816101;12;76.4269838333;
68;7;32.7124099731;37.7190361023;8;55.0635266304;9;45.6637268066;48.987197876;13;77.093606472;
69;7;34.6211700439;38.5956954956;9;57.4447871447;9;45.4557762146;51.0698890686;15;77.7804175615;
70;7;36.5390548706;40.4875793457;9;58.8215442896;9;44.3446540833;52.0698890686;15;78.4843422174;
71;7;38.4293670654;42.3931503296;9;60.1275697947;9;43.5735816956;54.0;18;79.2019256353;
72;7;38.782459259;44.3110389709;9;61.326423049;9;42.8064117432;56.0;18;79.9294183254;
73;7;37.1028518677;46.9051361084;9;62.3947678804;9;41.2673454285;59.0;19;80.6628798246;
74;7;36.0494155884;47.8817481995;10;63.3228657246;9;40.4756317139;62.0;20;81.3982937336;
