Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;2;7.0;11.1999998093;3;21.0;1;7.0;13.0;6;20.0;
3;2;8.19999980927;10.0;3;21.0599999428;1;8.0;12.0;6;20.0;
4;2;9.21199989319;10.0;3;21.1229639053;1;8.0;11.0;6;20.0;
5;2;9.22459316254;10.0;3;21.1889609098;1;8.0;10.0;6;20.0;
6;2;10.3566884995;10.0;3;21.2580518723;1;9.0;10.0;6;20.0;
7;2;11.377415657;10.0;3;21.3302885294;1;9.5;10.0;6;20.0;
8;2;11.3990869522;10.0;3;21.8190145493;1;9.5;10.0;6;20.3999996185;
9;2;11.5457038879;10.1999998093;3;22.2388005257;2;9.59000015259;10.5;5;21.7264003754;
10;2;11.6716403961;10.3632001877;3;22.6008902788;2;9.88844013214;10.3632001877;5;22.0903717279;
11;2;11.7802667618;10.4951858521;3;23.7875448465;2;9.97033405304;10.4951858521;5;23.2838120461;
12;2;12.1362638474;11.0209560394;3;24.8040741682;2;10.238858223;11.0209560394;5;24.3146933317;
13;2;14.1362628937;11.4571752548;3;25.6643919945;2;12.0379104614;11.4571752548;5;25.1981878281;
14;2;16.1362628937;11.8107032776;3;26.3888099194;2;14.0379104614;11.8107032776;5;25.9559320211;
15;2;17.2742366791;12.0916318893;3;27.0000665188;2;16.0379104614;12.0916318893;4;26.6120283604;
16;2;18.3258094788;12.3113050461;3;27.5204386711;2;17.1704521179;12.3113050461;4;27.1901185513;
17;2;19.3801765442;12.4808797836;3;27.7490785122;2;18.2242145538;12.4808797836;4;27.4906733036;
18;2;20.437297821;12.5;4;27.9484119415;2;19.2832355499;12.5;4;27.7773330212;
19;2;21.4970970154;12.5;5;28.156321764;2;20.2499008179;12.5;4;28.0890238285;
20;3;22.4468955994;12.5;4;28.3723301888;2;20.3200302124;12.5;5;28.4260663986;
21;3;22.5116996765;12.5;5;28.5958371162;2;20.3958644867;12.5;6;28.788336277;
22;3;22.5787506104;12.5;5;28.8261203766;2;20.4773750305;12.5;6;29.1751885414;
23;3;22.6478366852;12.5;4;29.0623402596;2;20.5644168854;12.5;6;29.585392952;
24;3;22.7187023163;12.5;4;29.303548336;2;20.6567134857;12.5;6;30.0170898438;
25;3;22.7910652161;12.5;4;29.5486979485;2;20.7538452148;12.5;7;30.4677705765;
26;3;21.5;13.5;4;29.796661377;2;20.8552474976;12.5;8;30.9342932701;
27;3;22.5;12.5;4;30.0462479591;2;20.9602165222;12.5;8;31.4129357338;
28;3;23.013874054;12.5;5;30.2962265015;2;21.0679111481;12.5;8;31.8994894028;
29;3;23.0888671875;12.5;5;30.5453491211;2;19.1773853302;13.5;8;32.3893885612;
30;3;21.1636047363;13.5;6;30.7923750877;2;16.625;15.5;9;32.877872467;
