Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
69;5;27.9249992371;43.2999992371;12;62.3086521626;11;51.2749977112;86.3672332764;20;126.775579691;
70;5;28.9249992371;42.2999992371;13;62.4556473494;12;51.2749977112;89.3907623291;19;127.393451214;
71;5;27.9249992371;44.2999992371;14;62.5945794582;12;51.2749977112;92.4148712158;20;127.961862922;
72;5;27.9249992371;45.2999992371;15;62.7445563078;13;47.2749977112;97.6474380493;22;128.480944037;
73;6;28.9249992371;43.2999992371;15;62.9060227871;13;49.2749977112;98.6837692261;22;128.952187538;
74;6;27.9249992371;44.2999992371;15;65.0674762726;13;51.2749977112;100.819320679;23;129.378124237;
75;6;27.983499527;45.216999054;12;66.9028439522;14;51.2749977112;102.854095459;20;129.762001276;
76;6;28.0354118347;46.1463699341;13;68.4598994255;14;57.809135437;104.888061523;19;131.107485652;
77;6;28.0812263489;47.0868339539;14;69.788459301;14;63.9607543945;107.077262878;22;131.458420515;
78;6;28.1214561462;48.0370178223;14;70.742814064;14;67.7918395996;108.13734436;24;131.727543116;
79;6;29.1499996185;46.0;14;71.1644327641;14;67.872756958;114.141052246;26;131.870938182;
80;6;28.1499996185;47.0;15;71.6033341885;14;68.8870925903;116.171676636;27;132.015095711;
81;6;28.1499996185;48.0;15;72.0584797859;14;67.9015045166;121.201454163;28;132.159952402;
82;6;28.1499996185;48.3800010681;16;72.528418541;14;67.9159927368;126.230369568;28;132.26849103;
83;6;28.1499996185;48.3800010681;16;73.0112729073;14;68.9268493652;128.232574463;29;132.375665426;
84;6;28.1499996185;48.3800010681;17;73.5047426224;14;68.9375686646;130.232574463;31;132.484539032;
85;6;28.1499996185;48.3800010681;18;74.0061302185;14;67.9484558105;135.232574463;32;132.595025897;
86;6;28.1499996185;48.3800010681;18;74.5123925209;14;68.9595031738;137.232574463;32;132.707033515;
87;6;28.1499996185;48.3800010681;18;75.0202112198;14;68.970703125;139.232574463;33;132.820463657;
88;6;28.1499996185;48.3800010681;18;75.5260872841;15;65.9820480347;146.2212677;34;132.935212612;
89;6;28.1499996185;48.3800010681;19;76.0264501572;15;64.993522644;151.264770508;34;133.051170826;
90;6;28.1499996185;48.3800010681;17;76.5177726746;15;64.0051193237;156.308441162;31;133.168224454;
91;6;28.1499996185;48.3800010681;17;76.996691227;15;63.0168228149;161.352142334;31;133.286254644;
92;6;29.1499996185;48.3800010681;18;77.4601111412;15;62.0286216736;166.395904541;34;133.405138254;
93;6;30.1499996185;49.3800010681;18;77.9053053856;15;62.040512085;168.43963623;34;133.524748445;
94;6;31.1499996185;50.3800010681;20;78.3299827576;15;61.0524749756;170.483261108;35;134.025945306;
95;6;32.1500015259;51.3800010681;21;78.6806411743;15;59.1025886536;175.802093506;36;134.541432858;
96;6;33.1500015259;52.3800010681;21;79.0019760132;15;60.1541404724;178.126617432;37;135.069991589;
97;6;34.1500015259;53.3799972534;22;79.3018379211;15;61.206993103;177.455749512;37;135.610255718;
98;6;35.1500015259;54.3799972534;23;79.5797977448;15;60.2610244751;179.469085693;37;137.160722733;
99;6;33.1500015259;57.3799972534;23;79.8358507156;15;61.3160667419;181.914886475;38;138.779764891;
100;6;32.1500015259;60.3800048828;23;80.0703544617;15;64.3719787598;182.366210938;38;140.468612194;
