Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;2;7.0;13.3000001907;5;21.0;
3;1;8.0;10.0;6;20.0;2;8.14999961853;12.0;5;21.0299999714;
4;1;9.0;10.0;6;20.0;2;8.15450000763;11.0;5;21.0605909824;
5;1;9.0;10.0;6;20.0;2;8.15908908844;10.0;5;21.091766119;
6;1;10.0;10.0;6;20.0;2;9.24564743042;10.0;5;21.1235172749;
7;1;11.0;10.0;6;20.0;2;9.75279140472;10.0;5;21.1558350325;
8;1;11.0;10.0;6;20.3999996185;2;9.76006317139;10.0;5;21.6002668142;
9;2;11.1199998856;10.3999996185;5;21.7264003754;2;9.86006069183;10.1999998093;5;21.9722745419;
10;2;11.5179204941;10.3632001877;5;22.0903717279;2;9.94376182556;10.3632001877;4;22.2830175161;
11;2;11.6271114349;10.4951858521;5;23.2838120461;2;10.0136785507;10.4951858521;4;23.3954073191;
12;2;11.9851436615;11.0209560394;5;24.3146933317;2;10.263967514;11.0209560394;4;24.3307359219;
13;2;13.9851436615;11.4571752548;5;25.1981878281;2;12.0415201187;11.4571752548;4;25.1027135849;
14;2;15.9851436615;11.8107032776;5;25.9559320211;2;14.0415201187;11.8107032776;4;25.7315064669;
15;2;16.7867794037;12.0916318893;5;26.6120283604;2;16.0415210724;12.0916318893;4;26.2397767305;
16;2;16.9836082458;12.3113050461;5;27.1901185513;2;17.0866966248;12.3113050461;4;26.6498038769;
17;2;17.1570358276;12.4808797836;5;27.4906733036;2;17.7228336334;12.9872932434;4;26.7608320713;
18;2;17.2472019196;12.5;5;27.7773330212;2;19.119020462;12.5;5;26.8354767561;
19;2;19.3217277527;12.5;6;28.0890238285;2;19.625;13.0506429672;5;26.9119156599;
20;2;20.4152336121;12.5;6;28.4260663986;2;19.625;13.0735750198;5;26.9900764227;
21;2;21.5163478851;12.5;6;28.788336277;2;20.0727672577;12.5;5;27.0698769093;
22;2;22.6250286102;12.5;6;29.1751885414;2;20.0907230377;12.5;5;27.1512255669;
23;2;22.7525558472;12.5;6;29.585392952;3;19.625;13.3604898453;4;27.2340214252;
24;3;22.875617981;12.5;6;30.0170898438;4;19.625;13.3936080933;3;27.3181540966;
25;4;23.0051269531;12.5;5;30.4677705765;4;20.1465854645;12.5;3;27.4035048485;
26;4;23.1403312683;12.5;5;30.9342932701;4;20.1657886505;12.5;3;27.4899468422;
27;4;23.2802886963;12.5;5;31.4129357338;4;20.1852378845;12.5;4;27.5773453712;
28;4;21.5;13.5;5;31.8994894028;4;19.625;13.5;4;27.6655590534;
29;4;22.5;12.5;5;32.3893885612;4;18.2247505188;13.5;4;27.754440546;
30;4;21.5;13.5;5;32.877872467;4;17.2447490692;14.5;3;27.8438374996;
31;4;20.8633613586;14.5;4;33.360165596;4;16.2648639679;15.5;3;27.93359375;
32;4;20.0080490112;15.5;4;33.8316650391;4;15.2850589752;16.5;4;29.0235495567;
33;4;19.0080490112;14.5;4;34.2881155014;4;15.6802988052;17.5;4;29.2835439444;
34;4;19.5;14.5;5;34.7257604599;4;16.700548172;18.5;4;29.5703260899;
35;4;18.5;13.5;5;35.141462326;4;17.0283241272;19.5;4;29.8872718811;
36;4;18.5;13.5;5;35.5327749252;4;17.0996360779;20.5;3;30.2379652262;
37;4;19.5;14.5;5;35.8979701996;4;17.1785430908;21.5;3;30.6261119843;
38;4;20.5;15.5;5;36.2360286713;4;17.2658748627;22.5;3;31.0554151535;
39;4;21.5;16.5;6;36.5465888977;4;17.3624687195;23.5;3;31.529399395;
40;5;20.5;15.5;5;36.8298740387;4;17.4691143036;24.5;3;32.0511863232;
41;5;20.5;15.5;5;37.0865974426;4;17.586517334;25.5;3;32.6232161522;
42;5;20.5;15.5;4;37.3178625107;4;17.7152252197;26.5;4;33.2469270229;
43;5;19.5;14.5;4;37.5250654221;4;17.8555583954;27.5;4;33.9224071503;
44;5;21.5;16.5;4;38.7098016739;4;18.0075416565;28.5;5;34.6480522156;
45;5;24.5;19.5;4;38.9137830734;4;18.1708106995;29.5;6;35.4202709198;
46;5;27.3621349335;22.5;4;39.0811839104;4;19.3445606232;27.5;6;36.2332897186;
47;5;27.3999996185;25.5;4;39.1235535145;4;18.5274906158;28.5;7;37.0791149139;
48;5;27.7370662689;26.5;4;40.1671074629;4;16.9657878876;30.5;9;37.9476919174;
49;5;28.3999996185;28.5;4;40.3018414974;4;18.9822788239;30.5;9;38.8272943497;
50;5;29.763551712;29.5;5;40.4448668957;4;20.0;31.5;10;39.7051210403;
51;5;28.1334590912;31.5;5;41.5965543985;4;19.0;32.5;12;40.5680594444;
52;5;29.3999996185;33.1524085999;5;41.7972576618;4;20.0;33.5;12;41.4035191536;
