Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;3;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;11.0;3;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;3;20.0;
6;1;10.0;10.0;5;20.0;1;9.0;10.0;3;20.0;
7;1;11.0;10.0;5;20.0;1;9.5;10.0;3;20.0;
8;1;11.0;10.0;5;20.3999996185;1;9.5;10.0;3;20.3999996185;
9;1;11.1199998856;10.1999998093;5;20.7264003754;1;9.59000015259;10.1999998093;3;20.7264003754;
10;1;11.2179203033;10.3632001877;5;20.9903717041;2;9.66343975067;10.6632003784;2;21.9903717041;
11;2;11.2971115112;10.6951856613;4;23.0419120789;2;9.94783401489;10.4951858521;1;23.0619120598;
12;2;11.9125738144;11.0209560394;4;23.9543504715;2;10.1889305115;11.0209560394;1;23.9545464516;
13;2;13.9125738144;11.4571752548;5;24.7025904655;2;11.9568777084;11.4571752548;1;24.6819883585;
14;2;15.9125738144;11.8107032776;5;25.3068172932;2;13.9568777084;11.8107032776;1;25.2644146681;
15;2;16.949640274;12.0916318893;5;25.789717555;2;15.7228336334;12.415977478;2;25.7245066166;
16;2;17.9627056122;12.3113050461;5;26.1736010313;3;16.9707603455;12.3113050461;1;26.0845712423;
17;2;18.9761257172;12.4808797836;5;26.2577478886;3;17.9754657745;12.4808797836;1;26.1438889503;
18;2;19.9898986816;12.5;5;26.3048160076;3;18.9802093506;12.5;1;26.1651208401;
19;2;21.0040187836;12.5;5;26.3530313969;3;19.8871517181;12.5;1;26.1864993572;
20;2;21.9059104919;12.5;6;26.4023760557;3;19.8919620514;12.5;1;26.2080165148;
21;2;21.9207134247;12.5;6;26.4528282881;3;19.8968029022;12.5;2;26.2296639681;
22;2;21.9358482361;12.5;6;26.5043625832;3;19.9016742706;12.5;2;26.2514331341;
23;2;21.9513092041;12.5;6;26.5569496155;3;19.9065723419;12.5;3;26.2733153105;
24;2;21.9670848846;12.5;6;26.6105561256;3;19.9114952087;12.5;3;26.2953014374;
25;2;21.9831676483;12.5;6;26.6651450396;3;19.9164428711;12.5;3;26.3173824549;
26;2;21.5;12.99954319;6;26.72067523;3;19.9214115143;12.5;3;26.3395489454;
27;2;21.5;13.0162029266;6;26.7771017551;3;19.926399231;12.5;3;26.3617914915;
28;2;22.0331306458;12.5;6;26.8343759775;3;19.9314041138;12.5;3;26.3841004372;
29;2;21.5;13.4171876907;6;26.8924454451;3;17.936422348;13.5;3;26.4064661264;
30;2;22.0677337646;12.5;6;26.9512542486;3;16.9414558411;14.5;3;26.428878665;
31;2;21.5;13.4756269455;6;27.0107431412;3;15.9464979172;15.5;5;26.4513280392;
32;2;21.5;13.5053710938;6;27.0708494186;4;14.9515485764;16.5;4;26.4738043547;
33;2;22.1212539673;12.5;6;27.1315076351;4;14.3316059113;17.5;4;26.4962974787;
34;2;21.5;13.5;7;27.1926498413;4;14.3366670609;18.5;4;26.5187973976;
35;2;22.1577949524;12.5;7;27.2542052269;4;14.3417291641;19.5;5;26.5412938595;
36;2;21.5;13.5;7;27.3161010742;4;14.3467912674;20.5;6;26.5637768507;
37;2;22.1948299408;12.5;7;27.3782629967;4;14.351849556;21.5;6;26.5862361193;
38;2;22.2134780884;12.5;7;27.4406147003;4;14.3569030762;22.5;6;26.6086617708;
39;3;23.2321853638;13.0;6;28.5030794144;4;14.361948967;23.5;6;26.6310436726;
40;3;24.2509231567;13.0;6;28.6155793667;5;14.366985321;24.5;3;46.6533719301;
41;3;22.5846748352;13.5;6;28.7300114632;5;16.0;23.5;3;48.8756374121;
42;3;22.5;14.0509872437;6;28.8463224173;5;19.3770179749;23.5;3;49.9554280043;
43;3;24.6538963318;17.0509872437;6;28.9644547701;5;21.3820114136;23.5;3;50.859079361;
44;3;24.6893348694;20.0509872437;6;29.0843458176;5;22.6302528381;23.5;3;51.6018404961;
45;3;24.7253036499;23.0509872437;6;29.2059276104;5;23.644739151;23.5;3;52.2046205997;
46;3;24.7617797852;26.0509872437;7;29.3291271925;5;24.2844696045;23.5;3;52.6902066469;
47;3;24.7987384796;27.5;7;29.4538661242;5;24.2994403839;23.5;3;53.0651032925;
48;3;24.8361606598;27.5;7;29.5800603628;5;25.3146476746;24.5;4;53.133726716;
49;3;24.8740177155;27.5;7;29.7076205015;5;26.3300876617;26.5;4;53.2033603191;
50;3;24.9122848511;27.5;7;29.8364510536;5;27.3457565308;28.5;5;53.2739776373;
51;4;24.9509353638;27.5;6;29.9664506912;5;28.3616447449;30.5;6;53.3455489874;
52;4;24.4700813293;27.5;6;30.0975120068;5;29.3777484894;32.5;7;53.4180409908;
53;4;25.029253006;27.5;6;30.2295219898;5;30.0190601349;32.5;9;53.4914166927;
54;5;26.068857193;28.5;6;31.3623615503;5;30.0355682373;32.5;9;53.5656355619;
55;5;27.1087093353;29.5;6;31.5359053612;6;30.0522689819;32.5;8;53.640653491;
56;5;27.148771286;30.5;6;31.711206913;6;29.25;32.5;8;53.7164225578;
57;5;26.5530014038;32.5;7;32.8881318569;6;30.0861949921;32.5;8;53.7771017551;
58;5;28.2293739319;33.5;7;33.0965372324;6;30.0998497009;32.5;7;53.8343759775;
59;5;29.2698287964;34.5;7;33.306863904;6;30.1127357483;32.5;7;53.8924454451;
60;5;29.3103294373;35.5;8;33.5189466476;6;30.1258010864;32.5;7;53.9512542486;
61;5;29.3508300781;36.5;9;33.7326123714;7;31.1390323639;33.5;6;55.0107431412;
62;5;29.3912849426;37.5;9;33.9476798773;7;32.1524162292;34.5;10;55.2008494139;
63;5;28.6420974731;39.0779190063;10;34.1639606953;7;32.4201889038;35.5;10;55.4069386721;
64;5;29.4718608856;38.0943527222;9;34.3812595606;8;32.1795883179;36.5;10;55.6303739548;
65;5;28.6689853668;39.1110610962;9;34.599375248;8;32.1933479309;37.5;10;55.8725402355;
66;5;28.6818847656;39.5776977539;10;34.8181018829;8;32.207195282;37.5;12;56.1348129511;
67;6;28.3967666626;39.1452713013;9;36.250577569;8;32.2211227417;37.5;12;56.4185173512;
68;6;29.750667572;38.6692047119;10;37.4712154865;8;32.2351074219;37.5;12;56.7248783112;
69;6;28.0340003967;41.0837097168;8;38.5136818886;8;32.2491378784;37.5;11;57.1006464958;
70;7;29.2123565674;41.4060325623;6;39.4129881859;8;32.2631912231;37.5;11;59.5613451004;
71;7;30.466758728;39.6541213989;6;40.0532412529;9;32.7385177612;38.0;10;62.6205666065;
72;7;29.579914093;40.7705154419;7;40.5173268318;9;33.0510025024;39.3899993896;10;64.3881099224;
73;7;30.6396999359;39.797164917;7;40.9846599102;9;35.4090881348;40.6872596741;10;65.8970234394;
74;7;29.8359222412;40.8243141174;7;41.4541033506;9;35.8791923523;41.9097442627;13;66.9165537357;
