Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;4;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;11.0;4;20.0;
5;1;9.0;10.0;5;20.0;2;8.0;10.3000001907;3;21.0;
6;1;10.0;10.0;5;20.0;2;9.22500038147;10.0;3;21.1200000048;
7;1;11.0;10.0;5;20.0;2;9.75199985504;10.0;3;21.2530560493;
8;2;11.0;10.1999998093;4;21.3999996185;2;9.78193759918;10.0;3;21.8127820492;
9;2;11.4200000763;10.1999998093;4;21.7664003372;2;9.90787601471;10.1999998093;3;22.3170127869;
10;2;11.529920578;10.3632001877;4;22.0715556145;2;10.0213279724;10.3632001877;3;22.7783694267;
11;2;11.6214666367;10.4951858521;4;23.1762773991;2;10.1251335144;10.4951858521;3;24.1197800636;
12;2;11.9528827667;11.0209560394;4;24.1039098501;2;10.4269514084;11.0209560394;3;25.3230593204;
13;2;13.9528827667;11.4571752548;5;24.8681889772;2;12.264793396;11.4571752548;3;26.4056642056;
14;2;15.9528827667;11.8107032776;5;25.4893084764;2;14.264793396;11.8107032776;3;27.3911669254;
15;2;17.0043869019;12.0916318893;5;25.9899599552;2;16.264793396;12.0916318893;4;28.3050293922;
16;2;18.0227775574;12.3113050461;5;26.3924539089;3;17.5513782501;12.3113050461;3;29.1714119911;
17;2;19.0417823792;12.4808797836;5;26.4960671663;3;18.6700057983;12.4808797836;3;29.790178299;
18;2;20.0613937378;12.5;5;26.5634490252;3;19.8006229401;12.5;3;30.4229521751;
19;2;21.0816078186;12.5;5;26.6328122616;3;20.8451652527;12.5;3;31.1049995422;
20;2;21.9898433685;12.5;5;26.7041202784;3;20.9986248016;12.5;3;31.8311891556;
21;2;22.0112361908;12.5;5;26.7773271799;3;21.1620178223;12.5;3;32.5941519737;
22;2;22.033197403;12.5;5;26.8523778915;3;21.3336849213;12.5;3;33.38438797;
23;2;22.0557136536;12.5;6;26.9292075634;3;21.5114879608;12.5;3;34.1905984879;
24;2;22.0787620544;12.5;6;27.0077416897;3;21.6928844452;12.5;3;35.0002355576;
25;2;22.1023216248;12.5;7;27.0878958702;3;21.8750534058;12.5;3;35.8002309799;
26;2;22.1263694763;12.5;7;27.1695766449;3;22.0550518036;12.5;3;36.5778226852;
27;2;20.1508731842;13.5;7;27.2526805401;3;22.2300109863;12.5;3;37.3213710785;
28;2;19.1758041382;14.5;7;27.3370957375;3;22.3973083496;12.5;4;38.0210561752;
29;2;18.201128006;15.5;7;27.4227013588;3;18.3973083496;14.5;4;38.6693668365;
30;2;17.2268104553;16.5;7;27.5093686581;3;16.625;16.5;4;39.2613372803;
31;2;16.2528114319;17.5;6;27.5969614983;4;16.625;19.2000007629;3;40.7945203781;
32;2;15.279088974;18.5;6;27.6853370667;4;18.625;18.2000007629;3;41.3087558746;
33;2;14.80560112;19.5;5;27.7743468285;4;19.625;18.2280006409;4;41.7669663429;
34;2;14.8323040009;20.5;5;27.863837719;5;18.8682670593;16.5;3;42.1723396778;
35;2;14.8591518402;21.5;5;27.9536523819;5;18.625;17.2864875793;3;42.5290402174;
36;2;14.8860960007;22.5;6;28.0436308384;5;19.8875999451;17.5;3;42.8417929411;
37;2;14.9130897522;23.5;6;28.1336119175;5;18.8976631165;16.5;3;43.1155378819;
38;2;15.0;22.5;6;28.2234334946;5;18.9079933167;16.5;3;43.3048160076;
39;2;16.0;22.1117172241;6;28.3129341602;5;17.9185829163;15.5;4;43.3530313969;
40;2;14.9938802719;21.5;6;28.4019548893;5;18.9294319153;16.5;4;43.4023760557;
41;2;15.0205860138;22.5;7;28.4903392792;5;19.625;18.4816627502;4;43.4528282881;
42;2;15.0;21.5;7;28.5779349804;5;20.9518852234;18.5;5;43.5043625832;
43;2;16.0;21.2889671326;7;28.6645948887;5;21.9634819031;19.5;6;43.5569496155;
44;2;15.0;20.5;8;28.7501780987;5;21.625;21.5;5;43.6105561256;
45;2;15.0;19.5;8;28.8345503807;5;21.9873752594;21.5;6;43.6651450396;
46;3;17.0;19.9172744751;7;29.9175856113;5;22.625;21.5;6;43.72067523;
47;3;17.0;18.5;8;30.0491659641;5;22.0121517181;24.5;7;43.7771017551;
48;3;17.1997489929;19.5;8;30.181157589;5;22.024848938;27.5;7;43.8343759775;
49;3;18.2237548828;19.5;9;30.3134864569;5;22.625;27.5;8;43.8924454451;
50;3;19.2472610474;21.5;9;30.4460822344;5;22.0508003235;30.5;9;43.9512542486;
51;3;19.0;23.5;9;30.5788798332;5;22.625;29.5;9;44.0107431412;
52;3;20.0;25.5;10;30.7118177414;5;23.625;28.9075202942;10;44.0708494186;
53;3;21.0;27.5;10;30.8448373079;5;22.0909423828;28.5;10;44.1315076351;
54;3;22.0;28.5;11;30.9778829813;6;22.1045894623;29.5;9;44.1926498413;
55;3;24.0;27.5;10;31.1109007597;6;21.625;30.5;9;44.2542052269;
56;3;24.8765277863;27.5;11;31.2438386679;6;22.1321964264;31.5;8;44.3161010742;
57;3;24.8959579468;27.5;12;32.6731772423;6;22.1461219788;32.5;8;44.3782629967;
58;3;23.875;29.125;12;33.836180687;6;22.625;31.5;8;44.4406147003;
59;3;24.1703128815;30.6171875;13;34.7670836449;6;21.625;33.2084312439;9;44.5030794144;
60;3;25.3962726593;28.9937877655;13;35.506885767;6;21.625;34.252155304;10;44.5655794144;
61;3;26.0872993469;29.2754020691;13;36.0958963633;6;21.625;35.2959060669;10;44.628036499;
62;3;24.6893692017;30.4822807312;14;36.3050889969;6;21.625;36.3396263123;10;44.690372467;
63;3;24.7000007629;31.5;14;36.4771766663;6;21.625;37.3832626343;10;45.7525100708;
64;3;25.7000007629;29.5;14;36.6474428177;6;22.625;39.4267578125;11;45.8543725014;
65;4;24.7000007629;30.5;14;36.8157424927;6;23.625;41.4700622559;11;45.9570682049;
66;4;24.7000007629;31.5;14;36.9819412231;6;24.5153408051;41.5;12;46.0605249405;
67;4;24.7000007629;32.3055648804;14;37.1459138393;6;24.8777999878;41.5;12;46.1646693945;
68;4;24.7000007629;32.3445281982;15;37.307543993;6;26.5620498657;40.5;13;46.2694276571;
69;4;24.7000007629;32.3818206787;15;37.4667232037;6;27.5856208801;39.5;14;46.3747251034;
70;5;25.7000007629;30.3818206787;14;37.623349905;6;28.4343128204;38.5;14;46.4804866314;
71;5;24.7000007629;31.3818206787;15;38.7773301601;6;28.458108902;37.5;15;46.5866367817;
72;5;25.7000007629;33.3818206787;15;38.9393241405;6;28.4819927216;36.5;15;46.693099618;
73;5;27.7000007629;32.3818206787;15;39.0704066753;7;29.505947113;36.5;14;49.573661685;
74;5;28.5;32.5;15;39.2027750015;7;30.1611976624;37.0;14;51.2047926188;
75;5;28.5;33.5;17;40.549529314;7;31.282579422;37.3899993896;15;54.4769012928;
