Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;2;9.0;10.1999998093;4;21.0;1;8.0;11.0;6;20.0;
5;2;9.19999980927;10.0;4;21.0599999428;1;8.0;10.0;6;20.0;
6;2;10.3179998398;10.0;4;21.1229639053;1;9.0;10.0;6;20.0;
7;2;11.336889267;10.0;4;21.1889609098;1;9.5;10.0;6;20.0;
8;2;11.3566884995;10.0;4;21.6699410677;1;9.5;10.0;6;20.3999996185;
9;2;11.5009822845;10.1999998093;4;22.0818096399;2;10.5900001526;10.5;5;21.7264003754;
10;2;11.62454319;10.3632001877;4;22.4358423948;2;11.6634397507;10.3632001877;5;21.9903717041;
11;2;11.7307529449;10.4951858521;4;23.611035943;2;12.7228336334;10.4951858521;5;23.0719120502;
12;2;12.0833110809;11.0209560394;4;24.615765214;2;13.1911811829;11.0209560394;5;23.9749414921;
13;2;14.0833110809;11.4571752548;4;25.4640146494;2;14.9614667892;11.4571752548;5;24.7131726742;
14;2;16.0833110809;11.8107032776;4;26.1761806011;2;16.9614677429;11.8107032776;5;25.3067810535;
15;2;17.2104492188;12.0916318893;4;26.7751014233;2;18.7228336334;12.4286870956;5;25.7784451246;
16;2;18.2583217621;12.3113050461;3;27.2831678391;2;19.9828968048;12.3113050461;5;26.1504684687;
17;2;19.3089962006;12.4808797836;3;27.4996597767;2;20.7228336334;12.8374919891;5;26.2221269608;
18;2;20.3624725342;12.5;3;27.687142849;2;21.9978122711;12.5;6;26.2560760975;
19;2;21.4187164307;12.5;3;27.883649826;2;22.625;12.8768224716;6;26.2905418873;
20;2;22.3650951385;12.5;4;28.0888605118;2;22.625;13.0162162781;6;26.3255085945;
