Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
49;4;19.0;22.5;7;26.8503289223;4;23.4393310547;34.5;10;41.8932865858;
50;4;20.0;22.5;7;26.8716015816;4;24.8009910583;35.5;11;42.0474969149;
51;4;21.5614814758;22.5;9;26.8927206993;4;25.2828941345;36.5;11;42.2046840191;
52;4;21.5;23.4463615417;9;26.9136784077;4;26.2986755371;37.5;12;42.3646686077;
53;4;22.0741043091;22.5;9;26.9344670773;4;26.9398899078;37.5;12;42.5272562504;
54;4;21.5;23.4672336578;10;26.9550794363;4;27.5686340332;35.5;13;42.6922373772;
55;4;22.086523056;22.5;10;26.9755084515;4;26.5499992371;36.5;13;42.8593882322;
56;4;21.5;23.4877548218;11;26.9957473278;4;27.2023487091;34.8720436096;14;43.0284721851;
57;5;21.5;23.4978733063;11;27.0;4;26.5499992371;34.9274749756;14;43.1992404461;
58;5;21.5;23.5;12;27.0;4;27.0270042419;34.5;14;43.3714339733;
59;5;21.5;23.5;12;27.0;5;27.7585735321;32.5;14;43.5447840691;
60;6;20.75;23.4200000763;9;42.0;5;27.0643310547;33.5;14;43.719014883;
61;6;21.75;24.4200000763;9;42.75;6;27.8367786407;32.5;14;43.8938436508;
62;6;22.75;25.4200000763;9;43.4193744659;6;26.5499992371;34.5;14;44.0689840317;
63;6;23.75;26.4200000763;9;45.0072898865;6;27.3431434631;34.2807312012;15;44.2441465855;
64;6;25.75;27.7192707062;9;45.5562696457;6;26.5499992371;35.3422775269;16;44.4190416336;
65;7;27.75;28.6683731079;9;67.7825102806;6;27.1621055603;34.5;16;45.5933802128;
66;7;29.75;30.6248664856;9;69.2801430225;6;29.0335102081;33.5;17;45.8068761826;
67;7;31.75;32.5880889893;9;70.5251415968;6;30.0725479126;34.5;18;47.0204322338;
68;7;33.338104248;34.1841964722;8;71.5420569181;7;30.4387550354;37.5;15;62.2637751102;
69;8;32.4148292542;35.6929016113;7;72.2681143284;7;32.4569740295;41.5;16;63.2572277784;
70;8;32.4500007629;36.6478347778;7;72.7502715588;7;33.5256614685;43.5;17;64.1698957682;
71;8;32.4500007629;37.6278610229;7;73.1030313969;8;33.4923095703;46.3482894897;16;65.0006844997;
72;8;32.4500007629;38.6215133667;8;73.1523760557;8;33.5863380432;47.5;18;67.7467622757;
73;8;32.4500007629;39.6461868286;8;73.2028282881;8;31.7750015259;53.7479286194;17;70.1320023537;
74;8;32.7000007629;40.6714134216;8;75.4327931404;8;34.2667121887;54.2382621765;18;72.1933935881;
75;8;33.7698135376;41.5967712402;9;77.2120361328;8;34.2508850098;54.096660614;18;73.974390626;
76;8;34.0444374084;42.5471420288;9;79.5161466599;8;37.056640625;50.3191452026;18;75.3708770275;
77;9;35.2312011719;44.5284156799;7;80.4307367802;8;36.2528076172;52.4094009399;19;76.479221344;
78;9;36.3270111084;46.5416069031;6;81.0109299421;8;33.6239738464;53.3910369873;20;77.492736578;
79;9;34.3270111084;49.5883140564;6;81.1734404564;9;30.0358963013;55.4263534546;20;78.2136083841;
80;9;33.3270111084;52.6365699768;4;81.342063427;9;30.0571899414;56.4624252319;20;78.7487996817;
81;9;32.3270111084;55.6863327026;5;81.5167497396;9;29.9742774963;57.4094009399;20;79.2805333138;
82;9;31.3270111084;58.4027061462;6;81.6974192858;9;29.1528530121;59.4094009399;19;79.8073968887;
83;9;31.3270111084;57.4930419922;8;81.8839592934;9;28.6749992371;61.5749740601;20;80.3280713558;
84;9;30.1000003815;62.4930381775;9;82.0762223005;9;30.6749992371;62.2474021912;20;80.8413422108;
85;9;30.1000003815;67.4930419922;10;82.2740263939;9;32.0043869019;61.6533432007;21;81.3461087942;
86;9;30.1000003815;72.4930419922;10;82.4771538973;10;33.0454864502;62.6934318542;20;81.8413912058;
87;9;30.1000003815;77.4930343628;12;82.685351491;10;31.085351944;65.7340774536;20;82.3263325691;
88;9;30.1000003815;82.4930343628;12;82.8983306885;10;30.5629005432;68.4094009399;22;82.8001978397;
89;9;30.1000003815;85.09349823;13;83.1157677174;10;30.1274051666;70.4094009399;21;83.262373209;
90;9;30.1000003815;87.2022094727;13;83.3373053074;10;29.1409301758;71.5228805542;21;83.7123610973;
91;9;31.1000003815;86.3129806519;15;83.5625545979;10;31.0813751221;69.5228805542;22;84.1497721672;
92;9;30.1000003815;88.4256057739;16;83.7910966873;10;32.4564094543;70.5228805542;22;84.574318409;
93;9;30.1000003815;90.5398788452;16;84.0224854946;10;34.2621765137;70.4094009399;23;84.9858038425;
94;9;32.0999984741;86.6555709839;17;84.2562503815;10;33.7481307983;73.4094009399;24;85.3841149807;
95;9;30.1000003815;88.7724533081;19;84.491900444;10;35.1270065308;72.4094009399;24;85.7536616325;
96;9;30.1000003815;90.8902816772;20;84.7289271355;10;35.1945724487;73.4094009399;25;86.0466628075;
97;9;32.0999984741;87.0087890625;21;84.9668092728;10;34.6973190308;74.5999984741;25;86.3321664333;
98;9;30.1000003815;89.1277313232;24;85.205016613;10;32.6772460938;75.5999984741;26;86.6100125313;
99;9;30.1000003815;91.2468414307;24;85.4430148602;10;33.6912956238;76.5999984741;27;86.8800785542;
100;9;32.0999984741;87.3658370972;25;85.6802697182;10;35.4480171204;75.5999984741;28;87.1011857986;
101;9;30.1000003815;89.4844665527;25;85.4162516594;10;34.8784637451;77.5999984741;30;87.2783453465;
102;9;30.1000003815;89.5414886475;26;85.6467719078;10;34.9044036865;79.570022583;31;87.4530637264;
103;9;31.1000003815;87.0730743408;24;85.8761799335;10;34.9298782349;80.6130828857;27;87.6250469685;
104;9;31.1000003815;85.1277618408;22;86.1040148735;10;35.6156387329;79.6130828857;21;87.7940216064;
105;9;32.0999984741;86.1811523438;22;86.3298265934;10;35.6536560059;80.5999984741;21;87.959736824;
106;10;34.0999984741;84.2331390381;21;86.5531783104;10;35.0029945374;84.5999984741;22;88.1219668388;
107;10;34.0999984741;85.2836532593;22;86.7736485004;10;35.026134491;87.0;23;88.2805094719;
108;10;32.0999984741;89.7254638672;23;86.9908356667;11;34.6145172119;87.0;23;88.4351882935;
109;10;31.1000003815;92.7735900879;20;87.2043595314;12;35.6275482178;87.0;22;88.5858516693;
110;11;31.1000003815;91.9230499268;21;102.413864136;12;35.0914154053;89.0;23;88.732373476;
111;11;31.1000003815;95.0697021484;21;103.669018745;12;35.8647842407;89.0;24;88.874651432;
112;11;32.0999984741;98.2133178711;22;105.3244977;12;33.9000015259;92.0;24;89.0126070976;
113;11;34.0999984741;102.003669739;24;106.434123039;12;34.9000015259;93.0;25;89.1461849213;
114;12;36.0999984741;106.143821716;23;107.433459044;12;35.9578933716;92.0;24;89.2753498554;
115;12;37.0999984741;110.281158447;23;108.324593902;12;34.7015075684;94.0;25;89.4000880718;
116;12;38.0999984741;114.415496826;25;109.114101887;12;34.7130317688;96.0;25;91.4521400928;
117;13;41.0999984741;112.546661377;25;109.811454892;12;35.0620002747;96.7200012207;26;93.5155100822;
118;14;39.0999984741;115.674507141;27;110.402788997;12;36.6165351868;97.4420166016;26;95.5651621819;
119;14;39.0999984741;118.781555176;26;110.390125751;12;35.3313446045;100.155639648;26;97.5764708519;
120;14;41.0999984741;115.511230469;28;111.730380654;12;34.3767127991;101.850730896;27;100.526507378;
121;14;40.0999984741;119.594909668;28;111.723424196;12;37.1953964233;103.517974854;26;103.455161572;
122;14;41.0999984741;123.502471924;27;111.335206747;12;40.331703186;107.149391174;24;105.368959546;
123;14;43.0999984741;121.737976074;27;110.366447926;12;42.0461387634;110.738708496;24;107.181223869;
124;14;48.4949989319;125.270645142;28;110.953257322;12;42.5599136353;114.281539917;25;108.884250402;
125;14;53.0203895569;125.604652405;28;112.663155913;12;43.8164291382;115.281539917;27;110.474375725;
126;14;54.9307746887;126.919891357;28;115.320642114;12;42.7533187866;119.281539917;28;111.951514363;
127;14;55.2012710571;132.320205688;28;117.994195938;12;44.2844390869;119.281539917;29;113.318536639;
128;14;59.3187866211;130.717330933;27;120.695856094;12;41.0766677856;123.281539917;29;114.580579281;
129;14;60.6256713867;134.109283447;27;122.437323213;12;41.9217796326;123.965713501;25;115.744371295;
130;14;60.8959503174;139.570571899;27;123.97603178;12;41.0015106201;123.281539917;25;116.817629337;
131;14;62.151763916;142.947372437;29;125.53367579;12;40.6461334229;126.281539917;25;117.808544278;
132;14;63.3032798767;142.314758301;28;127.127654672;12;41.1903381348;130.281539917;25;118.480335236;
133;14;62.4582824707;146.671966553;26;128.753852963;12;43.7342605591;125.281539917;22;119.0481565;
134;14;63.616355896;152.018463135;25;130.407567739;12;41.8015213013;128.281539917;22;119.601022243;
135;14;66.777053833;151.354034424;24;132.083500981;12;41.8686752319;131.281539917;20;120.139845133;
136;14;65.9398956299;156.678619385;24;133.775797367;12;43.9356613159;128.281539917;21;120.567103863;
137;14;67.1043167114;161.992401123;29;134.478115082;12;42.0024223328;131.281539917;22;120.971442461;
138;14;70.1697235107;160.59564209;30;136.272218704;12;46.9971466064;135.724578857;24;121.376622438;
139;14;68.6443099976;165.23248291;32;138.058998942;12;49.1943969727;133.835906982;25;121.78212595;
140;14;68.8182220459;168.923202515;33;138.830764294;12;49.4260559082;133.949462891;26;122.187385082;
141;14;70.8907318115;165.688064575;31;140.538745284;12;48.6995201111;137.065032959;27;122.591779232;
142;14;69.0569610596;165.008056641;32;142.21758604;12;49.7973632812;135.182403564;28;122.994637489;
143;14;69.220451355;170.318313599;32;143.861447573;12;49.8944396973;137.301315308;27;123.322953463;
144;14;71.3805923462;169.61920166;33;145.465301752;12;50.5322952271;141.421508789;28;123.645652294;
145;14;69.5369338989;173.900177002;34;147.01960659;12;51.4414634705;138.542709351;29;123.969948292;
146;14;69.6885299683;177.430648804;35;148.412453055;12;50.5143661499;140.664642334;31;124.294736147;
147;14;74.8040008545;172.734161377;36;149.768752694;12;51.5873298645;143.787002563;32;124.618898869;
148;14;77.8960113525;170.900772095;37;151.085678458;12;52.6618919373;141.909500122;33;124.941325188;
149;14;80.0010910034;172.78729248;38;152.361193657;12;51.6741218567;144.031829834;34;125.260923624;
150;14;84.0513381958;171.959350586;39;153.593973279;12;44.2038459778;151.153717041;35;125.576639652;
151;14;84.1324768066;172.13381958;41;154.783304691;12;46.8159561157;148.27482605;25;125.887469769;
152;14;85.2502365112;176.310501099;36;155.928988695;12;46.827960968;153.394897461;18;126.192473888;
153;14;89.3278579712;170.489196777;37;157.031236529;12;45.8398361206;159.513626099;19;126.490787029;
154;14;89.4149932861;171.669647217;38;158.090588927;12;48.8398361206;157.513626099;20;126.781628132;
155;14;91.521232605;177.851577759;39;159.073145628;12;47.8630752563;161.513626099;21;127.064306259;
156;14;99.5889663696;170.007080078;41;159.90643692;12;47.8743972778;168.513626099;25;127.338225842;
157;14;94.1684188843;178.164260864;41;160.607460737;12;51.9227333069;162.513626099;25;127.602889061;
158;14;97.2054290771;181.322875977;43;161.269596338;12;49.9602890015;169.513626099;22;127.857894897;
159;15;103.274620056;173.482635498;42;161.917678356;12;52.9857902527;173.513626099;24;128.102938175;
160;15;99.8255615234;180.643157959;43;162.550658464;12;58.0000114441;168.513626099;25;128.337805271;
161;15;99.8483886719;183.722183228;45;163.167637348;12;57.020275116;172.513626099;26;128.562369823;
162;15;96.9250106812;193.901702881;47;163.767861128;12;59.0562362671;176.513626099;21;128.776585579;
163;15;96.9733276367;200.030227661;47;164.350714684;12;63.0776557922;174.513626099;22;128.980480194;
164;15;95.3950576782;209.16053772;47;164.915715694;12;63.4776573181;172.513626099;24;129.174148083;
165;15;95.4515686035;218.29234314;51;166.46250248;12;63.4953727722;174.513626099;25;129.357741356;
166;15;98.4956741333;222.425354004;50;167.050827742;12;63.5357704163;172.513626099;23;129.5314641;
167;15;99.5590820312;226.559265137;50;167.599319935;12;63.5357704163;170.513626099;25;129.695561409;
168;15;98.7092514038;233.693756104;52;168.078078151;12;61.5695533752;174.513626099;28;129.786921024;
169;17;100.758117676;234.828491211;52;168.546885967;12;63.5786933899;172.513626099;30;129.857120991;
