Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;2;7.0;13.3000001907;5;21.0;
3;1;8.0;10.0;5;20.0;2;8.14999961853;12.0;5;21.0900000334;
4;1;9.0;10.0;4;20.0;2;8.16349983215;11.0;5;21.1871190071;
5;1;9.0;10.0;4;20.0;2;8.17806816101;10.0;5;21.2917383909;
6;1;10.0;10.0;4;20.0;2;9.29064083099;10.0;5;21.4042263031;
7;1;11.0;10.0;4;20.0;2;9.81595134735;10.0;5;21.5249304771;
8;1;11.0;10.0;4;20.3999996185;2;9.84310913086;10.0;5;22.0694183111;
9;1;11.1199998856;10.1999998093;4;20.7264003754;2;9.96561908722;10.1999998093;5;22.5515855551;
10;2;11.2179203033;10.5631999969;2;21.9903717041;2;10.0741062164;10.3632001877;5;22.983014226;
11;2;11.597111702;10.4951858521;1;23.1719120741;2;10.1711778641;10.4951858521;5;24.2738182545;
12;2;11.9515733719;11.0209560394;1;24.1897815466;2;10.4616098404;11.0209560394;5;25.4089095592;
13;2;13.9515733719;11.4571752548;2;25.0591306686;2;12.2841091156;11.4571752548;4;26.4029755592;
14;2;15.9515733719;11.8107032776;2;25.8015987873;2;14.2841091156;11.8107032776;3;27.276881218;
15;2;17.0980739594;12.0916318893;2;26.441321969;2;16.2841091156;12.0916318893;3;28.0536293983;
16;2;18.1581878662;12.3113050461;2;27.0020139217;2;17.4948120117;12.3113050461;3;28.755402565;
17;2;19.2246494293;12.4808797836;2;27.2842636108;2;18.5764026642;12.4808797836;3;29.1808357239;
18;2;20.2978534698;12.5;2;27.5518820286;2;19.663520813;12.5;3;29.5913586617;
19;2;21.3781375885;12.5;2;27.8440244198;2;20.6580562592;12.5;3;30.0233430862;
20;2;22.3532066345;12.5;3;28.1613030434;2;20.7552528381;12.5;3;30.4742712975;
21;2;22.4483909607;12.5;3;28.5039470196;2;20.856710434;12.5;4;30.9409928322;
22;2;22.5511837006;12.5;3;28.871723175;2;20.9617233276;12.5;4;31.4197778702;
23;2;22.6615161896;12.5;3;29.263862133;2;21.0694503784;12.5;5;31.906411171;
24;3;22.7791595459;12.5;2;29.6789975166;2;21.1789417267;12.5;5;32.3963236809;
25;3;22.9036998749;12.5;2;30.1151270866;2;21.2891731262;12.5;6;32.8847527504;
26;3;23.034538269;12.5;2;30.5695996284;2;21.3990688324;12.5;5;33.3669252396;
27;3;21.5;13.5;4;31.0391392708;2;21.5075588226;12.5;5;33.8382406235;
28;4;20.5;13.5;3;31.5199065208;3;21.6136035919;12.5;5;34.2944498062;
29;4;20.4559726715;14.5;3;32.007601738;3;17.625;14.5;5;34.7318048477;
30;4;19.6022796631;15.5;3;32.4976010323;4;16.625;16.5;5;40.1471776962;
31;4;18.6022796631;14.5;3;32.9851250648;4;16.625;18.5;5;40.6881308556;
32;4;19.5;14.5;3;33.465420723;4;16.625;20.5;5;41.19972229;
33;4;20.5;15.5;4;34.9339466095;4;16.0;22.5;5;41.6805763245;
34;4;22.5;16.5;4;35.4165451527;4;16.0;24.5;5;42.1300134659;
35;4;22.5;15.5;4;35.8801805973;4;16.0;26.5;5;42.5479764938;
36;4;22.5;15.5;4;36.3218553066;4;16.0;28.5;7;43.9349431992;
37;4;22.5;15.5;3;36.7392714024;4;17.0;29.9630317688;7;44.3218209743;
38;5;21.3662528992;16.5;2;55.1308525801;4;18.0;31.124671936;8;44.6804430485;
39;5;21.4632549286;17.5;2;57.3957182169;4;18.0;32.2694854736;10;45.0122830868;
40;5;22.5528926849;18.5;2;58.638533473;4;18.0;33.3985862732;10;45.3189704418;
41;5;23.1351070404;19.5;2;59.7494646311;4;18.0;34.5131759644;10;45.5815228224;
42;5;23.2099876404;20.5;2;60.7401840687;4;18.0;35.5999984741;11;45.7155572176;
43;5;24.2777557373;22.5;2;61.6257236004;4;18.0;36.5999984741;11;45.8451256752;
44;5;25.338727951;25.5;3;62.4225652218;5;18.0;37.5999984741;8;70.9702737331;
45;5;26.3932952881;29.332485199;3;63.1471898556;5;20.0;36.5999984741;9;72.8410708904;
46;5;27.4418945312;32.3037719727;4;63.6248910427;5;21.0;35.5999984741;9;74.3619828224;
47;5;28.4849948883;35.2999992371;5;64.021907568;5;20.0;37.5999984741;10;75.5570803881;
48;6;29.5100002289;35.2999992371;4;64.351241231;5;22.0;36.5999984741;10;76.4417572021;
49;6;30.2600002289;35.2999992371;5;64.7060915232;6;24.0;37.5999984741;10;77.0655333996;
50;6;31.2600002289;35.2999992371;6;65.0866633654;7;25.9249992371;38.5999984741;11;77.4700255394;
51;6;30.2600002289;36.2999992371;7;65.4926983118;8;26.9249992371;40.5;9;87.5072168112;
