Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;6;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;10.0;6;20.0;1;8.0;11.0;6;20.0;
5;1;9.0;10.0;6;20.0;1;8.0;10.0;6;20.0;
6;1;10.0;10.0;6;20.0;1;9.0;10.0;6;20.0;
7;1;11.0;10.0;6;20.0;1;9.5;10.0;6;20.0;
8;1;11.0;10.0;6;20.3999996185;1;9.5;10.0;6;20.3999996185;
9;2;11.1199998856;10.3999996185;4;21.7264003754;2;9.59000015259;10.5;5;21.7264003754;
10;2;11.5179204941;10.3632001877;4;21.9903717041;2;9.88844013214;10.3632001877;5;21.9903717041;
11;2;11.597111702;10.4951858521;4;23.0619120598;2;9.94783401489;10.4951858521;5;23.0719120502;
12;2;11.9185733795;11.0209560394;4;23.9545464516;2;10.1911802292;11.0209560394;5;23.9749414921;
13;2;13.9185733795;11.4571752548;4;24.6819883585;2;11.9614667892;11.4571752548;4;24.7131726742;
14;2;15.9185733795;11.8107032776;4;25.2644146681;2;13.9614667892;11.8107032776;3;25.3067810535;
15;2;16.5793247223;12.0916318893;4;25.7245066166;2;15.9614667892;12.0916318893;2;25.7784451246;
16;2;16.7173519135;12.3113050461;4;26.0845712423;2;16.9828968048;12.3113050461;2;26.1504684687;
17;2;16.8253707886;12.4808797836;4;26.1438889503;2;17.7228336334;12.8374919891;2;26.2221269608;
18;2;16.8431663513;12.5;4;26.1651208401;2;18.9978122711;12.5;3;26.2560760975;
19;2;18.8380641937;12.5;5;26.1864993572;2;19.625;12.8768224716;3;26.2905418873;
20;2;19.8444766998;12.5;5;26.2080165148;2;19.625;12.8871622086;3;26.3255085945;
