Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;4;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;10.0;4;20.0;1;8.0;11.0;6;20.0;
5;1;9.0;10.0;4;20.0;1;8.0;10.0;6;20.0;
6;1;10.0;10.0;4;20.0;1;9.0;10.0;6;20.0;
7;2;11.0;10.1999998093;3;21.0;1;9.5;10.0;6;20.0;
8;2;11.0;10.0;3;21.5299996138;2;9.5;10.3000001907;5;21.3999996185;
9;2;11.1199998856;10.1999998093;3;22.8178313971;2;9.81500053406;10.1999998093;4;21.8564003706;
10;2;11.462720871;10.7712001801;3;23.9403982162;2;9.91768932343;10.3632001877;4;22.2658027411;
11;2;11.7508029938;11.2513370514;3;25.8512402773;2;10.0098056793;10.4951858521;4;23.5306534767;
12;2;12.2569313049;12.0948867798;3;27.5115662813;2;10.2943973541;11.0209560394;4;24.6489018202;
13;2;14.2569313049;12.797627449;4;28.9280219078;2;12.1131076813;11.4571752548;4;25.6380903721;
14;2;16.2569313049;13.3613300323;4;30.1300888062;2;14.1131076813;11.8107032776;4;26.5222804546;
15;2;17.2569313049;13.7992258072;4;31.1591656208;2;16.1131076813;12.0916318893;4;27.3279397488;
16;2;18.2569313049;14.1306209564;4;32.0592269897;2;17.331533432;12.3113050461;4;28.0808603764;
17;2;19.2569313049;14.3763179779;4;32.759376049;2;18.4246311188;12.4808797836;4;28.5832509995;
18;2;21.2569313049;14.5;4;33.2571411133;2;19.5290641785;12.5;5;29.0998392105;
19;2;22.534072876;14.5;4;33.3996229172;2;20.5474643707;12.5;5;29.6697235107;
20;2;23.6968173981;14.3000001907;4;33.6251945496;2;20.6756877899;12.5;6;30.2922105789;
