Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;2;9.0;10.3999996185;3;21.0;1;8.0;10.0;6;20.0;
6;2;10.3000001907;10.0;3;21.0199999809;1;9.0;10.0;6;20.0;
7;2;11.3059997559;10.0;3;21.0401959419;2;9.5;10.3000001907;5;21.0;
8;2;11.3120584488;10.0;3;21.4709832668;2;9.72500038147;10.0;5;21.4999996424;
9;2;11.4412946701;10.1999998093;3;21.8287533522;2;9.8375005722;10.1999998093;5;21.9353003502;
10;2;11.548625946;10.3632001877;3;22.1246669292;2;9.93544197083;10.3632001877;4;22.3176362514;
11;2;11.6373996735;10.4951858521;3;23.2200558186;2;10.0214681625;10.4951858521;4;23.5373773575;
12;2;11.9660167694;11.0209560394;3;24.1375212669;2;10.2959108353;11.0209560394;4;24.5968167782;
13;2;13.9660167694;11.4571752548;3;24.8907743692;2;12.1013889313;11.4571752548;2;25.5111111403;
14;2;15.6125736237;12.3184499741;3;25.4999870062;2;14.1013889313;11.8107032776;2;26.3018171787;
15;2;16.6125736237;12.6183214188;3;25.987831831;2;16.1013889313;12.0916318893;1;26.9928781986;
16;2;17.6125736237;12.8573932648;3;26.3766040802;2;17.2561435699;12.3113050461;1;27.6076834202;
17;2;18.6125736237;13.0468177795;3;26.4655689001;2;18.3181667328;12.4808797836;1;27.9463441372;
18;2;19.6125736237;13.086227417;3;26.5173684359;2;19.385761261;12.5;2;28.2720229626;
19;2;20.6125736237;13.2586841583;3;26.570212841;2;20.3612060547;12.5;2;28.6230447292;
