Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;2;6.0;14.3000001907;3;21.0;
2;1;7.0;11.0;4;20.0;2;7.15000009537;13.0;3;21.1200000048;
3;1;8.0;10.0;4;20.0;2;8.16800022125;12.0;3;21.2530560493;
4;1;9.0;10.0;3;20.0;2;8.18795871735;11.0;2;21.4002518654;
5;2;9.0;10.1999998093;2;21.0;2;8.21003818512;10.0;2;21.5626775026;
6;2;10.3000001907;10.0;2;21.0599999428;2;9.35160255432;10.0;2;21.7414059639;
7;2;11.3179998398;10.0;2;21.1229639053;2;9.89181613922;10.0;2;21.9374637604;
8;2;11.336889267;10.0;2;21.6001901627;2;9.9359292984;10.0;2;22.5711705685;
9;2;11.4800567627;10.1999998093;2;22.0082015991;2;10.0785140991;10.1999998093;2;23.1543953419;
10;2;11.6024608612;10.3632001877;2;22.3582868576;2;10.2097387314;10.3632001877;2;23.699334383;
11;2;11.7074861526;10.4951858521;2;23.5279067755;2;10.3323497772;10.4951858521;2;25.1651031971;
12;2;12.0583724976;11.0209560394;2;24.5268628597;2;10.6621484756;11.0209560394;2;26.5021727085;
13;2;14.0583724976;11.4571752548;2;25.3691681623;2;12.5300931931;11.4571752548;2;27.7263121605;
14;2;16.0583724976;11.8107032776;2;26.0752547979;2;14.5300941467;11.8107032776;2;28.8585500717;
15;2;17.1801719666;12.0916318893;2;26.6680037975;2;16.5300941467;12.0916318893;3;29.9208650589;
16;2;18.2261924744;12.3113050461;3;27.1698563099;3;17.9149398804;12.3113050461;3;30.9329853058;
17;3;19.2750034332;12.4808797836;2;27.3801496029;3;19.0663604736;12.4808797836;3;31.6894907951;
18;3;19.6125736237;12.5;2;27.5615134239;3;20.2279682159;12.5;3;32.4461064339;
19;3;21.3810272217;12.5;2;27.7520513535;3;21.3003730774;12.5;3;33.2319602966;
20;3;22.3256149292;12.5;2;27.9515185356;3;21.477191925;12.5;4;34.0360612869;
21;3;22.3854560852;12.5;2;28.1595556736;3;21.6581134796;12.5;4;34.8460483551;
22;3;22.4478664398;12.5;3;28.3756833076;3;21.8403606415;12.5;4;35.6488904953;
23;3;22.5127048492;12.5;3;28.5992991924;3;22.0209999084;12.5;4;36.4317016602;
24;3;22.5797901154;12.5;3;28.8296794891;3;22.1971321106;12.5;4;37.1825695038;
25;3;22.6489028931;12.5;3;29.0659828186;3;22.3660774231;12.5;4;37.8912820816;
26;3;21.5;13.5;3;29.3072590828;3;22.5255393982;12.5;4;39.5498609543;
27;4;21.5;14.5;2;29.5524601936;3;23.6737174988;12.8999996185;4;40.1828482151;
28;4;21.5;14.7762298584;3;29.8004574776;3;22.8093910217;13.5;4;40.7579205036;
29;5;22.5;12.7762298584;2;30.0500593185;3;22.8093910217;13.5;4;41.2744996548;
30;5;23.0150184631;12.5;2;30.3000340462;3;23.8093910217;14.5;4;41.7339890003;
31;5;21.5;13.5;2;30.5491337776;3;24.625;15.5;4;42.1393231153;
32;5;21.5;14.5;2;30.7961182594;3;24.8850631714;16.5;6;42.4945064783;
33;5;21.5;15.3980588913;2;31.0397801399;4;23.8924598694;15.5;5;42.8041772842;
34;5;21.5;15.5198898315;2;31.278968811;4;23.8999786377;15.5;5;43.073251009;
35;5;20.5;14.5198898315;3;32.5126113892;4;22.625;15.3792533875;6;43.2905418873;
36;5;21.4537830353;14.5198898315;3;32.7797312737;4;23.625;16.4033794403;6;43.3255085945;
37;5;21.5;13.5198898315;3;33.0406484604;4;24.9232406616;16.5;6;43.3609591722;
38;5;22.5;15.0604820251;3;33.2946231365;4;24.625;18.452671051;6;43.3968753815;
39;5;21.8370666504;13.5198898315;3;33.5410417318;4;24.625;19.4778137207;6;43.4332377911;
