Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
21;2;21.5;12.5;5;26.5224741697;2;19.625;12.983206749;6;26.2296639681;
22;2;21.5;12.5;5;26.5906432867;2;19.625;12.9918651581;6;26.2514331341;
23;2;21.5;12.5;6;26.6607804298;2;19.625;13.0005731583;7;26.2733153105;
24;3;21.5;12.5;5;26.7328453064;2;19.625;13.0093259811;7;26.2953014374;
25;3;21.5;12.5;5;26.8067884445;2;19.9164428711;12.5;7;26.3173824549;
26;3;21.5;12.5;5;26.8825509548;2;19.625;13.0269527435;7;26.3395489454;
27;3;21.5;12.5;5;26.9600640535;2;19.625;13.0358200073;7;26.3617914915;
28;3;19.5;13.5;5;27.0392494202;3;19.9314041138;12.5;6;26.3841004372;
29;3;18.5;14.5;6;27.120018959;3;19.625;13.0536403656;6;26.4064661264;
30;3;17.5;15.5;6;27.2022752762;3;17.9414558411;13.5;5;26.428878665;
31;3;16.5;16.5;6;27.2859115601;3;16.9464969635;14.5;5;26.4513280392;
32;3;15.5;17.5;6;27.3708124161;3;15.9515485764;15.5;5;26.4738043547;
33;3;14.5;18.5;7;27.4568536282;3;14.9566059113;16.5;5;26.4962974787;
34;3;14.0;19.5;8;27.5439035892;3;14.3366670609;17.5;5;26.5187973976;
35;3;14.0;20.5;8;27.6318233013;3;14.3417291641;18.5;5;26.5412938595;
36;3;14.0;21.5;8;27.7204678059;3;14.3467912674;19.5;6;26.5637768507;
37;3;14.0;22.5;9;27.8096864223;3;14.351849556;20.5;6;26.5862361193;
38;3;14.0;23.5;8;27.8993241787;3;14.3569030762;21.5;6;26.6086617708;
39;3;14.0;24.5;9;27.989222765;3;14.361948967;22.5;7;26.6310436726;
40;3;15.0;22.5;9;28.079221487;3;14.366985321;23.5;7;26.6533719301;
41;3;14.0;23.5;11;28.1691586971;3;14.3720092773;24.5;7;26.6756366491;
42;3;14.0;24.5;10;28.258872509;3;14.3770179749;25.5;7;27.6978281736;
43;3;15.0;22.5;11;28.348202467;3;15.3820114136;26.5;8;27.7499368191;
44;3;14.0;23.5;11;28.4369900227;3;16.3869857788;27.5;9;27.802544117;
45;3;14.0;24.5;12;28.5250804424;3;16.6305713654;28.5;9;27.8556338549;
46;3;15.0;22.5;11;28.6123232841;3;16.6425170898;29.5;10;27.9091887474;
47;3;14.0;23.5;11;28.6985738277;3;17.6545677185;27.5;10;27.9631904364;
48;3;14.0;24.5;12;28.7836937904;3;16.6667175293;28.5;11;28.0176196098;
49;3;15.0;22.5;12;28.867552042;3;16.6789646149;29.5;12;28.072455883;
50;3;16.0;22.5;13;28.9500255585;3;17.6913032532;27.5;13;28.1276776791;
51;4;17.0;22.5;10;39.0310001373;3;18.4211101532;28.5;13;28.1832625866;
52;4;19.0;23.5;10;39.5103702545;3;19.0;29.5;13;28.2391870022;
53;4;21.0;24.5;12;39.9624409676;3;20.7288169861;30.5;16;28.2954262495;
54;4;22.0;25.5;12;40.3858656883;3;21.0;31.5;16;28.3519548178;
55;4;22.75;26.3878059387;12;40.7799863815;4;21.9392967224;32.5;13;28.4087462425;
56;4;22.75;26.355796814;13;41.1447687149;4;21.947479248;31.5;13;28.4657728672;
57;4;22.75;26.3265285492;13;41.4807105064;4;22.0740432739;31.5;13;28.5072168112;
58;4;22.75;26.2999458313;13;41.7887468338;4;22.0750007629;30.5550518036;12;28.5447884798;
59;4;22.75;27.2999458313;14;42.0701489449;4;22.0750007629;29.5813522339;13;28.5827163458;
60;4;22.75;28.2999458313;15;42.3264255524;4;22.4311122894;27.5;12;28.6209751368;
61;4;22.75;29.2999458313;16;42.5592393875;4;22.0750007629;28.5;12;28.6595385075;
62;4;22.75;30.2999458313;17;42.7703332901;4;22.4483966827;27.5;13;29.6983793974;
63;5;22.75;31.2999458313;16;42.8573932648;4;23.4571361542;28.5;14;29.7674696445;
64;5;22.75;32.2999458313;17;42.912894249;4;24.0750007629;30.5;15;29.8373714685;
65;5;22.75;33.2999458313;17;42.9663023949;4;24.3136329651;31.7437458038;15;29.9080483913;
66;5;22.75;34.2999458313;17;43.0;4;24.483663559;31.5;17;29.9794620275;
67;5;22.75;35.2999458313;17;43.0;4;24.0750007629;33.5;15;30.0515723228;
68;5;22.75;35.2999992371;16;43.0;4;24.5015411377;32.5;16;30.1243374348;
69;5;22.75;35.2999992371;16;43.0;4;24.0750007629;34.3320960999;15;30.1977140903;
70;5;22.75;35.2999992371;17;43.0;4;24.3499794006;33.8829116821;16;30.2716572285;
71;6;22.75;35.2999992371;16;43.0;4;24.5285072327;33.3792533875;17;30.3461205959;
72;6;22.75;35.2999992371;18;43.0;4;24.5375061035;33.4033813477;17;30.421056509;
73;6;22.75;35.2999992371;20;43.0;4;24.3732395172;33.5;18;30.4964157343;
74;6;22.75;35.2999992371;21;43.0;4;24.5554790497;33.452671051;17;30.5721485615;
75;6;22.75;35.2999992371;21;43.0;4;24.3892974854;33.5;17;30.6482038498;
76;6;22.75;35.2999992371;21;43.0;4;24.8958473206;32.5;17;30.7245295048;
77;6;22.75;35.2999992371;21;44.4600000381;5;24.5822639465;33.5;17;30.8010729551;
78;6;23.0200004578;35.9560012817;22;46.6683249474;5;24.0750007629;34.5550537109;16;31.9157918692;
79;6;25.2306003571;35.3460006714;22;47.7408972979;5;23.8500003815;36.7410545349;16;32.8117462397;
80;6;25.3911209106;37.6432571411;23;48.6407767534;5;24.0255012512;37.6122207642;17;33.523337841;
81;6;25.5112609863;39.8657417297;23;49.2255160809;5;25.0927524567;35.0872573853;17;34.086381793;
82;6;26.5599994659;38.9560012817;23;49.5037659407;5;25.0972270966;34.9097442627;17;34.3858526945;
83;6;25.5599994659;40.9560012817;24;49.7825915813;5;25.1505489349;35.8239440918;17;34.5055602789;
84;6;25.5599994659;42.6848526001;24;50.0617340803;5;25.7637519836;34.0;17;34.6258894205;
85;6;26.5599994659;40.7398223877;25;50.3409837484;5;25.7908248901;34.0;17;35.7467069626;
86;6;23.5599994659;42.7980804443;25;50.6201759577;5;23.75;38.0;18;35.9278774261;
87;6;22.5599994659;44.8596878052;25;50.8991833925;6;23.75;41.4075126648;17;36.1122274399;
88;6;22.5599994659;43.9246864319;26;51.1779077053;6;22.2999992371;42.0405731201;18;36.2996879816;
89;7;22.5599994659;42.9931030273;25;51.4562697411;6;22.0175151825;45.0831184387;19;36.4901807308;
90;7;23.5599994659;43.0649261475;25;51.7341990471;6;21.2661876678;46.6203269958;20;36.6836191416;
91;7;24.5599994659;44.1401367188;27;52.0116212368;6;21.9538154602;45.0;21;36.8799058199;
92;7;25.5599994659;45.2186660767;27;52.288449049;6;21.9979782104;46.0;20;37.078933239;
93;7;25.5599994659;46.3004188538;27;52.5645704269;6;22.042760849;47.0;20;37.2805825472;
94;7;25.5599994659;47.385269165;28;52.8398396969;7;22.0881309509;48.0;19;37.4847223759;
95;7;25.5599994659;48.4730453491;28;53.1140711308;7;21.570098877;49.0;20;37.6912087202;
96;7;26.5599994659;46.5635528564;28;53.3870317936;7;22.1805229187;50.0;20;37.8998838663;
97;7;25.5599994659;47.6565475464;28;53.5915186405;7;22.2274742126;51.0;21;38.1105763912;
98;7;25.5599994659;48.7517585754;30;53.7857651711;7;21.8248786926;53.0;20;38.3230998516;
99;7;24.5599994659;47.8488807678;30;54.9831638336;7;21.8726978302;55.0;20;38.5372531414;
100;7;23.5599994659;50.9475822449;30;55.4329924583;7;21.9208831787;57.0;20;38.752820015;
101;7;23.5599994659;54.0474967957;31;55.9438626766;7;21.9693851471;59.0;21;38.9695689678;
102;7;23.5599994659;54.1482429504;31;56.5273500681;7;22.0181522369;61.0;22;39.187253952;
103;7;21.5599994659;57.2494277954;31;57.1966483593;7;22.0671348572;63.0;22;39.4056138992;
104;7;20.5599994659;60.3506393433;32;57.9662733078;7;22.1162624359;65.0;22;39.6243743896;
105;8;21.0;60.4514694214;31;58.851423502;7;22.1654834747;67.0;23;39.8432483673;
106;8;21.0;60.5515136719;32;59.8668656349;7;22.2147312164;69.0;23;40.0619370937;
107;8;22.0;61.3372421265;32;61.0252404213;7;22.2639350891;71.0;24;40.2801322937;
108;8;21.0;61.0128059387;33;62.3347525597;7;22.3130302429;73.0;23;40.4899868965;
109;8;21.0;60.7794380188;33;63.7963638306;7;22.3602466583;74.4000015259;24;40.666465044;
110;8;22.0;61.6377792358;33;65.4008655548;7;22.3999519348;75.4000015259;24;40.8426990509;
111;8;21.0;61.5823631287;34;68.1264901161;7;22.4396057129;76.4000015259;24;41.0183539391;
112;8;22.0;62.6001815796;34;70.037982583;7;22.4791278839;77.4000015259;25;41.1930940151;
113;8;24.0;64.6701278687;34;71.996907711;7;22.5184459686;78.4000015259;26;41.3665852547;
114;8;26.0;64.7516479492;34;73.9486043453;7;22.5574798584;79.4000015259;25;41.5384976864;
115;8;27.0;67.829788208;33;75.8370484114;7;23.596162796;77.4000015259;26;41.7085094452;
116;9;29.0;70.8893127441;30;81.6122891903;6;19.7344150543;73.4000015259;27;37.8763082027;
117;9;30.0;69.742515564;28;83.2368038893;6;19.7721691132;74.4000015259;26;38.0415956974;
118;9;32.0;70.8325042725;26;84.689065218;6;20.8093585968;72.4000015259;26;38.2040879726;
119;9;31.5599994659;74.9293823242;26;85.9636628628;6;18.9785766602;73.4000015259;26;38.3635196686;
120;9;31.5599994659;80.6571884155;27;87.0685708523;6;19.8817920685;74.4000015259;26;38.5196449757;
121;9;31.5599994659;85.6627655029;28;88.0208890438;6;19.9169197083;76.0;27;38.6722383499;
122;10;31.5599994659;89.9155349731;28;88.842441082;6;19.951253891;77.0;27;38.7969703674;
