Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;4;20.0;
4;2;9.0;10.1999998093;4;21.0;1;8.0;11.0;4;20.0;
5;2;9.19999980927;10.0;4;21.0599999428;1;8.0;10.0;4;20.0;
6;2;10.3179998398;10.0;4;21.1229639053;1;9.0;10.0;4;20.0;
7;2;11.336889267;10.0;4;21.1889609098;1;9.5;10.0;4;20.0;
8;2;11.3566884995;10.0;4;21.6699410677;1;9.5;10.0;4;20.3999996185;
9;2;11.5009822845;10.1999998093;4;22.0818096399;2;9.59000015259;10.5;3;21.7264003754;
10;2;11.62454319;10.3632001877;4;22.4358423948;2;9.88844013214;10.3632001877;3;21.9903717041;
11;2;11.7307529449;10.4951858521;4;23.611035943;2;9.94783401489;10.4951858521;3;23.0819120407;
12;2;12.0833110809;11.0209560394;4;24.615765214;2;10.1934309006;11.0209560394;3;23.99553442;
13;2;14.0833110809;11.4571752548;5;25.4640146494;2;11.9660997391;11.4571752548;3;24.7449600697;
14;2;16.0833110809;11.8107032776;5;26.1761806011;2;13.9660997391;11.8107032776;3;25.3503712416;
15;2;17.2104492188;12.0916318893;5;26.7751014233;2;15.9660997391;12.0916318893;4;25.8344515562;
16;2;18.2583217621;12.3113050461;5;27.2831678391;3;16.9954986572;12.3113050461;3;26.2195074558;
17;2;19.3089962006;12.4808797836;5;27.4996597767;3;18.0058269501;12.4808797836;3;26.3048160076;
18;2;20.3624725342;12.5;5;27.687142849;3;19.0164165497;12.5;3;26.3530313969;
19;2;21.4187164307;12.5;5;27.883649826;3;19.9294319153;12.5;3;26.4023760557;
20;2;22.3650951385;12.5;6;28.0888605118;3;19.9405345917;12.5;3;26.4528282881;
21;2;22.4266586304;12.5;6;28.3023359776;3;19.9518871307;12.5;4;26.5043625832;
22;2;22.4906997681;12.5;6;28.5235154629;3;19.9634819031;12.5;4;26.5569496155;
23;2;22.5570545197;12.5;6;28.7517154217;3;19.9753131866;12.5;4;26.6105561256;
24;2;22.6255149841;12.5;6;28.986133337;3;19.9873752594;12.5;4;26.6651450396;
25;2;21.5;13.5;6;29.22585392;3;19.9996566772;12.5;4;26.72067523;
26;2;22.5;12.5;7;29.4698610306;3;20.0121517181;12.5;4;26.7771017551;
27;2;22.8409576416;12.5;7;29.7170505524;3;20.024848938;12.5;5;26.8343759775;
28;2;21.5;13.5;7;29.9662499428;3;20.0377349854;12.5;5;26.8924454451;
29;2;21.5;14.5;7;30.2162384987;3;18.0508003235;13.5;5;26.9512542486;
30;2;21.5;15.1081190109;7;30.4657707214;3;17.064031601;14.5;5;27.0107431412;
31;2;22.5;13.1081190109;7;30.7136011124;4;16.0774173737;15.5;4;27.0708494186;
32;2;21.5;14.1081190109;7;30.9585089684;4;15.0909414291;16.5;4;27.1315076351;
33;2;22.5;12.5;7;31.1993217468;4;14.4795894623;17.5;4;27.1926498413;
34;2;21.5;13.5;7;31.4349379539;4;14.4933462143;18.5;4;27.2542052269;
35;2;22.5;12.5;7;31.6643476486;4;14.5071964264;19.5;4;27.3161010742;
36;2;21.5;13.5;8;31.8866472244;4;14.5211229324;20.5;4;27.3782629967;
37;2;22.5;12.5;8;32.1010527611;4;14.5351085663;21.5;4;27.4406147003;
38;2;21.5;13.5;8;32.3069086075;4;14.5491380692;22.5;5;27.5030794144;
39;2;22.5;12.5;8;32.5036902428;4;14.5631923676;23.5;5;27.5655794144;
40;2;23.5;12.5;8;32.6910057068;4;14.577255249;24.5;5;27.628036499;
41;2;21.5;13.5;8;32.8685903549;4;14.5913085938;25.5;5;27.690372467;
42;2;21.5;14.5;10;33.0363025665;4;14.6053333282;26.5;6;27.7525100708;
43;2;22.5;16.5;10;33.1941108704;4;14.6193141937;27.5;6;28.8143725395;
44;2;23.5;18.5;10;33.3420877457;4;15.633234024;28.5;7;28.8758842945;
45;2;24.0026264191;20.5;10;33.4803924561;4;16.6470737457;29.5;8;28.936971426;
46;2;24.0441169739;21.5;10;33.6092615128;4;17.8858184814;27.5;8;28.9975619316;
47;2;24.0827789307;22.5;11;33.7289934158;4;16.8994522095;28.5;10;29.0575861931;
48;2;24.1186981201;22.5;11;33.8399391174;6;16.9129562378;29.5;8;29.1169772148;
49;2;24.1519813538;22.5;13;33.9424877167;6;17.2250003815;27.5;8;29.1756706238;
50;2;24.1827468872;22.5;12;34.0;6;16.9395256042;28.5;8;29.2336053848;
51;2;24.2000007629;22.5;12;34.0;6;17.7275619507;28.5;8;29.2907235622;
52;2;24.2000007629;22.5;13;34.0;6;18.0;29.5;9;29.346971035;
53;3;24.2000007629;22.5;12;34.0;6;19.753068924;30.5;9;29.4022974968;
54;3;22.2000007629;23.5;11;34.0;6;20.7655162811;31.5;9;29.4566559792;
55;3;21.5;24.5;10;34.0;6;21.0;32.5;11;29.5100040436;
56;3;21.5;25.5;11;34.0;6;21.625;33.4000015259;11;29.5623030663;
57;3;21.5;26.5;11;34.0;6;21.625;33.4000015259;11;29.6135182381;
58;3;21.5;27.0;11;34.0;6;22.438041687;30.3999996185;12;30.6636190414;
59;3;21.5;27.0;12;34.0;6;22.625;31.3999996185;13;30.7325789928;
60;3;21.5;27.0;12;35.0;6;23.625;32.4000015259;13;30.8005714417;
61;3;22.5;28.0;11;35.0299999714;6;24.7051277161;31.3999996185;14;30.86757195;
62;3;23.5;29.0;11;35.0605909824;6;23.8636322021;33.4000015259;17;30.9335588217;
63;3;23.5;30.0;13;35.091766119;7;23.8682594299;35.4000015259;16;30.9985144138;
64;3;23.5;31.0;13;35.1235172749;7;23.872926712;35.2276306152;16;31.0624240637;
65;3;23.5;32.0;13;35.1558350325;7;23.625;36.9436950684;17;31.1252765656;
66;3;23.5;32.5779190063;14;35.1887089014;7;24.7781867981;34.1577301025;19;31.1651208401;
67;4;23.5;32.5943527222;12;35.2221269608;7;24.5249996185;34.2155838013;19;31.1864993572;
68;4;23.5;32.6110649109;11;35.2560760975;7;24.5249996185;34.2305488586;19;31.2080165148;
69;6;22.75;32.2680358887;6;80.4831029177;7;24.5249996185;34.2456130981;20;32.2296639681;
70;6;26.0200004578;32.7915496826;6;84.9583536386;8;25.5249996185;35.2607650757;19;32.2814331055;
71;6;29.2306003571;34.2056388855;6;88.6924524307;8;26.5249996185;35.3760032654;19;32.3339062929;
72;6;30.2716770172;34.4902992249;5;91.7153669596;8;26.7636318207;37.2913208008;18;32.3870675564;
73;7;30.4416007996;35.4412002563;4;93.9542131424;8;27.06208992;37.4000015259;19;32.4408997297;
74;7;30.5372371674;36.424949646;4;95.5630840063;8;26.7777919769;39.3221664429;15;32.4953839779;
75;7;30.5813980103;37.3412780762;4;96.7987729311;8;27.0864620209;38.4000015259;16;32.5505003929;
76;7;28.2315139771;40.0814323425;4;97.3741897345;9;27.0988616943;38.4000015259;15;32.6062273979;
