Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
20;2;19.8444766998;12.5;3;26.2080165148;2;19.625;13.8304376602;6;29.8589887619;
21;2;20.850933075;12.5;4;26.2296639681;2;19.625;14.4435958862;6;30.3031497002;
22;2;21.8574256897;12.5;5;26.2514331341;2;19.625;14.6212596893;6;30.7643566132;
23;2;21.8754291534;12.5;5;26.2733153105;3;20.625;12.6212596893;6;31.2390885353;
24;2;21.5;12.8819942474;5;26.2953014374;4;21.0287952423;12.5;5;31.7232985497;
25;2;21.5;12.8885908127;5;26.3173824549;4;21.1377410889;12.5;5;32.2125329971;
26;2;21.8952140808;12.5;6;26.3395489454;4;21.2478199005;12.5;5;32.7020812035;
27;2;21.9018650055;12.5;7;26.3617914915;4;21.3579673767;12.5;5;33.1871519089;
28;2;21.5;13.1808958054;6;26.3841004372;4;19.625;13.5;4;33.6630582809;
29;2;21.5;13.1920499802;6;26.4064661264;4;17.625;15.5;4;34.1254005432;
30;2;19.5;14.2032327652;7;26.428878665;4;16.625;17.5;4;34.570227623;
31;2;18.5;15.2144393921;7;26.4513280392;4;15.625;19.5;4;34.9941673279;
32;2;17.5;16.2256641388;7;26.4738043547;4;14.625;21.5;3;35.3945169449;
33;2;16.5;17.2369022369;7;26.4962974787;4;14.0;23.5;3;35.7692890167;
34;2;15.5;18.2481479645;7;26.5187973976;4;14.0;25.5;3;36.1172132492;
35;2;14.5;19.2593994141;7;26.5412938595;4;14.0;27.2820491791;3;37.4376983643;
36;2;14.0;20.270647049;7;26.5637768507;4;15.0;28.5063896179;3;37.7707662582;
37;2;14.0;21.2818889618;7;26.5862361193;4;16.0;29.7115364075;3;38.078148365;
38;2;14.0;22.2931175232;8;26.6086617708;4;16.2432670593;30.8978748322;3;38.3608210087;
39;2;14.0;23.3043308258;8;26.6310436726;4;16.2527999878;32.0660858154;4;38.620085597;
40;2;14.0;24.3155212402;8;26.6533719301;4;16.2625999451;33.2170829773;4;38.8574694395;
41;2;14.0;25.3266868591;8;26.6756366491;4;16.2726631165;34.351940155;4;39.0746443272;
42;2;15.0;23.3378181458;8;26.6978281736;4;16.2829933167;35.4718284607;4;39.2733495235;
43;2;14.0;24.3489131927;9;26.7199368477;4;16.2935829163;36.5779724121;5;39.3530313969;
44;2;14.0;25.3599681854;9;26.7419531345;4;16.3044319153;37.5999984741;6;39.4023760557;
45;2;15.0;23.3709774017;9;26.7638677359;4;17.0;37.5816650391;6;39.4528282881;
46;2;14.0;24.3819332123;9;26.7856714725;4;17.3268852234;35.5999984741;7;39.5043625832;
47;2;14.0;25.3928356171;9;26.8073554039;4;16.3384819031;37.5999984741;8;39.5569496155;
48;2;15.0;23.4036769867;10;26.8289107084;4;17.0;37.5999984741;9;39.6105561256;
49;2;14.0;24.4144554138;9;26.8503289223;4;17.3623752594;35.5999984741;9;39.6651450396;
50;2;15.0;23.4144554138;9;26.8716015816;4;19.0;33.5999984741;9;39.72067523;
51;2;16.5614814758;23.4144554138;9;26.8927206993;4;21.3871517181;32.5999984741;9;39.7771017551;
52;2;17.0;23.4144554138;9;26.9136784077;4;23.324848175;32.5;9;39.8343759775;
53;2;18.5741043091;23.4144554138;9;26.9344670773;4;23.9249992371;32.5;9;39.8924454451;
54;2;19.0;23.4144554138;9;26.9550794363;4;24.9757995605;32.5;9;39.9512542486;
55;2;20.586523056;22.5;10;26.9755084515;4;24.5499992371;32.5;9;40.0107431412;
56;2;21.0;23.4877548218;10;26.9957473278;4;24.5499992371;31.9075202942;10;40.0708494186;
57;2;21.5;23.4978733063;10;27.0;4;25.0159416199;29.5;10;40.1315076351;
58;2;21.5;23.5;11;27.0;4;24.5499992371;29.5;11;40.1926498413;
59;2;21.5;23.5;11;27.0;4;25.043346405;27.5;11;40.2542052269;
60;2;21.5;23.5;11;27.0;4;24.5499992371;28.5;12;40.3161010742;
61;2;21.5;23.5;11;27.0;4;24.5499992371;29.1212711334;12;41.3782629967;
62;2;21.5;23.5;13;27.0;4;25.5499992371;30.1647834778;14;41.4706146717;
63;2;21.5;23.5;14;27.0;4;27.0991382599;29.5;15;41.5636703968;
64;2;21.5;23.5;14;27.0;4;26.5499992371;31.5;15;41.6573455334;
65;2;21.5;23.5;14;27.0;5;26.5499992371;33.2959060669;14;41.7515537739;
66;2;21.5;23.5;14;27.0;5;26.8027915955;32.5;15;41.8462074995;
67;2;21.5;23.5;14;27.0;5;27.415397644;32.5;15;41.9412189722;
68;2;21.5;23.5;14;27.0;5;26.5499992371;34.3320960999;14;42.0364995003;
69;2;21.5;23.5;14;27.0;5;26.8249778748;34.4700622559;14;42.131960392;
70;2;21.5;23.5;15;27.0;5;27.1970748901;33.3792533875;14;42.2275133133;
71;2;21.5;23.5;17;27.0;5;26.5499992371;34.4033813477;14;43.3230705261;
72;2;21.5;23.5;17;27.0;5;25.5499992371;36.5;14;43.4485453367;
73;2;21.5;23.5;17;27.0;5;25.5499992371;38.6403121948;14;43.59504354;
74;2;21.5;23.5;17;27.0;5;26.2513198853;38.6403121948;15;43.743281126;
75;2;21.5;23.5;18;27.0;5;26.2645263672;40.5;16;45.3580553532;
76;2;21.5;23.5;18;27.0;5;25.5499992371;41.5;16;46.7164564133;
77;2;21.5;23.5;18;27.0;5;27.8358745575;40.5;16;47.8543591499;
78;3;20.75;23.4200000763;14;37.0;5;26.9272537231;42.1664085388;16;48.8096933365;
79;3;21.75;23.5;15;38.5;5;26.7687797546;40.1664085388;15;49.4699728489;
80;3;23.0200004578;25.9200000763;15;39.7525005341;5;26.8141021729;40.6872596741;15;49.9217845201;
81;3;23.2306003571;27.3099994659;15;40.7889347076;6;27.9807224274;40.0;14;50.3483687639;
82;3;23.3911209106;28.6072597504;17;41.6431751251;6;28.9897537231;41.0;13;50.6415922642;
83;3;23.5112609863;29.8297424316;18;42.1992473602;6;28.3284263611;40.0;11;50.8912657499;
84;4;23.5599994659;30.9200000763;15;42.5409183502;6;27.7507591248;41.0;9;51.1056306362;
85;4;23.5599994659;31.0;15;42.8493099213;6;27.8038196564;40.0;9;51.3189576864;
86;4;23.5599994659;32.9199981689;15;43.125658989;6;27.8170871735;40.0;9;51.5309225321;
87;4;23.5599994659;33.9199981689;15;43.3716783524;6;27.8305053711;40.0;10;51.7412155867;
88;5;23.5599994659;34.9199981689;13;45.5250412226;5;25.8440589905;35.0;10;49.9739568233;
89;5;23.5599994659;34.9199981689;12;45.7566902637;5;25.8577346802;35.0;11;51.1400516033;
90;5;22.5599994659;37.9199981689;11;45.9646615982;6;26.0965137482;35.0;9;51.2036472559;
91;5;21.5599994659;40.9199981689;11;46.0555787086;6;24.5774993896;37.0;9;51.2745397687;
92;5;21.5599994659;40.9199981689;11;46.0955479145;6;25.0815734863;39.0;9;51.3515456915;
93;5;19.5599994659;43.9199981689;13;46.135456562;6;25.9133224487;38.0;10;51.4336010814;
94;5;18.5599994659;45.9199981689;14;47.17527318;6;24.375;40.0;10;51.5197528601;
95;6;21.5599994659;42.9199981689;13;47.2549660206;6;25.375;40.0;11;51.6091487408;
96;6;22.5599994659;43.0;13;47.3356878757;6;25.375;39.0;11;51.7010284662;
97;6;23.5599994659;44.9199981689;13;47.4174096584;6;27.375;37.0;12;51.794715941;
98;6;25.5599994659;42.9199981689;15;47.5001000166;6;28.6484127045;36.0;13;51.8896110654;
99;6;25.5599994659;43.9199981689;15;47.5837250948;6;29.6654815674;35.0;13;51.9851840436;
100;6;26.5599994659;45.9199981689;15;47.6682486534;6;30.6818008423;34.0;13;52.0809686184;
101;6;27.5599994659;47.9199981689;14;47.7536315918;6;32.3476104736;34.0;11;52.1765547395;
102;7;27.5599994659;49.9199981689;13;47.8398325443;6;30.6749992371;34.0;8;52.2655593753;
103;7;27.5599994659;51.9199981689;13;47.9268075228;6;28.6749992371;35.0;9;52.3000257462;
104;7;27.5599994659;53.9199981689;14;48.0145095587;6;27.6749992371;36.0;9;52.3363854885;
105;7;27.5599994659;55.9199981689;14;48.102889061;6;26.6749992371;37.0;8;52.3743212223;
106;7;27.5599994659;59.9199981689;15;48.191893816;6;25.6749992371;38.0;8;52.4135436267;
107;7;27.5599994659;62.9199981689;17;48.2814688683;6;24.6749992371;39.0;9;52.4537898302;
108;7;27.5599994659;65.9199981689;18;48.3715566397;6;24.375;40.0;9;52.4948211312;
109;7;27.5599994659;68.9199981689;17;48.4620966911;6;24.375;41.0;9;52.5364211649;
110;8;27.5599994659;71.7803344727;14;63.5530261993;6;24.375;42.0;9;52.5783940554;
111;8;29.5599994659;71.8085479736;15;64.6942790747;6;24.375;43.0;9;52.620562993;
112;8;29.5599994659;74.8371887207;16;65.7407642603;6;22.375;45.0;10;52.6627687365;
113;8;30.5599994659;77.8662185669;17;66.6818641424;6;21.375;47.0;10;52.7048680112;
114;8;32.5599975586;77.1101837158;20;67.5138504505;6;21.0;49.0;11;52.7467327714;
115;8;32.5599975586;78.0659179688;21;68.2389302254;6;21.0;51.0;11;52.7882488817;
116;8;33.5599975586;79.0326461792;22;68.8637821674;6;21.0;53.0;11;52.8293148726;
117;8;35.5599975586;77.0096740723;22;69.3959465027;6;21.0;55.0;12;52.8698413186;
118;8;35.5599975586;77.9959945679;23;69.8204951286;6;21.0;57.0;12;52.9097495377;
119;9;35.729888916;78.9904708862;22;70.1772518158;6;21.0;59.0;12;52.9489713684;
120;9;36.8183441162;76.9919281006;22;70.3782629967;6;21.0;61.0;12;52.9874475636;
121;9;35.8600006104;78.8447875977;22;70.4406147003;6;21.0;63.0;12;53.0251276828;
122;10;35.8600006104;79.8884277344;18;85.5030794144;6;21.0;65.0;13;53.030903155;
