Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;20.0;2;8.0;12.3000001907;5;21.0;
4;1;9.0;10.0;5;20.0;2;8.14999961853;11.0;5;21.0599999428;
5;1;9.0;10.0;5;20.0;2;8.15900039673;10.0;5;21.1229639053;
6;1;10.0;10.0;5;20.0;2;9.25266647339;10.0;5;21.1889609098;
7;2;11.0;10.1999998093;3;21.0;2;9.76751613617;10.0;5;21.2580518723;
8;2;11.3000001907;10.0;3;21.4999996424;2;9.7830619812;10.0;5;21.7428686619;
9;2;11.4499998093;10.1999998093;3;21.9353003502;2;9.89214611053;10.1999998093;5;22.1586660147;
10;2;11.5805902481;10.3632001877;3;22.3176362514;2;9.98569965363;10.3632001877;5;22.5167047977;
11;2;11.6952905655;10.4951858521;3;23.5373773575;2;10.0662584305;10.4951858521;5;23.6975815296;
12;2;12.0612134933;11.0209560394;3;24.5968167782;2;10.3319559097;11.0209560394;5;24.7081744671;
13;2;14.0612134933;11.4571752548;4;25.5111111403;2;12.1264438629;11.4571752548;5;25.5624349117;
14;2;16.0612125397;11.8107032776;4;26.3018171787;2;14.1264438629;11.8107032776;5;26.2807190418;
15;2;17.2481403351;12.0916318893;4;26.9928781986;2;16.1264438629;12.0916318893;5;26.8858177662;
16;2;18.3236541748;12.3113050461;4;27.6076834202;2;17.2320556641;12.3113050461;5;27.4000668526;
17;2;19.4063510895;12.4808797836;4;27.9463441372;2;18.2714538574;12.4808797836;5;27.6226844788;
18;2;20.4964771271;12.5;4;28.2720229626;2;19.3129386902;12.5;5;27.8161680698;
19;2;21.5941810608;12.5;3;28.6230447292;2;20.258638382;12.5;5;28.018476963;
