Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
21;2;21.8495368958;12.5;8;26.1864993572;2;19.9518871307;12.5;6;26.5043625832;
22;3;21.0703544617;12.5;4;41.2080165148;2;19.9634819031;12.5;6;26.5569496155;
23;3;22.0761642456;12.5;4;41.9796639681;2;19.9753131866;12.5;6;26.6105561256;
24;3;23.0820083618;12.5;4;42.6708076;3;19.9873752594;12.5;5;26.6651450396;
25;3;23.0878868103;13.5;5;43.280605197;3;19.9996566772;12.5;5;26.72067523;
26;3;22.75;14.8565282822;5;43.8115711212;3;20.0121517181;12.5;5;26.7771017551;
27;3;23.0997314453;15.5;5;44.2687088251;3;20.024848938;12.5;5;26.8343759775;
28;3;23.1056938171;16.5;5;44.658638835;3;19.625;13.2337503433;5;26.8924454451;
29;3;23.1116790771;17.5;5;44.9888094664;3;18.0508003235;13.5;5;26.9512542486;
30;3;23.1176834106;18.5;5;45.2668633461;3;17.064031601;14.5;5;27.0107431412;
31;3;23.1237068176;19.5;5;45.4064661264;3;16.0774173737;15.5;5;27.0708494186;
32;3;23.1297454834;20.5;5;45.428878665;3;15.0909414291;16.5;5;27.1315076351;
33;3;23.1357975006;21.5;6;45.4513280392;3;14.4795894623;17.5;5;27.1926498413;
34;3;23.1418590546;22.5;7;45.4738043547;3;14.4933462143;18.5;5;27.2542052269;
35;3;23.1479263306;23.5;7;45.4962974787;3;14.5071964264;19.5;5;27.3161010742;
36;3;23.75;22.1882972717;8;45.5187973976;3;14.5211229324;20.5;5;27.3782629967;
37;3;23.1600761414;22.5;8;45.5412938595;3;14.5351085663;21.5;6;27.4406147003;
38;3;23.1661491394;23.5;8;45.5637768507;3;14.5491380692;22.5;7;27.5030794144;
39;3;24.1722202301;21.5;8;45.5862361193;3;14.5631923676;23.5;8;27.5655794144;
40;3;23.1782836914;22.5;9;45.6086617708;3;14.577255249;24.5;9;27.628036499;
41;3;23.184337616;23.5;9;45.6310436726;3;14.5913085938;25.5;9;27.690372467;
42;3;23.1903820038;26.5;10;45.6533719301;3;14.6053333282;26.5;10;27.7525100708;
43;3;23.1964111328;29.5;11;45.6756366491;3;14.6193141937;27.5;11;27.8143725395;
44;3;23.2024230957;32.5;11;45.6978281736;3;14.633234024;28.5;11;27.8758842945;
45;3;23.2084140778;35.5;12;45.7199368477;4;15.6470737457;30.2000007629;11;28.936971426;
46;3;23.2143821716;38.5;12;45.7419531345;4;17.6608181;27.5;12;29.1275619268;
47;3;24.2203273773;36.5;13;45.7638677359;4;16.9287014008;28.5;12;29.33301723;
48;3;23.2262439728;37.5;13;45.7856714725;4;16.9749298096;29.5;13;29.5547013283;
49;4;23.232131958;38.5;12;45.8073554039;4;18.0248069763;27.5;13;29.7940056324;
50;4;23.75;36.5;10;45.8289107084;4;17.0786514282;28.5;14;30.0523172617;
51;5;22.75;37.5;9;60.8503289223;5;17.7275619507;28.5;13;30.3309779167;
52;5;25.2495880127;36.5;9;61.6216015816;6;18.4590568542;29.5;12;30.6312346458;
53;5;27.2553329468;36.5;10;62.3120951653;6;20.2670288086;30.5;13;30.9541795254;
54;5;29.2610340118;36.5;10;62.9209682941;6;21.3396911621;31.5;13;31.3006803989;
55;5;31.2666931152;35.7992706299;10;64.4507367611;6;21.0;32.5;13;31.6713070869;
56;5;33.5473060608;35.748374939;11;64.9664057493;6;21.625;33.5;13;32.0662500858;
57;5;35.5528717041;35.7048683167;13;65.4175622463;6;22.4133872986;32.5;14;32.4852414131;
58;6;36.8110542297;35.6680908203;12;65.8117262125;6;22.438041687;30.5;14;32.9274811745;
59;6;36.6131057739;35.637298584;12;66.1408147812;6;22.5843696594;29.5;15;34.3915765285;
60;6;37.5128898621;35.6117248535;13;66.3302885294;6;23.6777744293;30.5;15;34.9255025387;
61;6;37.5643157959;34.5999984741;14;66.4057120085;6;25.6219882965;29.5;16;35.4785647392;
62;7;37.5812835693;33.7000007629;13;66.484351635;7;26.1261043549;32.5;16;37.0474971533;
63;7;37.0589790344;33.7000007629;13;66.5662232637;7;27.8505973816;33.5;16;37.6684690714;
64;7;37.617401123;33.7000007629;14;68.8539766073;7;28.2027168274;35.5;16;38.298371315;
65;7;38.2198944092;34.0859985352;14;70.7442407608;7;28.0881233215;37.3889808655;17;38.9325854778;
66;7;38.7159729004;34.3808898926;14;72.2932779789;7;28.2077713013;38.4310302734;17;39.5443882942;
67;7;39.1206436157;34.5997924805;15;73.5600492954;7;28.5842533112;38.4745101929;16;40.1335663795;
68;7;39.4496421814;34.7583999634;15;74.4225490093;7;28.4297199249;39.3677024841;16;40.7141686678;
69;7;39.6700744629;34.7999992371;15;74.6303420067;8;29.1606864929;37.5;16;41.2820044756;
70;7;39.7168273926;34.7999992371;16;75.8504927158;9;29.2884502411;37.5;11;46.8334014416;
71;7;40.7663574219;35.7999992371;16;76.2327936888;10;30.108083725;38.5;10;47.5153106451;
72;7;41.8186264038;36.7999992371;16;76.6476399899;10;31.2166614532;40.4816627502;11;48.1721457243;
73;7;40.2697753906;38.7999992371;16;77.0967942476;10;32.6469573975;40.5;11;48.801889658;
74;7;39.3853759766;40.7999992371;17;77.5819153786;11;33.332862854;42.5;11;49.4032469988;
75;7;38.5109863281;42.6265945435;17;78.1044992208;11;34.4193878174;43.8720436096;11;49.9755959511;
76;7;37.9221191406;43.6018562317;17;78.6658084393;11;35.9587936401;42.5;12;51.964525342;
77;7;38.0692443848;44.5740814209;18;79.2667863369;11;36.5042419434;45.0;12;53.6980493069;
78;7;38.2277450562;45.5430374146;17;79.9079525471;11;38.3364639282;44.6411514282;12;56.208548665;
79;7;38.397895813;46.5085220337;17;80.5892865658;11;39.6480674744;47.0036315918;12;57.5510636568;
80;7;38.5797996521;47.4703826904;18;81.3100969791;11;43.1103973389;45.9097442627;11;59.5910487175;
81;7;38.7733840942;48.4285125732;17;82.0688848495;11;44.6048698425;48.0;11;60.4534286261;
82;7;38.9783401489;49.3828735352;18;82.8632121086;11;43.8138046265;51.0;11;62.2814930677;
83;7;39.1940727234;50.3335342407;18;83.6895885468;12;43.543800354;56.0;10;63.0972204208;
84;8;39.4196624756;51.2806549072;19;84.5433974266;12;42.5984954834;61.0;10;63.8829782009;
85;8;39.113861084;52.2245330811;19;85.4188737869;12;42.7101402283;61.0;9;64.6409680843;
86;8;39.8950653076;53.1655731201;19;86.3091645241;12;41.7170066833;62.0;9;65.2552903891;
87;8;41.1413269043;51.1043167114;19;87.2064714432;12;43.0703697205;64.0;9;65.830603838;
88;8;40.3904037476;52.0414047241;20;88.1022911072;12;39.4315643311;69.7966003418;9;66.3716533184;
89;8;40.639831543;52.9775772095;20;88.987736702;12;38.4499969482;73.8419342041;11;66.8723154068;
90;8;40.8870162964;53.9136276245;20;90.8539228439;13;37.7073745728;77.3160171509;11;67.3724097013;
91;8;42.1293487549;55.8503723145;20;91.7923732996;13;36.4499969482;80.669128418;11;67.8707836866;
92;9;43.3643264771;57.7886123657;20;92.7043175697;13;36.488483429;83.6369018555;11;68.3662918806;
93;10;44.049659729;59.7290802002;18;93.5837914944;13;34.1500015259;86.0271759033;8;68.8578124046;
94;10;44.9888458252;61.672416687;17;94.4262112379;13;33.1500015259;88.2552185059;7;69.3442583084;
95;10;45.8963546753;63.4735832214;17;95.2284886837;13;33.0;90.4794311523;7;69.824593544;
96;10;45.263343811;62.4101982117;17;95.9890450239;13;33.0;92.6992950439;8;71.2978415489;
97;10;43.6297988892;64.3497161865;18;96.7077014446;13;34.0;95.9143676758;8;71.7514065504;
98;11;42.99609375;66.2922134399;17;98.3854997158;12;35.0;99.0880661011;8;72.1916490793;
99;11;44.3628692627;66.2376251221;20;99.0844647884;12;35.0;102.175369263;11;72.6264922619;
100;11;43.7309875488;69.1858139038;21;99.7503035069;12;35.0;104.418289185;12;73.0551998615;
