Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;20.0;2;8.0;12.3000001907;5;21.0;
4;1;9.0;10.0;5;20.0;2;8.14999961853;11.0;5;21.0900000334;
5;1;9.0;10.0;5;20.0;2;8.16349983215;10.0;4;21.1871190071;
6;1;10.0;10.0;5;20.0;2;9.26710128784;10.0;3;21.2917383909;
7;1;11.0;10.0;5;20.0;2;9.79064083099;10.0;2;21.4042263031;
8;1;11.0;10.0;5;20.3999996185;2;9.81595134735;10.0;2;21.9389723539;
9;1;11.1199998856;10.1999998093;5;20.7264003754;2;9.93626880646;10.1999998093;2;22.4109756947;
10;1;11.2179203033;10.3632001877;5;20.9903717041;2;10.0424690247;10.3632001877;2;22.831872344;
11;1;11.2971115112;10.4951858521;5;22.0419120789;2;10.1371707916;10.4951858521;2;24.1073114872;
12;2;11.6125736237;11.2209558487;5;23.9143505096;2;10.4241456985;11.0209560394;2;25.2262470722;
13;2;14.2971115112;11.4571752548;5;24.6514065266;2;12.2430105209;11.4571752548;2;26.2035200596;
14;2;16.2971115112;11.8107032776;5;25.2438547611;2;14.2430105209;11.8107032776;2;27.060199976;
15;2;17.6152877808;12.0916318893;5;25.7143762112;2;16.2430095673;12.0916318893;2;27.819549799;
16;2;18.6246414185;12.3113050461;5;26.0852768421;2;17.4421443939;12.3113050461;2;28.5040667057;
17;2;19.6341667175;12.4808797836;5;26.1558350325;2;18.5198516846;12.4808797836;2;28.912750721;
18;2;20.6438617706;12.5;5;26.1887089014;2;19.6032028198;12.5;3;29.3074398041;
19;2;21.6537246704;12.5;5;26.2221269608;2;20.5941734314;12.5;3;29.7249407768;
