Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;10.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
7;1;11.0;10.0;5;20.0;1;9.5;10.0;5;20.0;
8;2;11.0;10.1999998093;4;21.3999996185;1;9.5;10.0;5;20.3999996185;
9;2;11.4200000763;10.1999998093;4;21.8564003706;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;11.5569200516;10.3632001877;4;22.2658027411;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;11.6797409058;10.4951858521;4;23.5306534767;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;12.0591964722;11.0209560394;5;24.6489018202;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;14.7437343597;11.4571752548;5;25.6380903721;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;16.7437343597;11.8107032776;5;26.5222804546;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;17.9988174438;12.0916318893;5;27.3279397488;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;19.1087112427;12.3113050461;5;28.0808603764;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;20.2328414917;12.4808797836;5;28.5832509995;1;15.7228336334;12.4808797836;5;25.0;
18;2;21.3720874786;12.5;5;29.0998392105;1;16.7228336334;12.5;5;25.0;
19;2;22.5270633698;12.5;6;29.6697235107;1;17.625;12.5;5;25.0;
20;2;22.9009170532;12.5;6;30.2922105789;1;17.625;12.5;7;25.0;
