Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;2;6.0;14.3000001907;3;21.0;
2;1;7.0;11.0;5;20.0;2;7.15000009537;13.0;3;21.0900000334;
3;1;8.0;10.0;4;20.0;2;8.16349983215;12.0;3;21.1871190071;
4;1;9.0;10.0;4;20.0;2;8.17806816101;11.0;3;21.2917383909;
5;1;9.0;10.0;4;20.0;2;8.19376087189;10.0;3;21.4042263031;
6;1;10.0;10.0;4;20.0;2;9.31595134735;10.0;2;21.5249304771;
7;2;11.0;10.1999998093;3;21.0;2;9.84310913086;10.0;2;21.6541694403;
8;2;11.3000001907;10.0;3;21.4999996424;2;9.87218856812;10.0;2;22.2087649107;
9;2;11.4499998093;10.1999998093;3;21.9353003502;2;9.99697208405;10.1999998093;2;22.7014135122;
10;2;11.5805902481;10.3632001877;3;22.3176362514;2;10.1078176498;10.3632001877;2;23.1436295509;
11;2;11.6952905655;10.4951858521;3;23.5373773575;2;10.2073163986;10.4951858521;2;24.4502608776;
12;2;12.0612134933;11.0209560394;3;24.5968167782;2;10.5013093948;11.0209560394;2;25.6018667221;
13;2;14.0612134933;11.4571752548;4;25.5111111403;2;12.3275251389;11.4571752548;4;26.6129477024;
14;2;16.0612125397;11.8107032776;4;26.3018171787;2;14.3275251389;11.8107032776;4;27.5041275024;
15;2;17.2481403351;12.0916318893;4;26.9928781986;2;16.3275241852;12.0916318893;4;28.2981133461;
16;2;18.3236541748;12.3113050461;4;27.6076834202;2;17.5498218536;12.3113050461;4;29.0167398453;
17;2;19.4063510895;12.4808797836;4;27.9463441372;2;18.6352043152;12.4808797836;4;29.4582490921;
18;2;20.4964771271;12.5;4;28.2720229626;2;19.7259407043;12.5;4;29.883644104;
19;2;21.5941810608;12.5;4;28.6230447292;2;20.7238197327;12.5;5;30.3288545609;
20;2;22.5869140625;12.5;5;28.9990065098;2;20.8239917755;12.5;5;30.7909274101;
21;2;22.6997013092;12.5;5;29.3989467621;2;20.9279594421;12.5;6;31.2663087845;
22;2;22.819683075;12.5;5;29.8212919235;2;21.0349197388;12.5;6;31.7509255409;
23;3;22.9463882446;12.5;4;30.2638244629;2;21.1439590454;12.5;6;32.2403049469;
24;3;23.0791473389;12.5;4;30.7236814499;2;21.2540683746;12.5;6;32.7297272682;
25;3;23.2171039581;12.5;5;31.19739151;2;21.3641891479;12.5;6;33.2144021988;
26;4;23.3592185974;12.5;4;31.680949688;2;21.4732398987;12.5;6;33.6896543503;
27;4;21.5;13.5;4;32.1699318886;2;21.5801715851;12.5;7;34.1511049271;
28;4;21.5;14.5;4;32.6596431732;2;21.6839981079;12.5;7;34.5948324203;
29;4;20.5;13.5;4;33.1452922821;2;17.6839981079;14.5;7;35.0175008774;
30;4;20.5;14.5;4;34.6221752167;2;16.625;16.5;7;35.4164476395;
31;4;21.0866527557;15.5;4;35.1358602047;2;15.625;18.5;7;35.7897262573;
32;4;21.2257575989;16.5;4;35.6343274117;2;14.625;20.5;7;36.1361055374;
33;4;20.6902999878;17.5;4;36.1141742468;2;14.0;22.5;7;36.455031395;
34;4;19.8342514038;18.5;4;36.5726577044;2;14.0;24.5;7;36.7465581894;
35;4;19.4717960358;19.5;4;37.0077424049;2;14.0;26.5;7;37.0112600327;
36;4;18.1082134247;19.1349868774;4;37.4181036949;2;14.0;28.5;8;37.2501325607;
37;4;18.507226944;18.5;4;37.8030940294;2;14.0;30.0750923157;8;37.4644937515;
38;4;17.5258598328;17.5;4;38.1626783609;2;14.0;31.22514534;8;37.6558866501;
39;4;18.5451049805;18.5;5;38.4973486662;2;14.0;32.3591194153;8;37.8259963989;
40;4;19.564956665;19.5;5;38.8080238104;2;14.0;33.4781990051;8;37.9765739441;
41;4;20.1424064636;20.5;5;39.0959506035;2;14.0;34.5836029053;8;38.0;
42;4;18.6652145386;20.3303909302;5;39.3626050949;2;14.0;35.5999984741;10;38.0;
43;4;19.1850681305;19.5;5;39.6096067429;2;14.0;36.5999984741;11;38.0;
44;4;21.2072505951;19.5;5;39.8386418819;2;14.0;37.5999984741;11;38.0;
45;4;21.8868274689;21.5;6;39.9600640535;2;14.0;38.5999984741;12;38.0;
46;4;23.4880180359;23.5;6;40.0392494202;2;15.0;36.5999984741;12;38.0;
47;4;24.5117740631;25.5;6;40.120018959;2;14.0;37.5999984741;13;38.0;
48;4;25.5360050201;27.5;5;40.2022752762;2;14.0;38.5999984741;12;38.0;
49;5;27.5606822968;28.5;4;41.2859115601;2;15.0;36.5999984741;13;38.0;
50;5;28.8999996185;30.5;5;41.4608124495;3;14.0;37.5999984741;12;38.0;
51;5;29.3999996185;31.6854057312;5;43.5088055134;3;16.0;33.5999984741;12;38.0;
52;5;29.9309997559;33.400844574;5;45.258353591;3;18.0;31.5999984741;12;38.0;
53;5;31.1899852753;33.6171875;6;46.7440891266;4;19.9249992371;29.5999984741;11;38.0;
54;5;30.7197341919;34.9937896729;7;48.0086529255;4;20.9249992371;28.5;11;38.0;
55;5;31.9451160431;34.2754020691;7;49.0949031115;4;21.9249992371;27.5;11;38.0;
56;5;31.2230033875;35.4822807312;7;49.7769318819;4;22.5499992371;26.5;12;38.0;
57;5;31.3192253113;36.2936477661;8;50.400832653;4;22.5499992371;25.5;12;38.0;
58;6;32.3932533264;34.5;7;51.0052759647;4;22.5499992371;24.5;12;38.0;
59;6;31.4568862915;35.5;8;51.5556805134;4;22.5499992371;23.5;12;38.0;
60;6;31.5;36.5;8;51.9756963253;4;22.5499992371;22.5;13;38.0;
61;6;31.5;36.7697029114;8;52.407848835;4;22.5499992371;22.5;13;38.0;
62;6;31.5;36.8936424255;8;52.850779295;4;22.5499992371;22.5;14;38.0;
63;6;30.5;35.8936424255;8;53.3029778004;4;22.5499992371;22.5;14;38.0;
64;6;30.0860462189;36.5;9;54.7627990246;5;23.5499992371;23.5;13;40.0;
65;7;28.5;39.5;8;55.2684838772;5;25.5499992371;25.5;13;40.1100000143;
66;7;28.7000007629;42.5;8;57.7170196772;6;27.5499992371;28.5;12;41.227314949;
67;7;30.0480003357;43.0800018311;8;57.9398171902;6;28.7840423584;31.5;12;41.3823201656;
68;7;28.9832000732;45.9720001221;8;60.1470427513;6;28.7886295319;34.5;12;42.5459681749;
69;7;30.2577266693;46.4295425415;9;62.056878686;6;29.793258667;37.5;13;42.808593154;
70;7;32.4559249878;44.4130020142;9;63.7296175957;6;30.7979259491;39.5;15;43.0876173973;
71;7;29.5958976746;46.6834754944;9;65.9065748453;6;30.8171005249;42.072429657;15;43.3836859465;
72;7;31.6000003815;47.7291030884;10;67.0669745207;6;31.0674381256;41.5;16;43.6973813772;
73;7;31.6000003815;50.7695083618;10;70.9054106474;7;30.5499992371;44.1476821899;16;44.0292048454;
74;7;33.0800018311;52.611530304;11;74.2075648308;7;30.8249778748;43.5;18;44.3795576096;
75;7;33.0800018311;52.655166626;12;77.0616075993;8;30.9221878052;43.3792533875;18;44.7487199306;
76;7;31.0799999237;54.7004013062;13;79.5052171946;8;30.5499992371;44.4033813477;17;45.136831522;
77;7;31.0799999237;55.747215271;13;81.3685778379;8;31.2845878601;43.3760032654;17;46.9927241802;
78;8;30.0799999237;55.9955749512;14;83.1188266277;8;28.7750015259;46.8532714844;17;48.6136884689;
79;9;30.0799999237;58.0454444885;9;84.6260950565;8;30.7890739441;44.296710968;18;51.0356265306;
80;9;32.0800018311;56.0;9;85.9536529779;8;29.1592674255;48.6094284058;18;52.3561933041;
81;9;34.0800018311;57.0;8;87.1980110407;8;32.5154342651;45.9097442627;19;53.4052636623;
82;9;35.7999992371;57.2035179138;8;88.3533818722;9;32.8590698242;49.0;19;54.268537879;
83;9;33.7999992371;59.2587966919;8;89.4172103405;9;33.9351730347;50.0;19;55.1279973984;
84;9;34.7999992371;59.3152198792;9;90.0540215969;9;29.2999992371;55.3830986023;20;55.8738747835;
85;10;32.7999992371;62.1726875305;8;104.801416993;9;27.2999992371;58.4670524597;21;56.5939788818;
86;10;35.5148010254;64.0510940552;8;106.093398094;10;26.2999992371;60.7489547729;21;57.3311599493;
87;10;37.427318573;66.9483108521;9;110.076401711;10;25.2999992371;60.7061729431;22;58.0824130774;
88;11;38.6237869263;70.3720321655;8;113.403020859;10;24.2999992371;64.9476470947;23;58.8444731236;
89;11;36.7200012207;74.6106643677;11;115.959281683;10;24.0;68.258392334;23;59.613873601;
90;11;35.7200012207;77.6715240479;12;118.073478222;10;25.3914222717;69.2434387207;24;60.3870220184;
91;11;35.7200012207;80.7326507568;13;119.893120527;10;26.7638626099;70.1645355225;24;61.1602748632;
92;12;35.7200012207;85.6715240479;12;121.280358911;10;24.4333076477;71.1645355225;25;61.930019021;
93;12;35.7200012207;89.6715240479;13;122.374582529;11;24.4552955627;73.1645355225;24;62.6927514076;
94;12;35.7200012207;93.6715240479;13;123.196743608;11;25.0;73.1645355225;25;63.4451521635;
95;12;35.7200012207;97.6715240479;14;123.887588143;11;24.0;77.1645355225;23;64.1841505766;
96;12;35.7200012207;101.671524048;15;124.327282429;11;24.0;81.1645355225;24;64.9069801569;
97;12;35.7200012207;105.671524048;15;124.604343653;11;24.0;85.1645355225;24;65.611218214;
98;12;35.7200012207;109.671524048;17;124.882936954;11;24.0;89.1645355225;26;66.2948153019;
99;12;36.7200012207;110.671524048;17;125.16263485;11;24.0;93.1645355225;26;66.9561048746;
100;12;37.7200012207;112.671524048;19;125.44300437;11;24.0;96.5562744141;27;67.5938045979;
101;12;38.7200012207;114.671524048;19;125.723609686;11;24.0;99.2029647827;28;68.2070007324;
102;12;39.7200012207;116.333206177;22;126.004014969;11;25.0;98.4224700928;30;68.7951277494;
103;12;41.0400009155;113.557815552;24;126.283783674;11;25.0;97.6335296631;31;69.3579344749;
104;12;40.0400009155;113.630455017;25;126.562483311;11;25.0;96.8358917236;31;69.8954493999;
105;13;40.0400009155;113.701034546;23;141.839684486;11;26.0;97.0293579102;31;70.4079408646;
106;13;42.0400009155;111.769470215;23;144.064965248;11;28.0;94.2138748169;32;70.895878315;
107;14;42.0400009155;112.835678101;24;146.210883379;11;27.375;94.3894729614;33;71.3598899841;
108;14;42.0400009155;114.899612427;27;148.208474636;11;25.375;96.5562667847;33;71.7114294767;
109;14;43.0400009155;113.961242676;29;150.006470442;11;25.375;97.7144470215;33;72.0380551815;
110;14;42.0400009155;116.020523071;30;155.112206697;11;24.0;101.247116089;34;72.3517720699;
111;14;42.4288024902;120.309677124;30;159.777133226;11;24.0;105.402984619;34;72.6030786037;
