Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
20;2;22.8304367065;12.5;6;29.8589887619;2;20.4986934662;12.5;4;29.2759313583;
21;2;22.9576969147;12.5;6;30.3031497002;3;20.5870838165;12.5;2;29.6917257309;
22;2;21.5;13.5;6;30.7643566132;3;20.6806373596;12.5;2;30.1284441948;
23;2;22.5;12.5;6;31.2390885353;3;20.7789001465;12.5;3;30.5834169388;
24;3;21.5;13.5;5;31.7232985497;4;20.881269455;12.5;2;31.0533499718;
25;3;21.5;14.5;5;32.2125329971;4;20.9870033264;12.5;2;31.5343885422;
26;3;21.5;14.6637601852;6;32.7020812035;4;21.0952377319;12.5;2;32.0222206116;
27;3;20.5;13.6637601852;6;33.1871519089;4;21.2049999237;12.5;2;32.5122156143;
28;3;20.5;14.5;6;33.6630582809;4;21.3152484894;12.5;2;32.9995918274;
29;3;20.0989170074;15.5;6;34.1254005432;4;17.625;14.5;3;34.4795999527;
30;3;19.2376213074;16.5;6;34.570227623;4;17.625;16.5;3;34.9877080917;
31;3;18.2376213074;15.5;6;35.9941673279;4;17.625;18.5;4;35.4809565544;
32;3;18.2376213074;16.0;6;36.4345169067;4;16.8682670593;20.5;4;35.9557373524;
33;3;19.2376213074;16.5;6;36.8504729271;4;16.2527999878;22.5;4;36.4090784788;
34;3;18.2376213074;16.0405921936;6;37.2407667637;4;16.2625999451;24.5;4;36.8387087584;
35;3;18.0746879578;15.5;6;37.6048058271;4;16.2726631165;26.5;5;37.2430737019;
36;3;18.7376213074;17.0835533142;6;37.9426077604;4;16.2829933167;28.1897277832;5;38.6213138103;
37;3;19.8827819824;17.5;6;38.2547123432;4;17.2935829163;29.4215488434;5;39.0032076836;
38;3;19.5990905762;19.1288738251;7;38.5420835018;4;18.3044319153;30.6341228485;5;39.359683156;
39;3;19.6711807251;20.1524085999;7;38.806009531;4;19.0;30.7638969421;6;39.6915317774;
40;3;19.0770893097;18.5;7;39.0480040312;4;18.5725326538;30.0028572083;6;39.9999072552;
41;3;18.6711807251;19.2011871338;7;39.2697247267;4;18.5912742615;31.1604194641;7;40.2862251997;
42;3;19.6711807251;20.2264137268;8;39.4728960991;4;19.0;32.1604194641;8;40.5520735979;
43;3;19.8905601501;21.2521820068;8;39.5569496155;4;18.6298351288;32.1604194641;10;40.7991324663;
44;3;19.3576450348;19.5;8;39.6105561256;4;19.3746566772;32.1604194641;10;40.9767513275;
45;3;19.3737277985;20.5;9;39.6651450396;4;19.0;32.2908859253;10;41.0676436424;
46;4;19.0;22.5;8;39.72067523;4;20.399848938;31.3219070435;9;41.159884572;
47;4;20.0;24.5;8;39.7771017551;4;21.9249992371;30.6614875793;9;41.2534046173;
48;4;21.5331306458;26.5;9;39.8343759775;4;23.3507995605;31.6614875793;9;41.3481296301;
49;4;22.0;28.5;9;39.8924454451;4;23.9249992371;32.6614875793;9;41.4439809322;
50;4;23.5677337646;29.5;9;39.9512542486;4;24.9249992371;33.6614875793;9;41.540874958;
51;4;24.0853767395;30.5;9;40.0107431412;4;26.3909416199;34.6614875793;10;41.6387244463;
52;4;23.5;32.5;9;40.0708494186;4;26.5499992371;34.8564949036;11;41.7374383211;
53;4;24.1212539673;32.5;9;40.1315076351;4;27.043346405;33.8903121948;12;41.8369215727;
54;4;23.5;34.5;9;40.1926498413;4;26.5499992371;34.924446106;13;41.937076211;
55;4;25.1577949524;31.5;9;40.2542052269;5;26.5499992371;35.5801467896;12;42.0378015041;
56;4;23.5;33.5;10;40.3161010742;5;26.5499992371;35.658367157;12;42.1389940977;
57;4;24.1948299408;33.5;10;40.3782629967;5;27.0991401672;34.0285415649;14;42.2405490875;
58;4;25.2134780884;31.5;10;40.4406147003;7;27.5499992371;36.0637207031;12;43.3423599005;
59;4;24.2321853638;32.5;11;41.5030794144;7;28.5499992371;36.0991020203;12;43.4743187428;
60;4;25.2509231567;34.5;11;41.5855793953;7;28.5499992371;38.1346549988;12;43.6069082022;
61;4;27.2696743011;33.5;10;41.6682324409;7;29.1553344727;38.1703491211;13;44.7400134802;
62;4;25.5;36.5;11;41.7509542704;7;29.5499992371;41.206161499;13;44.9135183096;
63;5;26.3071117401;37.5;10;41.8336609602;7;30.5499992371;43.2121276855;13;45.0884903669;
64;5;26.5;37.5;10;41.9162690639;7;31.1970748901;42.2780303955;14;45.2648149729;
65;5;25.5;39.6785125732;10;41.9986959696;7;30.5499992371;44.3140220642;14;46.4423750639;
66;5;26.3627662659;39.2859687805;10;42.0808603764;7;31.5499992371;47.3500213623;15;46.661051631;
67;5;26.5;38.3007202148;10;42.1626827717;8;32.5499992371;49.5263061523;17;46.8819074631;
68;5;25.5;39.814365387;11;42.2440855503;8;33.4945869446;48.6941947937;17;47.1048219204;
69;5;25.5;40.8593444824;11;43.3249937296;8;33.517326355;49.6320800781;17;47.3296694756;
70;5;27.5;39.9040985107;11;43.4353345633;8;33.5401611328;50.7111968994;18;49.0971549749;
71;5;27.5;39.5;11;45.0094431639;8;32.1252403259;52.3354797363;18;50.6123898029;
72;5;28.7999992371;39.0;15;46.3249696493;8;32.2444381714;52.8529472351;18;51.9111748934;
73;5;28.0340003967;41.3899993896;15;47.4177526236;8;34.5453681946;52.2807998657;18;53.0313472748;
74;5;28.2123565674;43.6872596741;16;48.3256942034;9;31.7103042603;55.4144439697;17;54.8603093624;
75;5;29.3458442688;41.9097442627;16;48.9362905025;9;32.1468582153;57.5510559082;16;55.5445162058;
76;5;30.3999996185;41.0;17;49.3361216784;9;31.8484687805;61.4666557312;13;56.2100197077;
77;6;31.3999996185;41.0;16;49.7084332705;9;31.1615524292;63.9039421082;13;56.7485812902;
78;6;31.3999996185;40.9688720703;16;49.9451107979;9;30.8856773376;64.6631164551;14;57.2498766184;
79;6;31.1445713043;41.9845275879;18;50.135997653;9;30.7739219666;66.8585968018;16;57.7589342594;
80;6;28.180059433;44.000213623;18;50.3263354301;9;30.821723938;68.9141693115;16;58.275203228;
81;6;28.215045929;44.0159301758;17;50.5158360004;9;30.8697471619;70.9693908691;18;58.7980957031;
82;6;28.2494544983;45.0316619873;18;50.7042233944;9;29.8685894012;74.0242156982;18;59.3269876242;
83;7;24.3999996185;43.0474090576;15;52.4574594498;8;27.375;72.0785675049;18;58.209890604;
84;7;24.3999996185;44.0;15;52.7279568911;8;28.375;72.1323928833;20;58.6604430676;
85;7;24.3999996185;46.2210998535;15;53.0493649244;8;27.375;75.1856231689;20;59.111726284;
86;7;23.3999996185;48.269329071;16;53.3777564764;8;28.8844509125;76.2382049561;20;59.5630319118;
87;8;22.3999996185;50.3162307739;15;53.7131141424;8;28.5405864716;79.2900848389;21;60.0136423111;
88;8;22.0;52.1525154114;15;54.0553696156;8;28.561794281;81.1985168457;21;60.4628338814;
89;8;22.0;53.1800346375;17;54.4043912888;8;28.5822715759;82.4018096924;22;60.9098818302;
90;8;22.0;54.2051353455;16;54.7599755526;9;29.1674766541;81.845664978;19;61.3540627956;
91;8;22.0;55.2277984619;19;55.1218346357;9;27.954536438;84.0044555664;18;61.7946612835;
92;9;22.0;56.2480163574;15;58.1277451515;8;26.1272392273;81.1623535156;18;59.5305056572;
93;9;23.0;58.2658042908;16;58.6159825325;8;27.1547451019;80.3190765381;16;59.899743557;
94;9;24.0;60.2811965942;17;59.1108950377;8;26.9994697571;82.5546722412;17;60.2636258602;
95;9;25.0;59.294254303;19;59.6115448475;8;27.2098503113;82.6996612549;17;60.6215863228;
96;9;24.0;61.3050498962;19;60.1168706417;8;27.0765800476;82.8432769775;17;60.9730863571;
97;9;24.0;63.0028152466;20;60.6256927252;8;27.1145534515;83.9852142334;17;61.2826843262;
98;9;25.0;60.9972839355;20;61.1307005882;8;27.1520404816;85.9489212036;18;61.5615382195;
99;9;24.0;61.9869766235;21;61.5828700066;8;27.1889839172;88.0865325928;19;61.8355095387;
100;9;24.0;62.9501342773;20;62.0374495983;8;26.2552852631;87.2215423584;17;62.1041171551;
101;9;25.0;60.913028717;20;62.2747173309;8;27.2609672546;89.3537063599;18;62.3669192791;
102;9;24.0;61.8976135254;20;62.5074729919;8;27.2958946228;91.4827880859;19;62.5871429443;
103;8;22.0;58.252204895;19;58.9913707972;9;27.3218593597;92.6085739136;15;66.494199276;
