Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
84;6;30.1388263702;49.0009803772;18;67.3489221334;6;24.072719574;23.3899993896;10;41.068854332;
85;7;29.3999996185;52.4560203552;19;69.2592710257;6;24.2675685883;23.6872596741;9;41.6926231384;
86;7;31.20652771;54.0627250671;19;70.8185521364;6;24.4213256836;23.9097423553;10;42.0;
87;7;31.3999996185;56.5514373779;20;71.9301565886;6;24.5;24.0;10;42.0;
88;7;31.6000003815;58.3253860474;20;72.5889112949;6;24.5;24.0;10;42.0;
89;7;31.6000003815;59.5823936462;21;73.1051906347;6;24.5;24.0;10;42.0;
90;7;32.5484695435;59.2513275146;21;73.6042277813;6;24.5;24.0;11;42.0;
91;7;31.6000003815;61.4329566956;22;74.0861575603;6;22.5;25.0;9;42.0;
92;7;31.6000003815;60.504283905;23;74.5513542891;6;21.5;26.0;9;42.0;
93;7;30.6000003815;62.5775871277;23;75.0003697872;6;20.5;27.0;10;42.0;
94;7;32.5999984741;63.6527709961;23;75.4338781834;6;19.5;28.0;11;42.0;
95;7;31.7316360474;63.7297172546;26;75.852627039;7;18.5;29.0;6;42.0;
96;7;30.6000003815;65.808303833;28;76.2373191118;7;18.2000007629;30.0;6;42.0;
97;7;31.6000003815;68.8883972168;28;76.51108253;7;18.2000007629;31.0;7;42.0;
98;7;31.6000003815;66.0371704102;28;76.7855151892;7;18.2000007629;32.0;6;42.0;
99;8;30.6000003815;67.1790313721;25;77.0600725412;7;18.2000007629;33.0;5;42.0;
100;8;31.6000003815;69.3210754395;26;77.3342108727;7;17.2000007629;32.0;5;42.0;
101;8;31.6000003815;66.4629974365;26;77.607388854;7;17.2000007629;32.0;4;42.0;
102;8;30.6000003815;67.6044769287;27;77.8790733814;7;17.2000007629;32.0;4;42.0;
103;8;31.6000003815;69.7451934814;28;78.1487432718;7;18.0;32.0;5;42.0;
104;8;31.6000003815;66.8848724365;28;78.4158935547;7;19.0;32.0;6;42.0;
105;8;31.6000003815;65.9705963135;29;79.6800385714;7;20.0;32.0;6;42.0;
106;8;34.1070632935;69.408203125;29;79.9607161283;7;20.2999992371;32.0;7;42.0;
107;9;35.1368484497;72.5176391602;29;83.4346760511;7;20.2999992371;32.0;7;42.0;
108;9;34.0800018311;77.5321807861;29;86.2210279703;7;20.2999992371;33.0;7;42.0;
109;9;35.4227180481;80.3220367432;30;88.4474419355;7;20.2999992371;34.0;6;42.0;
110;9;37.3708267212;80.9360046387;30;90.1915304661;7;20.2999992371;35.0;5;42.0;
111;9;34.7999992371;84.3965301514;31;91.2349869013;7;20.2999992371;36.0;4;42.0;
112;12;35.7999992371;85.6214447021;25;119.99947381;5;2.0;18.0;3;14.0;
