Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
21;3;21.0891399384;12.5;3;55.0405418873;2;19.9518871307;12.5;5;26.5043625832;
22;3;19.75;13.8613519669;3;57.0880093575;2;19.9634819031;12.5;5;26.5569496155;
23;3;19.75;14.8711423874;4;58.6577388048;2;19.9753131866;12.5;5;26.6105561256;
24;3;19.75;15.8810682297;4;59.8089351654;2;19.9873752594;12.5;5;26.6651450396;
25;3;19.75;16.8911247253;4;60.6264522076;2;19.9996566772;12.5;6;26.72067523;
26;3;19.75;17.9013061523;5;61.1955542564;2;20.0121517181;12.5;6;26.7771017551;
27;3;20.0;18.9116077423;5;61.2572168112;2;20.024848938;12.5;4;26.8343759775;
28;3;21.0;20.1933193207;4;61.2947884798;2;19.625;13.2337503433;4;26.8924454451;
29;3;22.0;21.2106018066;4;61.3327163458;2;18.0508003235;13.5;4;26.9512542486;
30;3;23.0;22.2280502319;3;61.3709751368;2;17.064031601;14.5;6;27.0107431412;
31;3;24.0;23.2456493378;3;61.4095385075;2;16.0774173737;15.5;6;27.0708494186;
32;3;25.0;24.2633876801;2;61.4483793974;2;15.0909414291;16.5;6;27.1315076351;
33;3;27.0;22.2812538147;2;61.4874696732;2;14.4795894623;17.5;6;27.1926498413;
34;3;26.4249992371;23.2992362976;9;61.5267804861;2;14.4933462143;18.5;6;27.2542052269;
35;3;26.4249992371;24.31731987;9;61.5662822723;2;14.5071964264;19.5;7;27.3161010742;
36;3;27.4249992371;22.3354892731;9;61.6059447527;2;14.5211229324;20.5;7;27.3782629967;
37;3;26.4249992371;23.3537349701;8;61.6457372904;2;14.5351085663;21.5;7;27.4406147003;
38;3;26.4249992371;24.3720397949;3;61.6856285334;2;14.5491380692;22.5;7;27.5030794144;
39;3;27.4249992371;22.3903884888;3;61.7255871296;2;14.5631923676;23.5;8;27.5655794144;
40;3;26.4249992371;23.4087696075;4;61.765581131;2;14.577255249;24.5;8;27.628036499;
41;3;26.4249992371;24.4271678925;4;61.8055787086;2;14.5913085938;25.5;8;27.690372467;
42;3;27.9800071716;24.4271678925;2;61.8455479145;2;14.6053333282;26.5;8;27.7525100708;
43;3;28.4249992371;24.952167511;2;61.885456562;2;14.6193141937;27.5;8;27.8143725395;
44;3;30.0015716553;24.952167511;3;61.92527318;2;14.633234024;28.5;8;27.8758842945;
45;3;30.4249992371;24.952167511;3;61.9649660587;2;14.6470737457;29.5;7;27.936971426;
46;3;31.4249992371;24.952167511;4;62.0045039654;2;15.6608181;27.5;7;27.9975619316;
47;3;33.0337142944;24.0249996185;5;62.043856144;2;14.674451828;28.5;7;28.0575861931;
48;3;33.1749992371;25.0249996185;5;62.0829925537;2;14.68795681;29.5;8;28.1169772148;
49;3;33.8049087524;24.0249996185;5;62.1218836308;2;15.7013196945;27.5;8;28.1756706238;
50;3;33.1749992371;25.0249996185;5;62.1605007648;2;14.7145261765;28.5;8;28.2336053848;
51;3;33.8258361816;24.0249996185;5;62.1988155842;2;15.727560997;27.5;8;28.2907235622;
52;3;33.1749992371;25.0249996185;5;62.2368011475;2;16.0;27.5;8;28.346971035;
53;3;33.1749992371;25.1689281464;12;62.2744314671;2;17.753068924;27.5;9;28.4022974968;
54;4;33.1749992371;25.1862392426;6;79.5616812706;2;18.7655162811;27.5;9;28.4566559792;
55;4;34.8666534424;25.0249996185;6;80.4610257149;2;19.0;27.5;9;28.5100040436;
56;4;35.8766021729;26.0249996185;6;81.2468483448;2;19.625;27.5;9;28.5623030663;
57;4;35.1749992371;28.0249996185;7;81.9218759537;2;19.625;27.5;9;28.6135182381;
58;5;35.8961448669;28.0249996185;6;82.4934637547;2;20.438041687;24.5;10;28.6636190414;
59;5;35.1749992371;30.0249996185;6;82.9718825817;2;19.625;24.5;10;28.7125790119;
60;5;35.1749992371;31.2860546112;6;83.3687951565;2;19.625;24.5;12;28.7603754997;
61;5;35.9244995117;31.0249996185;7;87.4688735008;2;20.4710845947;22.5;12;28.8069901466;
62;5;36.0965652466;33.3078117371;7;90.5303382874;2;19.625;23.5;13;28.8524079323;
63;5;37.5416145325;33.5472412109;7;92.7519745827;2;19.625;24.5;13;28.8966178894;
64;5;37.2159538269;35.7456474304;6;94.3009190559;3;20.501739502;22.5;12;37.4396123886;
65;5;38.3267440796;35.9097442627;6;95.9022653103;3;20.625;24.5;12;37.8213877678;
66;5;38.5599975586;38.0;7;96.1992430687;3;22.5208129883;24.5;12;38.1635437012;
67;5;39.5599975586;40.0;7;96.3206207752;3;22.5249996185;25.5;12;38.4692811966;
68;5;39.5599975586;42.0;6;96.4442504644;3;22.5249996185;26.5;12;38.7562685013;
69;5;39.5599975586;44.0;7;96.5701367855;3;23.5249996185;27.5;12;39.0239543915;
70;5;39.5599975586;46.0;8;96.6982785463;3;24.5249996185;27.5;13;39.272151947;
71;5;39.5599975586;47.0;8;96.8286679983;3;25.5249996185;27.5;13;39.5009994507;
72;5;39.5599975586;48.0;8;96.9612891674;4;26.5249996185;27.5;12;39.7109146118;
73;5;39.5599975586;49.0;9;97.096116662;4;27.3449115753;27.5;11;39.9025421143;
74;5;39.5599975586;50.0;10;97.2331149578;4;27.4311447144;27.5;11;40.0767059326;
75;5;39.5599975586;51.0;11;97.3722366095;4;25.5095176697;28.5;12;40.2343597412;
76;5;39.5599975586;52.0;11;97.5134209394;4;24.5804615021;29.5;12;40.3765459061;
77;5;39.5599975586;53.0;12;97.6565935612;4;23.6444454193;30.5;13;40.5;
78;5;39.5599975586;54.0;12;97.8016648293;4;22.7000007629;31.5;13;40.5;
79;5;39.5599975586;54.2000007629;13;97.9485290051;4;22.0750007629;32.5;13;40.5;
80;5;39.5599975586;54.2000007629;13;98.0970640182;4;22.0750007629;33.5;13;42.7924995422;
81;5;39.5599975586;54.2000007629;14;98.247130394;4;23.2526245117;33.5;14;43.9261084795;
82;5;39.5599975586;54.2000007629;14;98.3985717297;4;24.2760505676;34.5;14;44.8618875742;
83;5;39.5599975586;54.2000007629;15;98.5512137413;4;24.384759903;34.5;14;45.5472118855;
84;5;39.5599975586;54.2000007629;17;98.667914629;4;24.3999996185;35.5;14;45.9381207228;
85;5;39.5599975586;54.2000007629;17;98.7834908962;4;24.431388855;37.5;14;46.1524088383;
86;5;39.5599975586;54.2000007629;17;98.9008569717;4;24.4563064575;38.5;15;46.3705800772;
87;5;39.5599975586;54.2000007629;18;99.0197672844;4;24.4806594849;39.5;15;46.5926169157;
88;5;39.5599975586;54.2000007629;19;99.1399610043;4;21.3999996185;42.5;15;46.8184901476;
89;5;39.5599975586;56.2000007629;19;99.2611646652;4;20.3999996185;45.5;15;47.0481530428;
90;5;39.5599975586;57.2000007629;20;99.3830943108;4;19.3999996185;48.5;16;47.2815363407;
91;5;39.5599975586;58.2000007629;20;99.5054576397;4;18.3999996185;51.1451339722;16;47.5185413361;
92;5;39.5599975586;59.2000007629;21;99.6279573441;4;19.3999996185;50.2104797363;16;47.7590351105;
93;5;39.5599975586;60.2000007629;21;99.7502937317;4;18.0;52.2735328674;16;48.0028431416;
94;5;39.5599975586;61.2000007629;22;99.8721673489;4;18.0;54.3342590332;16;48.2497446537;
95;5;39.5599975586;62.2000007629;22;99.9932823181;4;19.0;53.3926315308;19;48.4994683266;
96;6;39.5599975586;63.2000007629;21;100.113348961;4;18.0;55.4486541748;19;48.751688242;
97;6;40.5599975586;64.8000030518;21;101.678887844;4;18.0;57.5023193359;20;49.0060222149;
98;6;41.5599975586;65.8000030518;22;102.312138796;4;18.0;56.5536422729;20;49.2620294094;
99;6;41.5599975586;66.8000030518;23;102.962138653;4;18.0;56.6026535034;21;49.519213438;
100;6;41.5599975586;67.8000030518;25;103.625533938;4;18.0;56.6493873596;21;49.7770228386;
101;6;41.5599975586;68.8000030518;25;104.298587441;4;18.0;57.6938781738;22;49.9831638336;
102;6;39.5599975586;69.8000030518;25;104.97726059;4;19.0;55.7000007629;22;50.1829924583;
103;6;38.5599975586;70.8000030518;27;105.657320023;4;18.0;56.7000007629;22;50.3844876289;
104;6;37.5599975586;71.8000030518;27;106.334455609;4;18.0;57.7000007629;25;50.586853981;
105;7;36.5599975586;72.8000030518;26;107.004410863;4;19.0;55.7000007629;25;50.7892785072;
106;7;35.5599975586;73.8000030518;27;107.663111567;4;18.0;56.7000007629;23;50.9909415245;
107;7;34.5599975586;74.8000030518;28;108.306784511;4;18.0;57.7000007629;25;51.191031456;
108;7;34.0;75.8000030518;29;108.932061672;4;19.0;55.7000007629;25;50.8887562752;
109;7;34.0;76.8000030518;30;109.536059856;4;18.0;56.7000007629;25;51.0897450447;
110;7;34.0;77.8000030518;30;110.116433144;4;18.0;57.7000007629;24;51.288766861;
111;7;34.0;78.8000030518;31;111.671398401;4;19.0;55.7000007629;25;51.485045433;
112;7;35.0;80.8000030518;31;112.319731474;4;18.0;56.7000007629;25;51.6778421402;
113;7;36.0;82.8000030518;32;112.953796387;4;18.0;57.7000007629;26;51.8664689064;
114;8;36.0;84.8000030518;32;113.574470997;4;19.0;55.7000007629;26;52.0502963066;
