Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;4;17.25;
4;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;4;17.25;
5;1;12.0;10.0;5;20.0;1;12.8999996185;8.625;4;17.25;
6;1;13.0;10.0;5;20.0;1;13.8999996185;8.625;4;17.25;
7;2;14.4499998093;10.0;4;21.3999996185;1;14.8999996185;8.625;4;17.5949993134;
8;2;14.6300001144;10.1999998093;4;21.7264003754;2;16.5569992065;8.79749965668;3;18.8861961365;
9;2;14.7768793106;10.3632001877;4;22.8494274616;2;17.7317180634;8.94309806824;3;19.7067136765;
10;2;15.282242775;10.9097137451;4;23.7921946049;2;19.2000274658;9.3333568573;3;20.416779995;
11;2;17.2822418213;11.3658018112;4;24.5663278103;2;21.2000274658;9.6677980423;3;21.0226662159;
12;2;19.2822418213;11.7372808456;4;25.1909153461;2;23.2000274658;9.94955635071;3;21.5340260267;
13;2;20.3243255615;12.0336990356;5;25.6883610487;2;24.9002914429;10.1834592819;3;21.9622858763;
14;2;21.3388690948;12.2662630081;5;26.0812431574;2;25.9271316528;10.3752222061;3;22.3193571568;
15;2;22.3536624908;12.446267128;5;26.2221269608;2;26.9546756744;10.5308046341;4;22.5548160076;
16;2;23.3687000275;12.5;5;26.2560760975;2;27.9829177856;10.625;4;22.6030313969;
17;2;24.3839759827;12.5;5;26.2905418873;2;29.0118465424;10.625;4;22.6523760557;
18;2;25.3994865417;12.5;5;26.3255085945;2;30.0414543152;10.625;4;22.7028282881;
19;2;25.8464794159;12.5;5;26.3609591722;2;30.6216964722;10.625;4;22.7543625832;
20;2;25.8624305725;12.5;5;26.3968753815;2;30.6526184082;10.625;4;22.8069496155;
21;2;25.8785934448;12.5;7;26.4332377911;2;30.6841697693;10.625;5;22.8605561256;
22;2;25.8949565887;12.5;7;26.4700255394;2;30.7163333893;10.625;5;22.9151450396;
23;2;25.9115104675;12.5;6;26.5072168112;2;30.7490882874;10.625;5;22.97067523;
24;2;25.9282474518;12.5;6;26.5447884798;2;30.7824058533;10.625;5;23.0271017551;
