Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
25;3;29.0496959686;12.5;3;26.8343759775;2;26.75;10.625;5;22.4796639681;
26;3;29.0754699707;12.5;3;26.8924454451;2;26.75;10.625;5;22.5014331341;
27;3;29.101600647;12.5;3;26.9512542486;2;26.75;10.625;5;22.5233153105;
28;3;29.1280632019;12.5;3;27.0107431412;2;26.75;10.625;5;22.5453014374;
29;3;29.1548347473;12.5;3;27.0708494186;2;26.75;10.625;5;22.5673824549;
30;3;29.1818809509;12.5;3;27.1315076351;2;26.75;10.625;5;22.5895489454;
31;3;29.2091789246;12.5;2;27.1926498413;2;26.75;10.625;4;22.6117914915;
32;3;29.2366924286;12.5;2;27.2542052269;2;26.75;10.625;4;22.6341004372;
33;3;29.2643928528;12.5;2;27.3161010742;2;26.75;10.625;4;22.6564661264;
34;3;29.2922458649;14.5;2;27.3782629967;2;26.75;10.625;5;22.678878665;
35;3;29.3202171326;16.5;2;27.4406147003;2;26.75;10.625;5;22.7013280392;
36;3;29.3482761383;18.5;2;27.5030794144;2;26.75;10.625;6;22.7238043547;
37;3;29.3763847351;20.5;2;27.5655794144;2;26.75;12.625;6;22.7462974787;
38;3;29.404510498;22.5;3;27.628036499;2;26.75;14.625;6;22.7687973976;
39;3;29.4326171875;22.5;5;27.690372467;2;26.75;16.625;6;22.7912938595;
40;3;29.4606666565;22.5;5;27.7525100708;2;26.75;18.625;6;22.8137768507;
41;3;29.4886283875;22.5;5;27.8143725395;2;26.75;20.625;6;22.8362361193;
42;3;29.5164680481;22.5;5;27.8758842945;2;27.7017421722;20.625;7;22.8586617708;
43;5;30.5441474915;23.5;3;28.936971426;2;27.7151966095;20.625;7;22.8810436726;
44;5;31.5716362;24.5;3;29.0375618935;2;27.7286262512;20.625;7;22.9033719301;
45;5;31.598903656;25.5;3;29.1387701035;2;26.75;21.4516868591;7;22.9256366491;
46;5;31.62591362;26.5;3;29.2405307293;3;26.75;21.4628181458;6;22.9478281736;
47;5;31.652639389;27.5;4;29.3427780867;3;26.75;21.4739151001;7;22.9699368477;
48;5;31.6790523529;27.5;3;29.4454468489;3;26.75;21.4849681854;7;22.9919531345;
49;5;31.705121994;27.5;3;29.5484714508;3;26.75;21.4959754944;7;23.0138677359;
50;5;31.7308254242;27.5;3;29.6517870426;3;26.75;21.5069332123;8;23.0356714725;
51;6;32.7561378479;28.5;2;30.7553288937;3;26.75;21.5178356171;8;23.0573554039;
52;6;33.781036377;29.5;2;31.8990319967;3;26.75;21.528678894;8;23.0789107084;
53;6;34.8054962158;31.5;2;32.0740162134;3;26.75;21.5394554138;8;23.1003289223;
54;7;35.8295021057;33.5;1;33.3819904327;3;26.75;21.550163269;8;23.1216015816;
55;7;36.3346252441;36.0;2;34.4772657156;3;26.75;20.625;8;24.1427206993;
56;7;36.7406730652;37.8748893738;1;35.3941078186;3;27.75;21.625;7;24.1936783791;
57;7;37.0630378723;39.200214386;1;36.1681754589;3;28.75;22.625;7;24.2450580597;
58;7;37.3177604675;39.4520263672;2;36.6842650175;3;28.75;23.625;6;24.2968455553;
59;8;37.452999115;39.5728912354;1;37.0259871483;3;28.75;24.625;7;24.3490257263;
60;8;37.5064086914;39.6047897339;1;37.3735061884;3;28.75;25.625;7;25.2146314383;
61;8;37.5590896606;39.6379776001;1;37.7264456749;3;29.2281265259;26.6069717407;7;25.9354307652;
62;8;37.6109390259;39.6724624634;3;39.0844056606;3;29.6187667847;26.9548740387;9;26.5286551714;
63;8;38.6618423462;40.0;3;39.4669617414;3;29.9322776794;28.2390880585;11;27.0135339499;
64;8;39.7117004395;41.0;3;39.853861928;3;30.1802082062;28.5067672729;11;27.4090410471;
65;8;39.7604217529;42.0;3;40.2446296215;3;30.3739547729;28.7045211792;11;27.5259473324;
66;8;39.8079299927;43.0;3;40.638764143;3;30.4000015259;28.7629737854;11;27.6003186703;
67;8;39.8541564941;44.0;3;41.0357447863;3;28.4000015259;29.8001594543;13;27.6755280495;
68;8;39.8990287781;44.5509490967;4;41.4350302219;3;29.4000015259;28.83776474;15;27.7515369654;
69;8;39.9425048828;44.5614051819;4;41.8360599279;3;27.4000015259;29.8757686615;15;27.8283040524;
70;8;39.984539032;44.5719451904;5;42.238256216;3;28.4000015259;28.9141521454;15;27.9057843685;
71;8;40.025100708;44.5825614929;5;42.641027689;3;29.4000015259;28.9528923035;15;27.9706280231;
72;7;40.0641670227;44.5932502747;5;43.0437698364;4;27.4000015259;29.9853134155;14;28.027053833;
73;8;40.1017227173;44.6040077209;4;43.4458698034;4;28.4000015259;29.0135269165;13;28.0843273401;
74;8;40.1377639771;44.0;5;43.8467092514;4;29.4000015259;29.0421638489;13;28.1423960924;
75;9;41.1722869873;45.6257171631;3;45.2456675768;4;27.4000015259;30.0711975098;13;28.2012042999;
76;9;42.2053108215;46.8913192749;4;45.7121261358;4;28.4000015259;27.9756011963;14;28.2606925964;
77;9;42.7183456421;47.9067115784;4;46.1796236038;4;29.4000015259;28.0053462982;16;28.3207983971;
78;9;40.2669143677;49.9221687317;4;46.6476970911;4;27.4000015259;29.0354003906;16;28.3814563751;
79;9;39.2955474854;51.9376831055;5;48.0652885437;4;28.4000015259;28.0657272339;16;28.4425981045;
80;9;39.2999992371;53.9532546997;6;48.5356984138;4;29.4000015259;28.0962982178;17;28.5041532516;
81;9;37.2999992371;56.9688720703;8;49.0112538338;4;27.4000015259;29.1270771027;16;28.5660488605;
82;9;35.5999984741;59.9845275879;8;49.4914945364;4;28.4000015259;28.1580238342;16;28.6282105446;
83;9;34.5999984741;63.000213623;8;49.9759562016;4;29.4000015259;28.1891059875;17;28.6905622482;
84;9;33.5999984741;65.3159332275;10;50.4641711712;4;27.4000015259;29.220281601;17;28.7530269623;
85;9;32.5999984741;66.3316650391;10;50.955668211;4;28.4000015259;28.2515144348;16;28.8155269623;
86;9;31.5999984741;67.3474121094;10;51.4499716759;4;29.4000015259;28.2827644348;13;28.8779840469;
87;9;30.5999984741;68.3631591797;11;51.9465988874;4;27.4000015259;29.3139915466;14;28.9403202534;
88;9;29.5999984741;72.37890625;12;52.4450603724;4;28.4000015259;28.3451595306;14;29.0024580956;
89;10;29.0;75.550567627;11;52.9448571205;4;29.4000015259;28.3762283325;11;29.0643208027;
90;11;29.0;77.5904846191;10;53.4454772472;3;27.4000015259;28.0;12;29.1258327961;
91;11;29.0;78.8525009155;11;53.946397543;3;28.4000015259;27.0;13;29.1869204044;
92;11;29.0;81.1581954956;13;54.4470773935;3;29.4000015259;27.0;12;29.2475113869;
93;12;30.0;79.7540359497;12;56.4632622004;3;27.4000015259;28.0;12;29.3075361252;
94;12;29.0;80.1383285522;13;58.54702878;3;28.4000015259;27.0;11;29.3669276237;
95;13;29.0;82.9612503052;14;60.6879823208;3;29.4000015259;27.0;11;29.4256215096;
96;13;31.0;79.2188110352;14;62.8745342493;3;27.4000015259;28.0;11;29.4835567474;
97;13;30.0;80.7683410645;16;65.0941342115;3;26.4000015259;29.0;11;29.5406756401;
98;13;29.0;84.7035827637;16;67.3335397243;3;25.4000015259;30.0;11;29.5969240665;
99;13;31.0;82.3502349854;16;70.5790944099;3;24.4000015259;31.0;10;29.6522512436;
100;13;31.0;84.0217895508;17;72.8770201206;3;23.4000015259;32.0;11;29.7066106796;
