Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
4;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
5;1;12.0;10.0;4;20.0;1;12.8999996185;8.625;5;17.25;
6;1;13.0;10.0;4;20.0;2;14.5;8.625;3;18.25;
7;1;14.0;10.0;4;20.3999996185;2;15.5;8.625;3;18.6799993515;
8;1;14.1800003052;10.1999998093;4;20.7264003754;2;16.2080001831;8.79749965668;3;19.0624989271;
9;1;14.3268795013;10.3632001877;4;21.8194274902;2;16.4375;8.94309806824;3;19.9644544125;
10;1;14.8187427521;10.9097137451;4;22.7316036224;2;16.9786720276;9.3333568573;3;20.7657356262;
11;1;15.8187427521;11.3658018112;4;23.4745616913;2;18.9786720276;9.6677980423;3;21.4732652903;
12;1;16.8187427521;11.7372808456;4;24.0673980713;2;20.9786720276;9.94955635071;3;22.0973191261;
13;1;17.8187427521;12.0336990356;5;24.5325260162;2;22.2382678986;10.1834592819;3;22.6498981714;
14;1;18.8187427521;12.2662630081;5;24.892534256;2;23.3396987915;10.3752222061;3;23.1434209347;
15;1;19.8187427521;12.446267128;5;25.0;2;24.4491138458;10.5308046341;4;23.5278806686;
16;1;20.8187427521;12.5;5;25.0;2;25.5667552948;10.625;4;23.7379496098;
17;1;21.8187427521;12.5;5;25.0;2;26.6927967072;10.625;4;23.9621648788;
18;1;22.8187427521;12.5;5;25.0;2;27.8273258209;10.625;4;24.2005054951;
19;1;23.25;12.5;6;25.0;2;28.5203037262;10.625;4;24.4527587891;
20;1;23.25;12.5;6;25.0;2;28.6716556549;10.625;4;24.7184994221;
21;1;23.25;12.5;6;25.0;2;28.8311004639;10.625;5;24.9970719814;
22;1;23.25;12.5;6;25.0;2;28.9982433319;10.625;5;25.2875800133;
23;1;23.25;12.5;6;25.0;2;29.1725482941;10.625;5;25.5888810158;
24;1;23.25;12.5;6;25.0;3;29.3533287048;10.625;4;25.8995933533;
25;2;23.25;12.5;5;25.0;3;29.5397567749;10.625;4;26.2181096077;
