Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;3;20.0;1;11.8999996185;8.625;5;17.25;
3;1;11.0;10.0;3;20.0;1;11.8999996185;8.625;5;17.25;
4;1;11.0;10.0;3;20.0;1;11.8999996185;8.625;6;17.25;
5;1;12.0;10.0;3;20.0;1;12.8999996185;8.625;6;17.25;
6;1;13.0;10.0;3;20.0;1;13.8999996185;8.625;6;17.25;
7;1;14.0;10.0;3;20.3999996185;1;14.8999996185;8.625;5;17.5949993134;
8;1;14.1800003052;10.1999998093;3;20.7264003754;1;15.5569992065;8.79749965668;4;17.8861961365;
9;2;14.7768793106;10.3632001877;2;22.8194274902;1;15.7317180634;8.94309806824;4;18.6667137146;
10;2;15.2687425613;10.9097137451;2;23.7716035843;1;16.2000274658;9.3333568573;4;19.3355960846;
11;2;17.268743515;11.3658018112;2;24.5557456017;1;17.2000274658;9.6677980423;4;19.8991127014;
12;2;19.268743515;11.7372808456;2;25.1909515858;1;18.2000274658;9.94955635071;4;20.3669185638;
13;2;20.3243408203;12.0336990356;2;25.6996334791;1;19.2000274658;10.1834592819;4;20.7504444122;
14;2;21.3439407349;12.2662630081;2;26.10437572;1;19.4502677917;10.3752222061;4;21.0616092682;
15;2;22.3640708923;12.446267128;3;26.2577478886;1;19.6369667053;10.5308046341;4;21.25;
16;3;23.3847293854;12.5;2;26.3048160076;1;19.75;10.625;4;21.25;
17;3;23.8187427521;12.5;3;26.3530313969;1;19.75;10.625;4;21.25;
18;3;25.4276065826;12.5;3;26.4023760557;1;19.75;10.625;4;21.25;
19;3;25.8810691833;12.5;3;26.4528282881;1;19.75;10.625;4;21.25;
20;3;25.9037723541;12.5;3;26.5043625832;1;19.75;10.625;4;21.25;
21;3;25.9269638062;12.5;4;26.5569496155;1;21.75;10.625;5;21.25;
22;4;25.9506263733;12.5;3;26.6105561256;1;22.75;10.625;5;21.25;
23;4;25.9747505188;12.5;3;26.6651450396;1;23.75;10.625;6;21.25;
24;4;25.9993152618;12.5;3;26.72067523;1;24.75;10.625;6;21.25;
25;4;25.25;13.1882705688;3;26.7771017551;1;24.75;10.625;6;21.25;
26;4;25.25;13.2108402252;3;26.8343759775;1;24.75;10.625;6;21.25;
27;4;25.25;13.2337503433;3;26.8924454451;1;24.75;10.625;6;21.25;
28;4;25.25;13.256978035;3;26.9512542486;1;24.75;10.625;6;21.25;
29;4;25.25;13.2805013657;3;27.0107431412;1;24.75;10.625;7;21.25;
30;4;25.25;13.3042974472;3;27.0708494186;1;24.75;10.625;8;21.25;
31;4;25.25;13.3283395767;3;27.1315076351;1;24.75;10.625;8;21.25;
32;4;25.25;13.3526029587;3;27.1926498413;1;24.75;10.625;8;21.25;
33;4;25.25;13.3770599365;3;27.2542052269;1;24.75;10.625;8;21.25;
34;4;25.25;13.4016819;3;27.3161010742;1;24.75;10.625;8;21.25;
35;4;25.25;13.426440239;3;27.3782629967;1;24.75;10.625;8;21.25;
36;4;25.25;13.4513053894;4;27.4406147003;1;24.75;10.625;8;21.25;
37;4;25.25;15.4513053894;4;27.5030794144;1;24.75;10.625;9;21.25;
38;4;25.25;17.4513053894;4;27.5655794144;1;24.75;10.625;10;21.25;
39;4;25.25;19.4513053894;4;27.628036499;1;24.75;11.625;10;21.25;
40;4;25.25;21.4513053894;5;27.690372467;1;24.75;12.625;11;21.25;
41;4;25.25;23.4513053894;5;27.7525100708;1;24.75;13.625;11;21.25;
42;4;25.25;23.6010036469;5;27.8143725395;1;24.75;14.625;12;21.25;
43;4;25.25;23.625749588;6;27.8758842945;1;24.75;15.625;12;21.25;
44;4;25.25;23.650352478;7;27.936971426;1;24.75;15.625;13;21.25;
45;4;25.25;23.6747894287;8;27.9975619316;1;24.75;15.625;14;21.25;
46;5;25.25;23.6990242004;9;28.0575861931;1;24.75;15.625;14;21.25;
47;5;26.25;22.5;9;28.1169772148;1;24.75;15.625;14;21.25;
48;6;27.652639389;23.5;8;29.1756706238;1;24.75;15.625;15;21.25;
49;6;27.25;25.5;9;29.2836053371;1;24.75;15.625;15;21.25;
50;6;27.25;26.7934417725;9;29.3926985264;1;24.75;15.625;15;21.25;
51;6;27.25;27.8162899017;9;29.5029209852;1;24.75;15.625;15;21.25;
52;6;27.25;28.8387889862;9;29.6142421961;1;24.75;15.625;16;21.25;
53;6;27.25;28.8609199524;10;30.7266292572;3;25.75;16.625;14;22.25;
54;6;28.25;29.8826618195;10;30.8700473309;3;26.75;17.625;14;22.2899999619;
55;6;29.25;30.904001236;11;31.0150498152;3;24.75;19.625;14;22.3311839104;
56;6;29.7272663116;31.9249210358;11;31.1615885496;3;25.75;19.625;14;22.3735535145;
57;6;29.7412948608;32.9454078674;11;31.309610486;3;23.75;21.625;14;22.4171074629;
58;7;29.7555828094;33.9654464722;9;41.4590573311;3;24.75;20.625;14;22.461841464;
59;7;31.7701263428;33.5;10;42.0098644495;3;25.75;20.625;14;22.5077478886;
60;8;33.4770889282;34.5;9;43.7274568081;3;23.75;21.625;14;22.5548160076;
61;8;34.0022964478;36.0;10;45.1972768307;3;24.75;20.625;14;22.6030313969;
62;8;34.4286766052;37.3899993896;10;46.451210022;3;25.75;20.625;16;22.6523760557;
63;8;34.7716255188;38.6872596741;12;47.5235577822;3;23.75;21.625;16;23.5382685661;
64;8;35.0471839905;39.9097442627;12;48.2987068892;3;24.75;21.0234375;16;24.2826805115;
65;8;35.2035140991;41.0;12;48.8606888056;3;25.75;21.3489723206;17;24.9029017687;
66;8;35.2782592773;42.0;13;49.3907766342;4;26.75;21.6102333069;17;25.4182003736;
67;9;34.6641311646;43.6119194031;12;49.8902415037;4;27.75;21.8168411255;17;25.8475677967;
68;9;34.7139358521;44.6331558228;12;50.3607214689;4;28.3739547729;21.9782962799;17;26.0017678738;
69;9;34.7626075745;45.6547927856;12;51.8040845394;4;26.3739547729;22.9782962799;17;27.1168341637;
70;9;35.8100585938;47.6768112183;12;52.3723205328;4;28.3739547729;23.0;17;27.3160790205;
71;9;37.6428222656;49.0;13;52.8708565235;4;27.3739547729;25.0;17;27.5249105692;
72;10;37.7132148743;51.0;11;73.3075170517;4;28.3739547729;25.0;17;27.7434091568;
73;10;37.9444465637;54.0;12;75.5678369999;4;29.3739547729;26.0;18;27.9716075659;
74;10;39.8508415222;57.0;13;77.6235892773;4;27.3739547729;28.0;18;28.2094867229;
