Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;5;20.0;2;12.2999992371;8.625;4;18.25;
3;1;11.0;10.0;5;20.0;2;12.2999992371;8.625;4;18.3250000477;
4;1;11.0;10.0;5;20.0;2;12.3299999237;8.625;5;18.4048187733;
5;1;12.0;10.0;4;20.0;2;13.5928907394;8.625;5;18.4896422625;
6;1;13.0;10.0;4;20.0;2;14.6437854767;8.625;5;18.9370404482;
7;1;14.0;10.0;4;20.3999996185;2;15.7052240372;8.79749965668;5;19.3377203941;
8;1;14.1800003052;10.1999998093;4;20.7264003754;2;16.6026325226;8.94309806824;5;20.2640939951;
9;1;14.3268795013;10.3632001877;4;21.8194274902;2;17.158454895;9.3333568573;5;21.0911588669;
10;1;14.8187427521;10.9097137451;4;22.7316036224;2;17.6546936035;9.6677980423;5;21.825745225;
11;1;15.8187427521;11.3658018112;4;23.4745616913;2;19.6546936035;9.94955635071;5;22.4779946804;
12;1;16.8187427521;11.7372808456;4;24.0673980713;2;21.6546936035;10.1834592819;5;23.0597279072;
13;1;17.8187427521;12.0336990356;5;24.5325260162;2;22.8358383179;10.3752222061;5;23.5831325054;
14;1;18.8187427521;12.2662630081;5;24.892534256;2;23.1498813629;10.5308046341;5;23.9979176521;
15;1;19.8187427521;12.446267128;5;25.0;2;23.3987503052;10.625;5;24.2384176254;
16;1;20.8187427521;12.5;5;25.0;2;23.543050766;10.625;5;24.4927792549;
17;1;21.8187427521;12.5;5;25.0;2;23.6956672668;10.625;5;24.7605426311;
18;1;22.8187427521;12.5;5;25.0;2;23.8563251495;10.625;5;25.0410158634;
19;1;23.25;12.5;6;25.0;2;24.0246086121;10.625;5;25.3332648277;
20;1;23.25;12.5;6;25.0;2;24.1999588013;10.625;5;25.6361098289;
21;1;23.25;12.5;6;25.0;2;26.3816661835;10.625;6;25.9481329918;
22;1;23.25;12.5;6;25.0;2;27.5688800812;10.625;6;26.2676935196;
23;1;23.25;12.5;6;25.0;2;28.7606163025;10.625;6;26.5929555893;
24;1;23.25;12.5;6;25.0;2;29.9557723999;10.625;6;26.9219236374;
25;1;23.25;12.5;7;25.0;2;30.1531543732;10.625;6;27.2524876595;
26;1;23.25;12.5;7;25.0;2;30.3514938354;10.625;6;27.5824751854;
27;1;23.25;12.5;7;25.0;2;30.5494842529;10.625;6;27.9097075462;
28;1;23.25;12.5;7;25.0;2;30.7458248138;10.625;6;28.2320570946;
29;1;23.25;12.5;7;25.0;2;30.9392337799;10.625;6;28.5475025177;
30;1;23.25;12.5;7;25.0;2;31.1285018921;10.625;6;28.8541798592;
31;1;23.25;12.5;7;25.0;2;31.3125076294;10.625;6;29.1504249573;
32;1;23.25;12.5;7;25.0;2;31.4902553558;10.625;6;29.4348068237;
33;1;23.25;12.5;7;25.0;2;31.6608848572;10.625;6;29.7061491013;
34;1;23.25;12.5;7;25.0;2;31.8236885071;10.625;7;29.9635419846;
35;1;23.25;12.5;7;25.0;2;31.9781246185;12.625;7;30.2063407898;
36;1;23.25;12.5;7;25.0;2;32.1238059998;14.625;7;30.4341592789;
37;1;23.25;12.5;7;25.0;2;32.2604942322;16.625;7;30.6468496323;
38;1;23.25;12.5;8;25.0;2;32.3881111145;18.625;7;30.8444795609;
39;1;23.25;13.5;8;25.0;2;32.5066871643;20.625;7;31.0273046494;
40;1;23.25;14.5;8;25.0;2;32.6163825989;20.625;7;31.1957378387;
41;1;23.25;15.5;9;25.0;2;32.7174415588;20.625;7;31.350320816;
42;1;23.25;16.5;9;25.0;2;32.8101921082;20.625;7;31.491692543;
43;2;24.25;18.5;8;26.0;2;32.8950157166;20.625;7;31.6205644608;
44;2;25.25;19.5;9;26.0299999714;2;32.9723396301;20.625;8;31.7376928329;
45;2;25.7135009766;20.5;9;26.0605909824;2;33.0426177979;20.625;8;31.75;
46;3;25.7272663116;21.5;9;26.091766119;2;33.0499992371;20.625;8;31.75;
47;3;25.25;22.5;9;26.1235172749;2;33.0499992371;20.625;9;31.75;
48;3;25.7555828094;22.5;9;26.1558350325;2;33.0499992371;20.625;9;31.75;
49;3;25.7701263428;22.5;10;26.1887089014;2;33.0499992371;20.625;9;31.75;
50;5;25.7849197388;22.5;8;26.2221269608;2;33.0499992371;20.625;9;31.75;
51;5;25.7999572754;22.5;8;26.2560760975;2;33.0499992371;20.625;9;31.75;
52;5;25.8152351379;22.5;8;26.2905418873;2;33.0499992371;20.625;10;31.75;
53;5;25.8307437897;22.5;8;26.3255085945;2;33.0499992371;20.625;10;32.8093748093;
54;5;25.8464794159;22.5;8;26.3609591722;3;33.6856269836;21.0234375;9;33.7012577057;
55;5;25.8624305725;22.5;8;26.3968753815;3;34.2207527161;21.3489723206;9;34.4434776306;
56;5;25.8785934448;22.5;8;26.4332377911;3;34.6660842896;21.6102333069;9;35.0561246872;
