Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
4;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
5;1;12.0;10.0;5;20.0;1;12.8999996185;8.625;5;17.25;
6;1;13.0;10.0;5;20.0;1;13.8999996185;8.625;5;17.25;
7;1;14.0;10.0;5;20.3999996185;1;14.8999996185;8.625;5;17.5949993134;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;14.7768793106;10.3632001877;4;22.8194274902;1;15.7317180634;8.94309806824;5;18.6667137146;
10;2;15.2687425613;10.9097137451;4;23.8616036177;1;16.2000274658;9.3333568573;5;19.3355960846;
11;2;17.268743515;11.3658018112;4;24.7499927282;1;17.2000274658;9.6677980423;5;19.8991127014;
12;2;19.268743515;11.7372808456;3;25.5051221848;1;18.2000274658;9.94955635071;5;20.3669185638;
13;2;20.465719223;12.0336990356;4;26.1508610249;1;19.2000274658;10.1834592819;5;20.7504444122;
14;2;21.5469932556;12.2662630081;4;26.7112461329;1;20.2000274658;10.3752222061;5;21.0616092682;
15;2;22.6371631622;12.446267128;4;27.0402543545;1;21.2000274658;10.5308046341;6;21.25;
16;2;23.7368564606;12.5;4;27.2842636108;1;22.2000274658;10.625;6;21.25;
17;2;24.846660614;12.5;4;27.5518820286;1;23.2000274658;10.625;6;21.25;
18;2;25.9670906067;12.5;4;27.8440244198;1;24.2000274658;10.625;6;21.25;
19;2;26.5298118591;12.5;5;28.1613030434;1;24.75;10.625;6;21.25;
20;2;26.672586441;12.5;5;28.5039470196;1;24.75;10.625;6;21.25;
21;2;26.8267765045;12.5;5;28.871723175;1;24.75;10.625;7;21.25;
22;2;26.992275238;12.5;5;29.263862133;1;24.75;10.625;7;21.25;
23;3;27.1687374115;12.5;4;29.6789975166;1;24.75;10.625;7;21.25;
24;3;27.3555488586;12.5;5;30.1151270866;1;24.75;10.625;7;21.25;
25;4;27.5518074036;12.5;4;30.5695996284;1;24.75;10.625;7;21.25;
