Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
4;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
5;1;12.0;10.0;5;20.0;1;12.8999996185;8.625;5;17.25;
6;1;13.0;10.0;5;20.0;1;13.8999996185;8.625;5;17.25;
7;1;14.0;10.0;5;20.3999996185;1;14.8999996185;8.625;5;17.5949993134;
8;2;14.6300001144;10.1999998093;4;21.7264003754;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;14.7768793106;10.3632001877;4;22.8494274616;2;16.3317184448;8.94309806824;4;19.6667137146;
10;2;15.282242775;10.9097137451;4;23.7921946049;2;16.8000278473;9.3333568573;4;20.3855960369;
11;2;17.2822418213;11.3658018112;4;24.5663278103;2;18.8000278473;9.6677980423;4;21.0010876656;
12;2;19.2822418213;11.7372808456;4;25.1909153461;2;20.8000278473;9.94955635071;4;21.5228685141;
13;2;20.3243255615;12.0336990356;5;25.6883610487;2;21.8935966492;10.1834592819;4;21.9623891115;
14;2;21.3388690948;12.2662630081;5;26.0812431574;2;22.9271945953;10.3752222061;4;22.3315825462;
15;2;22.3536624908;12.446267128;5;26.2221269608;2;23.9620113373;10.5308046341;5;22.5800433159;
16;2;23.3687000275;12.5;5;26.2560760975;2;24.9980545044;10.625;5;22.6421557665;
17;2;24.3839759827;12.5;5;26.2905418873;2;26.035320282;10.625;5;22.7063041925;
18;2;25.3994865417;12.5;5;26.3255085945;2;27.0738105774;10.625;5;22.7724741697;
19;2;25.8464794159;12.5;5;26.3609591722;2;27.6634845734;10.625;5;22.8406432867;
20;2;25.8624305725;12.5;4;26.3968753815;2;27.7043857574;10.625;5;22.9107804298;
21;2;25.8785934448;12.5;6;26.4332377911;2;27.7464675903;10.625;5;22.9828453064;
22;2;25.8949565887;12.5;6;26.4700255394;2;27.7897071838;10.625;6;23.0567884445;
23;2;25.9115104675;12.5;6;26.5072168112;2;27.834072113;10.625;6;23.1325509548;
24;2;25.9282474518;12.5;6;26.5447884798;2;27.879529953;10.625;6;23.2100640535;
