Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;11.0;10.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;11.0;10.0;6;20.0;1;11.8999996185;8.625;6;17.25;
5;1;12.0;10.0;6;20.0;1;12.8999996185;8.625;5;17.25;
6;1;13.0;10.0;5;20.0;1;13.8999996185;8.625;4;17.25;
7;1;14.0;10.0;5;20.3999996185;1;14.8999996185;8.625;4;17.5949993134;
8;2;14.6300001144;10.1999998093;4;21.7264003754;1;15.5569992065;8.79749965668;4;17.8861961365;
9;2;14.7768793106;10.3632001877;4;22.9494274855;1;15.7317180634;8.94309806824;3;18.6667137146;
10;2;15.3272428513;10.9097137451;4;24.0070346594;1;16.2000274658;9.3333568573;3;19.3355960846;
11;2;17.3272418976;11.3658018112;4;24.9122858047;1;17.2000274658;9.6677980423;3;19.8991127014;
12;2;19.3272438049;11.7372808456;4;25.6857330799;2;19.2000274658;9.94955635071;2;21.3669185638;
13;2;20.5469932556;12.0336990356;4;26.3512378931;2;21.2000274658;10.1834592819;2;21.7504444122;
14;2;20.8580570221;12.2662630081;4;26.9327886105;2;22.0502681732;10.3752222061;2;22.0616092682;
15;2;21.1197547913;12.446267128;4;27.2842636108;2;22.2369670868;10.5308046341;2;22.25;
16;2;21.2779178619;12.5;4;27.5518820286;2;22.3500003815;10.625;2;22.25;
17;2;23.34998703;12.5;4;27.8440244198;2;22.3500003815;10.625;2;22.25;
18;2;24.4814529419;12.5;4;28.1613030434;2;22.3500003815;10.625;2;22.25;
19;2;25.6242275238;12.5;5;28.5039470196;2;22.3500003815;10.625;2;22.25;
20;2;26.7784175873;12.5;5;28.871723175;2;22.3500003815;10.625;2;22.25;
21;2;26.992275238;12.5;5;29.263862133;2;24.3500003815;10.625;3;22.25;
22;2;27.1687374115;12.5;5;29.6789975166;2;25.3500003815;10.625;3;22.25;
23;2;27.3555488586;12.5;5;30.1151270866;2;26.3500003815;10.625;3;22.25;
24;2;27.5518074036;12.5;6;30.5695996284;2;26.75;11.3249998093;3;22.25;
