Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
4;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;6;17.25;
5;1;12.0;10.0;5;20.0;1;12.8999996185;8.625;6;17.25;
6;1;13.0;10.0;5;20.0;1;13.8999996185;8.625;6;17.25;
7;1;14.0;10.0;5;20.3999996185;1;14.8999996185;8.625;6;17.5949993134;
8;2;14.6300001144;10.1999998093;4;21.7264003754;2;16.156999588;8.79749965668;5;18.8861961365;
9;2;14.7768793106;10.3632001877;4;22.8594274521;2;16.3317184448;8.94309806824;5;19.7067136765;
10;2;15.2867431641;10.9097137451;4;23.8127875328;2;16.8240280151;9.3333568573;5;20.416779995;
11;2;17.2867431641;11.3658018112;4;24.5981152058;2;18.8240280151;9.6677980423;5;21.0226662159;
12;2;19.2867431641;11.7372808456;4;25.2345055342;2;20.8240280151;9.94955635071;5;21.5340260267;
13;2;20.3439407349;12.0336990356;5;25.7443674803;2;21.9002914429;10.1834592819;5;21.9622858763;
14;2;21.3640708923;12.2662630081;5;26.1502821445;2;22.1773719788;10.3752222061;5;22.3193571568;
15;2;22.3847293854;12.446267128;5;26.3048160076;2;22.3916149139;10.5308046341;5;22.5548160076;
16;2;23.4059104919;12.5;5;26.3530313969;2;22.5328903198;10.625;5;22.6030313969;
17;2;24.4276065826;12.5;5;26.4023760557;2;22.5618190765;10.625;5;22.6523760557;
18;2;25.4498119354;12.5;5;26.4528282881;2;22.591424942;10.625;5;22.7028282881;
19;2;25.9037723541;12.5;5;26.5043625832;2;22.6216964722;10.625;5;22.7543625832;
20;2;25.9269638062;12.5;5;26.5569496155;2;22.6526184082;10.625;5;22.8069496155;
21;2;25.9506263733;12.5;7;26.6105561256;2;24.6841697693;10.625;6;22.8605561256;
22;2;25.9747505188;12.5;7;26.6651450396;2;25.7163333893;10.625;6;22.9151450396;
23;2;25.9993152618;12.5;7;26.72067523;2;26.74908638;10.625;6;22.97067523;
24;2;26.0243034363;12.5;8;26.7771017551;2;27.7824058533;10.625;6;23.0271017551;
