Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
25;4;25.25;13.1028871536;4;26.5447884798;2;32.6770210266;10.625;6;26.4513978958;
26;4;25.25;13.1179151535;5;26.5827163458;3;32.8708381653;10.625;5;26.7790131569;
27;4;25.25;13.1330862045;5;26.6209751368;3;33.0674057007;10.625;5;27.1091499329;
28;4;25.25;13.1483898163;5;26.6595385075;3;33.2654876709;10.625;5;27.4396557808;
29;4;25.25;13.1638154984;5;26.6983793974;3;33.4637947083;10.625;5;27.7683477402;
30;4;25.25;13.1793518066;5;26.7374696732;3;29.4637947083;12.625;5;28.0930690765;
31;4;25.25;13.1949882507;5;26.7767804861;3;31.4637947083;14.625;5;28.4117460251;
32;4;25.25;13.2107124329;5;26.8162822723;3;33.4637947083;16.625;5;28.7224407196;
33;4;25.25;13.2265129089;5;27.8559447527;3;34.2334632874;18.625;6;29.0233979225;
34;4;26.25;13.6423778534;5;27.9357372522;3;34.4140396118;20.625;6;29.3130817413;
35;4;27.25;13.6742944717;5;28.0168124437;3;34.5878486633;20.625;6;29.5902032852;
36;4;27.25;13.7067251205;4;28.0991406441;3;34.754119873;20.625;6;29.8537368774;
37;4;28.644613266;16.7067260742;4;28.1826885939;3;34.9122428894;20.625;6;30.1029233932;
38;4;28.6822090149;19.7067260742;4;29.2674201727;3;35.0617523193;20.625;6;30.337266922;
39;4;29.7203388214;23.7067260742;5;29.4432958364;3;35.2023620605;20.625;7;31.5565185547;
40;4;30.7589836121;27.7067260742;6;29.6273915768;3;36.3339118958;21.625;7;31.9606554508;
41;4;31.3323249817;30.5;7;29.8200429678;3;37.4563941956;22.625;7;32.3874548674;
42;4;31.4190196991;31.5;9;30.0215684175;3;38.432472229;23.625;8;32.8432949781;
43;4;31.5097045898;32.5;9;30.2322627306;3;38.7059745789;24.625;9;33.3352181911;
44;4;31.6045188904;32.5;10;30.4523881674;4;39.0011329651;25.625;8;33.8707482815;
45;4;31.7035751343;32.5;9;30.6821657419;4;39.3224487305;25.625;8;34.4576106071;
46;4;31.806974411;32.5;9;30.921765089;4;39.6745681763;25.625;9;35.1033291817;
47;4;31.9147949219;32.5;11;31.1712938547;4;40.06199646;25.625;9;35.7655425072;
48;4;32.0270843506;32.5;11;31.4307863712;4;40.4593238831;25.625;10;37.6675572395;
49;5;32.1438522339;32.5;11;41.7001934052;4;41.6005363464;26.0234375;10;39.5379662514;
50;5;33.2650871277;33.5;12;42.3793715239;5;42.7227783203;26.3489723206;9;41.3986916542;
51;5;34.3907165527;34.5;12;43.0424739122;5;43.839214325;26.6102333069;9;43.2663917542;
52;5;35.5206336975;35.5;12;43.6878787279;5;44.9598350525;26.8168411255;9;45.1479816437;
53;6;36.65467453;36.5;12;44.3145251274;5;46.0887908936;26.9782962799;9;46.8312654495;
54;6;37.7926216125;37.5;12;44.921841383;5;47.0987586975;27.0;10;49.5185375214;
55;6;38.9342041016;37.5;12;45.5096538067;5;49.111125946;28.0;10;51.200827837;
56;6;40.0790977478;37.5;14;47.304505825;5;51.1025009155;29.0;10;52.7660019398;
57;7;41.2870254517;38.0;14;48.8572180271;5;52.0232467651;30.0;10;54.2569310665;
58;7;40.0874595642;39.3899993896;14;50.2017810345;5;52.8991012573;31.0;10;55.6335442066;
59;7;40.5637817383;40.4890556335;14;52.3739690781;5;51.7060165405;33.0;11;57.8671578169;
60;7;42.9595985413;39.9097442627;14;53.2989523411;6;49.7060165405;35.8090820312;10;58.9625006914;
61;7;45.2239379883;41.0;15;54.0220479965;6;48.7060165405;37.8320960999;10;59.8973631859;
62;7;42.0125808716;44.0;16;54.7240087986;6;47.7060165405;39.0;10;60.6797083616;
63;7;40.8375015259;47.2528686523;16;56.3860639334;6;47.7060165405;42.0;11;61.3244458437;
64;7;41.8999977112;49.8875808716;17;57.0288026333;6;44.7060165405;46.0;11;61.8500583172;
65;7;42.8999977112;51.0787849426;17;59.3916900158;6;43.7060165405;47.5509490967;11;62.2758812904;
66;7;43.5299987793;53.082660675;16;61.4381712675;6;42.7060165405;49.5614051819;14;62.5407643318;
67;7;44.0062789917;54.9188919067;17;63.2221302986;7;42.5060195923;51.5719451904;14;62.5983586311;
68;7;44.3546409607;56.614315033;17;64.8022069931;7;41.5060195923;53.5825614929;14;62.6565248966;
69;7;44.6030502319;57.1981697083;18;66.0604308844;7;40.5060195923;55.5932502747;15;62.715233326;
70;7;44.7000007629;57.6113967896;19;67.1145504713;7;38.4000015259;58.6040077209;16;62.7744524479;
71;8;44.7000007629;57.9128379822;18;68.176794529;7;39.4000015259;59.6148300171;17;62.8341494799;
72;8;44.7000007629;58.2085990906;18;69.2441576719;8;40.4000015259;60.6257171631;15;62.8942904472;
73;8;44.7000007629;58.4972419739;19;70.313855052;8;40.4000015259;61.6366577148;15;63.9548399448;
74;8;44.7000007629;58.7774925232;19;71.3833050728;8;41.4000015259;63.6476516724;15;64.0607618093;
75;8;44.7000007629;59.0482788086;20;72.4500916004;8;42.4000015259;65.6586914062;16;64.1685733795;
76;8;44.7000007629;59.3087387085;20;73.5119073391;8;42.0549354553;67.9376831055;17;64.2782473564;
77;8;44.7000007629;59.5581893921;20;74.5664896965;8;41.4000015259;69.9532546997;17;64.3897516727;
78;8;44.7000007629;59.7961654663;20;75.6115546227;8;42.1136245728;71.9688720703;16;65.5030491352;
79;8;44.7000007629;60.0223503113;20;77.6447429657;8;42.4000015259;74.852973938;17;65.6305974722;
80;8;45.7000007629;61.2366027832;21;78.6935780048;8;45.1760902405;73.000213623;16;65.759878397;
81;8;46.7000007629;61.8679122925;21;79.7260427475;8;44.0150184631;75.9594573975;17;65.8908355236;
82;8;43.7000007629;65.921295166;21;80.7393929958;8;44.8648681641;77.0316619873;17;66.0234065056;
83;9;42.7000007629;69.9729232788;19;91.7257671356;8;45.0301017761;78.0474090576;17;66.4864690304;
84;9;43.7000007629;72.0227508545;21;93.0728980303;8;44.1006698608;80.1995239258;18;66.9815366268;
85;9;43.7000007629;73.0707702637;20;94.3781698942;8;44.1783218384;82.3362808228;19;67.5097590685;
86;9;43.4000015259;77.1169281006;20;95.6345601082;8;45.2635688782;81.4808578491;20;68.0721143484;
87;9;45.4000015259;78.161239624;20;97.0646362305;8;44.4000015259;83.1984024048;22;68.6693649292;
88;9;47.1116981506;76.203704834;21;98.4282510281;9;43.4000015259;87.4731674194;21;69.302012682;
89;9;45.2458724976;79.2443237305;21;99.7178966999;9;43.0;87.6427078247;22;69.9702494144;
90;9;45.3697166443;82.2831268311;21;100.928503871;9;43.5612487793;89.8238525391;22;70.6739100218;
91;9;47.4826011658;78.4741363525;21;103.8022964;9;44.0;92.3594589233;20;71.4124252796;
92;9;45.584312439;80.9892730713;22;106.640088201;9;44.0;90.4010314941;20;72.1847782135;
93;9;45.674987793;85.495803833;22;109.409283876;9;42.9497718811;93.4430389404;21;72.9894676208;
94;9;49.7550430298;78.7132644653;23;112.079222083;9;41.0;96.4854431152;22;74.8244786263;
95;9;45.8251228333;83.5994796753;23;114.623278141;9;45.0;96.5281982422;22;75.8372668028;
96;9;46.8859939575;85.7064590454;24;117.020590305;9;45.0;101.953811646;22;77.0605740547;
97;9;48.9385185242;81.8199539185;24;119.257097721;10;47.0;103.82522583;25;78.340564847;
98;9;46.9835739136;82.2814407349;25;121.227878094;10;48.0;100.149505615;26;79.6739330292;
99;10;46.0;87.9444274902;22;132.982889414;11;47.8192138672;103.710700989;25;81.0566407442;
100;10;49.0;87.1075439453;23;135.096526861;11;47.0321006775;105.900306702;26;82.4839813709;
101;10;50.0;89.1075439453;23;135.271377087;12;47.0321006775;103.342247009;25;83.9506542683;
102;10;51.7750015259;88.9075317383;21;135.43610239;12;43.0321006775;105.783935547;25;85.4508459568;
103;10;48.734500885;92.1328125;21;135.587152481;12;45.0;105.879257202;25;87.9783103466;
104;10;48.6980514526;95.2178497314;22;135.723203182;12;48.0;105.247741699;26;89.626429677;
105;10;48.6652450562;98.303314209;23;135.723729849;12;49.0;107.606277466;25;92.2971584797;
106;10;48.635723114;96.303314209;21;135.654144287;12;49.4000015259;113.952255249;23;94.1638079882;
107;11;47.6091499329;95.9075317383;21;135.606583595;12;52.4000015259;114.283401489;24;97.5444027185;
108;12;46.5852355957;97.2957992554;19;135.576538324;12;50.4000015259;119.846359253;25;100.063751101;
109;12;45.5637130737;99.2957992554;20;135.560477734;12;52.4000015259;123.392242432;25;102.649056077;
110;12;43.2476119995;104.712387085;20;135.544986248;12;52.4000015259;125.603179932;26;105.290149808;
111;12;43.230178833;107.712387085;21;135.470009804;12;53.4000015259;127.24105072;27;107.975737095;
112;12;44.2144851685;106.712387085;21;135.312412739;12;55.4000015259;126.859512329;29;110.693518162;
113;12;46.2729988098;115.712387085;22;135.134472847;12;57.4000015259;127.456306458;30;112.761104822;
114;12;46.7334480286;120.86328125;23;135.983627319;12;59.4000015259;127.555938721;30;114.849856853;
115;13;50.3958702087;117.942016602;20;159.016736627;12;61.4000015259;127.669143677;31;116.943027377;
116;13;51.3726081848;120.019081116;20;165.485729814;12;63.4000015259;128.795227051;33;119.02434814;
117;13;54.7912025452;120.19355011;21;171.159319282;12;65.4000015259;129.933395386;34;121.078814507;
118;13;56.1231880188;120.368545532;22;175.98495388;12;67.3853149414;131.082824707;34;123.09324348;
119;13;59.3509674072;122.543197632;23;179.992500305;12;68.5273513794;132.242523193;36;125.056543827;
120;13;56.6165161133;127.716629028;23;183.018420696;12;69.6583328247;133.411468506;37;126.959697723;
121;13;58.4294319153;130.888000488;22;185.569961071;12;70.7787857056;134.588500977;38;128.75982976;
122;13;64.6038284302;126.587997437;20;187.682092905;12;73.8499984741;132.772338867;39;130.324738503;
123;13;70.7536621094;124.587997437;21;189.298357487;12;76.8499984741;132.961685181;39;131.824892759;
124;13;73.9292068481;125.141036987;20;190.663315773;12;79.2249984741;133.155136108;39;132.183240175;
125;13;80.0179977417;121.608352661;21;191.958472252;12;81.2249984741;134.005279541;41;132.582803965;
126;13;84.157623291;122.677894592;22;193.303343773;12;83.2249984741;134.88041687;38;133.009628057;
127;13;89.2810592651;124.741516113;21;194.553910255;12;85.2249984741;134.628875732;39;133.451451063;
128;13;94.4053344727;126.775619507;21;195.78319025;12;87.2249984741;134.411834717;42;133.897881508;
129;13;99.5282669067;128.975616455;24;197.043045998;12;89.2249984741;142.628875732;42;134.340455055;
130;13;104.679603577;128.975616455;25;198.31189537;12;92.2249984741;143.628875732;43;134.772600412;
131;13;109.789741516;129.975616455;26;199.565987587;12;94.2249984741;144.628890991;44;135.189501524;
132;13;113.983345032;130.975616455;27;200.781313896;12;96.2249984741;145.628890991;45;135.587889671;
133;13;118.090103149;132.800003052;28;201.935695648;12;98.2249984741;147.628890991;46;135.965803146;
134;13;119.191741943;135.800003052;29;203.010654449;12;100.224998474;151.224853516;47;136.32232523;
135;13;120.286376953;138.800003052;33;203.992736816;12;103.224998474;154.027984619;48;136.657339573;
136;13;123.372634888;138.800003052;34;204.8741045;12;104.625;151.898529053;53;136.971306324;
137;13;122.643722534;141.800003052;34;205.652357101;12;99.625;159.898529053;53;137.265072346;
138;13;124.71131897;142.800003052;35;206.290243149;12;99.625;164.898529053;53;137.458162308;
139;13;125.785339355;148.800003052;37;206.785863876;12;98.625;169.898529053;55;137.576364517;
140;13;127.834899902;152.800003052;37;207.201808929;12;97.625;174.898529053;59;137.697679996;
141;13;129.876495361;156.800003052;40;207.547094345;12;97.625;176.898529053;60;137.820783615;
142;13;125.911026001;161.800003052;40;207.831094742;12;96.625;178.898529053;60;137.865771294;
143;13;124.939422607;167.800003052;41;208.0;12;93.625;186.898529053;62;137.914730549;
144;13;124.956314087;173.800003052;42;208.0;12;94.625;188.898529053;64;137.967866421;
145;13;125.956314087;176.800003052;43;208.0;12;94.625;187.898529053;64;138.024167061;
146;13;124.956314087;182.800003052;44;208.0;12;94.1750030518;190.898529053;64;138.082740307;
147;13;124.956314087;188.800003052;45;208.0;12;96.1750030518;190.898529053;64;138.142801285;
148;13;125.956314087;191.800003052;45;208.0;12;96.8000030518;190.898529053;64;138.203666687;
149;13;124.956314087;197.800003052;46;208.0;12;98.8000030518;187.898529053;64;138.264745712;
150;13;126.956314087;197.800003052;45;208.0;12;97.8000030518;190.898529053;64;138.325531006;
151;13;127.956314087;198.199996948;46;207.800000191;12;98.8000030518;188.898529053;65;138.385594368;
152;13;126.839996338;202.199996948;47;207.989600182;12;97.8000030518;189.898529053;65;139.497325897;
153;13;127.991676331;203.199996948;46;208.359999657;12;97.8000030518;190.898529053;67;140.568078995;
154;13;127.035995483;204.199996948;45;208.700703621;12;97.8000030518;191.898529053;67;141.585048676;
155;13;126.070068359;208.199996948;45;209.020758629;12;95.8000030518;191.898529053;68;142.538350582;
156;13;126.102073669;212.199996948;38;209.319301605;13;93.8000030518;194.898529053;63;143.421269894;
157;13;128.13192749;210.199996948;32;209.595931053;13;92.8000030518;194.898529053;64;144.230192661;
158;13;127.13192749;211.199996948;33;209.850664139;13;91.8000030518;194.898529053;65;144.964290142;
159;13;126.185066223;215.199996948;37;210.083881378;13;88.8000030518;197.898529053;65;145.625032902;
160;13;126.208389282;214.199996948;37;210.296261787;13;88.8000030518;197.898529053;65;146.215647697;
161;14;123.229621887;219.199996948;36;210.488720894;13;88.8000030518;198.898529053;68;146.740569115;
162;14;123.229621887;221.199996948;38;210.662347794;13;88.8000030518;200.898529053;70;148.20495224;
163;14;123.266242981;220.199996948;36;210.818349838;13;87.8000030518;201.898529053;69;148.719277859;
164;14;120.281837463;225.199996948;35;210.958001137;14;88.8000030518;203.898529053;68;149.07164228;
165;14;119.295806885;230.199996948;35;211.0;14;86.8000030518;204.898529053;67;149.357936144;
166;14;121.295806885;226.199996948;37;211.0;14;86.8000030518;206.898529053;68;149.642360687;
167;14;117.300003052;231.199996948;37;212.0;14;86.8000030518;208.898529053;68;149.92611897;
168;14;117.300003052;237.199996948;40;212.080000043;14;85.8000030518;208.898529053;70;150.210451484;
169;14;118.300003052;235.199996948;41;212.165536046;14;85.8000030518;209.898529053;70;150.496597171;
170;14;116.300003052;240.199996948;42;212.256849527;14;86.8000030518;210.898529053;71;151.694711447;
171;14;117.300003052;246.199996948;45;212.35416925;14;88.8000030518;212.898529053;71;151.996699095;
172;16;118.300003052;244.199996948;44;212.45770669;14;90.8000030518;215.898529053;72;152.323045135;
173;16;115.445777893;249.199996948;44;221.356802702;14;92.8000030518;215.898529053;73;152.674469709;
174;16;117.415679932;255.0;45;228.550519109;14;93.8000030518;215.898529053;74;153.051511288;
175;16;116.248641968;258.0;46;234.328834414;14;93.8000030518;218.898529053;74;153.454489827;
176;16;119.87462616;257.0;47;238.661210299;14;95.8000030518;217.898529053;76;160.187176943;
177;16;123.868385315;259.172180176;48;241.795755386;14;93.8000030518;220.898529053;76;166.140566826;
178;16;125.544052124;260.580047607;49;245.465189457;14;93.8000030518;223.757919312;77;171.373095036;
179;16;117.16305542;265.77645874;51;248.374919295;14;96.8000030518;224.757919312;78;175.964934349;
180;16;126.776016235;266.619750977;52;249.721471667;14;96.8000030518;227.757919312;79;179.918248653;
181;16;126.851860046;270.144195557;47;250.788811326;14;96.8000030518;230.757919312;77;183.043290615;
182;16;128.930450439;285.644866943;49;251.629111648;14;95.8000030518;240.13381958;77;185.813283682;
183;16;133.157333374;298.588592529;48;252.353467107;14;87.1999969482;245.006286621;75;188.18854475;
184;16;138.765594482;308.528198242;41;253.146444201;14;88.1999969482;247.379669189;74;189.861150742;
185;16;138.914642334;318.561065674;42;254.011731148;14;89.1999969482;254.876037598;74;191.473883629;
186;16;139.001174927;326.09262085;43;254.952427864;14;87.8000030518;256.100708008;74;192.90490675;
187;16;139.095245361;333.327514648;42;255.97079277;14;93.8000030518;258.45022583;71;194.16438055;
188;16;139.19708252;337.669281006;45;256.867955208;14;102.800003052;258.815307617;71;195.258655548;
189;16;139.146789551;342.119934082;49;258.243609667;14;99.8000030518;261.944335938;72;196.305273056;
190;16;139.424362183;346.679443359;51;278.05315876;14;103.449996948;261.041809082;66;197.332620621;
191;17;145.295318604;360.637298584;47;294.383388519;14;103.449996948;261.109375;66;198.282468796;
192;17;146.717651367;370.478179932;49;307.658958435;14;104.170013428;266.850006104;68;199.199157715;
193;17;137.601394653;377.946868896;51;318.388985634;14;97.1700134277;272.850006104;69;200.07598114;
194;18;132.917373657;388.063598633;50;326.145799637;14;103.170013428;272.850006104;67;200.907349586;
