Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
25;3;26.1320285797;12.5;6;27.0392494202;2;31.9713554382;10.625;6;30.6090812683;
26;3;26.1676616669;12.5;6;27.120018959;2;32.365447998;10.625;6;31.2540082932;
27;3;26.2040081024;12.5;6;27.2022752762;2;32.7524032593;10.625;6;31.8788576126;
28;3;26.2410240173;12.5;6;27.2859115601;2;33.1273155212;10.625;6;32.4763212204;
29;3;26.2786598206;12.5;6;27.3708124161;2;33.4857940674;10.625;6;33.0402956009;
30;3;26.316865921;12.5;6;27.4568536282;2;29.48579216;12.625;6;33.5661077499;
31;3;26.3555831909;12.5;6;27.5439035892;2;31.48579216;10.625;6;34.0506105423;
32;3;26.3947563171;12.5;6;27.6318233013;2;33.4857940674;10.625;6;34.4921531677;
33;3;26.4343204498;12.5;6;27.7204678059;2;34.4857940674;12.625;6;34.8904571533;
34;3;26.4742107391;12.5;6;27.8096864223;2;34.9342727661;14.625;6;35.2464103699;
35;3;26.5143585205;12.5;6;27.8993241787;2;35.1478462219;16.625;6;35.561832428;
36;3;26.5546951294;12.5;6;27.989222765;2;35.337097168;18.625;7;35.839220047;
37;3;26.5951499939;14.5;6;28.079221487;3;35.5035324097;20.625;6;36.0815153122;
38;3;26.6356506348;16.5;6;28.1691586971;3;35.6489105225;20.625;7;36.2918977737;
39;3;25.25;18.5;6;28.258872509;3;35.775138855;20.625;7;36.4736194611;
40;3;25.25;20.5;6;28.348202467;3;35.8841705322;20.625;7;36.5;
41;3;25.25;22.5;9;28.4369900227;3;35.9000015259;20.625;7;36.5;
42;3;25.25;22.5;9;28.5250804424;3;35.9000015259;20.625;7;36.5;
43;3;25.25;22.5;9;28.6123232841;3;35.9000015259;20.625;7;36.5;
44;3;25.25;22.5;10;28.6985738277;4;35.9000015259;20.625;6;58.25;
45;3;25.25;22.5;11;28.7836937904;4;36.9000015259;21.625;6;60.3374996185;
46;3;25.25;22.5;11;28.867552042;4;38.9000015259;23.625;7;61.25101614;
47;3;25.25;22.5;11;28.9500255585;4;40.9000015259;25.625;7;61.9876484871;
48;3;25.25;22.5;12;29.0310001373;4;41.9000015259;27.625;8;62.5709482431;
49;3;25.25;22.5;13;29.110370636;4;42.9000015259;29.625;8;63.0266064405;
50;3;25.25;22.5;13;29.1880412102;4;43.9000015259;30.625;7;65.0661165714;
51;3;25.25;22.5;14;29.2639269829;4;45.7212524414;31.5743865967;7;66.7379373312;
52;3;25.25;22.5;15;29.3379516602;4;47.4135932922;31.9103775024;7;68.092564106;
53;3;25.25;22.5;15;29.4100503922;4;48.9891433716;32.1821784973;8;68.9354608059;
54;3;25.25;22.5;15;29.4801678658;5;50.4622039795;32.3994026184;9;69.5990664959;
55;3;25.25;22.5;15;29.5482587814;5;50.9475402832;32.5715484619;10;69.9335166216;
56;3;25.25;22.5;16;29.6142878532;5;49.1092529297;33.5823059082;11;70.181076169;
57;3;25.25;22.5;17;29.6782283783;5;48.2448043823;34.5931282043;11;70.2514331341;
58;3;25.25;22.5;17;29.7400636673;5;47.2739562988;35.6040115356;11;70.2733153105;
59;3;25.25;22.5;17;29.799785614;5;46.2739562988;36.6149520874;12;70.2953014374;
60;3;25.25;22.5;18;31.0013871193;6;45.2739562988;37.6259460449;11;71.3173824549;
61;3;25.7000007629;23.0;18;31.9813737869;6;45.2739562988;39.6369857788;11;71.3995488882;
62;3;26.0510005951;23.3899993896;18;32.7734713554;6;45.2739562988;41.6480712891;11;71.4847553968;
63;3;26.3185329437;23.6872596741;18;33.4128575325;6;44.2739562988;43.6591911316;12;71.573061347;
64;3;26.5187683105;23.9097423553;18;33.7839183807;6;43.2739562988;43.6703453064;12;71.6645179987;
65;3;26.5999984741;24.0;19;33.9699339867;6;43.2739562988;44.6815261841;13;71.7591671944;
66;3;26.5999984741;24.0;19;34.150826931;7;43.2739562988;45.6927337646;13;71.8570400476;
67;4;26.5999984741;24.0;18;34.3260746002;7;43.2739562988;46.703956604;13;71.9581559896;
68;4;26.5999984741;24.0;19;34.4952292442;7;43.2739562988;47.7151947021;15;72.0625207424;
69;5;26.5999984741;24.0;18;34.6579198837;7;43.2739562988;48.7264442444;15;72.1701257229;
70;6;26.5999984741;24.0;17;49.8138537407;7;43.2739562988;49.7593994141;14;72.2809463739;
71;6;27.5999984741;25.0;18;51.0128135681;7;43.2739562988;51.7706451416;15;72.3949410915;
72;7;29.5999984741;27.0;17;53.1096339226;7;43.2739562988;53.7818870544;16;72.512050271;
73;7;29.5999984741;30.0;17;54.1536946297;7;42.5;55.7931175232;15;72.6321953535;
74;7;30.076997757;33.0;17;55.0842952728;7;42.5;57.8043289185;16;72.7552776337;
75;7;30.1053314209;36.0;17;56.9038366079;7;42.5;59.8155212402;17;72.8811784983;
76;7;31.1350307465;39.0;17;57.7992354631;7;40.5;63.1573600769;17;73.0097583532;
77;6;29.5999984741;36.0;17;59.0043315887;8;39.5;65.8068313599;17;74.3989089727;
78;6;29.5999984741;38.0;17;61.0702241659;8;39.5;68.8986053467;17;74.6045824289;
79;6;28.7698860168;40.0;17;62.8091527224;8;39.5;71.9920043945;19;74.815579772;
80;6;27.8583431244;42.0;18;64.1975796223;8;38.5;75.0869064331;20;75.0317102671;
81;6;26.8999977112;43.0;18;65.1408519745;8;37.5;78.1831512451;20;75.252751708;
82;6;25.8999977112;44.0;18;65.9018931389;8;36.5;81.2805709839;21;75.4784510136;
83;6;24.8999977112;45.0;18;67.6990721226;9;35.5;83.3789901733;20;75.7085242271;
84;6;25.2999992371;47.0;19;68.5649063587;9;34.5;85.4782104492;22;76.2720128298;
85;6;26.2999992371;49.0;19;69.4716174603;9;33.5;87.735534668;23;76.8743597269;
86;6;26.2999992371;51.0;19;70.4194180965;9;33.5;87.0072631836;23;77.5154979229;
87;6;26.2999992371;53.0;19;71.4065787792;9;31.5000019073;89.2927780151;24;78.1947584152;
88;6;26.2999992371;55.0;20;72.4289768934;9;30.5000019073;91.5911636353;24;78.9108052254;
89;6;26.2999992371;56.0;21;73.4798055887;9;31.1000003815;90.9011611938;25;80.6615855694;
90;7;26.2999992371;57.0;20;74.5495243073;9;31.1000003815;94.2212219238;25;81.504304409;
91;7;26.2999992371;58.0;21;75.6261236668;9;32.0999984741;97.5494766235;26;82.3783881664;
92;7;26.2999992371;59.0;20;76.6792032719;9;34.0999984741;94.8838272095;27;83.2796596289;
93;7;24.2999992371;60.0;20;77.0447522402;9;32.0999984741;98.2219238281;26;84.2032878399;
94;7;23.2999992371;61.0;20;77.039304018;9;32.0999984741;101.561309814;27;85.1438838243;
95;7;23.2999992371;62.0;20;77.0828337669;9;34.0999984741;97.8994369507;24;87.0956252813;
96;7;23.2999992371;64.0;20;77.1541299224;9;33.0999984741;101.233764648;23;88.0924026966;
97;7;24.2999992371;63.0;20;77.2358450294;9;34.0999984741;104.56187439;27;89.0891700983;
98;7;26.0;64.0;20;77.3147597313;9;36.0999984741;101.881500244;25;90.0797479153;
99;7;27.813533783;65.0;20;78.3816721439;9;34.0999984741;105.190628052;31;91.0581753254;
100;7;27.0764560699;69.0;21;78.5309889317;9;34.0999984741;108.487541199;36;92.0188696384;
