Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;2;11.3000001907;10.0;4;21.0;1;11.8999996185;8.625;5;17.25;
3;2;11.3000001907;10.0;5;21.1200000048;1;11.8999996185;8.625;5;17.25;
4;2;11.3360004425;10.0;5;21.2530560493;1;11.8999996185;8.625;6;17.25;
5;2;12.5638751984;10.0;5;21.4002518654;1;12.8999996185;8.625;6;17.25;
6;2;13.6301136017;10.0;5;21.5626775026;2;14.5;8.625;4;18.25;
7;2;14.7032051086;10.0;5;22.1570323706;2;15.5;8.625;4;18.5949993134;
8;2;14.970664978;10.1999998093;5;22.698546052;2;16.156999588;8.79749965668;4;18.8861961365;
9;2;15.2143449783;10.3632001877;5;24.1076657772;2;16.3317184448;8.94309806824;4;19.7067136765;
10;2;15.848449707;10.9097137451;5;25.3793644905;2;16.8240280151;9.3333568573;4;20.416779995;
11;2;17.848449707;11.3658018112;5;26.5288131237;2;18.8240280151;9.6677980423;4;21.0226662159;
12;2;19.848449707;11.7372808456;5;27.5781302452;2;20.8240280151;9.94955635071;4;21.5340260267;
13;2;21.3985729218;12.0336990356;5;28.5519375801;2;21.9002914429;10.1834592819;4;21.9622858763;
14;2;21.8483715057;12.2662630081;5;29.473883152;2;22.1773719788;10.3752222061;4;22.3193571568;
15;2;22.2632484436;12.446267128;5;30.1961040497;2;22.3916149139;10.5308046341;4;22.5548160076;
16;2;22.5882472992;12.5;5;30.8614077568;2;22.5328903198;10.625;4;22.6030313969;
17;2;24.8392753601;12.5;5;31.5729002953;2;22.5618190765;10.625;4;22.6523760557;
18;2;26.1594467163;12.5;5;32.3239922523;2;22.591424942;10.625;4;22.7028282881;
19;2;27.4974365234;12.5;6;33.1059026718;2;22.6216964722;10.625;4;22.7543625832;
20;2;28.8492965698;12.5;6;33.9079084396;2;22.6526184082;10.625;4;22.8069496155;
21;2;29.2585582733;12.5;6;34.7178239822;2;24.6841697693;10.625;4;22.8605561256;
22;3;29.6230201721;12.5;5;35.5226716995;2;25.7163333893;10.625;4;22.9151450396;
23;3;29.9852027893;12.5;5;36.3094863892;2;26.74908638;10.625;4;22.97067523;
24;3;30.3392677307;12.5;5;37.0661487579;2;27.7824058533;10.625;5;23.0271017551;
25;3;30.6797676086;12.5;5;37.7821359634;2;27.8162612915;10.625;5;23.0843759775;
26;3;31.0019607544;12.5;6;38.449090004;2;27.8506259918;10.625;6;23.1424454451;
27;3;31.3020896912;12.5;6;39.0611457825;2;27.8854675293;10.625;6;23.2012542486;
28;3;31.5775146484;12.5;6;39.6149940491;2;27.920753479;10.625;6;23.2607431412;
