Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;5;17.25;
3;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
4;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;3;17.25;
5;1;12.0;10.0;4;20.0;2;13.5;8.625;2;18.25;
6;1;13.0;10.0;4;20.0;2;14.5;8.625;2;18.3999999762;
7;1;14.0;10.0;4;20.3999996185;2;15.5899991989;8.625;2;18.9272742271;
8;1;14.1800003052;10.1999998093;4;20.7264003754;2;16.3563632965;8.79749965668;2;19.4272081852;
9;1;14.3268795013;10.3632001877;4;21.8194274902;2;16.6563243866;8.94309806824;2;20.5075911283;
10;1;14.8187427521;10.9097137451;4;22.7316036224;2;17.3045539856;9.3333568573;2;21.5291695595;
11;1;15.8187427521;11.3658018112;4;23.4745616913;2;19.3045539856;9.6677980423;2;22.5052189827;
12;1;16.8187427521;11.7372808456;4;24.0673980713;2;21.3045539856;9.94955635071;2;23.4523892403;
13;1;17.8187427521;12.0336990356;4;24.5325260162;2;23.0513095856;10.1834592819;2;24.3886625767;
14;1;18.8187427521;12.2662630081;4;24.892534256;2;24.3829574585;10.3752222061;2;25.331486702;
15;1;19.8187427521;12.446267128;4;25.0;2;25.7619533539;10.5308046341;3;26.2342333794;
16;1;20.8187427521;12.5;4;25.0;2;27.1905670166;10.625;3;27.0324964523;
17;1;21.8187427521;12.5;5;25.0;2;28.6695251465;10.625;3;27.9124479294;
18;1;22.8187427521;12.5;6;25.0;2;30.1974964142;10.625;3;28.8676800728;
19;2;23.25;12.5;5;25.0;2;31.320608139;10.625;3;29.8871021271;
20;2;23.25;12.5;5;25.0;2;31.9322624207;10.625;3;30.9548978806;
21;2;23.25;12.5;5;25.0;2;32.5729370117;10.625;3;32.0510759354;
22;2;23.25;12.5;6;25.0;2;33.2306442261;10.625;3;33.1526699066;
23;2;23.25;12.5;7;25.0;2;33.8916015625;10.625;3;34.2354946136;
24;2;23.25;12.5;7;25.0;2;34.5412979126;10.625;4;35.2762174606;
25;2;23.25;12.5;7;25.0;2;35.1657295227;10.625;4;36.2543754578;
26;2;23.25;12.5;7;25.0;2;35.7526245117;10.625;5;37.1539812088;
27;2;23.25;12.5;7;25.0;2;36.292388916;10.625;5;37.9644508362;
28;2;23.25;12.5;8;25.0;2;36.7786712646;10.625;5;38.6807575226;
29;2;23.25;12.5;9;25.0;2;37.2084541321;10.625;5;39.302904129;
30;2;23.25;12.5;9;25.0;2;37.581741333;10.625;5;39.8349399567;
31;2;23.25;12.5;9;25.0;2;37.9009628296;12.625;5;40.2837772369;
32;2;23.25;12.5;9;25.0;2;38.1702651978;14.625;6;40.6580238342;
33;2;23.25;12.5;10;25.0;2;38.3948135376;16.625;7;40.9669952393;
34;2;23.25;12.5;10;25.0;2;38.5801963806;18.625;7;41.2199649811;
35;2;23.25;12.5;10;25.0;2;38.7319793701;20.625;8;41.25;
36;2;23.25;12.5;10;25.0;2;38.75;20.625;8;41.25;
37;2;23.25;12.5;10;25.0;2;38.75;20.625;9;41.25;
38;2;23.25;12.5;10;25.0;2;38.75;20.625;9;41.25;
39;2;23.25;13.5;10;25.0;2;38.75;20.625;9;41.25;
40;2;23.25;14.5;10;25.0;2;38.75;20.625;10;41.25;
41;2;23.25;15.5;11;25.0;2;38.75;20.625;10;41.25;
42;2;23.25;16.5;11;25.0;2;38.75;20.625;11;41.25;
43;2;23.25;17.5;12;25.0;2;38.75;20.625;11;41.25;
44;2;23.25;17.5;13;25.0;2;38.75;20.625;10;41.25;
45;2;23.25;17.5;13;25.0;2;38.75;20.625;11;41.25;
46;2;23.25;17.5;13;25.0;2;38.75;20.625;12;41.25;
47;2;23.25;17.5;13;25.0;3;38.75;20.625;9;55.796875;
48;2;23.25;17.5;14;25.0;3;40.828125;22.0234375;9;58.084821701;
