Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;5;20.0;2;12.2999992371;8.625;4;18.25;
3;1;11.0;10.0;5;20.0;2;12.2999992371;8.625;4;18.3624999523;
4;1;11.0;10.0;5;20.0;2;12.3449993134;8.625;3;18.4864046574;
5;1;12.0;10.0;5;20.0;2;13.6418428421;8.625;3;18.6225773096;
6;1;13.0;10.0;5;20.0;2;14.7235460281;8.625;3;19.1306034327;
7;1;14.0;10.0;5;20.3999996185;2;15.8213624954;8.79749965668;3;19.6016869545;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;16.761013031;8.94309806824;3;20.6315426826;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;17.3789253235;9.3333568573;3;21.5811042786;
10;2;15.2687425613;10.9097137451;4;23.7316036224;2;17.9486618042;9.6677980423;3;22.4590928555;
11;2;17.268743515;11.3658018112;4;24.5045616627;2;19.9486618042;9.94955635071;3;23.2773604393;
12;2;19.268743515;11.7372808456;3;25.1279890537;2;21.9486618042;10.1834592819;3;24.0491263866;
13;2;20.2960090637;12.0336990356;4;25.6242921352;2;23.4294776917;10.3752222061;3;24.7875139713;
14;2;21.3100376129;12.2662630081;4;26.0160515308;2;24.8368988037;10.5308046341;4;25.4425406456;
15;2;22.3243255615;12.446267128;4;26.1558350325;2;26.1168804169;10.625;4;25.9480543137;
16;2;23.3388690948;12.5;4;26.1887089014;2;27.4201889038;10.625;4;26.4907708168;
17;2;24.3536624908;12.5;4;26.2221269608;2;28.7458190918;10.625;4;27.0677394867;
18;2;25.3687000275;12.5;4;26.2560760975;2;30.091999054;10.625;4;27.6746611595;
19;2;25.8152351379;12.5;5;26.2905418873;2;30.6047973633;10.625;4;28.3059058189;
20;2;25.8307437897;12.5;5;26.3255085945;2;30.983543396;10.625;4;28.9546322823;
21;2;25.8464794159;12.5;5;26.3609591722;2;31.3727798462;10.625;5;29.6130218506;
22;2;25.8624305725;12.5;6;26.3968753815;2;31.7678127289;10.625;5;30.272611618;
23;2;25.8785934448;12.5;6;26.4332377911;2;32.1635665894;10.625;5;30.9247112274;
24;2;25.8949565887;12.5;7;26.4700255394;3;32.5548248291;10.625;4;31.5608510971;
25;3;25.9115104675;12.5;6;26.5072168112;3;32.9365081787;10.625;4;32.1732282639;
26;3;25.9282474518;12.5;6;26.5447884798;3;33.3039360046;10.625;4;32.7550840378;
27;3;25.9451541901;12.5;6;26.5827163458;3;33.653049469;10.625;4;33.3009910583;
28;3;25.962223053;12.5;6;26.6209751368;3;33.980594635;10.625;4;33.8070135117;
29;3;25.9794387817;12.5;6;26.6595385075;3;34.2842102051;10.625;4;34.2707424164;
30;3;25.9967918396;12.5;6;26.6983793974;3;34.5624465942;10.625;4;34.6912155151;
31;3;26.0142707825;12.5;6;26.7374696732;3;34.8147277832;10.625;5;35.0687503815;
32;3;26.0318603516;12.5;6;26.7767804861;4;35.0412521362;12.625;4;35.404718399;
33;3;26.0495510101;12.5;6;26.8162822723;4;35.2428321838;14.625;4;35.7012996674;
34;3;26.0673274994;12.5;6;26.8559447527;4;35.4207801819;16.625;4;35.9612350464;
35;3;26.0851745605;12.5;7;26.8957372904;4;35.5767402649;18.625;4;36.1876068115;
36;3;26.1030807495;12.5;6;26.9356285334;4;35.712562561;20.625;4;36.383646965;
37;3;26.1210327148;14.5;6;26.9755871296;4;35.8301887512;20.625;4;37.5;
38;3;26.1390151978;16.5;6;27.015581131;4;36.9000015259;21.625;4;37.6525000334;
39;3;26.1570110321;18.5;4;27.0555787086;4;37.9000015259;22.625;4;37.8264987469;
40;3;26.1750106812;20.5;4;28.0955479145;4;38.6958999634;23.625;4;38.024458766;
41;3;27.1929969788;23.5;4;28.1654565334;4;38.8146781921;24.625;4;38.2489435673;
42;3;28.2109565735;24.5;4;28.2358641624;4;38.9493675232;25.625;4;38.5025589466;
43;3;28.7061386108;25.5;4;28.3067321777;4;39.1015357971;25.625;5;38.7878723145;
44;3;28.73802948;26.5;4;28.3780212402;4;39.2727241516;25.625;5;39.1073079109;
45;3;28.7701091766;27.5;4;28.4496911764;4;40.4643859863;26.625;4;40.4630148411;
46;3;28.8023605347;27.5;13;28.5217014551;4;41.6778106689;27.625;4;40.8967101574;
47;4;28.8347663879;27.5;4;43.5940105915;4;42.538028717;28.625;5;41.3706843853;
48;4;29.8673057556;28.5;5;44.4165768623;5;42.8224143982;29.625;4;41.8852446079;
49;4;30.8999595642;29.5;5;45.1587319374;5;43.131149292;30.625;4;43.9565472603;
50;4;31.9327106476;30.5;4;45.8195996284;5;44.3739318848;31.0234375;5;45.8789101839;
51;4;32.9655380249;31.5;4;46.4016603231;5;45.52734375;31.3489723206;5;47.6696121693;
52;4;33.99842453;32.5;6;46.9098830223;5;46.601764679;31.6102333069;5;49.3468221426;
