Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;11.0;10.0;6;20.0;1;11.8999996185;8.625;4;17.25;
4;1;11.0;10.0;6;20.0;1;11.8999996185;8.625;5;17.25;
5;1;12.0;10.0;6;20.0;1;12.8999996185;8.625;5;17.25;
6;1;13.0;10.0;5;20.0;1;13.8999996185;8.625;5;17.25;
7;1;14.0;10.0;5;20.3999996185;1;14.8999996185;8.625;5;17.5949993134;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;15.5569992065;8.79749965668;5;17.8861961365;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;16.3317184448;8.94309806824;4;19.6667137146;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;16.8000278473;9.3333568573;3;20.365596056;
11;2;16.8187427521;11.3658018112;4;24.4745616913;2;18.8000278473;9.6677980423;3;20.9597036839;
12;2;18.8187427521;11.7372808456;4;25.0973980427;2;20.8000278473;9.94955635071;3;21.4586846828;
13;2;20.2822418213;12.0336990356;4;25.5931169987;2;21.8550872803;10.1834592819;3;21.8739616871;
14;2;20.5169029236;12.2662630081;4;25.984300375;2;22.1243782043;10.3752222061;3;22.2174443007;
15;2;20.6929359436;12.446267128;4;26.1235172749;2;22.3304672241;10.5308046341;3;22.4387089014;
16;2;20.7555828094;12.5;4;26.1558350325;2;22.4632263184;10.625;3;22.4721269608;
17;2;20.7701263428;12.5;4;26.1887089014;2;22.4832763672;10.625;3;22.5060760975;
18;2;20.7849197388;12.5;4;26.2221269608;2;22.5036449432;10.625;3;22.5405418873;
19;2;20.7999572754;12.5;4;26.2560760975;2;22.5243244171;10.625;3;22.5755085945;
20;2;20.8152351379;12.5;9;26.2905418873;2;22.5453052521;10.625;3;22.6109591722;
21;3;20.8307437897;12.5;4;46.3255085945;2;24.566576004;10.625;3;22.6468753815;
22;3;21.25;12.5;4;47.5609599352;2;25.5881252289;10.625;2;22.6832377911;
23;3;24.25;12.5;4;49.4624767303;2;26.6099433899;10.625;2;22.7200255394;
24;3;25.25;13.5;4;51.0982997417;2;27.6320152283;10.625;2;22.7572168112;
