Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
23;3;30.6838874817;12.5;2;32.3261375427;2;32.5724639893;10.625;3;36.7295351028;
24;3;31.5467605591;12.5;2;32.815073967;2;34.5724639893;10.625;3;37.5840778351;
25;3;31.7667827606;12.5;3;33.2984304428;2;35.5724639893;10.625;4;38.3462123871;
26;4;31.9842948914;12.5;2;33.7715711594;2;36.5724639893;10.625;5;39.0136127472;
27;4;32.1972045898;12.5;2;34.2301864624;2;37.4081687927;10.625;5;39.5885124207;
28;4;32.4035835266;12.5;2;34.6704492569;2;37.7531051636;10.625;5;40.0765895844;
29;4;32.6016998291;12.5;2;35.0891361237;2;38.0459518433;10.625;5;40.4857692719;
30;4;28.6017017365;14.5;2;35.4837083817;3;38.2914619446;10.625;4;40.82513237;
31;4;28.6017017365;14.5;2;35.8523464203;3;38.4950790405;10.625;5;41.10405159;
32;4;28.6017017365;15.5;1;37.1939411163;3;38.6624298096;12.625;5;41.25;
33;4;29.25;18.5;1;37.5480499268;3;38.75;14.625;5;41.25;
34;4;30.25;21.5;1;37.8760085106;3;38.75;16.625;6;41.25;
35;4;31.25;24.5;1;38.1784746647;3;38.75;18.625;6;41.25;
36;4;32.25;27.5;2;38.4565066099;3;38.75;20.625;6;41.25;
37;4;33.25;30.5;2;38.7114628553;3;38.75;20.625;6;41.25;
38;4;33.7953300476;31.5;3;38.9449112415;3;38.75;20.625;7;42.25;
39;4;33.8159866333;32.5;3;39.158541441;3;39.75;21.625;6;42.3075000048;
40;4;33.8371658325;32.6414909363;3;39.3530313969;3;40.75;22.625;6;42.3676981926;
41;4;33.8588638306;32.7000007629;3;39.4023760557;3;41.4206199646;23.625;7;42.4306503534;
42;4;33.8810691833;32.7000007629;4;39.4528282881;3;41.4583892822;24.625;7;42.4964048862;
43;4;33.9037742615;32.7000007629;4;39.5043625832;3;41.4978408813;25.625;8;42.5650019646;
44;4;33.9269638062;32.7000007629;5;39.5569496155;4;41.5390014648;25.625;7;42.6364723444;
45;4;33.9506263733;32.7000007629;5;39.6105561256;5;41.5818824768;25.625;3;57.7108361721;
46;4;33.9747505188;32.7000007629;5;39.6651450396;5;42.6265029907;26.625;4;58.53810215;
47;4;33.9993133545;32.7000007629;5;39.72067523;5;43.6728591919;27.625;4;61.4033616781;
48;5;35.0243034363;33.7000007629;5;40.7771017551;5;44.8013916016;29.0234375;5;63.8628389835;
49;5;36.049697876;34.7000007629;6;40.8743759394;5;45.748374939;30.3489723206;5;65.9382828474;
50;5;36.5434684753;35.7000007629;7;40.9736293554;5;46.5302352905;31.6102333069;5;67.6657427549;
51;5;36.5881347656;36.7000007629;7;42.5242806673;5;47.1681976318;32.8168411255;5;69.0887204409;
52;6;37.1104278564;38.3560028076;5;49.5704799891;5;47.6849975586;33.9782943726;5;70.0461235046;
53;6;39.5364494324;37.7460021973;6;50.8352009058;5;47.9786224365;35.0;6;70.6593520641;
54;6;41.8817176819;38.043258667;6;51.914686203;6;48.1154289246;36.0;5;72.0785179138;
55;6;43.1623687744;38.2657432556;7;52.6961067915;6;49.1786689758;38.0;6;72.6158237457;
56;7;41.6821365356;41.928894043;6;54.2657598257;6;48.2434997559;41.0;6;76.0019688606;
57;7;38.5999984741;46.9607925415;6;54.8666501045;6;48.0442466736;44.0;6;78.8473727703;
58;8;39.5999984741;48.0452041626;5;55.3334268332;6;47.7020263672;47.0;6;81.2331361771;
59;8;37.5999984741;52.1256484985;7;55.7558368444;6;47.2336578369;50.0;6;83.2525188923;
60;8;40.1350326538;53.0642318726;7;56.1790505648;6;46.6601028442;52.0;6;85.9124732018;
61;8;41.5062789917;55.1012687683;7;56.6027230024;6;42.8794403076;57.0;7;87.0083190203;
62;8;42.5926856995;57.1395530701;11;57.0265313387;6;44.8794403076;56.6346626282;11;87.9721418619;
63;8;42.681022644;59.1790504456;11;57.4501690865;7;41.8794403076;60.7119903564;10;89.0485546589;
64;9;42.7711791992;61.2197303772;9;57.8733402491;7;42.8794403076;62.7903327942;10;90.24101758;
65;9;42.8630332947;63.0840110779;8;58.2957541943;7;43.8794403076;65.8694534302;9;91.5489548445;
66;9;42.9564476013;64.2237472534;12;58.7171190977;7;41.8794403076;65.9491119385;11;92.9666731358;
67;9;43.0512886047;65.3584213257;12;59.1371380091;7;40.8794403076;68.8694534302;11;94.4825725555;
68;9;42.4240226746;66.4509887695;12;59.5555047989;7;40.8794403076;71.8694534302;11;96.078920126;
69;9;42.6848564148;68.5302124023;13;59.9185554981;7;41.4794387817;74.8694534302;14;97.7324020863;
70;10;38.5999984741;73.3654174805;12;60.2564108372;8;40.4794387817;75.8694534302;15;99.4155650139;
71;10;41.5559043884;72.5559997559;13;60.5970897675;8;40.4794387817;77.8694534302;15;101.099036932;
72;10;42.9798355103;74.5559997559;14;60.9399373531;9;40.4794387817;79.8694534302;14;102.75417614;
73;10;43.0819320679;76.5559997559;14;61.2842814922;9;40.4794387817;78.8694534302;15;104.355656147;
74;10;43.1856117249;80.5559997559;14;61.6294364929;9;39.4794387817;81.8694534302;15;104.661386013;
75;10;43.2906570435;83.1999969482;14;61.9747083187;9;39.4794387817;78.8694534302;15;104.962106705;
76;10;43.3968582153;85.1999969482;14;62.3193995953;9;38.4794387817;81.8694534302;16;106.242211819;
77;10;43.5039825439;87.1999969482;14;62.6628148556;9;39.4794387817;81.8694534302;16;106.468129754;
78;10;43.6117935181;89.1999969482;15;63.00426507;9;39.4794387817;85.8694534302;16;106.664342105;
79;10;43.7200431824;91.1999969482;15;63.3430726528;9;38.4794387817;88.8694534302;17;107.831458092;
80;10;43.8284873962;95.042755127;18;63.6785759926;9;39.4794387817;89.8694534302;18;108.012465656;
81;12;44.9368629456;94.0948181152;16;64.010134697;9;40.4794387817;91.8694534302;18;108.892812014;
82;12;44.0449333191;96.1450958252;16;64.3371331692;9;39.4794387817;95.8694534302;19;109.753355265;
83;12;44.1524353027;98.1935501099;19;64.6589865685;9;39.4794387817;95.8694534302;22;110.544384599;
84;13;45.2591323853;97.2401580811;19;64.9751429558;10;38.4794387817;96.8694534302;22;111.398229122;
85;13;44.3647766113;99.2849273682;16;65.2850868702;10;37.4794387817;101.853668213;20;112.267959833;
86;13;44.4691467285;100.52784729;18;65.5883436203;10;38.4794387817;102.928413391;23;113.176353097;
87;14;45.5720062256;98.5689086914;17;66.7597799301;10;36.4794387817;103.007698059;23;114.100658536;
88;14;44.91147995;99.7982940674;18;67.9639725685;10;34.4794387817;107.928413391;23;115.019637704;
89;14;45.2637062073;101.030097961;20;69.1925282478;10;33.4794387817;108.928413391;23;115.914953828;
90;14;43.4504585266;98.0300979614;19;70.4362373352;10;32.4794387817;109.928413391;23;116.772208691;
91;14;43.6396713257;99.0300979614;19;72.6853218079;10;30.4794387817;114.928413391;23;117.581446648;
92;14;46.8297920227;102.030097961;20;74.9897251129;10;31.4794387817;115.928413391;24;118.337145805;
93;14;51.7513427734;100.030097961;21;77.3423876762;10;33.0;115.928413391;25;119.037726641;
94;14;52.1285209656;105.030097961;22;78.7566680908;10;33.0;117.928413391;25;119.684781551;
95;14;53.5016212463;110.030097961;22;80.1492042542;10;34.0;119.928413391;25;120.282162905;
96;14;56.3921012878;109.030097961;24;81.5122307539;10;35.0;121.928413391;25;120.835113525;
97;14;56.223651886;112.030097961;24;82.8390692472;11;34.0;122.928413391;26;121.349499226;
98;15;58.5671806335;112.030097961;23;99.1242700815;11;33.0;127.185813904;27;121.831235647;
99;15;61.8959999084;114.030097961;23;101.413683891;11;32.0;127.317634583;27;122.134712458;
100;15;62.2082901001;118.030097961;24;103.559445143;11;32.0;128.452346802;27;122.404608727;
101;15;63.5026817322;122.030097961;24;105.549420595;11;30.0;131.589508057;29;122.686550617;
102;15;64.7735061646;126.030097961;20;107.379513144;11;33.0;129.728607178;29;122.978803635;
103;15;64.0296707153;132.030090332;23;109.052570462;11;31.0;129.869155884;29;124.279641151;
104;15;64.2662963867;137.030090332;24;110.576751947;11;31.0;131.010574341;29;124.667336822;
105;15;65.483581543;139.030090332;25;111.963759899;11;33.0;130.152328491;31;129.344516397;
106;15;64.6867370605;144.030090332;25;113.227210999;11;33.0;132.359481812;30;133.315121412;
107;16;65.0369186401;149.030090332;23;114.289889097;11;34.0;134.569381714;28;136.660218;
108;16;66.2884292603;151.030090332;23;115.13994503;11;34.5826454163;136.780807495;27;139.476173878;
109;16;65.4769134521;156.030090332;24;115.773572206;11;32.5826416016;139.992507935;29;141.743936419;
110;16;69.4769134521;160.69883728;24;116.327173233;11;32.0;142.513885498;30;143.143717289;
111;16;75.4769134521;159.69883728;26;116.8525002;11;32.0;144.868133545;30;144.263718128;
112;16;78.4769134521;161.69883728;27;117.275866508;12;33.0;144.232070923;29;145.170621872;
113;16;81.4769134521;166.294311523;28;118.706389427;12;34.0;144.605072021;32;146.08351779;
114;16;88.4769134521;165.359725952;28;119.292892098;12;36.0;141.986419678;32;146.999809742;
115;16;92.4769134521;166.539657593;28;119.90489316;12;35.0;145.375366211;31;147.868862629;
116;16;95.7000045776;168.623794556;29;120.543401122;12;38.0;143.771072388;30;148.716881514;
117;16;99.138923645;167.708633423;28;121.209463358;12;39.0;146.172622681;29;149.564364433;
118;16;100.347358704;169.793991089;30;121.904130578;12;40.0;143.366943359;30;151.408334732;
119;17;102.582366943;170.879638672;30;122.628398657;12;44.0;143.901199341;31;152.485740423;
120;18;102.200004578;172.965393066;30;123.383131504;12;48.0;145.046829224;31;153.608078361;
121;18;104.200004578;172.051025391;33;124.168956757;12;52.0;145.283218384;33;154.783016801;
122;18;104.200004578;174.13633728;33;124.98614192;12;55.0249443054;145.410385132;34;156.019523382;
123;18;105.200004578;176.221115112;33;125.834448576;12;57.7072029114;145.344863892;35;157.327635527;
124;18;106.200004578;175.305160522;34;126.712971687;13;60.4665718079;143.596099854;36;158.717969418;
125;18;106.200004578;175.305160522;36;128.619981289;15;63.3113174438;142.830169678;34;160.200871468;
126;18;105.200004578;184.305160522;36;130.612775803;15;66.2493057251;142.047470093;32;161.785127163;
127;18;107.200004578;193.305160522;34;131.690535069;15;69.2869873047;140.648483276;34;163.47619915;
128;18;108.200004578;201.505172729;31;132.791372657;15;72.428024292;139.833816528;32;165.18277216;
129;18;113.200004578;185.840103149;37;133.909387469;16;75.6716003418;138.940292358;29;166.987969398;
130;18;112.200004578;188.177017212;36;135.037664533;16;78.9765014648;138.032287598;29;169.883194923;
131;17;94.7999954224;192.177032471;36;124.168488979;17;83.0678253174;137.116882324;26;184.439618707;
132;17;95.7999954224;198.10774231;37;125.29364574;17;89.3440170288;140.19442749;27;187.589734733;
133;17;96.7999954224;200.555389404;39;126.404791951;17;96.3290252686;144.225006104;27;189.893534958;
134;17;95.7999954224;205.755371094;40;127.493855357;17;100.652397156;148.225006104;27;192.28865236;
135;17;96.7999954224;207.755371094;40;128.553430676;17;104.04271698;152.225006104;29;195.683882117;
136;17;97.7999954224;206.755371094;41;129.577118158;17;108.458854675;157.225006104;30;198.261400819;
137;17;95.7999954224;211.755371094;43;130.559778571;17;112.111473083;160.225006104;30;200.855950594;
138;17;96.7999954224;218.858947754;43;131.497674704;17;114.61340332;162.994628906;34;203.486620069;
139;17;97.7999954224;223.489517212;45;132.388503075;17;115.179603577;165.776077271;34;206.187038183;
140;17;99.7999954224;224.7474823;46;133.167926073;17;116.826835632;168.283096313;36;209.001086473;
141;17;103.799995422;217.013031006;48;133.88747406;18;118.572975159;169.847763062;37;211.977118015;
142;17;100.799995422;221.285888672;49;134.565976143;18;119.871856689;171.472106934;40;215.105922222;
143;17;102.799995422;222.565673828;50;135.156763554;18;115.871856689;173.413787842;41;218.421652317;
144;17;106.799995422;214.851989746;50;135.652965307;18;114.871856689;177.170852661;41;221.866710663;
145;17;103.799995422;219.144332886;53;136.108560562;18;114.022323608;179.237518311;42;225.532666206;
146;17;105.799995422;220.442199707;55;137.581867695;18;114.022323608;182.332778931;45;229.493229389;
147;17;109.799995422;213.753005981;50;138.997264624;19;114.022323608;185.484588623;38;234.678817272;
148;17;106.799995422;219.290863037;49;140.254041672;19;111.022323608;190.680648804;38;238.111520052;
149;17;107.799995422;224.84992981;50;141.493159056;19;111.022323608;193.081329346;39;243.319559932;
150;18;109.799995422;222.428665161;52;142.710040092;19;110.022323608;197.320220947;39;246.740698695;
151;18;107.049995422;226.025268555;43;143.900626898;19;110.480316162;202.555053711;41;250.08614254;
152;18;106.049995422;229.637573242;43;145.061383724;20;111.480316162;207.768722534;40;253.267699361;
153;19;108.049995422;225.637573242;41;146.189286709;20;112.480316162;210.745132446;38;258.994452715;
154;19;104.049995422;230.637573242;41;147.281794071;20;113.480316162;214.870162964;38;261.574470758;
155;19;103.049995422;235.637573242;42;148.336811543;20;114.111946106;216.932266235;41;265.640273333;
156;19;104.049995422;234.637573242;43;150.352650166;20;114.304000854;220.922805786;43;269.163522363;
157;19;104.049995422;234.637573242;44;151.417990088;20;114.482727051;224.836181641;42;272.947852135;
158;19;102.049995422;240.637573242;43;152.448959351;20;115.023544312;230.109603882;40;276.085062265;
159;19;103.049995422;240.637573242;43;154.445253253;21;115.541778564;234.361816406;40;278.76396513;
160;19;102.049995422;249.237579346;43;155.423633814;22;116.553039551;238.491958618;39;281.222918153;
161;20;104.049995422;257.237579346;44;157.102735758;22;118.014846802;242.502563477;40;283.473127007;
162;20;105.049995422;265.237579346;46;158.611666322;22;119.444664001;246.398635864;39;285.529425025;
163;21;106.049995422;266.237579346;45;159.861039519;22;120.8412323;249.831100464;42;287.26879549;
164;21;104.049995422;270.237579346;45;160.90766561;22;123.004150391;252.240631104;44;288.737694263;
165;21;105.049995422;270.237579346;45;161.851271033;22;125.333755493;253.814437866;45;290.009368658;
166;21;105.049995422;274.237579346;47;162.565577269;22;127.63104248;255.219604492;48;291.210708857;
167;21;107.049995422;275.237579346;40;163.145315647;22;129.897460938;255.971481323;48;292.262072563;
168;21;108.049995422;282.237579346;40;163.715324163;22;131.434890747;257.199523926;49;293.074697018;
169;21;110.049995422;288.237579346;43;164.27517724;22;130.645370483;254.225006104;51;292.70271039;
170;22;112.049995422;294.237579346;37;164.824558616;22;129.905822754;254.225006104;49;292.431753874;
171;22;114.049995422;300.237579346;36;165.36322999;22;131.240249634;252.225006104;47;292.248521805;
172;22;116.049995422;307.237579346;34;172.503964424;22;132.641235352;252.225006104;44;292.14073658;
173;22;118.07598877;313.937591553;34;178.775977731;22;134.102096558;252.225006104;45;292.097144604;
174;22;120.997207642;321.466766357;34;184.257916212;22;132.616882324;255.225006104;46;294.042274952;
175;21;123.815040588;328.853851318;36;189.044776559;23;133.555374146;258.225006104;45;295.730192184;
176;22;129.129165649;345.932525635;35;193.975266576;23;134.342422485;261.225006104;47;308.931929588;
177;22;136.759979248;365.090332031;37;198.163466692;23;137.016586304;269.751983643;48;319.916678905;
178;22;143.251220703;379.336181641;38;202.09252286;23;140.63394165;277.471862793;49;328.934901714;
179;22;149.132781982;394.03036499;41;204.640576005;23;144.191986084;284.25302124;51;336.281612873;
180;22;149.792098999;405.679229736;43;206.670110822;23;149.978591919;296.30178833;52;341.552687645;
181;22;150.262542725;414.921051025;47;208.375778556;23;154.193481445;307.37600708;56;345.080779552;
182;22;152.447998047;423.109832764;49;210.735345244;23;157.98336792;317.835021973;57;347.388577938;
183;22;154.660736084;430.658294678;51;211.813193679;23;161.332611084;324.855041504;58;349.071018696;
184;22;154.551498413;435.129089355;54;212.714666605;23;162.620635986;328.569213867;60;350.374627113;
185;22;154.468429565;437.062866211;54;213.534775853;23;162.867004395;330.507781982;60;351.300005913;
186;23;154.409042358;438.661437988;57;214.163956523;23;163.049987793;331.119995117;60;351.887388229;
187;24;154.371063232;439.621887207;57;214.833495617;23;163.049987793;331.648651123;64;352.432456017;
188;24;154.352462769;440.517333984;54;230.668140173;23;163.049987793;332.139190674;63;352.935487747;
189;24;162.095581055;457.863830566;55;244.759870172;23;163.049987793;332.591918945;66;353.347569466;
190;24;164.725921631;468.797088623;59;257.130737543;23;199.834747314;332.962799072;68;353.640644073;
191;24;167.362380981;479.418273926;61;267.938821077;23;208.564041138;333.2265625;69;353.911772728;
192;24;177.137573242;482.71496582;62;278.330853462;23;208.991149902;333.470581055;72;354.161068916;
193;24;188.148834229;493.697265625;64;286.108566165;23;209.016082764;333.694946289;73;354.388993263;
194;24;196.313064575;503.317108154;64;293.175004482;23;209.038879395;333.900085449;71;354.596290588;
195;24;204.189926147;511.894805908;60;299.626262426;23;209.059631348;334.086639404;65;354.783925056;
196;24;208.668563843;519.503662109;60;305.093134999;23;209.078369141;334.255523682;65;381.142553329;
197;24;210.178039551;525.767211914;59;309.819005251;23;221.089248657;348.862792969;63;402.651332855;
198;24;211.19972229;533.609375;59;313.862219572;23;231.631744385;360.912414551;59;419.579409599;
199;24;211.84576416;541.412536621;56;317.358020544;23;242.697509766;370.526763916;56;432.577239037;
200;24;212.516113281;547.252990723;58;320.273806095;23;251.177139282;378.02230835;58;442.204057693;
201;24;210.208221436;545.859436035;62;323.072052002;23;257.893432617;383.683502197;59;448.11252594;
202;24;208.919036865;545.417907715;64;325.632296562;23;262.559234619;387.283569336;62;451.693520546;
203;24;207.644973755;544.722595215;59;327.967747688;23;266.384490967;389.689941406;58;454.125172615;
204;24;206.382003784;543.845581055;61;330.173714399;23;270.000640869;391.244812012;60;455.605812073;
205;24;207.125793457;543.019470215;64;332.252613783;23;273.374969482;392.120178223;62;456.470713615;
206;24;210.87171936;546.240661621;66;334.212829113;23;273.847045898;392.773651123;64;456.939599037;
207;24;214.615066528;550.504760742;68;336.065526485;23;273.893951416;393.195648193;64;457.223213196;
208;24;216.645019531;554.806396484;62;337.822169304;23;273.922332764;393.450897217;61;457.25;
209;24;217.710922241;559.139221191;62;339.386479855;23;273.925018311;393.475006104;59;457.25;
210;24;246.919906616;566.495788574;64;340.764104843;23;273.925018311;393.475006104;59;457.25;
211;24;247.896270752;573.867858887;66;342.120308876;23;273.925018311;393.475006104;62;457.25;
212;24;243.731445312;581.246826172;69;343.447687626;23;273.925018311;393.475006104;62;457.25;
213;24;242.686065674;588.623474121;54;344.739357471;23;273.925018311;393.475006104;51;457.25;
214;24;243.456970215;595.98828125;56;345.989085197;23;273.925018311;393.475006104;56;457.25;
215;24;244.191772461;603.33203125;58;347.191407681;23;273.925018311;393.475006104;55;457.25;
216;24;244.88873291;610.645874023;60;348.341712475;23;273.925018311;393.475006104;56;457.25;
217;24;245.54675293;617.921264648;65;349.436298847;23;273.925018311;393.475006104;58;457.25;
218;24;246.165283203;625.150756836;72;350.472405434;23;273.925018311;393.475006104;58;457.25;
219;24;246.744445801;632.327941895;70;351.448205471;23;273.925018311;393.474975586;61;457.25;
220;24;247.284667969;639.447509766;73;352.362776756;23;273.925018311;386.274993896;62;457.25;
221;24;247.786895752;646.505554199;75;353.216037273;23;273.925018311;386.274993896;60;457.25;
222;25;248.252288818;653.499206543;78;354.00867033;22;273.925018311;381.274993896;61;457.25;
223;25;248.682403564;659.427001953;67;354.612217903;22;267.925018311;379.274993896;60;457.25;
224;25;248.936065674;663.288513184;64;355.120499611;22;262.925018311;382.274993896;60;457.25;
225;25;249.116149902;667.084472656;64;355.589123726;22;257.924987793;385.274993896;62;457.25;
226;25;249.283081055;670.816345215;65;356.019501686;22;252.925003052;388.274993896;64;457.25;
227;25;249.437438965;674.486450195;51;356.41335392;22;247.925003052;391.274993896;51;457.25;
228;25;249.579742432;675.19744873;51;356.677713394;22;236.925018311;385.274993896;46;457.25;
229;24;249.667816162;675.623168945;58;356.832126617;23;236.925018311;382.274993896;48;457.25;
230;24;258.083251953;675.94744873;60;356.970311165;23;236.925018311;379.274993896;50;457.25;
231;24;258.597045898;677.237670898;60;357.0;23;231.225006104;414.274993896;47;457.25;
232;25;253.600021362;678.299987793;49;357.0;23;232.225006104;426.474975586;41;457.25;
233;25;246.600021362;679.299987793;60;357.0;23;231.225006104;384.674957275;41;457.25;
234;25;243.599990845;680.299987793;65;357.0;24;238.225006104;382.924957275;41;457.25;
235;25;246.599990845;681.299987793;67;357.0;24;245.225006104;377.924957275;43;457.25;
236;25;249.599990845;682.299987793;68;357.0;24;252.225006104;370.924957275;46;457.25;
237;25;252.599990845;683.299987793;61;357.0;24;258.225006104;371.124969482;46;457.25;
238;25;255.599990845;684.299987793;72;360.0;24;255.225006104;420.124969482;49;457.25;
239;25;260.899993896;688.299987793;72;360.480000019;24;255.225006104;368.124969482;54;457.25;
240;25;261.547973633;691.299987793;74;361.020095825;24;249.625;414.124969482;53;457.25;
241;25;261.601989746;696.899963379;77;361.622302532;24;246.225006104;368.124969482;52;457.25;
242;25;261.662200928;702.899963379;79;362.286883354;24;245.225006104;380.124969482;54;457.25;
243;25;261.728668213;708.899963379;79;363.011879921;24;244.225006104;389.124969482;55;457.25;
244;25;261.801177979;714.899963379;81;363.792710304;24;243.225006104;398.124969482;58;457.25;
245;25;294.879241943;723.900024414;75;364.621916294;24;242.225006104;407.125;53;457.25;
246;25;305.712188721;732.900024414;73;365.489144325;24;241.225006104;408.925018311;54;457.25;
247;25;313.923919678;741.900024414;77;366.381425858;24;239.850006104;425.124969482;57;457.25;
248;25;319.513122559;750.900024414;80;367.283784866;24;237.850006104;434.124969482;57;457.25;
249;25;323.603363037;759.900024414;77;368.180141449;24;241.850006104;492.124969482;55;457.25;
250;26;327.692993164;766.700012207;80;369.054412842;24;245.850006104;512.724975586;52;457.25;
251;26;333.805419922;772.700012207;82;369.891662598;24;240.850006104;436.624969482;52;457.25;
252;26;339.889160156;778.700012207;86;370.679128647;24;241.850021362;442.624969482;53;457.25;
253;26;342.967895508;784.700012207;88;371.406977654;24;245.850021362;503.624969482;59;457.25;
254;26;346.040679932;790.700012207;89;372.068693161;24;243.850021362;439.624969482;60;457.25;
255;26;349.106872559;796.700012207;92;372.661089897;24;252.850021362;503.624969482;60;457.25;
256;26;352.166107178;802.700012207;92;375.524000168;24;261.850006104;524.224975586;64;457.25;
257;26;359.617126465;810.023010254;96;378.242540359;24;270.850006104;535.724975586;66;460.25;
258;26;366.907806396;817.311218262;97;380.786371231;24;273.149993896;429.624969482;68;460.819999933;
259;26;370.969390869;824.549499512;101;383.132990837;24;276.207000732;434.624969482;69;461.47795105;
260;26;374.747314453;831.724975586;102;385.268497467;24;279.272796631;498.624969482;74;462.356183052;
261;26;378.203887939;838.827209473;106;387.187492371;24;276.360626221;431.624969482;75;463.218812466;
262;26;381.318664551;845.848876953;108;388.804267883;24;279.446868896;498.624969482;76;464.354748249;
263;26;384.078552246;852.185546875;112;390.13809967;24;282.56048584;524.224975586;76;465.626160622;
264;26;380.493469238;895.523803711;107;391.307641983;24;285.68762207;540.724975586;78;467.018600464;
265;26;377.592834473;909.592407227;111;392.324274063;24;279.826873779;431.624969482;75;468.21343708;
266;26;374.401489258;915.322021484;111;393.201478958;24;282.946350098;533.224975586;77;469.752326965;
267;26;370.947967529;918.967285156;119;393.953662872;24;277.100219727;437.624969482;78;470.939757347;
268;26;367.261962891;922.534057617;121;394.40335083;24;277.218963623;478.624969482;79;472.077409744;
269;26;362.907226562;926.028686523;124;394.785100937;24;286.332733154;517.469848633;83;473.140918732;
270;26;353.907226562;945.528686523;125;395.0;24;298.439086914;549.748657227;87;474.111707687;
271;26;348.907226562;944.62878418;128;395.0;24;304.53616333;558.528198242;91;474.978111267;
272;26;344.157226562;936.62878418;130;395.0;24;313.622802734;571.534606934;91;475.735437393;
273;26;344.157226562;931.62878418;133;395.0;24;322.698547363;576.064758301;94;476.385120392;
274;26;344.157226562;928.028808594;134;395.0;24;332.513519287;644.534729004;96;477.507371902;
275;26;344.157226562;922.028808594;132;395.0;24;335.625732422;668.13470459;95;478.468103409;
276;26;344.157226562;916.028808594;135;395.0;24;338.721832275;686.63470459;96;479.270549774;
277;26;346.595153809;910.028808594;131;395.0;24;332.802062988;569.539428711;94;479.168495178;
278;26;351.595153809;906.950012207;132;395.0;24;335.791870117;627.13470459;97;478.843914032;
279;26;363.270172119;905.950012207;121;395.0;24;329.759399414;577.678344727;76;479.673122406;
280;26;375.270172119;904.950012207;123;395.0;24;329.842315674;581.788146973;78;479.541070938;
281;26;387.270172119;907.700012207;119;395.0;24;329.829101562;575.72869873;73;479.411964417;
282;26;399.270172119;910.700012207;109;395.0;24;329.816192627;578.638305664;70;479.295768738;
283;26;411.270172119;916.700012207;99;395.0;24;329.804595947;587.72869873;70;479.191192627;
284;26;423.270172119;922.700012207;97;395.0;24;332.794128418;654.72869873;68;479.86233139;
285;26;433.425018311;928.700012207;99;395.0;24;335.861236572;678.328796387;71;480.402238846;
286;26;440.425018311;931.100036621;100;395.0;24;329.915222168;574.331481934;72;480.187015533;
287;26;446.425018311;931.100036621;102;395.0;24;329.893707275;577.180969238;72;479.993314743;
288;26;452.425018311;931.100036621;104;395.0;24;332.874328613;647.331481934;70;480.506559372;
289;26;458.425018311;931.100036621;105;395.0;24;329.92565918;574.404541016;66;480.280902863;
