Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
25;3;26.2487545013;12.5;1;27.3033623695;2;27.8247451782;10.625;4;23.2151488066;
26;3;26.2865123749;12.5;3;27.3885092735;2;27.9290885925;10.625;3;23.4025228024;
27;4;26.3248291016;12.5;2;27.4747700691;2;28.041513443;10.625;3;23.6037294865;
28;4;26.3636474609;12.5;2;27.5620114803;2;28.1622371674;10.625;3;23.8190078735;
29;4;26.4029045105;12.5;2;27.6500930786;2;28.2914047241;10.625;3;24.0484457016;
30;4;26.4425411224;12.5;3;27.7388687134;2;28.4290676117;10.625;3;24.2919540405;
31;4;26.4824905396;12.5;3;27.8281867504;2;28.5751724243;10.625;3;24.549243927;
32;4;26.5226840973;12.5;2;27.9178915024;2;28.7295455933;10.625;3;24.8198068142;
33;4;26.5630512238;12.5;2;28.0078241825;3;28.8918838501;10.625;2;25.102899313;
34;4;26.603521347;12.5;2;28.0978236198;3;29.0617408752;10.625;2;25.3975343704;
35;4;26.6440200806;12.5;2;28.1877279282;3;29.2385215759;12.625;2;25.7024803162;
36;4;26.6844768524;14.5;2;28.2773754597;3;29.4214878082;14.625;2;26.0162696838;
37;4;26.7248191833;16.5;2;29.3666059971;3;29.6097621918;16.625;2;26.3372173309;
38;4;27.7649726868;19.5;2;29.6252619028;3;29.8023300171;18.625;3;26.6634492874;
39;4;28.8048667908;22.5;2;29.9101002216;3;29.9980697632;20.625;3;26.9929418564;
40;4;29.4595451355;25.5;2;30.2245092392;3;30.195766449;20.625;3;27.3235664368;
41;4;29.6010303497;26.5;2;30.572089076;3;30.3941402435;20.625;4;27.6531443596;
42;4;29.7574386597;27.5;2;30.9565658569;3;30.5918865204;20.625;4;27.9795031548;
43;4;29.9304542542;27.5;2;31.3816661835;3;30.7877025604;20.625;5;28.3005337715;
44;4;30.1217498779;27.5;3;31.8509418964;3;30.9803199768;20.625;5;28.6142449379;
45;4;30.3329238892;27.5;3;32.3675448895;3;31.1685466766;20.625;5;28.9188122749;
46;4;30.5653953552;27.5;3;32.9339478016;3;31.3512878418;20.625;6;29.2126188278;
47;5;31.8202762604;28.5;2;34.5516233444;3;31.5275707245;20.625;6;29.4942865372;
48;5;33.0982284546;29.5;2;35.2706954479;3;31.6965713501;20.625;6;29.7626972198;
49;5;33.8718147278;30.5;2;36.0415725708;3;31.8576183319;20.625;7;30.0169973373;
50;5;34.2187080383;31.5;2;36.8607267141;4;32.0102005005;20.625;6;52.0065994263;
51;5;34.5873260498;32.5;3;37.722443223;4;33.1539611816;21.625;6;53.3186693192;
52;5;34.9750976562;32.5;4;38.6187801361;5;34.2887039185;22.625;5;54.4216251373;
53;6;35.378452301;32.5;3;39.5397286415;5;35.4143676758;23.625;7;55.3324804306;
54;6;33.7633590698;32.5;3;40.4736009836;5;36.5310173035;24.625;6;56.0750846863;
55;6;35.1550216675;32.5;3;41.4076257944;5;37.6388320923;25.625;6;56.675579071;
56;6;36.547706604;32.5;4;42.3287109137;5;38.7380752563;25.625;6;58.4238567352;
57;6;37.0479202271;32.5;4;44.55410707;5;40.3970336914;26.0234375;7;59.8514261246;
58;6;38.0493469238;33.0;4;46.5363898277;5;41.9553756714;26.3489723206;7;61.0058240891;
59;6;38.9413757324;33.3899993896;4;48.2870802879;5;43.4234352112;26.6102333069;7;62.6882724762;
60;6;39.7291870117;33.6872596741;5;49.7943115234;5;45.8129653931;27.8168411255;7;63.2862420082;
61;6;40.4074401855;33.9097442627;5;50.9351842403;5;47.2357444763;28.9782962799;9;63.5876178741;
62;6;40.9208335876;34.0;6;52.8068791628;5;47.3787918091;30.0;10;63.8296374083;
63;6;42.3130912781;35.0;6;53.6657449007;5;47.4844055176;31.0;11;64.0569629669;
64;7;44.6635856628;37.0;6;55.438018918;5;47.5793495178;32.0;11;64.2709146738;
65;8;45.972618103;39.0;5;56.1884858608;5;47.6643753052;32.665145874;12;64.4057120085;
66;8;45.7282104492;42.0;5;56.8675216436;6;47.7000045776;33.665145874;11;64.484351635;
67;8;45.447013855;45.0;8;57.4840861559;6;47.7000045776;34.665145874;10;64.5662232637;
68;9;45.6099700928;47.7288513184;6;73.0476628542;6;47.7000045776;35.665145874;10;64.6513283253;
69;9;46.7442970276;49.0;7;74.6083557606;6;47.7000045776;36.665145874;10;64.7396525145;
70;10;48.8499984741;52.8420829773;6;76.8498847485;6;47.7000045776;37.665145874;10;64.8311642408;
71;10;49.8499984741;55.9036865234;7;78.2365700006;6;47.7000045776;37.9155807495;11;64.9258141518;
72;11;49.8499984741;58.0568733215;7;82.2285186052;6;47.7000045776;37.9629058838;11;65.0235335827;
73;11;50.9750022888;59.8347549438;8;85.7038068771;6;47.7000045776;38.0117645264;11;65.1242339611;
74;11;51.872882843;63.4111938477;8;88.7494196892;6;47.7000045776;38.0621185303;11;65.2278065681;
75;11;52.5739784241;65.9212188721;7;91.4668855667;6;47.7000045776;38.1139030457;12;65.3341217041;
76;11;51.0727958679;68.4435043335;8;93.7855072021;6;47.7000045776;38.1670608521;12;65.4430289268;
77;11;50.9877548218;70.8117523193;12;96.8699769974;6;47.7000045776;38.2215156555;13;65.5543570518;
78;12;52.1435699463;74.0863723755;8;109.73323369;6;47.7000045776;38.277179718;14;65.667914629;
79;12;56.2000007629;74.4481658936;9;112.02453661;6;47.7000045776;38.3339576721;14;65.7834908962;
80;12;57.2000007629;80.5733184814;11;114.451497555;6;47.7000045776;38.391746521;15;65.9008569717;
81;13;57.2000007629;86.7019271851;10;117.002556324;8;47.7000045776;38.450428009;14;66.0197672844;
82;13;57.2000007629;92.3141021729;10;119.656432152;8;45.7000045776;39.5098838806;14;66.1399610043;
83;13;57.2000007629;97.0481872559;10;122.381130815;8;44.7000045776;40.5699806213;14;66.2611646652;
84;13;57.2000007629;101.390144348;10;125.089397311;8;43.7000045776;41.6305847168;15;66.3830943108;
85;13;55.2000007629;109.342147827;11;127.76462841;8;42.7000045776;42.6915473938;15;66.5054576397;
86;15;54.2000007629;114.831123352;10;130.370421648;8;41.7000045776;43.7527313232;15;66.6279573441;
87;16;53.2000007629;120.322357178;10;133.858062983;8;40.7000045776;44.8139801025;15;66.7502937317;
88;16;57.2000007629;118.677825928;12;136.207600594;8;40.5;44.8751449585;16;68.0971846581;
89;17;61.2000007629;119.888290405;11;138.37184155;8;41.5;46.0485916138;16;68.5419493914;
90;17;61.6500015259;121.704788208;10;140.337238431;8;42.5;47.23097229;16;69.00844872;
91;17;63.6500015259;124.061233521;11;143.173955083;8;43.5;48.4214553833;16;69.4948027134;
92;17;69.2462768555;126.949180603;11;146.87475276;8;44.5;49.618976593;16;70.9986947775;
93;17;73.5327377319;131.444290161;12;150.628489852;8;46.5;51.8222618103;16;71.5774137974;
94;17;78.447845459;136.381103516;12;153.354287744;8;47.5;53.6129379272;16;73.1708835363;
95;17;81.6515808105;143.691345215;15;156.986014605;8;48.5;55.8671951294;16;74.8358900547;
96;18;85.4953308105;149.576919556;15;159.395861983;8;49.5;60.7582244873;16;75.5720335245;
97;18;85.7389221191;153.393234253;16;161.642892361;8;51.5;64.1206054688;17;76.3189450502;
98;19;85.4043807983;161.768508911;17;163.828060746;9;51.6592407227;67.4831085205;16;77.0734257698;
99;19;86.010848999;165.987182617;18;165.94135952;9;51.726600647;70.8433609009;16;77.8324385881;
100;19;86.2394104004;170.985305786;18;167.978425026;9;51.7970352173;73.1991424561;17;78.5931955576;
