Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;11.0;10.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;11.0;10.0;6;20.0;1;11.8999996185;8.625;5;17.25;
5;1;12.0;10.0;6;20.0;1;12.8999996185;8.625;5;17.25;
6;1;13.0;10.0;6;20.0;1;13.8999996185;8.625;5;17.25;
7;1;14.0;10.0;6;20.3999996185;2;15.5;8.625;4;18.5949993134;
8;2;14.6300001144;10.1999998093;5;21.7264003754;2;16.156999588;8.79749965668;4;19.0086960793;
9;2;14.7768793106;10.3632001877;5;22.8594274521;2;16.4052181244;8.94309806824;4;19.9590197802;
10;2;15.2867431641;10.9097137451;5;23.8127875328;2;16.9754104614;9.3333568573;4;20.8212013245;
11;2;17.2867431641;11.3658018112;5;24.5981152058;2;18.9754104614;9.6677980423;4;21.6040585041;
12;2;19.2867431641;11.7372808456;5;25.2345055342;2;20.9754104614;9.94955635071;4;22.3198496103;
13;2;20.3439407349;12.0336990356;5;25.7443674803;2;22.3717861176;10.1834592819;4;22.9825873375;
14;2;20.5849647522;12.2662630081;5;26.1502821445;2;23.53931427;10.3752222061;4;23.6066508293;
15;2;20.7676277161;12.446267128;5;26.3048160076;2;24.7270526886;10.5308046341;5;24.1438384056;
16;2;20.8371677399;12.5;5;26.3530313969;2;25.9363307953;10.625;5;24.5303442478;
17;2;22.8105049133;12.5;5;26.4023760557;2;27.1682338715;10.625;5;24.9557936192;
18;2;23.8327102661;12.5;5;26.4528282881;2;28.4235038757;10.625;5;25.4206562042;
19;2;24.8554134369;12.5;6;26.5043625832;2;29.2523937225;10.625;5;25.9244441986;
20;2;25.8786048889;12.5;6;26.5569496155;2;29.5546665192;10.625;5;26.4655370712;
21;2;25.9506263733;12.5;6;26.6105561256;2;29.879322052;10.625;5;27.0410437584;
22;2;25.9747505188;12.5;6;26.6651450396;2;30.2246265411;10.625;6;27.6467266083;
23;2;25.9993152618;12.5;6;26.72067523;2;30.5880355835;10.625;5;28.2770137787;
24;2;26.0243034363;12.5;7;26.7771017551;2;30.9662094116;10.625;5;28.9251141548;
