Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;3;20.0;1;11.8999996185;8.625;5;17.25;
3;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;5;17.25;
4;2;11.3000001907;10.0;3;21.0;1;11.8999996185;8.625;4;17.25;
5;2;12.4499998093;10.0;3;21.0199999809;1;12.8999996185;8.625;3;17.25;
6;2;13.4589996338;10.0;3;21.0401959419;1;13.8999996185;8.625;3;17.25;
7;2;14.46808815;10.0;3;21.4709832668;1;14.8999996185;8.625;3;17.5949993134;
8;2;14.661942482;10.1999998093;3;21.8287533522;1;15.5569992065;8.79749965668;3;17.8861961365;
9;2;14.8229379654;10.3632001877;3;22.9647462368;1;15.7317180634;8.94309806824;3;18.6667137146;
10;2;15.3341360092;10.9097137451;3;23.9210708141;1;16.2000274658;9.3333568573;3;19.3355960846;
11;2;17.3341369629;11.3658018112;3;24.7093539238;1;17.2000274658;9.6677980423;3;19.8991127014;
12;2;19.3341369629;11.7372808456;3;25.3486827612;1;18.2000274658;9.94955635071;3;20.3669185638;
13;2;20.3953208923;12.0336990356;3;25.8614580631;1;19.2000274658;10.1834592819;3;20.7504444122;
14;2;20.6376552582;12.2662630081;3;26.270252347;1;20.2000274658;10.3752222061;3;21.0616092682;
15;2;20.8216133118;12.446267128;3;26.4276229143;1;21.2000274658;10.5308046341;4;21.25;
16;2;20.8924293518;12.5;3;26.4786230326;1;22.2000274658;10.625;4;21.25;
17;2;22.8670215607;12.5;3;26.5306909084;1;23.2000274658;10.625;4;21.25;
18;2;23.2016410828;13.1888113022;3;26.5837953091;1;24.2000274658;10.625;4;21.25;
19;2;24.9143486023;12.5;4;26.6379009485;1;24.75;10.625;4;21.25;
20;2;25.2016410828;13.2370557785;4;26.6929688454;1;24.75;10.625;4;21.25;
21;2;26.0118370056;12.5;4;26.7489558458;1;24.75;10.625;5;21.25;
22;2;26.0370292664;12.5;4;26.8058152199;1;24.75;10.625;5;21.25;
23;2;26.0626163483;12.5;4;26.8634963036;1;24.75;10.625;6;21.25;
24;2;25.25;13.5;4;26.9219449759;1;24.75;10.625;5;21.25;
25;2;25.25;13.6531667709;4;26.9811035395;1;24.75;10.625;3;21.25;
26;2;25.25;13.688662529;4;27.0409109592;1;24.75;10.625;3;21.25;
27;2;25.25;13.7245464325;4;27.101303339;1;24.75;10.625;3;21.25;
28;2;25.25;13.7607822418;4;27.1622138023;2;24.75;10.625;2;21.25;
29;2;25.25;13.7973279953;4;27.223572731;2;24.75;10.625;2;21.25;
30;2;25.25;13.8341436386;4;27.2853085995;2;24.75;10.625;2;21.25;
31;2;25.25;13.8711853027;4;27.3473477364;2;24.75;10.625;2;21.25;
32;2;25.25;13.9084091187;4;27.4096148014;2;24.75;10.625;1;21.25;
33;2;25.25;13.9457683563;5;27.4720330238;2;24.75;10.625;1;21.25;
34;2;25.25;13.9832201004;5;27.534525156;2;24.75;10.625;1;21.25;
35;2;25.25;14.0207147598;6;27.5970132351;2;24.75;10.625;3;21.25;
36;2;25.25;14.0582084656;6;27.6594190598;2;24.75;10.625;3;21.25;
37;2;25.25;16.0582084656;6;27.7216649055;2;24.75;10.625;3;21.25;
38;2;25.25;18.0582084656;6;27.7836735249;2;24.75;11.625;3;21.25;
39;2;25.25;20.0582084656;6;27.8453688622;2;24.75;12.625;4;21.25;
40;2;25.25;22.0582084656;6;27.906676054;2;24.75;13.625;4;21.25;
41;2;25.25;24.0582084656;6;27.9675221443;2;24.75;14.625;4;21.25;
42;2;25.25;24.2805137634;7;28.0278363228;2;24.75;15.625;4;21.25;
43;2;25.25;24.316701889;7;28.0875501633;2;24.75;15.625;5;21.25;
44;2;25.25;24.3525295258;7;28.1465981007;2;24.75;15.625;6;21.25;
45;2;25.25;24.3879585266;6;28.2049171925;2;24.75;15.625;6;21.25;
46;2;25.25;24.4229507446;6;28.2624480724;2;24.75;15.625;6;21.25;
47;2;25.25;24.4574699402;6;28.3191347122;2;24.75;15.625;6;21.25;
48;2;25.25;24.491481781;6;28.3749248981;2;24.75;15.625;6;21.25;
49;3;25.25;24.5249557495;5;28.4297699928;2;24.75;15.625;7;21.25;
50;3;25.25;22.5249557495;4;28.4836251736;2;24.75;15.625;7;21.25;
51;3;25.25;23.5249557495;3;28.5364499092;2;24.75;15.625;6;21.25;
52;3;25.25;24.5249557495;2;28.5882077217;2;24.75;15.625;8;21.25;
53;3;25.25;24.652923584;2;28.6388657093;2;24.75;15.625;7;21.25;
54;3;25.25;24.6833190918;2;28.6883955002;2;24.75;15.625;7;21.25;
55;3;25.25;24.7130374908;2;28.7367727757;2;24.75;15.625;7;21.25;
56;3;25.25;24.7420635223;2;28.7839767933;2;24.75;15.625;8;21.25;
57;3;25.25;24.7703857422;3;28.8299908638;2;24.75;15.625;8;21.25;
58;3;25.25;24.7979946136;3;28.8748021126;2;24.75;15.625;9;21.25;
59;3;25.25;24.8248806;3;29.9184012413;2;24.75;15.625;8;21.25;
60;3;26.25;25.8510398865;3;30.0407825708;2;24.75;15.625;7;21.25;
61;3;27.25;26.8764686584;3;31.165536046;2;24.75;15.625;7;21.25;
62;4;28.7000007629;29.3999996185;5;33.036850214;2;24.75;15.625;10;22.046875;
63;4;30.0510005951;31.7899990082;5;33.7886866331;2;25.2281265259;16.0234375;7;22.6979465485;
64;4;30.7955322266;34.0872573853;5;34.4001553059;3;25.6187667847;16.3489723206;6;23.2204647064;
65;4;31.0241012573;36.1843643188;6;34.7566120625;3;25.9322776794;16.6102333069;6;23.6336803436;
66;4;31.1350307465;37.3405914307;9;34.9422162771;3;26.1802082062;16.8168411255;6;23.9565925598;
67;4;31.1661224365;37.4104995728;10;35.1376636028;3;26.3739547729;16.9782962799;6;24.0;
68;5;31.1986274719;37.4844245911;9;35.3430848122;3;26.4000015259;17.0;6;24.0;
69;5;31.2325687408;36.4000015259;9;35.5585539341;3;26.4000015259;17.0;6;24.0;
70;5;31.26795578;37.4000015259;9;35.7840806246;3;26.4000015259;17.0;6;24.0;
71;5;31.3047981262;37.7307128906;9;36.0196039677;3;26.4000015259;17.0;7;24.0;
72;5;31.3430957794;37.8209648132;9;36.2649856806;3;26.4000015259;17.0;6;24.0;
73;5;30.5999984741;38.9151992798;9;36.5200043917;3;26.4000015259;17.0;6;24.0;
74;5;30.5999984741;40.0133056641;10;36.7843513489;3;26.4000015259;17.0;5;24.0;
