Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
4;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
5;1;12.0;10.0;5;20.0;1;12.8999996185;8.625;4;17.25;
6;1;13.0;10.0;5;20.0;1;13.8999996185;8.625;4;17.25;
7;1;14.0;10.0;5;20.3999996185;1;14.8999996185;8.625;4;17.5949993134;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;16.156999588;8.79749965668;3;18.8861961365;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;16.3317184448;8.94309806824;3;19.7067136765;
10;2;15.2687425613;10.9097137451;4;23.7316036224;2;16.8240280151;9.3333568573;3;20.416779995;
11;2;17.268743515;11.3658018112;4;24.5145616531;2;18.8240280151;9.6677980423;3;21.0226662159;
12;2;19.268743515;11.7372808456;4;25.1485819817;2;20.8240280151;9.94955635071;3;21.5340260267;
13;2;20.3052749634;12.0336990356;5;25.6560795307;2;21.9002914429;10.1834592819;3;21.9622858763;
14;2;21.3243408203;12.2662630081;5;26.0596417189;2;22.9271316528;10.3752222061;3;22.3193571568;
15;2;22.3439407349;12.446267128;5;26.211841464;2;23.9546756744;10.5308046341;4;22.5548160076;
16;2;23.3640708923;12.5;5;26.2577478886;2;24.9829177856;10.625;4;22.6030313969;
17;2;24.3847293854;12.5;4;26.3048160076;2;26.0118465424;10.625;4;22.6523760557;
18;2;25.4059104919;12.5;4;26.3530313969;2;27.0414524078;10.625;4;22.7028282881;
19;2;25.8588638306;12.5;5;26.4023760557;2;27.6216964722;10.625;4;22.7543625832;
20;2;25.8810691833;12.5;5;26.4528282881;2;27.6526184082;10.625;4;22.8069496155;
21;2;25.9037723541;12.5;5;26.5043625832;2;27.6841697693;10.625;4;22.8605561256;
22;2;25.9269638062;12.5;6;26.5569496155;2;27.7163333893;10.625;4;22.9151450396;
23;2;25.9506263733;12.5;6;26.6105561256;2;27.74908638;10.625;4;22.97067523;
24;2;25.9747505188;12.5;7;26.6651450396;2;27.7824058533;10.625;5;23.0271017551;
