Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;4;17.25;
3;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;3;17.25;
4;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;3;17.25;
5;1;12.0;10.0;3;20.0;2;13.5;8.625;2;18.25;
6;1;13.0;10.0;3;20.0;2;14.5;8.625;2;18.3624999523;
7;1;14.0;10.0;3;20.3999996185;2;15.5674991608;8.625;2;18.8425289392;
8;2;14.6300001144;10.1999998093;2;21.7264003754;2;16.3055171967;8.79749965668;2;19.2834601402;
9;2;14.7768793106;10.3632001877;2;22.8494274616;2;16.5700759888;8.94309806824;2;20.2715096474;
10;2;15.282242775;10.9097137451;2;23.7921946049;2;17.1629047394;9.3333568573;2;21.1754176617;
11;2;17.2822418213;11.3658018112;2;24.5663278103;2;19.1629047394;9.6677980423;2;22.0040557384;
12;2;19.2822418213;11.7372808456;2;25.1909153461;2;21.1629047394;9.94955635071;2;22.7696070671;
13;2;20.3243255615;12.0336990356;3;25.6883610487;2;22.6416397095;10.1834592819;2;23.485840559;
14;2;21.3388690948;12.2662630081;3;26.0812431574;2;23.8412647247;10.3752222061;2;24.1666834354;
15;2;22.3536624908;12.446267128;3;26.2221269608;2;25.0630722046;10.5308046341;2;24.7632339001;
16;2;23.3687000275;12.5;3;26.2560760975;2;26.3079681396;10.625;2;25.210706234;
17;2;24.3839759827;12.5;3;26.2905418873;2;27.5764503479;10.625;2;25.6974492073;
18;2;25.3994865417;12.5;3;26.3255085945;2;28.8684959412;10.625;3;26.2223615646;
19;2;25.8464794159;12.5;4;26.3609591722;3;29.733417511;10.625;2;26.7831263542;
20;2;25.8624305725;12.5;4;26.3968753815;3;30.0698757172;10.625;2;27.3761043549;
21;2;25.8785934448;12.5;4;26.4332377911;3;30.4256629944;10.625;2;27.9963049889;
22;2;25.8949565887;12.5;4;26.4700255394;3;30.7977828979;10.625;2;28.6374530792;
23;2;25.9115104675;12.5;4;26.5072168112;3;31.182472229;10.625;2;29.2921695709;
24;2;25.9282474518;12.5;4;26.5447884798;3;31.575302124;10.625;2;29.9522571564;
