Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;4;17.25;
3;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;4;17.25;
4;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;4;17.25;
5;1;12.0;10.0;5;20.0;1;12.8999996185;8.625;4;17.25;
6;2;13.4499998093;10.0;4;21.0;1;13.8999996185;8.625;4;17.25;
7;2;14.4499998093;10.0;4;21.3999996185;2;15.5;8.625;3;18.5949993134;
8;2;14.6300001144;10.1999998093;4;21.7264003754;2;15.5569992065;8.79749965668;3;18.9161961079;
9;2;14.7768793106;10.3632001877;4;22.8494274616;2;15.7317180634;8.94309806824;3;20.2844914198;
10;2;15.282242775;10.9097137451;4;23.7921946049;2;16.5219802856;9.60165023804;3;21.4988384247;
11;2;17.2822418213;11.3658018112;4;24.5663278103;2;18.5219802856;10.1822328568;3;22.5489459038;
12;2;19.2822418213;11.7372808456;4;25.1909153461;2;20.5219802856;10.6796894073;3;23.4371819496;
13;2;20.3243255615;12.0336990356;5;25.6883610487;2;21.5219802856;11.0951957703;3;24.1753842831;
14;2;21.3388690948;12.2662630081;5;26.0812431574;2;22.5219802856;11.4346656799;3;24.7811328173;
15;2;22.3536624908;12.446267128;5;26.2221269608;2;23.0482635498;11.7068872452;3;25.2744073868;
16;2;23.3687000275;12.5;5;26.2560760975;2;23.3062210083;11.9218521118;3;25.6750942469;
17;2;24.3839759827;12.5;5;26.2905418873;2;23.5074119568;12.0895090103;3;25.8134583235;
18;2;25.3994865417;12.5;5;26.3255085945;2;23.5499992371;12.125;3;25.8828217983;
19;2;25.8464794159;12.5;5;26.3609591722;2;23.5499992371;12.125;3;25.9541300535;
20;2;25.8624305725;12.5;5;26.3968753815;2;23.5499992371;12.125;3;26.0273373127;
21;2;25.8785934448;12.5;4;26.4332377911;2;23.5499992371;12.125;3;26.1023882627;
22;2;25.8949565887;12.5;4;26.4700255394;2;23.5499992371;12.125;3;26.179218173;
23;2;25.9115104675;12.5;4;26.5072168112;2;23.5499992371;12.125;3;26.2577524185;
24;2;25.9282474518;12.5;5;26.5447884798;2;23.5499992371;12.125;3;26.3379068375;
