Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
4;2;11.3000001907;10.0;4;21.0;1;11.8999996185;8.625;4;17.25;
5;2;12.4499998093;10.0;4;21.0599999428;1;12.8999996185;8.625;4;17.25;
6;2;13.4770002365;10.0;4;21.1229639053;1;13.8999996185;8.625;4;17.25;
7;2;14.5053339005;10.0;4;21.6001901627;1;14.8999996185;8.625;3;17.5949993134;
8;2;14.7200860977;10.1999998093;4;22.0082015991;1;15.5569992065;8.79749965668;3;17.8861961365;
9;2;14.9036903381;10.3632001877;3;23.2257966995;1;15.7317180634;8.94309806824;3;18.6667137146;
10;2;15.4516086578;10.9097137451;3;24.2728947401;1;16.2000274658;9.3333568573;3;19.3355960846;
11;2;17.4516086578;11.3658018112;3;25.1616390944;1;17.2000274658;9.6677980423;3;19.8991127014;
12;2;19.4516086578;11.7372808456;3;25.9115916491;1;18.2000274658;9.94955635071;3;20.3669185638;
13;2;20.6486301422;12.0336990356;4;26.5455703735;2;20.2000274658;10.1834592819;2;21.7504444122;
14;2;21.7246131897;12.2662630081;4;27.0864899158;2;22.2000274658;10.3752222061;2;22.2616093159;
15;2;22.806022644;12.446267128;4;27.3871564865;2;23.9200267792;10.5308046341;3;22.6876000166;
16;2;23.8929634094;12.5;4;27.5927586555;2;25.062587738;10.625;3;22.9688290358;
17;2;24.9854850769;12.5;4;27.8107380867;2;26.2313251495;10.625;3;23.3002393246;
18;2;24.8187427521;13.5;4;28.0409166813;2;27.4301719666;10.625;3;23.688754797;
19;2;26.25;12.5;5;28.2829458714;2;28.2132530212;10.625;3;24.1414179802;
20;2;25.25;13.5;6;28.5362925529;2;28.4848518372;10.625;3;24.6650128365;
21;2;26.25;12.5;7;28.8002309799;2;28.7990074158;10.625;4;25.2655425072;
22;2;26.9601039886;12.5;7;29.0738387108;2;29.159324646;10.625;4;25.9475607872;
23;2;25.25;13.5;7;29.3559994698;2;29.5685367584;10.625;4;26.7133779526;
24;2;26.25;12.5;7;29.6454119682;2;27.5685367584;11.625;4;27.5622024536;
