Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
4;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
5;1;12.0;10.0;5;20.0;1;12.8999996185;8.625;5;17.25;
6;1;13.0;10.0;5;20.0;1;13.8999996185;8.625;5;17.25;
7;1;14.0;10.0;5;20.3999996185;1;14.8999996185;8.625;5;17.5949993134;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;16.156999588;8.79749965668;4;18.8861961365;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;16.3317184448;8.94309806824;4;19.6867136955;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;16.8120269775;9.3333568573;4;20.3757920265;
11;2;16.8187427521;11.3658018112;4;24.4745616913;2;18.8120269775;9.6677980423;4;20.9596945047;
12;2;18.8187427521;11.7372808456;4;25.1973980665;2;20.8120269775;9.94955635071;3;21.4480694532;
13;2;20.3272438049;12.0336990356;5;25.8079570532;2;21.8487186432;10.1834592819;3;21.8523409367;
14;2;21.3926868439;12.2662630081;5;26.3302583694;2;22.8611660004;10.3752222061;3;22.1844209433;
15;2;22.465719223;12.446267128;5;26.6183350086;2;23.873714447;10.5308046341;4;22.3938889503;
16;2;23.5469932556;12.5;5;26.8187118769;2;24.2000274658;10.8537778854;4;22.4151208401;
17;2;24.6371631622;12.5;5;27.0402543545;2;25.2000274658;10.9745359421;4;22.4364993572;
18;2;25.7368564606;12.5;5;27.2842636108;2;26.2000274658;10.9809494019;4;22.4580165148;
19;2;26.2779178619;12.5;5;27.5518820286;2;26.75;10.9874048233;4;22.4796639681;
20;2;26.3983459473;12.5;5;27.8440244198;2;26.75;10.9938993454;4;22.5014331341;
21;2;26.5298118591;12.5;7;28.1613030434;2;26.75;11.0004301071;5;22.5233153105;
22;2;26.672586441;12.5;7;28.5039470196;2;26.75;11.0069942474;5;22.5453014374;
23;2;26.8267765045;12.5;7;28.871723175;2;26.75;11.2726507187;5;22.5673824549;
