Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
4;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
5;1;12.0;10.0;5;20.0;1;12.8999996185;8.625;5;17.25;
6;1;13.0;10.0;5;20.0;1;13.8999996185;8.625;5;17.25;
7;1;14.0;10.0;5;20.3999996185;1;14.8999996185;8.625;5;17.5949993134;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;16.156999588;8.79749965668;4;18.8861961365;
9;2;14.7768793106;10.3632001877;4;22.8194274902;2;15.7317180634;8.94309806824;4;19.7917137146;
10;2;15.2687425613;10.9097137451;4;23.7616035938;2;16.2000274658;9.3333568573;4;21.1598162651;
11;2;17.268743515;11.3658018112;4;24.5351526737;2;18.2000274658;9.94779872894;4;22.3797937632;
12;2;19.268743515;11.7372808456;4;25.1591641903;2;20.2000274658;10.4804439545;4;23.4502495527;
13;2;20.3100376129;12.0336990356;5;25.6560432911;2;21.2000274658;10.9299621582;4;24.3807200193;
14;2;21.3243255615;12.2662630081;5;26.0483692884;2;22.2000274658;11.3004961014;5;25.1880104542;
15;2;22.3388690948;12.446267128;5;26.1887089014;2;23.2000274658;11.5998468399;5;25.892563343;
16;2;23.3536624908;12.5;5;26.2221269608;2;24.2000274658;11.8376789093;5;26.5155289173;
17;2;24.3687000275;12.5;5;26.2560760975;2;25.2000274658;12.0240802765;5;26.9895839691;
18;2;25.3839759827;12.5;5;26.2905418873;2;27.2000274658;12.125;5;27.2843747139;
19;2;25.8307437897;12.5;6;26.3255085945;2;29.020652771;12.125;5;27.3019418716;
20;2;25.8464794159;12.5;6;26.3609591722;2;30.2111930847;11.9750003815;5;27.3720984459;
21;2;25.8624305725;12.5;6;26.3968753815;2;30.4232597351;11.8400001526;6;27.4912157059;
22;2;25.8785934448;12.5;6;26.4332377911;2;30.4947280884;11.7185001373;6;27.6554679871;
23;2;25.8949565887;12.5;6;26.4700255394;2;30.5932807922;11.6091499329;6;27.8607702255;
