Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
3;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
4;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
5;1;12.0;10.0;4;20.0;1;12.8999996185;8.625;4;17.25;
6;1;13.0;10.0;3;20.0;1;13.8999996185;8.625;4;17.25;
7;1;14.0;10.0;3;20.3999996185;2;15.5;8.625;2;18.5949993134;
8;1;14.1800003052;10.1999998093;3;20.7264003754;2;16.156999588;8.79749965668;2;18.9711961746;
9;1;14.3268795013;10.3632001877;3;21.8194274902;2;16.3827171326;8.94309806824;2;19.8647165298;
10;1;14.8187427521;10.9097137451;3;22.7316036224;2;16.9188289642;9.3333568573;2;20.6570171118;
11;1;15.8187427521;11.3658018112;3;23.4745616913;2;18.9188289642;9.6677980423;2;21.3550356627;
12;1;16.8187427521;11.7372808456;3;24.0673980713;2;20.9188289642;9.94955635071;2;21.9690755606;
13;1;17.8187427521;12.0336990356;3;24.5325260162;2;22.16132164;10.1834592819;2;22.5111804008;
14;1;18.8187427521;12.2662630081;3;24.892534256;2;23.2564697266;10.3752222061;2;22.993827939;
15;1;19.8187427521;12.446267128;4;25.0;2;24.3593597412;10.5308046341;3;23.3670890331;
16;2;20.8187427521;12.5;3;25.0;2;25.470281601;10.625;3;23.5657336712;
17;2;21.8187427521;12.5;5;25.0;2;26.5894680023;10.625;3;23.778416872;
18;2;22.8187427521;12.5;5;25.0;2;27.7170772552;10.625;3;24.0052559376;
19;2;23.25;12.5;5;25.0;2;28.4031524658;10.625;3;24.2461960316;
20;2;23.25;12.5;5;25.0;2;28.5477180481;10.625;3;24.5009865761;
21;2;23.25;12.5;6;25.0;2;28.700592041;10.625;4;24.7691609859;
22;2;23.25;12.5;6;25.0;2;28.8614959717;10.625;4;25.0500195026;
23;2;23.25;12.5;6;25.0;2;29.0300121307;10.625;4;25.3426203728;
24;2;23.25;12.5;6;25.0;2;29.2055721283;10.625;5;25.6457762718;
25;2;23.25;12.5;6;25.0;2;29.3874664307;10.625;6;25.9580621719;
26;2;23.25;12.5;6;25.0;2;29.574836731;10.625;6;26.2778306007;
27;2;23.25;12.5;6;25.0;2;29.7666988373;10.625;6;26.60324049;
28;2;23.25;12.5;6;25.0;2;29.9619445801;10.625;6;26.9322915077;
29;2;23.25;12.5;6;25.0;2;30.1593742371;10.625;6;27.2628707886;
30;2;23.25;12.5;6;25.0;2;28.1593742371;11.625;6;27.5928049088;
31;2;23.25;12.5;6;25.0;2;27.1593742371;12.625;6;27.9199156761;
32;2;23.25;12.5;6;25.0;2;26.75;13.625;6;28.2420783043;
33;2;23.25;12.5;6;25.0;2;26.75;14.1210393906;6;28.5572757721;
34;3;24.25;12.5;5;26.0;2;27.75;16.1210403442;6;28.8636498451;
35;3;25.25;12.8999996185;5;26.0499999523;2;28.75;17.625;6;29.1595430374;
36;3;25.25;12.9200000763;6;26.1019749641;2;29.75;18.625;7;29.4435319901;
37;3;25.25;12.9407901764;6;26.1559499502;2;30.75;19.625;8;29.7144489288;
38;3;25.25;12.9623804092;7;26.2119446993;2;31.75;20.625;8;29.9713916779;
39;3;25.795375824;14.9623794556;7;26.269973278;2;31.9828338623;20.625;9;30.21372509;
40;3;25.8214874268;16.9623794556;7;26.3300433159;2;32.1282348633;20.625;9;30.441069603;
41;3;25.8485202789;18.9623794556;7;26.3921557665;3;32.2646408081;20.625;9;30.6532850266;
42;3;25.8764705658;20.9623794556;8;26.4563041925;3;32.3919715881;20.625;9;30.8504447937;
43;3;25.90533638;22.5;8;26.5224741697;3;30.3919715881;21.625;9;31.0328102112;
44;3;25.9351139069;22.5;9;26.5906432867;3;29.3919715881;22.625;10;31.200799942;
45;3;25.9657897949;22.5;10;26.6607804298;3;28.3919715881;23.625;10;31.3549575806;
46;4;26.9973506927;23.5;9;27.7328453064;3;27.3919715881;24.625;10;31.4959259033;
47;4;28.0297813416;24.5;8;27.8367884159;3;26.75;25.625;10;31.624417305;
48;5;27.7135009766;26.2227153778;7;27.9431419373;3;26.75;25.8122081757;10;31.7411899567;
49;5;27.7272663116;27.2530212402;8;28.0518301725;3;26.75;25.8705940247;11;31.75;
50;6;27.7412948608;28.2840251923;7;28.162766695;3;26.75;25.875;11;32.75;
51;6;27.7555828094;28.315700531;7;28.2758539915;3;27.75;26.875;11;32.7999999523;
52;6;27.7701263428;28.3480072021;7;28.3909841776;3;28.75;27.875;11;32.8519749641;
53;6;27.7849197388;28.3809089661;7;28.5080385208;3;28.75;28.875;13;32.9059499502;
54;6;27.25;28.9032154083;7;28.6268885136;3;28.75;29.875;13;32.9619446993;
55;6;27.25;28.950756073;7;29.7473955154;3;28.75;30.875;13;34.1157064438;
56;6;28.25;29.9989585876;7;29.9094121456;3;29.2281265259;31.4046878815;14;35.1080942154;
57;6;29.25;31.0477638245;7;31.0739663839;3;29.6187667847;31.8506278992;15;35.9571375847;
58;6;30.8624305725;32.5527305603;8;31.2808966637;3;29.9322776794;32.2217407227;16;36.6831023693;
59;7;31.8785934448;34.5881881714;7;31.4912155867;4;30.1802082062;32.5280609131;15;37.306167841;
60;7;31.8949565887;36.6238746643;6;31.7047446966;4;30.3739547729;32.7796173096;16;37.6384119987;
61;7;31.9115104675;38.1444664001;8;31.9212949276;4;30.4000015259;32.8823852539;16;37.9172563553;
62;7;31.25;38.6059875488;8;33.2042366266;4;30.4000015259;32.9550476074;13;38.1475217342;
63;7;31.7000007629;39.773525238;8;34.2744517326;4;30.4000015259;33.0;13;38.2946801186;
64;7;32.7770843506;39.6053466797;9;35.1663303375;4;30.4000015259;33.0;13;38.4485456944;
65;8;33.0692062378;39.971244812;9;35.9156544209;4;30.4000015259;33.0;13;38.6089611053;
66;8;33.2944526672;40.2652664185;10;36.4073396921;5;30.4000015259;33.0;14;48.7757008076;
67;8;33.401096344;40.4299697876;11;36.7251113653;6;31.4000015259;34.0;12;49.4484686852;
68;8;33.4268913269;40.5073204041;12;37.049241066;6;32.4000015259;35.0;12;50.0993959904;
69;8;33.4238433838;41.8116149902;12;37.3794528246;6;32.4000015259;36.0;12;50.7249593735;
70;8;33.4664306641;43.8116149902;13;37.7154369354;6;31.4000015259;36.0;13;51.3225843906;
71;8;33.5103988647;45.8116149902;13;39.0568487644;6;31.4000015259;37.0;14;51.890619278;
72;8;34.5557060242;48.8116149902;14;39.4433090687;6;30.4000015259;37.0;14;52.4282515049;
73;9;35.6023101807;51.8116149902;12;39.8355872631;6;30.4000015259;38.0;13;53.9353895187;
74;9;34.5999984741;54.9752693176;12;40.2332363129;6;32.4000015259;41.0;11;54.4725251198;
75;9;34.5999984741;57.0526161194;13;40.6357713938;6;34.4000015259;44.0;11;54.9835543633;
76;9;34.5999984741;59.1314239502;14;41.0426727533;6;35.8772621155;46.0;12;55.4697846174;
77;9;34.5999984741;61.2115707397;15;41.4533851147;6;36.9053115845;47.4357643127;12;55.9326996803;
78;9;34.5999984741;63.2929458618;16;41.8673222065;6;37.9346733093;48.5124435425;13;56.3738647699;
79;9;34.5999984741;65.3754043579;16;42.2838675976;6;38.9653739929;48.5796318054;13;56.6991733313;
80;9;34.5999984741;66.6665115356;16;42.7023791075;6;37.997428894;47.5999984741;13;56.9740171432;
81;9;34.5999984741;67.7987823486;18;43.122192502;6;38.0308494568;47.5999984741;13;57.2485944033;
82;9;34.5999984741;68.6585083008;18;43.5426239967;6;39.0656471252;48.5999984741;13;57.5222194195;
83;10;34.5999984741;68.8183517456;18;43.9629781246;6;38.10181427;47.5999984741;14;57.7942503691;
84;10;34.5999984741;68.9791870117;16;44.3825509548;6;38.1393547058;47.5999984741;14;58.0640944242;
85;10;34.5999984741;69.1407165527;15;44.8006349802;6;39.1782455444;48.5999984741;14;58.3312139511;
86;10;34.5999984741;69.3026123047;18;45.2165262699;6;38.2184715271;47.5999984741;14;58.595127821;
87;10;34.5999984741;69.4645690918;17;45.6295282841;6;38.2600021362;47.5999984741;12;58.8554131985;
88;10;34.5999984741;69.6262512207;16;46.0213204622;6;39.3027992249;48.5999984741;10;59.1117043495;
89;10;34.5999984741;69.7873535156;16;47.3772274256;6;37.3468208313;52.5999984741;11;59.3636898994;
90;10;35.5999984741;70.9475708008;16;47.8102767467;6;38.3920021057;52.7000007629;11;59.6111097336;
91;10;36.5999984741;72.106590271;18;48.2453604937;6;39.4382896423;53.1000022888;11;59.8537511826;
92;11;36.5999984741;73.2641296387;17;48.6821041107;6;38.4856033325;52.1000022888;12;60.0914428234;
93;11;36.5999984741;74.4199066162;17;49.1201561689;6;38.5338668823;52.1000022888;13;60.3240487576;
94;11;36.5999984741;78.122177124;17;49.5591857433;6;39.5829849243;53.1000022888;13;60.5514650345;
95;11;36.5999984741;79.332611084;17;49.9988800287;6;38.6328659058;52.1000022888;13;60.7736120224;
96;11;36.5999984741;79.6369552612;18;50.4389435053;6;38.6834030151;52.1000022888;14;60.9904305935;
97;11;36.5999984741;79.9217300415;18;50.8790918589;6;39.7344856262;53.1000022888;14;61.201877594;
98;11;36.5999984741;80.2071838379;19;51.3190475702;6;38.7859954834;52.1000022888;14;61.3830943108;
99;11;36.5999984741;80.4931411743;19;51.7585365772;6;38.8378181458;52.1000022888;14;61.5054576397;
100;11;36.5999984741;80.7794189453;19;52.1972796917;6;39.8898200989;53.1000022888;14;62.5582849979;
