Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;4;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;4;20.0;2;8.14999961853;10.6999998093;4;22.0;
6;1;11.0;10.0;4;20.0;2;9.375;10.5;4;22.0900000334;
7;1;11.0;10.0;4;20.3999996185;2;9.9702501297;10.5;4;22.1871190071;
8;1;11.1199998856;10.1999998093;4;20.7264003754;2;9.99210166931;10.5;4;22.7236096859;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;10.1128120422;10.7100000381;4;23.1884489059;
10;1;11.2971115112;10.4951858521;4;22.0419120789;2;10.2174015045;10.8792181015;4;23.5668647289;
11;2;11.9125738144;11.0209560394;3;23.9143505096;2;10.3025445938;11.0;4;25.3486820459;
12;2;12.1743059158;11.4571752548;3;24.6514065266;2;10.703453064;11.7700004578;5;26.9087285995;
13;2;14.9125738144;11.8107032776;4;25.2438547611;2;12.4187746048;12.4126424789;5;28.2558913231;
14;2;16.9125728607;12.0916318893;4;25.7143762112;2;14.4187746048;12.9308347702;5;29.4172105789;
15;2;17.9401035309;12.3113050461;4;26.0852768421;2;16.4187736511;13.3366470337;5;30.428994894;
16;2;18.94962883;12.4808797836;4;26.1558350325;2;17.6553955078;13.6469516754;5;31.3293325901;
17;2;19.9593238831;12.5;4;26.1887089014;2;18.7531986237;13.879781723;5;32.049197197;
18;2;20.9691867828;12.5;4;26.2221269608;2;19.8610706329;14.0;5;32.573600769;
19;2;21.8666381836;12.5;5;26.2560760975;2;20.9790611267;14.0;5;33.1419348717;
20;2;21.8768234253;12.5;5;26.2905418873;2;21.4569339752;14.0;5;33.7516689301;
21;2;21.8871631622;12.5;5;26.3255085945;2;21.5941238403;14.0;5;34.3986358643;
22;2;21.8976516724;12.5;5;26.3609591722;2;21.739692688;14.0;5;35.0769786835;
23;3;21.9082870483;12.5;4;26.3968753815;2;21.8923187256;14.0;6;35.7792286873;
24;3;21.9190635681;12.5;4;26.4332377911;2;22.0503253937;14.0;6;36.4965333939;
25;3;21.5;12.8583097458;6;26.4700255394;2;22.2117195129;14.0;6;37.2190332413;
26;3;19.5;13.8675060272;6;26.5072168112;2;22.3742828369;14.0;6;37.9363632202;
27;3;18.5;15.1028871536;6;26.5447884798;2;22.5356807709;14.0;7;38.6382322311;
28;3;17.5;16.1179161072;6;26.5827163458;2;22.6936016083;14.0;7;39.3150119781;
29;3;16.9748153687;16.5;7;26.6209751368;3;23.8458766937;14.5;6;40.9582691193;
30;3;15.9862928391;17.5;7;26.6595385075;3;22.9906101227;15.5;6;41.721172452;
31;3;14.9978618622;18.5;8;27.6983793974;3;22.1262626648;16.5799999237;6;42.4624849558;
32;3;15.0;20.5793514252;8;27.8674696684;3;21.554058075;17.0;6;43.1820373535;
33;3;16.0;21.646987915;9;28.0522115231;3;20.3662796021;18.7770614624;6;43.8816305399;
34;3;16.0;22.7208843231;9;28.2540063858;3;19.4696769714;19.8970851898;6;44.5647523403;
35;3;17.0;20.8016033173;10;28.4742797613;3;19.2619972229;21.0334949493;6;45.2361843586;
36;3;16.0;21.88971138;10;28.7144491673;3;19.8781414032;21.0;8;45.9015452862;
37;3;16.0;22.9857788086;11;28.9758828878;3;19.4151554108;23.0;8;46.5667977333;
38;3;17.0;21.0903530121;11;29.2598507404;3;19.4773635864;24.5559253693;8;47.237762928;
39;3;16.0;22.2039413452;12;29.5674631596;3;19.5310897827;25.7720146179;10;47.9196481705;
40;3;16.0;23.3269844055;12;29.8996031284;3;20.4819202423;25.0;10;48.5427899361;
41;3;17.0;21.4598407745;13;30.2568509579;3;19.6000003815;27.0;11;49.1086950302;
42;3;16.0;22.6027412415;14;30.6394035816;3;19.6000003815;29.0;12;49.7161855698;
43;3;16.0;23.7557621002;14;31.0469963551;3;20.6000003815;27.8580932617;12;50.3611893654;
44;3;17.0;21.9187984467;14;31.4788281918;3;19.6000003815;29.1805953979;13;51.0379443169;
45;3;16.0;23.0915317535;15;31.933501482;3;20.6000003815;29.1805953979;14;51.7390680313;
46;3;16.0;24.2734012604;16;32.4089832306;4;22.6000003815;30.0;11;69.7057781219;
47;3;17.0;24.273399353;17;32.9025921822;4;25.5025501251;31.0;11;71.2907581329;
48;3;18.0;25.273399353;17;33.4110229015;4;27.6651096344;32.0;12;72.7580623627;
49;3;20.0;26.2734012604;18;33.9304072857;4;28.8266353607;33.0;12;74.1001291275;
50;3;20.0;28.2734012604;19;34.4564173222;4;29.9848117828;33.0;13;75.3146533966;
51;3;22.7346458435;27.5;19;34.9844021797;5;30.4374599457;34.0;12;76.4034118652;
52;3;22.0;29.494720459;20;35.5095565319;5;30.5826625824;35.0;14;77.3711557388;
53;3;23.7573299408;29.5;21;36.0271019936;5;30.7188625336;36.0;14;78.2246704102;
54;3;23.5;31.5;19;36.5324730873;5;30.84491539;37.0;15;78.8504695892;
55;3;23.5;32.112991333;19;37.0214893818;5;30.960105896;38.0;16;79.3128213882;
56;3;24.5;30.1275558472;19;37.4905023575;5;31.0641345978;39.0;17;79.7258720398;
57;3;25.5;29.1419448853;19;37.9365007877;7;31.1570701599;40.0;11;95.0912618637;
58;3;25.3119239807;28.5;19;38.3571755886;7;33.2392807007;39.0;12;96.1616458893;
59;3;23.5;29.5;28;38.7509419918;7;33.3113708496;41.0;12;97.1097450256;
60;4;23.5;30.610370636;20;54.1169135571;7;34.3740844727;40.0;12;97.9384727478;
61;4;24.5;32.6239624023;20;55.2048509121;7;35.4282684326;40.0;12;98.654258728;
62;4;25.5;34.637336731;22;56.1844530106;7;36.4748001099;40.0;13;99.2013263702;
63;5;28.3628692627;32.5;21;57.0556824207;7;37.5;40.0;13;100.56908989;
64;5;29.5;33.5;21;57.8222279549;7;39.5;42.0;14;100.907017946;
65;5;31.5;33.6761207581;20;58.4905400276;7;41.5;44.0;15;101.193353891;
66;5;30.5;35.688583374;21;59.0668468475;7;42.1136322021;46.0;15;104.420630336;
67;5;31.3999996185;35.5;21;59.5344076157;8;42.7671012878;48.4199981689;14;107.060562491;
68;5;30.3999996185;35.5;21;59.8827629089;8;43.0414276123;50.7314720154;14;109.197797656;
69;5;31.3999996185;37.5;21;61.0;8;43.7277297974;51.957901001;13;110.675990224;
70;5;32.4000015259;40.5;22;61.0299999714;8;41.8926544189;54.0;13;111.822163224;
71;5;33.4000015259;43.5;22;61.0605909824;8;38.6719856262;57.6406517029;13;112.328953743;
72;5;33.4000015259;46.5;23;63.1223720312;8;38.7154808044;58.664478302;13;113.377740264;
73;6;33.7179985046;50.0;22;64.8297334909;8;36.7154808044;62.6406517029;13;114.547645569;
74;6;34.9698104858;50.3899993896;19;66.2294279337;8;37.7661399841;65.6406555176;12;114.799202204;
75;6;33.2123565674;54.2820014954;15;67.3709596395;8;38.7661399841;70.6406555176;12;115.069802046;
76;6;35.3458442688;50.821521759;10;68.1384180784;8;39.7161407471;75.6406555176;12;115.360622883;
77;6;36.3879051208;49.6406555176;10;68.4514036179;8;39.9500007629;79.7919082642;12;115.672811151;
78;6;37.4047698975;49.6644744873;10;68.736712575;8;42.4172821045;85.8189620972;13;116.007450938;
79;6;33.4000015259;50.6888694763;12;68.8864780664;8;47.0507469177;89.846496582;15;116.365526795;
80;8;30.3999996185;54.0973548889;11;68.9907850027;8;45.586555481;95.8744888306;15;116.747881055;
81;8;29.3999996185;57.1441802979;12;69.0951089859;9;45.874786377;98.902923584;15;117.155165315;
82;8;31.3999996185;58.0973587036;12;69.1993844509;9;44.915512085;104.931762695;15;117.587789297;
83;8;33.4000015259;59.0973587036;13;69.3035455942;9;44.9587783813;110.960983276;18;118.045866847;
84;8;35.4000015259;62.0973548889;13;69.4075270891;9;46.0045852661;113.990562439;18;118.529161572;
85;8;37.4000015259;65.0973510742;13;69.5112634897;9;45.0529174805;118.862228394;19;119.037038088;
86;8;37.9000015259;68.0973510742;13;70.6146897078;10;46.1036987305;120.205665588;15;134.56841898;
87;8;38.9000015259;72.0973510742;14;70.8677402735;10;47.1568412781;122.565444946;16;137.17175436;
88;8;37.9000015259;77.0973510742;15;71.141125083;10;48.2121734619;128.940505981;16;138.999987125;
89;8;36.9000015259;82.0973510742;16;71.4371087551;11;52.2695007324;133.329437256;17;141.826156259;
90;9;35.9000015259;87.0973510742;17;71.7580451965;11;54.2826118469;137.730499268;20;143.815706849;
91;10;34.9000015259;90.6136932373;17;72.0827673674;12;55.2356796265;142.14163208;19;145.864289045;
92;10;34.9000015259;90.6413803101;18;72.4214470387;12;55.6290473938;149.330795288;21;148.006649852;
93;11;33.5777587891;91.6811218262;17;72.7932391167;13;57.0808258057;154.370254517;21;150.282226324;
94;11;33.9000015259;91.7117996216;18;73.2000870705;13;59.5600967407;155.978683472;23;152.730887532;
95;12;35.9000015259;89.7426681519;18;91.6435286999;13;62.1321372986;159.568099976;24;155.387135983;
96;12;36.9000015259;91.77368927;18;94.384534359;13;62.9167175293;160.449462891;27;158.173961163;
97;12;39.9000015259;94.8048171997;18;97.0488555431;13;64.6985702515;162.355316162;27;161.099112988;
98;12;43.9000015259;95.8360290527;21;99.734914422;13;65.5983276367;163.284103394;27;164.26414752;
99;12;44.9000015259;100.867279053;21;102.207284689;13;66.5737838745;164.234222412;28;168.599793673;
100;13;45.9000015259;105.898521423;20;104.496362209;13;68.6116409302;160.785247803;30;172.087752223;
