Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;10.0;10.0;5;20.0;2;8.29999923706;10.5;4;22.0900000334;
6;1;11.0;10.0;5;20.0;2;9.39524936676;10.5;4;22.1871190071;
7;1;11.0;10.0;5;20.3999996185;2;9.99210166931;10.5;4;22.2917383909;
8;2;11.4200000763;10.1999998093;4;21.7264003754;2;10.0156412125;10.5;4;22.8371437788;
9;2;11.5179204941;10.3632001877;4;22.0903717279;2;10.1383571625;10.7100000381;4;23.3113827705;
10;2;11.6271114349;10.4951858521;4;23.2838120461;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;11.9851436615;11.0209560394;4;24.3146933317;2;10.3324222565;11.0;4;25.4997080564;
12;2;13.9851436615;11.4571752548;4;25.1981878281;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;15.9851436615;11.8107032776;5;25.9559320211;2;12.4572515488;12.4126424789;5;28.4485538006;
14;2;17.1443748474;12.0916318893;4;26.6120283604;2;14.4572515488;12.9308347702;5;29.6330289841;
15;2;18.209400177;12.3113050461;4;27.1901185513;2;16.4572525024;13.3366470337;5;30.669192791;
16;2;19.2810821533;12.4808797836;4;27.4906733036;2;17.7094402313;13.6469516754;5;31.5947263241;
17;2;20.3597755432;12.5;4;27.7773330212;2;18.8129119873;13.879781723;5;32.3400559425;
18;2;21.4457740784;12.5;4;28.0890238285;2;19.9265136719;14.0;5;32.8895044327;
19;2;22.4267082214;12.5;5;28.4260663986;2;21.0501403809;14.0;5;33.4816474915;
20;2;22.5278205872;12.5;5;28.788336277;2;21.5333709717;14.0;5;34.1130428314;
21;2;22.6365013123;12.5;5;29.1751885414;2;21.6754341125;14.0;5;34.7785673141;
22;2;22.7525558472;12.5;4;29.585392952;2;21.825176239;14.0;5;35.4714341164;
23;2;22.875617981;12.5;4;30.0170898438;2;21.9810714722;14.0;6;36.1833543777;
24;2;23.0051269531;12.5;4;30.4677705765;2;22.141254425;14.0;6;36.9048519135;
25;2;21.5;13.5;5;30.9342932701;2;20.2999992371;15.0;6;37.6257123947;
26;2;21.5;13.9835729599;5;31.4129357338;2;21.2999992371;14.0;6;38.3355398178;
27;3;21.5;14.9835739136;4;31.8994894028;2;22.2999992371;14.0;7;39.0243473053;
28;3;20.5;13.9835739136;4;32.3893885612;2;22.7804775238;14.0;7;39.6831235886;
29;3;20.5;14.5;4;32.877872467;2;22.9287014008;14.0;7;40.3043012619;
30;3;19.8633613586;15.5;4;33.360165596;3;22.0684661865;15.5;6;41.8820743561;
31;3;19.0080490112;16.5;3;33.8316650391;3;22.1984672546;16.5;6;42.5725489855;
32;3;18.1494998932;17.5;3;34.2881155014;3;21.3178215027;17.0;6;43.2374616861;
33;3;17.2864341736;18.5;3;34.7257604599;3;20.4260864258;18.0;6;43.8794193268;
34;3;16.9177284241;19.5;3;35.141462326;3;19.523191452;19.0;6;44.5026270151;
35;3;17.0424385071;20.5;4;35.5327749252;3;19.3094024658;20.0;7;45.1124961376;
36;3;17.1598320007;21.5;4;35.8979701996;3;19.3852386475;21.0;7;45.7152235508;
37;3;18.2693901062;19.5;4;36.2360286713;3;19.4514026642;22.0;7;46.3173501492;
38;3;17.2693901062;19.5;4;36.5465888977;3;19.5087108612;24.0;7;46.9253354073;
39;3;16.2693901062;19.5;4;36.8298740387;3;19.5580348969;25.5559253693;7;47.544028759;
40;3;17.2693901062;20.5;4;37.0865974426;3;19.6000003815;25.0;8;48.0209121704;
41;3;17.6259803772;21.5;4;37.3178625107;3;19.6000003815;27.0;9;48.5427899361;
42;3;18.6953582764;19.5;4;37.5250654221;3;19.6000003815;29.0;9;49.1086950302;
43;3;17.7575187683;20.5;6;37.7098016739;3;20.6000003815;27.5543479919;9;49.7161855698;
44;3;17.8129405975;21.5;6;37.8737831116;3;19.6000003815;28.8580932617;10;50.3611893654;
45;3;16.8129405975;20.5;6;38.0;3;21.6000003815;28.8580932617;11;51.0379443169;
46;3;16.8129405975;20.5;7;38.0;3;21.6000003815;29.8580932617;11;51.7390680313;
47;3;17.0;20.5;7;38.0;3;23.6000003815;30.0;13;52.4557781219;
48;3;18.0;21.5;7;38.0;3;25.5025501251;30.0;13;53.1782588959;
49;3;19.0;22.5;8;38.0;3;26.6651077271;30.0;13;53.8961582184;
50;3;20.0;23.5;8;38.0;3;27.8266372681;29.0;14;54.5991659164;
51;3;21.0;24.5;8;38.0;3;28.2848129272;29.0;15;55.2776012421;
52;3;21.5;25.5;9;38.0;4;26.2848129272;29.0;15;55.9229507446;
53;3;21.5;26.5;9;38.0;4;25.8999996185;29.0;16;56.5282850266;
54;3;21.5;27.5;9;38.0;4;25.8999996185;29.0;16;57.088514328;
55;3;22.5;25.5;10;38.0;4;25.8999996185;29.0;17;57.6004695892;
56;3;21.5;26.5;10;38.0;4;25.8999996185;29.0;17;58.0628213882;
57;3;21.5;27.5;12;38.0;4;25.8999996185;29.0;18;58.4758720398;
58;3;22.5;25.5;12;38.0;4;25.8999996185;29.0;18;58.8412618637;
59;3;21.5;26.5;13;38.0;4;25.8999996185;29.0;18;59.1616458893;
60;3;21.5;27.5;14;38.0;4;25.8999996185;29.0;19;59.4403705597;
61;3;22.5;25.5;14;38.0;4;25.8999996185;29.0;19;59.6811828613;
62;4;22.5;27.5;14;39.0;4;25.8999996185;29.0;20;59.8879890442;
63;4;23.5;29.5;15;39.0399999619;4;25.8999996185;29.0;20;60.0;
64;4;24.8120002747;28.5;15;39.0811839104;4;25.8999996185;29.0;21;60.0;
65;4;23.5;30.5;15;39.1235535145;4;25.8999996185;29.0;21;60.0;
66;4;23.8370666504;32.5;16;39.1671074629;4;25.8999996185;29.0;21;60.0;
67;4;24.5;30.9668426514;16;39.211841464;5;25.8999996185;29.0;20;60.0;
68;4;23.8635520935;31.5;17;39.2577478886;5;25.8999996185;29.0;21;60.0;
69;4;23.877325058;32.5;18;39.3048160076;5;25.8999996185;29.0;21;61.7999992371;
70;4;24.5;31.0219268799;18;40.3530313969;5;24.0890007019;30.4200000763;21;63.2535362244;
71;4;24.9059104919;32.5;18;40.4423760176;5;25.2291622162;29.7314720154;21;64.417591095;
72;4;25.5;34.5;19;40.5340121984;5;23.3310565948;30.9579029083;21;65.1052589417;
73;5;26.5;33.5;18;42.0685967207;5;24.3500003815;30.0;21;66.6133613586;
74;5;25.7999992371;36.0;18;43.34894979;5;23.75;32.0;21;67.0199999809;
75;5;27.0340003967;35.3899993896;19;44.4112638235;5;25.75;32.0;21;67.0401959419;
76;5;26.2123565674;36.6872596741;19;45.2937753201;5;26.9840431213;33.0;21;67.0605818033;
77;5;27.3458442688;34.9097442627;18;45.8842916489;5;25.9886302948;35.0;21;67.0811508894;
78;5;28.3999996185;34.0;19;46.269674778;5;25.75;37.0;22;67.1018965244;
79;5;29.3999996185;34.0;20;46.63341856;5;25.0479259491;38.0;22;67.1228116751;
80;5;30.3999996185;34.0;20;46.8676177263;5;24.0526313782;37.0;23;67.1438889503;
81;5;30.8999996185;34.0;20;47.062281847;5;24.0573749542;37.0;18;67.1651208401;
82;5;26.8999996185;36.8852882385;20;47.2627731562;5;24.0621509552;38.0;18;67.1864993572;
83;5;24.8999996185;38.9315834045;20;47.4688723087;6;26.0169620514;40.0;19;68.2080165148;
84;6;22.8999996185;40.9794387817;19;47.6803207397;7;27.0218029022;42.0;18;68.4096639156;
85;6;21.3999996185;43.0288124084;19;47.8968195915;7;27.015499115;45.0;18;68.6417090893;
86;6;20.3999996185;45.0796585083;19;48.1180312634;7;27.0315723419;48.0;18;68.9084150791;
87;6;20.3999996185;44.1319198608;18;48.3435797691;7;27.0364952087;51.0;16;69.2143346071;
88;6;19.3999996185;46.0;18;48.5730524063;7;27.0414428711;53.0;17;69.5642050505;
89;6;20.0;49.0;18;48.8060023785;7;27.0464115143;55.0;17;69.9627856016;
90;6;21.5281066895;49.0;19;50.0419514179;7;27.051399231;57.0;18;70.4146293402;
91;6;21.6395225525;53.0;20;50.3403930664;7;27.0564041138;59.0;19;71.9237792492;
92;6;22.7528324127;57.0;21;50.6437609196;7;28.061422348;62.0;19;72.5333906412;
93;6;24.8678073883;55.0;21;50.9515737295;7;29.0664558411;65.0;19;73.2064732313;
94;6;22.9842014313;58.480758667;21;51.2633275986;7;29.3147640228;68.0;20;73.9430475235;
95;6;23.1017570496;61.5295944214;22;51.5784989595;7;29.3293495178;71.0;20;74.7408573627;
96;6;25.220205307;57.5781745911;23;51.8965495825;7;29.3442058563;74.0;21;75.5949807167;
97;7;23.339263916;59.6263809204;22;52.2169299126;7;29.359331131;76.0;22;76.4976012707;
98;7;23.4586448669;61.6740989685;22;52.5390836;7;31.3747234344;72.0;23;77.4380192757;
99;7;23.4586448669;56.6740989685;22;52.8624515533;7;29.39037323;74.0;23;78.4029713869;
100;7;20.0;58.6740989685;23;53.1864753962;7;29.4062824249;76.0;23;79.3772735596;
101;7;20.0;61.6740989685;23;53.5106018782;7;31.4224376678;72.0;24;80.3447542191;
102;7;22.0;57.8579940796;23;53.8342857361;7;29.4388370514;74.0;26;81.2893702984;
103;7;20.0;59.9017486572;25;54.156992197;7;29.4554672241;76.0;27;82.1963502169;
104;8;20.0;61.9444580078;25;54.4782006741;7;31.472322464;72.0;27;83.0531977415;
105;8;22.0;55.9444580078;25;54.7974071503;7;29.4893932343;74.0;27;83.8504047394;
106;8;20.0;58.9444580078;27;55.1141247749;7;29.5066680908;76.0;28;84.5817987919;
107;8;20.0;61.9444580078;27;55.4278869629;7;31.5241374969;72.0;28;85.2445120811;
108;8;22.0;58.1035690308;28;55.7382478714;7;29.5417861938;74.0;28;85.8386383057;
109;8;20.0;60.1401939392;28;56.0447824001;7;29.5596046448;76.0;30;86.3666831255;
110;8;20.0;62.1754989624;28;56.347089529;7;29.5775756836;78.0;30;86.8329218626;
111;8;22.0;58.2094650269;30;56.6447896957;7;29.5956859589;80.0;30;87.2427643538;
112;8;22.0;59.2420806885;32;56.9375271797;7;29.6139221191;82.0;32;87.6021971703;
113;8;23.0;60.2733535767;32;57.2249686718;9;29.6322650909;84.0;29;87.917337656;
114;8;25.0;58.3032836914;32;57.5068054199;9;31.6506996155;80.0;30;88.0853705406;
115;8;23.0;61.3318862915;33;57.7827515602;9;29.6692085266;83.0;30;88.1678836346;
116;9;23.0;62.3591766357;32;58.0525448322;9;29.1805782318;84.0;32;88.2505681515;
117;9;22.0;60.3591766357;33;58.2911663055;10;31.1852550507;80.0;32;88.333342433;
118;9;22.0;60.3591766357;32;58.4892077446;11;28.75;82.0;28;88.4161231518;
119;9;23.0;63.3591766357;32;58.6834537983;11;29.7436275482;84.0;29;88.4988267422;
120;9;23.0;64.3591766357;32;58.8736481667;11;31.7622356415;81.0;30;88.5655794144;
121;9;22.0;66.3591766357;32;59.0595536232;12;29.777256012;84.0;30;88.7906594276;
122;9;23.0;69.3000030518;33;60.2320871353;12;29.2135009766;84.0;31;89.0224177837;
123;9;25.0;72.3000030518;33;60.3692274094;12;31.8800449371;80.0;32;89.2604372501;
124;9;26.5;75.3000030518;33;60.504711628;12;29.9335975647;82.0;30;89.5042259693;
125;9;27.1241188049;78.3000030518;35;60.638294816;12;29.988451004;84.0;31;90.7532176971;
126;9;27.1363487244;81.3000030518;35;60.7697490454;12;33.0444755554;81.0;32;92.0667757988;
127;9;28.14868927;81.3000030518;36;60.8988668919;12;33.101524353;85.0;32;92.4471619129;
128;10;27.1611385345;83.3000030518;36;61.0254606009;12;34.1594467163;89.0;33;92.836648345;
129;10;27.5;83.3000030518;39;61.1493635178;12;36.2180633545;87.0;34;93.2345534563;
130;10;28.5;83.8038330078;40;61.2704308033;12;34.2771949768;91.0;33;93.6401394606;
131;10;29.5;83.8737182617;40;61.3885390759;12;34.3366546631;95.0;32;94.0526211262;
132;10;30.5;83.9414291382;40;61.5035868883;12;36.3962402344;93.0;30;94.4711741209;
133;10;31.5;84.0068969727;36;61.6154934168;12;34.4557495117;97.0;22;94.8949483633;
134;11;32.5;84.0700836182;30;61.7241990566;12;34.5149841309;101.0;17;95.3230773211;
135;11;33.5;83.2572250366;30;61.8296631575;12;36.5737419128;99.0;14;95.7546893358;
136;11;34.5;82.3354263306;30;61.9318637848;12;34.6318359375;103.0;15;96.1889178753;
137;12;34.9000015259;81.4113616943;31;62.0307956934;12;34.6890716553;107.0;16;96.6249102354;
138;12;33.9000015259;82.4850311279;32;63.3619703054;12;36.7452850342;105.0;16;97.0618364811;
139;12;33.9000015259;84.0748291016;31;64.7060451508;12;34.8003120422;109.0;17;97.4988949299;
140;12;33.9000015259;85.6722259521;30;66.0524781942;12;34.8540039062;113.0;18;97.9353189468;
141;12;33.9000015259;87.2728652954;30;67.3906089067;12;36.9062385559;111.0;18;98.3703787327;
