Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;4;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;4;20.3999996185;2;9.72500038147;10.6999998093;4;22.0;
8;1;11.1199998856;10.1999998093;4;20.7264003754;2;9.95000076294;10.5;4;22.5200001001;
9;2;11.5179204941;10.3632001877;3;21.9903717041;2;10.0670003891;10.7100000381;4;22.9673361778;
10;2;11.597111702;10.4951858521;3;23.0619120598;2;10.1676511765;10.8792181015;4;23.3272645473;
11;2;11.9185733795;11.0209560394;3;23.9545464516;2;10.2486343384;11.0;4;25.0752841234;
12;2;13.9185733795;11.4571752548;3;24.6819883585;2;10.6419391632;11.7700004578;5;26.5979954004;
13;2;15.9185733795;11.8107032776;4;25.2644146681;2;12.348859787;12.4126424789;5;27.9043157101;
14;2;16.9369182587;12.0916318893;4;25.7245066166;2;14.348859787;12.9308347702;5;29.0214660168;
15;2;17.9431419373;12.3113050461;4;26.0845712423;2;16.348859787;13.3366470337;5;29.9861254692;
16;2;18.9494171143;12.4808797836;4;26.1438889503;2;17.5557498932;13.6469516754;5;30.8369827271;
17;2;19.955739975;12.5;4;26.1651208401;2;18.6424198151;13.879781723;5;31.505875349;
18;2;20.9621105194;12.5;4;26.1864993572;2;18.9500007629;14.0;5;31.9789624214;
19;2;21.8559494019;12.5;5;26.2080165148;2;19.9500007629;14.0;5;32.4970645905;
20;2;21.8624038696;12.5;5;26.2296639681;2;20.2999992371;14.0;5;33.0593295097;
21;2;21.8688983917;12.5;5;26.2514331341;2;20.2999992371;14.0;5;33.6634473801;
22;2;21.8754291534;12.5;5;26.2733153105;2;20.2999992371;14.0;5;34.3054871559;
23;2;21.8819942474;12.5;5;26.2953014374;2;20.2999992371;14.0;5;34.9798283577;
24;3;21.888589859;12.5;4;26.3173824549;2;20.2999992371;14.0;4;35.6792192459;
25;3;19.5;13.5;4;26.3395489454;2;20.2999992371;14.0;4;36.394982338;
26;3;20.5;12.8348875046;6;26.3617914915;2;20.2999992371;14.0;4;37.1173725128;
27;4;18.5;14.044716835;5;26.3841004372;2;20.2999992371;14.0;5;37.8360614777;
28;4;17.5;15.0536403656;5;26.4064661264;2;20.2999992371;14.0;5;38.5407104492;
29;4;16.9219398499;15.5;5;26.428878665;2;20.2999992371;14.0;5;39.2215652466;
30;4;15.9286632538;16.5;5;26.4513280392;2;18.2999992371;15.0;5;39.8699960709;
31;4;14.9353981018;17.5;5;26.4738043547;2;17.2999992371;16.0;5;40.4789276123;
32;4;14.4421415329;18.5;5;27.4962974787;2;16.2999992371;17.0;7;41.0431089401;
33;4;15.0;20.4985179901;7;27.6487973928;2;15.2999992371;18.0;7;41.5592107773;
34;4;16.0;21.5595188141;7;27.8167248964;2;14.2999992371;19.0;7;42.0257549286;
35;4;16.0;22.6266899109;8;28.0015009642;2;14.0;20.0;8;42.4429149628;
36;4;17.0;20.7006015778;8;28.2045711279;2;14.0;21.0;9;42.8122329712;
37;4;16.0;21.7818279266;9;28.4273736477;2;14.0;22.0;10;43.1362905502;
38;4;16.0;22.8709506989;9;28.671298027;2;14.0;23.0;10;43.418387413;
39;4;17.0;20.9685192108;10;28.937635541;2;14.0;24.0;10;43.6622467041;
40;4;16.0;22.0750541687;10;29.2275186777;2;14.0;25.0;11;43.8717689514;
41;4;16.0;23.1910057068;11;29.5418525934;3;14.0;26.0;8;61.25;
42;4;17.0;21.316740036;11;29.8812398911;3;16.0;25.0;8;62.1124992371;
43;4;16.0;22.452495575;12;30.2459001541;3;16.0;25.0;10;62.8619041443;
44;4;16.0;23.5983600616;14;30.6355909109;3;16.0;26.0;10;63.5009632111;
45;4;17.0;21.7542362213;14;31.0495336056;3;16.0;27.0;10;64.0370521545;
46;4;16.0;22.9198131561;14;31.4863529205;3;17.0;25.0;11;64.4804611206;
47;4;18.0;22.9198131561;15;31.9440377951;4;16.0;26.0;13;64.8428707123;
48;4;19.534538269;23.9198131561;15;32.4199285507;4;17.0;27.0;13;65.1361560822;
49;4;19.0;25.9198131561;13;32.9107408524;4;19.0;26.0;14;65.25;
50;5;21.5614814758;27.2142677307;9;43.4126272202;4;21.0;27.0;15;65.25;
51;5;24.5237884521;28.5;10;44.3212797642;4;22.6000003815;28.0;14;65.25;
52;5;26.1022796631;30.2654724121;10;45.2064678669;5;24.6000003815;30.0;14;66.25;
53;5;25.1022796631;32.2737884521;11;46.0621432066;5;26.6000003815;32.0;12;66.4099999666;
54;6;26.6022796631;32.2820320129;10;46.8829638958;5;27.6000003815;33.0;12;66.5937439203;
55;6;25.5;33.5;11;47.6644122601;5;27.8999996185;33.0;11;66.8041238785;
56;7;25.5;35.2982978821;9;48.387087822;5;27.8999996185;34.0;11;67.0441719294;
57;7;26.5;32.5;9;49.0600776672;5;27.8999996185;34.0;11;67.3169906139;
58;7;27.5;33.2999992371;9;49.6859502792;6;27.8999996185;34.0;11;67.625654459;
59;8;28.5;33.2999992371;7;70.2639513016;6;27.8999996185;34.0;11;67.9730784893;
60;8;25.5;36.2999992371;8;72.9941940308;6;27.8999996185;34.0;11;68.3618502617;
61;8;25.5;40.2999992371;8;74.5151572227;6;27.8999996185;34.0;12;68.794028759;
62;8;26.5;44.2999992371;9;79.6980810165;6;27.8999996185;34.0;11;69.2709121704;
63;8;27.5;49.3239974976;9;83.3343429565;6;27.8999996185;34.0;12;69.7927899361;
64;8;29.5;51.3482246399;10;86.3740597963;6;27.8999996185;34.0;12;70.3586950302;
65;9;30.5;52.3726501465;9;88.8718491793;6;27.8999996185;34.0;12;71.9661855698;
66;9;32.5;53.7902603149;11;90.8922790289;6;28.8999996185;35.0;11;72.771189332;
67;9;34.5;57.0942840576;11;92.3049211502;7;30.8999996185;37.0;10;74.6316882372;
68;9;37.2101211548;58.4400177002;10;94.2294844389;7;31.8999996185;39.0;10;75.7031918764;
69;9;40.5;58.6296730042;11;94.9940510988;7;31.8999996185;41.0;10;76.8436939716;
70;9;41.5;59.7512969971;12;95.6942368746;8;31.8999996185;43.0;12;78.0493733883;
71;10;43.2663040161;59.8575286865;11;107.336692691;8;31.8999996185;44.0;10;79.3159846067;
72;11;45.5;63.9669532776;10;111.57321775;8;31.8999996185;44.8970870972;11;80.6392350197;
73;11;48.2000007629;66.0975799561;11;115.058780074;8;31.8999996185;45.033493042;11;84.4397647381;
74;11;47.5510025024;68.8487701416;12;117.93746233;8;30.6328239441;45.4199981689;12;87.8941469193;
75;11;47.238609314;71.1533813477;13;120.076118588;8;29.263168335;44.7314720154;12;91.0645763874;
76;11;47.5187683105;74.3715209961;13;121.684209466;8;28.7310562134;45.957901001;11;93.7708797455;
77;11;45.5999984741;78.2961044312;15;122.915023327;8;29.6024417877;45.0;11;97.3161230087;
78;12;44.5999984741;81.6121063232;15;124.892765641;8;29.75;47.0;13;100.695103765;
79;12;46.5999984741;84.878692627;19;125.971363902;9;31.75;50.0;14;102.95572567;
80;12;45.5999984741;91.1600646973;20;127.060946703;9;30.75;53.8520393372;13;105.267566681;
81;13;44.5999984741;97.4557495117;17;128.163215041;9;29.75;54.8520393372;12;107.617233753;
82;13;44.5999984741;103.765098572;18;129.27959013;9;28.75;57.0;12;109.987575054;
83;14;45.5999984741;107.087203979;17;130.41106391;9;27.75;60.0;13;112.357899308;
84;15;44.5999984741;111.473266602;13;156.462400317;8;24.75;56.3562240601;13;90.7048634291;
85;15;49.1233673096;111.711425781;14;157.617274642;8;24.0;57.5062561035;14;93.0039453506;
86;15;51.4334945679;113.997390747;16;158.816618443;9;24.0;58.6696586609;13;95.0820053816;
87;15;48.5999984741;121.115890503;17;161.057906151;9;24.0;59.8468894958;14;97.0617277622;
88;16;52.6995277405;122.570335388;19;162.458082914;9;24.0;61.0382575989;14;98.9578675032;
89;16;60.0338096619;130.839660645;19;163.906655788;9;24.0;62.2438812256;14;100.753829598;
90;16;65.6906585693;134.901306152;20;165.400707722;9;24.0;63.4636573792;15;102.439085245;
91;16;68.6400756836;134.819839478;23;166.936939597;9;24.0;64.6972198486;15;104.008894205;
92;16;69.4936904907;137.438903809;24;168.511718035;9;24.0;65.9439315796;13;104.963499784;
93;16;68.8511734009;142.760513306;26;170.121119499;9;24.0;66.8528366089;12;106.285275936;
94;16;71.0121154785;141.467666626;27;171.760976791;9;24.0;68.1074371338;13;108.505695343;
95;16;70.1761016846;143.183517456;27;174.426905155;9;25.0;70.3734588623;14;109.608589292;
96;16;70.3426895142;148.906112671;29;176.324322224;9;26.0;72.6494293213;14;110.630746067;
97;16;73.5114364624;148.633483887;31;181.045263052;9;31.9126281738;74.93359375;17;111.429902792;
98;16;72.8045196533;154.35774231;32;185.210944414;9;36.1429862976;77.2239227295;17;112.152015626;
99;16;74.7130889893;157.072860718;31;188.938900232;9;37.2151985168;76.5181503296;16;112.675458372;
100;16;76.5101547241;156.787185669;33;192.328425646;9;37.2675437927;78.4422225952;20;113.200685143;
