Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;2;10.3000001907;10.0;5;21.0;1;8.14999961853;10.5;5;21.0;
6;2;11.3000001907;10.0;5;21.0599999428;2;9.14999961853;10.6999998093;4;22.0;
7;2;11.3179998398;10.0;5;21.5335636139;2;9.95000076294;10.5;4;22.0900000334;
8;2;11.4600687027;10.1999998093;5;21.9377998114;2;9.9702501297;10.5;4;22.618019104;
9;2;11.5813398361;10.3632001877;5;22.2840082645;2;10.0890541077;10.7100000381;4;23.0738848448;
10;2;11.6852025986;10.4951858521;5;23.4481773376;2;10.1916246414;10.8792181015;4;23.442843914;
11;2;12.034453392;11.0209560394;4;24.4414664507;2;10.2746400833;11.0;4;25.2073103189;
12;2;14.034453392;11.4571752548;4;25.2779132128;2;10.6716451645;11.7700004578;5;26.7482377291;
13;2;16.0344524384;11.8107032776;3;25.9779809713;2;12.3826637268;12.4126424789;5;28.074546814;
14;2;16.7933940887;12.0916318893;3;26.5645889044;2;14.3826637268;12.9308347702;5;29.2133922577;
15;2;16.9693775177;12.3113050461;3;27.060223341;2;16.3826637268;13.3366470337;5;30.2012972832;
16;2;17.1180667877;12.4808797836;3;27.2642745972;2;17.6041641235;13.6469516754;5;31.0766849518;
17;2;19.0660667419;12.5;3;27.439432621;2;18.696352005;13.879781723;5;31.7709991932;
18;2;20.1186141968;12.5;3;27.6238675117;2;19.7984752655;14.0;5;32.2698645592;
19;2;21.1739444733;12.5;4;27.8174073696;2;20.9107208252;14.0;5;32.8134241104;
20;2;22.232006073;12.5;4;28.0197701454;2;21.383020401;14.0;5;33.400015831;
21;2;22.4059314728;12.5;4;28.2305569649;2;21.5150032043;14.0;5;34.0264167786;
22;2;22.4691677094;12.5;4;28.4492475986;2;21.6559429169;14.0;5;34.6877307892;
23;3;22.5347747803;12.5;3;28.6751992702;2;21.8047389984;14.0;6;35.3773875237;
24;3;22.6025600433;12.5;4;28.907648325;2;21.9599113464;14.0;6;36.0872850418;
25;4;22.6722946167;12.5;3;29.1457161903;2;22.119638443;14.0;6;36.8080816269;
26;4;22.7437152863;12.5;3;29.3884181976;2;22.2818183899;14.0;6;37.5296325684;
27;4;22.8165245056;12.5;3;29.634677887;2;22.4441661835;14.0;7;38.2415313721;
28;4;21.5;13.5;3;29.8833432198;2;22.6043434143;14.0;7;38.9337024689;
29;4;22.5;12.5;3;30.1332073212;2;22.7600822449;14.0;7;39.5969734192;
30;4;21.0399627686;13.5;3;31.3830299377;2;20.9093170166;15.0;7;40.2235612869;
31;4;21.1149101257;14.8999996185;3;31.6815626621;2;20.0503005981;16.0;7;40.8074121475;
32;4;21.1894683838;15.5;3;31.9795489311;2;19.1816673279;17.0;7;41.344373703;
33;4;20.2632713318;16.9407901764;3;32.2758225203;2;18.302482605;18.0;7;41.8321943283;
34;4;19.6827468872;17.5;3;32.5692759752;2;17.4122428894;19.0;7;42.2703714371;
35;4;18.4071998596;18.9847774506;3;32.8588809967;2;17.2108345032;20.0;7;42.6598997116;
36;4;17.5;18.0079898834;3;33.1437048912;2;17.2984771729;21.0;7;43.0029563904;
37;4;17.3990135193;17.5;3;33.4229236841;2;17.3756656647;22.0;7;43.3025722504;
38;4;17.0;17.0568618774;4;33.6958318949;2;17.4430789948;23.0;8;43.5623226166;
39;4;18.4368915558;16.5;3;34.9618471861;2;17.5015220642;24.0;8;43.7860584259;
40;4;20.0;17.8999996185;3;35.2605108023;2;17.5518627167;25.0;8;43.9776916504;
41;4;20.6009597778;19.1362571716;3;35.552670002;2;17.5949802399;26.0;9;44.0;
42;4;20.3432121277;20.596786499;3;35.8381040096;2;17.6000003815;27.0;9;44.0;
43;4;22.2514305115;21.596786499;3;36.1166952848;2;18.6000003815;25.0;10;44.0;
44;4;22.9848747253;24.596786499;3;36.3884197474;2;17.6000003815;26.0;11;44.0;
45;4;23.8517608643;27.596786499;3;36.6533330679;2;17.6000003815;27.0;11;44.0;
46;4;24.9079818726;30.596786499;3;36.9115588665;2;18.6000003815;25.0;12;44.0;
47;4;26.1820220947;32.932472229;3;37.1632740498;2;19.6000003815;25.0;12;44.0;
48;4;27.0129776001;33.3480072021;4;37.4086979628;3;21.6000003815;26.0;11;45.0;
49;4;28.7226104736;32.5;4;37.6480787992;3;23.6000003815;27.0;12;45.1599999666;
50;4;28.1728019714;33.9954948425;4;37.8751749992;3;24.6000003815;28.0;12;45.3437439203;
51;4;28.2000007629;34.0500717163;5;38.0138032436;4;25.6000003815;29.0;12;45.5541238785;
52;4;29.4041423798;32.5;5;38.1544597149;4;25.8999996185;29.0;12;45.7941719294;
53;4;29.4463405609;32.5;5;38.2969683409;4;25.8999996185;29.8970870972;12;46.0669906139;
54;4;28.2000007629;34.1660575867;6;38.4411430359;5;25.8999996185;30.0334949493;11;46.375654459;
55;4;29.0161399841;33.1882705688;7;38.5867881775;5;26.4345226288;29.0;11;46.7230784893;
56;5;29.5760383606;32.5;6;38.7337001562;5;25.8999996185;30.0;11;47.1118502617;
57;5;28.7503128052;33.5;7;38.88166821;5;25.8999996185;30.5559253693;12;47.544028759;
58;5;29.6645011902;32.5;7;39.0304757357;6;26.8999996185;31.7720146179;12;49.0209121704;
59;5;29.1237678528;33.2805023193;7;39.1799018383;6;28.8047046661;31.0;12;49.7027899027;
60;5;29.1507492065;33.3042984009;7;39.3297219276;6;28.92212677;32.0;13;50.4524389505;
61;5;29.798915863;32.5;7;39.4797101021;6;29.0494556427;33.0;14;51.2703094482;
62;5;29.8439121246;32.5;10;40.629639864;6;29.1861419678;34.0;14;52.1553612947;
63;5;30.8888931274;33.5;10;40.8092856407;7;30.3312683105;35.8970870972;14;54.1049349308;
64;5;31.9337844849;34.5;10;40.9890153408;7;31.483537674;37.0334968567;14;55.2747224569;
65;5;31.9785251617;35.5;10;41.1686029434;7;32.1758117676;37.0;14;56.5226005316;
66;5;32.0230522156;36.5;12;42.6972663403;7;31.8025493622;39.0;14;57.844233036;
67;5;31.7223949432;38.9952735901;12;43.9992930889;7;31.9651069641;40.5559234619;14;59.2343589067;
68;5;32.8463020325;38.9791412354;12;45.1085962057;7;32.1266365051;41.6691017151;15;60.6870687008;
69;5;32.3511276245;40.2989196777;12;46.0605506897;8;33.1895179749;40.033493042;14;62.1960456371;
70;5;33.4373092651;39.5445022583;13;46.7397283316;8;31.8414611816;39.0;15;65.4386441708;
71;5;33.6268539429;39.6584396362;13;47.2295686007;9;31.3668994904;40.4199981689;14;68.4764509201;
72;5;32.2889518738;40.6826896667;13;47.7062324286;9;31.1551570892;40.7314720154;14;71.3485212326;
73;5;31.3567962646;40.7075042725;13;48.0773719549;9;29.532497406;41.957901001;14;73.848282814;
74;5;30.9834899902;41.7328681946;13;48.447404623;9;30.5184402466;41.0;14;76.2514877319;
75;5;31.0490608215;40.7587661743;13;48.8152699471;9;29.660610199;41.0;15;78.6130518913;
76;6;30.1068305969;40.785194397;11;73.1799498796;9;28.5514411926;42.0;16;80.782597065;
77;6;32.2667121887;40.812122345;15;75.2204812765;9;25.75;44.0;16;82.9340686798;
78;6;34.3584213257;41.8395385742;15;76.9421415329;9;25.75;43.0;16;85.0468072891;
79;6;35.4483375549;42.8674163818;16;78.3611112833;9;25.75;45.0;16;87.0994968414;
80;6;36.5362281799;43.895740509;15;79.5150859356;10;24.75;46.0;15;90.0710916519;
81;6;37.0378990173;44.0;15;80.4505866766;10;26.75;49.0;15;92.1219221354;
82;6;36.7051200867;45.9536094666;18;81.2135747671;10;28.015499115;53.0;16;93.9774923325;
83;8;34.7400436401;47.9831047058;16;81.5716629028;10;28.75;54.0;19;95.6820062399;
84;8;33.7743835449;49.012928009;17;81.8824408054;11;28.75;58.0;18;97.3126183748;
85;8;32.4210891724;52.0430526733;17;82.1841573715;11;29.75;59.0;18;98.8646662235;
86;8;32.5912361145;53.0734481812;16;82.4765729904;11;30.75;58.0;18;100.338602066;
87;8;30.6283969879;56.1040725708;16;82.7595221996;11;31.75;58.0;18;101.739330769;
88;8;29.6634273529;59.1128845215;16;83.032907486;11;29.75;61.0;19;103.075165987;
89;8;28.6963653564;61.1845207214;17;84.2966930866;11;30.75;62.0;19;104.356554985;
90;8;27.6963653564;63.2156257629;17;85.5708990097;11;31.75;65.0;19;106.529881954;
91;8;29.5721797943;68.228187561;18;85.8857910633;11;33.75;69.0;19;107.626339436;
92;9;30.5998420715;73.2594299316;18;86.1656192541;11;34.7999992371;73.0;19;108.730964184;
93;9;30.0;76.2906799316;17;86.3881673813;11;34.7999992371;77.0;20;109.845068812;
94;9;31.0;80.3218917847;19;86.6094092131;11;34.7999992371;81.0;18;110.967066765;
95;9;31.3999996185;79.3530426025;20;86.8292685747;11;34.7999992371;85.0;17;111.922197938;
96;9;32.1004981995;80.3840789795;19;87.0476801395;11;34.7999992371;88.0;17;112.891875148;
97;9;33.1231460571;82.4149627686;19;87.2645889521;11;33.7999992371;89.0;18;113.87301302;
98;10;32.4000015259;82.4456710815;20;87.4799472094;11;32.7999992371;90.0;19;114.849487424;
99;11;31.3999996185;85.4761581421;20;87.6937141418;11;32.7999992371;91.0;22;115.805292368;
100;11;31.3999996185;87.8865661621;21;87.8929452896;11;31.7999992371;92.0;22;116.725681186;
101;11;33.4000015259;86.1508483887;20;88.0440723896;11;31.75;93.0;22;117.598169208;
102;11;35.2000007629;85.1922988892;21;88.196526885;11;31.75;94.0;23;118.413245678;
103;11;36.2000007629;85.2332611084;23;88.3501901627;11;32.75;93.0;23;119.164720297;
104;11;34.2000007629;87.2736663818;17;88.5049370527;11;33.75;91.0;22;119.849691153;
105;11;33.2000007629;89.3135070801;20;88.660636425;11;33.75;94.0;22;120.46820116;
106;11;34.2000007629;88.3527145386;20;88.817150712;11;32.75;95.0;24;121.022687912;
107;12;35.2000007629;88.3912811279;20;89.9743366241;13;32.75;97.0;21;121.517341137;
108;12;37.2000007629;89.4291534424;22;90.2820453644;13;31.75;98.0;21;121.957467556;
109;13;39.8606834412;90.4663085938;22;90.6108976603;13;33.75;97.0;23;122.348933458;
110;13;40.2000007629;92.5027313232;23;90.9630640745;14;34.75;96.0;24;122.697719336;
111;13;41.2000007629;93.8423309326;23;92.654877305;14;34.75;98.0;25;122.900856972;
112;13;42.5419998169;95.0260620117;23;94.3842072487;14;35.7999992371;97.0;26;123.019767284;
113;13;42.5957756042;94.8133163452;24;97.138613224;15;35.7999992371;96.0;25;123.139961004;
114;13;44.4466934204;96.9534454346;24;98.9857177734;15;34.7999992371;98.0;26;123.261164665;
115;14;45.4713592529;99.0946502686;24;101.839331388;15;35.7999992371;97.0;29;123.383094311;
116;14;46.1249923706;103.236358643;24;104.74910295;15;35.7999992371;96.0;29;123.50545764;
117;14;49.4604873657;105.377998352;24;107.709079742;15;34.7999992371;98.0;30;123.838284731;
118;14;52.7791671753;110.519004822;26;109.684921503;15;35.7999992371;98.0;31;124.189937592;
119;14;54.5924720764;115.658813477;27;111.64142549;15;35.7999992371;98.0;31;124.559073925;
120;15;55.8286628723;118.796859741;26;113.573973894;15;34.7999992371;101.0;31;124.943902016;
121;15;55.616771698;122.858924866;26;116.47877419;15;35.7999992371;101.0;31;126.342187405;
122;15;62.985408783;126.065628052;31;118.472473621;15;36.7999992371;102.0;31;127.791282177;
123;15;61.7832565308;132.195404053;31;120.444870234;15;37.7999992371;107.0;31;129.289360523;
124;15;63.5409812927;131.866867065;32;122.393626809;15;40.7999992371;110.0;32;130.854313135;
125;16;63.6500320435;134.032440186;33;124.316137791;15;43.7999992371;111.0;32;131.485620141;
126;16;60.9259567261;139.19442749;38;127.209513903;15;44.7999992371;116.0;33;132.12274754;
127;16;58.8606567383;142.352508545;38;129.00818336;15;43.7999992371;120.0;33;132.762291908;
128;16;58.3031082153;143.506515503;38;134.384545445;15;43.7999992371;123.0;34;133.40098536;
129;16;54.0949172974;142.604293823;33;139.32054472;15;43.7999992371;125.0;31;134.035801411;
130;16;51.2472915649;144.706253052;36;143.856855631;15;43.7999992371;127.0;32;134.664044857;
131;16;48.8048553467;150.137588501;36;149.045253515;15;43.7999992371;129.0;34;135.28342092;
132;16;50.5924377441;149.247955322;36;152.856533527;15;43.7999992371;131.0;35;135.892076254;
133;16;49.7986221313;151.81262207;37;156.328957319;15;43.7999992371;133.0;35;136.488614678;
134;16;49.0236320496;158.052947998;39;159.681991696;15;42.7999992371;133.0;37;137.07208848;
135;16;50.2672424316;161.556732178;39;162.922076464;15;43.7999992371;135.0;39;137.641967773;
136;17;55.2672424316;153.370666504;37;165.860599995;15;43.7999992371;137.0;35;138.198093534;
137;17;62.2672424316;152.05960083;39;168.660790324;15;45.7999992371;139.0;36;138.740619183;
138;17;69.4672775269;153.319549561;39;171.249275088;16;46.7999992371;143.243972778;36;139.269946218;
