Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;6;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;6;20.3999996185;1;9.72500038147;10.5;5;21.0;
8;1;11.1199998856;10.1999998093;6;20.7264003754;1;9.72500038147;10.5;5;21.4200000763;
9;1;11.2179203033;10.3632001877;6;20.9903717041;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;11.2971115112;10.4951858521;6;22.0419120789;1;9.8956489563;10.8792181015;5;22.0;
11;1;11.6125736237;11.0209560394;6;22.9143505096;1;9.94999980927;11.0;5;23.5400009155;
12;1;11.8743057251;11.4571752548;6;23.6214065552;1;10.296500206;11.7700004578;6;24.8252849579;
13;1;12.8743057251;11.8107032776;6;24.1832637787;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;14.8743057251;12.0916318893;4;25.6226100922;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;16.3867835999;12.3113050461;4;25.9917595387;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;16.7975273132;12.4808797836;4;26.0605909824;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;18.7049598694;12.5;4;26.091766119;1;15.9499998093;13.879781723;6;28.0;
18;2;19.7143135071;12.5;4;26.1235172749;1;16.9500007629;14.0;6;28.0;
19;2;20.7238388062;12.5;4;26.1558350325;1;17.9500007629;14.0;6;28.0;
20;2;21.7335338593;12.5;4;26.1887089014;1;18.2999992371;14.0;6;28.0;
21;2;21.8566131592;12.5;6;26.2221269608;1;18.2999992371;14.0;6;28.0;
22;2;21.8666381836;12.5;6;26.2560760975;1;18.2999992371;14.0;6;28.0;
23;2;21.8768234253;12.5;6;26.2905418873;1;18.2999992371;14.0;7;28.0;
24;2;21.8871631622;12.5;7;26.3255085945;1;18.2999992371;14.0;7;28.0;
25;2;21.8976516724;12.5;8;26.3609591722;1;18.2999992371;14.0;7;28.0;
26;2;21.9082870483;12.5;8;26.3968753815;1;18.2999992371;14.0;7;28.0;
27;2;21.9190635681;12.5;8;26.4332377911;1;18.2999992371;14.0;7;28.0;
28;2;21.9299716949;12.5;8;26.4700255394;1;18.2999992371;14.0;7;28.0;
29;2;21.9410076141;12.5;8;26.5072168112;1;18.2999992371;14.0;8;28.0;
30;2;21.9521656036;12.5;8;26.5447884798;1;18.2999992371;14.0;8;28.0;
31;2;21.9634361267;12.5;8;26.5827163458;1;18.2999992371;14.0;8;28.0;
32;2;21.5;13.1330862045;8;26.6209751368;1;18.2999992371;14.0;8;28.0;
33;2;21.9862918854;12.5;8;26.6595385075;1;18.2999992371;14.0;8;28.0;
34;2;21.9978618622;12.5;8;26.6983793974;1;18.2999992371;14.0;8;28.0;
35;2;22.009513855;12.5;8;26.7374696732;1;18.2999992371;14.0;8;28.0;
36;2;22.0212402344;12.5;8;26.7767804861;1;18.2999992371;14.0;8;28.0;
37;2;21.5;13.2107124329;8;26.8162822723;1;18.2999992371;14.0;8;28.0;
38;2;21.5;13.2265129089;8;26.8559447527;1;18.2999992371;14.0;8;28.0;
39;2;21.5;13.2423782349;8;26.8957372904;1;18.2999992371;14.0;9;28.0;
40;2;22.0687217712;12.5;8;26.9356285334;1;18.2999992371;14.0;9;28.0;
41;2;21.5;13.2742509842;10;26.9755871296;1;18.2999992371;14.0;9;28.0;
42;2;22.0926761627;12.5;10;27.015581131;1;18.2999992371;14.0;10;28.0;
43;2;22.104675293;14.5;10;27.0555787086;1;18.2999992371;14.0;10;28.0;
44;2;22.1166725159;16.5;11;27.0955479145;1;18.2999992371;14.0;10;28.0;
45;2;22.1286640167;18.5;11;27.135456562;1;18.2999992371;14.0;10;28.0;
46;2;22.1406364441;20.5;11;27.17527318;1;18.2999992371;14.0;10;28.0;
47;2;22.1525821686;22.5;11;27.2149660587;1;18.2999992371;14.0;10;28.0;
48;2;22.1644897461;22.5;12;27.2545039654;1;18.2999992371;14.0;11;28.0;
49;2;22.1763515472;22.5;12;27.293856144;1;18.2999992371;15.0;11;28.0;
50;2;21.5;23.4175415039;12;27.3329925537;1;18.2999992371;16.0;11;28.0;
51;3;21.5;23.4331970215;9;42.3718836308;1;18.2999992371;17.0;11;28.0;
52;3;23.2115650177;23.5;9;43.1605007648;1;18.2999992371;18.0;12;28.0;
53;4;24.2231502533;24.5;8;43.8681900501;1;18.2999992371;19.0;12;28.0;
54;4;24.5;25.5;8;44.4940910339;1;18.2999992371;19.0;12;28.0;
55;4;25.5;26.5;8;45.0407011509;1;18.2999992371;19.0;12;28.0;
56;4;27.2573299408;27.5;8;45.5130076408;2;18.2999992371;19.0;12;28.0;
57;4;28.2685050964;27.5;8;45.9176163673;2;18.2999992371;19.0;12;28.0;
58;4;28.4013519287;27.5;8;46.2619621754;2;18.2999992371;19.0;12;28.0;
59;4;28.4815635681;27.5;8;46.5536756516;2;18.2999992371;19.0;12;28.0;
60;4;28.5498962402;27.5;8;47.7064116001;3;18.2999992371;19.0;11;28.0;
61;4;29.5869235992;28.5;9;47.7714214325;3;18.2999992371;19.0;10;28.0;
62;4;30.5974254608;29.5;11;47.8365154266;3;18.2999992371;19.0;11;28.0;
63;4;30.846408844;30.5;11;47.9016699791;3;18.2999992371;19.0;11;28.0;
64;4;30.8636169434;31.5;11;47.9668617249;3;18.2999992371;19.0;11;28.0;
65;4;28.6280021667;33.5;11;48.0320671797;3;18.2999992371;19.0;11;28.0;
66;4;27.6378688812;35.0779190063;13;48.097263217;3;16.2999992371;20.0;11;28.0;
67;4;25.7749996185;37.0943527222;14;48.1624264717;3;15.2999992371;21.0;12;29.0;
68;4;25.5;38.2871856689;13;49.839157939;3;17.2999992371;20.0;12;29.0399999619;
69;4;26.7002563477;38.634147644;13;51.2020306587;3;19.2999992371;21.0;12;29.0811839104;
70;4;26.952255249;40.0478134155;13;52.2961554527;3;20.2999992371;22.0;13;29.1235535145;
71;4;26.2123565674;42.3693084717;13;53.168741703;3;20.5527992249;23.0;14;29.1671074629;
72;4;27.2995033264;42.6165924072;14;53.7011475563;3;20.5625991821;24.0;14;29.211841464;
73;4;25.3168697357;44.6419372559;14;53.8099946976;3;20.2999992371;24.6059207916;14;29.2577478886;
74;4;25.3458442688;45.7580871582;14;53.9190138578;3;20.5829925537;24.0;15;29.3048160076;
75;4;24.3458442688;45.1245040894;14;54.0281208754;3;20.5935821533;24.0;16;29.3530313969;
76;4;23.3458442688;45.8114128113;14;54.1372308731;4;20.6044311523;24.0;15;29.4023760557;
77;4;22.3837242126;47.8388137817;15;54.2462594509;4;20.2999992371;24.7011871338;15;29.4528282881;
78;4;21.3458442688;47.86668396;15;54.3551225662;4;20.6268863678;24.0;15;29.5043625832;
79;4;20.3458442688;48.8949966431;14;54.4637362957;4;20.6384811401;24.0;15;29.5569496155;
80;4;19.4307308197;50.9237251282;14;54.5720170736;4;20.6503124237;24.0;15;30.4816952944;
81;4;19.0;50.9528427124;16;54.6798818111;4;20.8583812714;24.4200000763;15;31.1926062107;
82;4;18.0;53.4684181213;17;54.787248373;4;21.0183353424;24.7314720154;15;31.7366269827;
83;4;18.0;55.517326355;16;54.8940346241;4;20.7310562134;25.8683128357;15;31.915124774;
84;4;19.0;52.0;20;55.0001604557;4;20.75;25.9575614929;15;32.012506485;
85;4;18.0;56.0;20;55.1055459976;4;21.2028141022;25.0;15;32.1128802299;
86;4;19.0;55.6628723145;18;55.2101128101;4;20.75;26.0;15;32.2161393166;
87;4;19.0;54.7108612061;19;55.313783884;4;21.2486305237;25.0;16;32.3221564293;
88;4;18.0;56.7585296631;18;55.3923578262;4;20.75;26.0;16;32.4307832718;
89;4;19.0;55.7961807251;19;55.4547419548;4;21.2969264984;25.0;16;32.5418510437;
90;4;19.0;54.8273696899;19;55.5172214508;4;21.3219165802;25.0;17;32.6551704407;
91;5;18.0;56.8586120605;19;55.5797185898;4;18.75;27.0;17;32.7705330849;
92;5;19.0;55.8898620605;17;55.642154932;4;17.75;28.3852653503;17;32.8877117634;
93;5;19.0;53.3210754395;17;55.7044527531;4;16.75;29.4438552856;17;33.0064628124;
94;5;18.0;56.3522262573;19;55.7665348053;4;15.75;30.5032310486;18;33.126527071;
95;5;19.0;55.9832687378;19;55.8283243179;4;14.75;31.5632629395;18;33.2476322651;
96;5;19.0;55.0141601562;19;55.8897464275;4;14.0;32.6238174438;17;33.3694953918;
97;5;18.0;55.4448738098;18;55.9507274628;4;14.0;34.6238174438;17;33.4918251038;
98;5;19.0;53.0;19;57.0111958981;4;14.0;36.6238174438;18;33.6143243313;
99;5;20.0;53.0;19;57.1710826159;4;14.0;38.6238174438;17;33.7366936207;
100;5;20.0;56.0;19;57.3392212391;4;14.0;40.6238174438;17;33.8586332798;
101;5;21.0;56.0;20;57.5161128044;4;14.0;42.6238174438;18;33.9798471928;
102;5;21.0;56.0;22;57.7022505999;4;14.0;43.9899215698;20;34.1000447273;
103;5;20.0;59.0;22;57.8981084824;4;14.0;45.0500221252;20;34.2189440727;
104;5;21.0;58.0;23;58.1041287184;4;14.0;46.1094741821;20;34.3362751007;
105;5;21.0;57.0;22;58.3207066059;4;14.0;47.1681365967;21;34.4517817497;
106;5;20.0;59.0;22;58.5481734276;4;14.0;48.2258911133;22;34.5652227402;
107;5;21.0;58.0;21;58.7867794037;4;14.0;49.2826118469;20;34.6763758659;
108;6;21.0;57.0;21;59.0366737843;4;14.0;50.3381881714;18;34.7850370407;
109;6;20.0;59.0;20;59.29788661;4;14.0;51.3925170898;17;34.8910236359;
110;6;21.0;62.0;20;59.5703082085;4;15.0;49.4455108643;19;34.9941740036;
111;6;21.2000007629;65.0;20;59.8536729813;4;14.0;50.4970855713;19;35.0943484306;
112;6;21.2000007629;67.6064453125;21;60.1475429535;4;14.0;51.5471725464;20;35.1914291382;
113;6;21.2000007629;69.6397171021;21;60.4512960911;4;15.0;49.5957145691;21;35.2853198051;
114;6;21.0;69.672164917;21;61.7641189098;4;14.0;50.6426620483;21;35.3759460449;
115;6;22.0;70.7037658691;21;62.1150057316;4;14.0;51.6879730225;22;35.4632544518;
116;6;23.0;71.7345123291;23;64.07148242;4;15.0;49.731628418;22;35.5472106934;
117;7;23.236000061;74.8191070557;22;65.691190958;4;14.0;50.7736053467;22;35.6277999878;
118;7;24.2715969086;74.9029159546;24;67.0293867588;5;15.0;52.8138999939;22;36.7050247192;
119;8;23.3067092896;77.9857330322;24;68.1460450888;5;17.0;51.8525123596;22;36.9589034319;
120;9;24.3412628174;77.0673828125;23;68.9244419336;5;16.0;53.8894500732;22;37.2397456169;
