Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;2;6.0;12.8999996185;3;22.0;
2;1;9.0;10.0;5;20.0;2;7.15000009537;11.6999998093;3;22.0900000334;
3;1;9.0;10.0;5;20.0;2;8.16349983215;10.6999998093;3;22.1871190071;
4;1;9.0;10.0;5;20.0;2;8.32806777954;10.5;3;22.2917383909;
5;1;10.0;10.0;5;20.0;2;8.34376049042;10.5;3;22.4042263031;
6;1;11.0;10.0;5;20.0;2;9.46595096588;10.5;3;22.5249304771;
7;1;11.0;10.0;5;20.3999996185;2;10.0681095123;10.5;3;22.6541694403;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;10.0971889496;10.5;3;23.2287653685;
9;1;11.2179203033;10.3632001877;5;20.9903717041;2;10.2264719009;10.7100000381;3;23.7334493399;
10;1;11.2971115112;10.4951858521;5;22.0419120789;2;10.3400268555;10.8792181015;3;24.1532578468;
11;1;11.6125736237;11.0209560394;5;22.9143505096;2;10.4344825745;11.0;3;26.0129473209;
12;1;11.8743057251;11.4571752548;5;23.6214065552;2;10.8529129028;11.7700004578;3;27.6574776173;
13;1;13.6125736237;11.8107032776;6;24.1832637787;2;12.5872430801;12.4126424789;3;29.0951218605;
14;1;14.6125736237;12.0916318893;6;24.6226100922;2;14.5872430801;12.9308347702;3;30.3518810272;
15;1;15.6125736237;12.3113050461;6;24.9617595673;2;16.5872421265;13.3366470337;4;31.4625301361;
16;2;17.6125736237;12.4808797836;5;26.0;3;17.8879413605;13.6469516754;3;32.4630823135;
17;2;19.6125736237;12.5;4;26.0399999619;3;19.0082912445;13.879781723;3;33.2818861008;
18;2;20.9245738983;12.5;3;26.0811839104;3;20.138425827;14.0;3;33.9008235931;
19;2;21.8243560791;12.5;3;26.1235535145;3;21.2776870728;14.0;3;34.5557665825;
20;2;21.8370666504;12.5;3;26.1671074629;3;21.7750473022;14.0;3;35.2404661179;
21;2;21.8501319885;12.5;5;26.211841464;3;21.9291038513;14.0;3;35.9471020699;
22;2;21.8635520935;12.5;5;26.2577478886;3;22.0880966187;14.0;3;36.6665449142;
23;2;21.877325058;12.5;5;26.3048160076;3;22.2499713898;14.0;3;37.3887672424;
24;2;21.8914451599;12.5;6;26.3530313969;3;22.4124717712;14.0;3;38.1033678055;
25;2;21.5;12.8382577896;6;26.4023760557;3;22.5732574463;14.0;3;38.8001594543;
26;2;21.5;12.8505935669;6;26.4528282881;3;22.7300338745;14.0;3;39.4697523117;
27;2;19.9358482361;13.5;6;26.5043625832;3;22.8806934357;14.0;3;40.1040582657;
28;2;18.9513092041;14.5;6;26.5569496155;3;23.0234127045;14.0;3;40.6966657639;
29;3;17.9670848846;15.5;5;26.6105561256;3;23.1567497253;14.0;3;41.2430458069;
30;3;16.9831676483;16.5;5;26.6651450396;3;23.2796840668;14.0;3;41.7405805588;
31;3;15.99954319;17.5;5;26.72067523;3;23.3916301727;14.0;3;42.1884441376;
32;3;15.0162029266;18.5;6;26.7771017551;3;23.4923992157;14.0;3;42.5873603821;
33;3;14.5331306458;19.5;5;26.8343759775;3;23.5821552277;14.0;3;42.9393005371;
34;3;14.5503129959;20.5;5;26.8924454451;3;23.6613426208;14.0;3;43.2471542358;
35;4;14.5677337646;21.5;3;36.9512542486;3;23.7306098938;14.0;3;43.5144128799;
36;4;16.0;19.5;3;37.4107427597;3;23.7907428741;14.0;4;43.744893074;
37;4;16.0;21.3042964935;4;37.845249176;3;23.8425998688;14.0;4;43.9425086975;
38;4;17.0;22.3283405304;5;39.2534463406;3;23.8870639801;14.0;4;44.0;
39;4;20.0;20.7526035309;5;39.7246845961;3;23.8999996185;14.0;4;44.0;
40;4;21.0;21.8130607605;6;40.1869425774;3;23.8999996185;14.0;4;44.0;
41;4;22.0;22.8808898926;5;40.6320923567;3;23.8999996185;14.0;4;44.0;
42;4;24.0;20.95262146;6;41.0615949631;3;23.8999996185;16.0;4;44.0;
43;4;23.5082206726;22.0284423828;6;41.4772145748;3;23.8999996185;18.0;4;44.0;
44;4;23.6051368713;23.1085414886;7;41.8809093237;3;23.8999996185;20.0;4;44.0;
45;5;24.6916885376;21.1930847168;5;42.2747311592;3;21.8999996185;22.0;5;44.0;
46;5;26.5383033752;23.1930847168;6;42.6607375145;3;20.8999996185;24.0;6;44.0;
47;5;26.8367462158;25.1930847168;6;42.9368379116;3;19.8999996185;25.0;8;44.0;
48;5;28.6571121216;28.1930847168;7;43.1956205368;3;18.8999996185;26.0;8;44.0;
49;5;28.8500003815;31.1930847168;6;43.4665372372;3;17.8999996185;27.0;9;44.0;
50;5;30.6456508636;32.5;6;43.7494473457;3;17.6000003815;28.0;11;44.0;
51;5;30.8500003815;33.5;8;44.0440528393;3;17.6000003815;29.0;11;44.0;
