Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;6;20.0;2;9.14999961853;10.6999998093;4;22.0;
7;2;11.3000001907;10.0;5;21.3999996185;2;9.95000076294;10.5;4;22.0900000334;
8;2;11.4200000763;10.1999998093;5;21.7964004278;2;9.9702501297;10.5;4;22.618019104;
9;2;11.5389204025;10.3632001877;5;22.1345227957;2;10.0890541077;10.7100000381;4;23.0738848448;
10;2;11.6403570175;10.4951858521;5;23.2873874903;2;10.1916246414;10.8792181015;4;23.442843914;
11;2;11.9862165451;11.0209560394;5;24.268861413;2;10.2746400833;11.0;4;25.2073103189;
12;2;13.9862165451;11.4571752548;5;25.093021512;2;10.6716451645;11.7700004578;5;26.7482377291;
13;2;15.9862165451;11.8107032776;5;25.7803837061;2;12.3826637268;12.4126424789;5;28.074546814;
14;2;16.7341156006;12.0916318893;5;26.3539340496;2;14.3826637268;12.9308347702;5;29.2133922577;
15;2;16.9061813354;12.3113050461;5;26.8362411261;2;16.3826637268;13.3366470337;5;30.2012972832;
16;2;17.0508728027;12.4808797836;5;27.0267930031;2;17.6041641235;13.6469516754;5;31.0766849518;
17;2;18.9948215485;12.5;5;27.1883933544;2;18.696352005;13.879781723;5;31.7709991932;
18;2;20.0433006287;12.5;5;27.3593420982;2;19.7984752655;14.0;5;32.2698645592;
19;2;21.0945854187;12.5;6;27.5396113396;2;20.9107208252;14.0;5;32.8134241104;
20;2;22.1486663818;12.5;5;27.7290761471;2;21.383020401;14.0;5;33.400015831;
21;2;22.3187217712;12.5;5;27.9275052547;2;21.5150032043;14.0;5;34.0264167786;
22;2;22.3782520294;12.5;5;28.1345529556;2;21.6559429169;14.0;5;34.6877307892;
23;3;22.4403648376;12.5;4;28.3497540951;2;21.8047389984;14.0;6;35.3773875237;
24;3;22.5049266815;12.5;5;28.5725209713;2;21.9599113464;14.0;6;36.0872850418;
25;4;22.5717563629;12.5;4;28.8021440506;2;22.119638443;14.0;6;36.8080816269;
26;4;22.6406440735;12.5;4;29.0377955437;2;22.2818183899;14.0;6;37.5296325684;
27;4;22.7113380432;12.5;4;29.2785372734;2;22.4441661835;14.0;6;38.2415313721;
28;4;22.7835617065;12.5;4;29.523332119;2;22.6043434143;14.0;6;38.9337024689;
29;4;22.857000351;12.5;4;29.7710599899;2;22.7600822449;14.0;6;39.5969734192;
30;4;22.9313182831;12.5;4;31.0205359459;2;20.9093170166;15.0;7;40.2235612869;
31;4;22.5;13.8999996185;4;31.3105316162;2;20.0503005981;16.0;7;40.8074121475;
32;4;22.5;13.5;4;31.6009836197;2;19.1816673279;17.0;7;41.344373703;
33;4;22.4802970886;14.5;4;31.8906514645;2;18.302482605;18.0;7;41.8321943283;
34;4;21.8370666504;13.5;4;32.1783212423;2;17.4122428894;19.0;7;42.2703714371;
35;4;20.8501319885;13.5;5;32.4628299475;2;17.2108345032;20.0;7;42.6598997116;
36;4;20.7388496399;14.5;5;32.7430865765;2;17.2984771729;21.0;7;43.0029563904;
37;4;19.5;14.0030994415;5;33.0180923939;2;17.3756656647;22.0;7;43.3025722504;
38;4;20.5;15.0219268799;5;33.2869546413;2;17.4430789948;23.0;7;43.5623226166;
39;4;19.9059104919;13.5;5;33.5488985777;2;17.5015220642;24.0;7;43.7860584259;
40;4;19.5;14.0609502792;5;33.8032749891;2;17.5518627167;25.0;8;43.9776916504;
41;4;20.5;15.0811309814;5;34.0495634079;2;17.5949802399;26.0;8;44.0;
42;4;22.9513092041;18.0811309814;5;34.2873702049;3;17.6000003815;27.0;8;44.0;
43;4;24.9670848846;21.0811309814;5;34.5164246559;3;18.6000003815;25.0;8;44.0;
44;4;26.3549289703;24.0811309814;5;34.7365723848;3;17.6000003815;26.0;9;44.0;
45;4;26.4209728241;26.0811309814;6;34.9477660656;3;17.6000003815;27.0;9;44.0;
46;4;26.484331131;27.5;8;35.1500513554;3;18.6000003815;25.0;9;44.0;
47;4;26.5450153351;27.5;8;35.3435579538;3;19.6000003815;25.0;11;44.0;
48;4;26.6030654907;27.5;9;35.5284842253;4;20.6000003815;25.0;10;44.0;
49;4;26.6585464478;27.5;9;35.7050851583;4;21.6000003815;25.0;11;44.0;
50;5;26.7115249634;27.5;7;50.8736619949;6;24.6000003815;27.0;10;46.0;
51;5;27.1588745117;28.5;7;51.7845468521;6;27.6000003815;29.0;10;46.3199999332;
52;5;28.8103637695;29.5;7;52.5508821011;6;27.8999996185;30.0;11;46.6874878407;
53;5;28.8394527435;30.5;7;53.1999397278;6;27.8999996185;32.0;12;47.108247757;
54;5;28.8577957153;31.5;10;53.7704749107;6;27.8999996185;34.0;12;47.5883438587;
55;5;28.8762626648;32.5;10;54.2674274445;6;27.8999996185;34.0;13;48.1339812279;
56;5;28.8948307037;33.5;10;54.6973528862;6;27.8999996185;34.0;14;48.751308918;
57;5;28.9134788513;34.5;13;55.0676326752;6;27.8999996185;34.0;16;49.4461569786;
58;5;26.9321861267;36.5;13;55.3858423233;6;27.8999996185;34.0;17;50.2237005234;
59;5;26.2509231567;38.5;13;55.5655794144;6;27.8999996185;34.0;17;51.088057518;
60;5;26.2696743011;40.5;13;55.628036499;6;27.8999996185;34.0;18;52.0418243408;
61;6;26.2884101868;42.0999984741;10;65.690372467;6;27.8999996185;34.0;18;53.0855798721;
62;6;28.3071117401;42.0999984741;13;66.1525096893;6;27.8999996185;34.0;19;54.2173900604;
63;6;30.3257522583;43.0999984741;13;66.5887722969;7;27.8999996185;34.0;18;55.4323711395;
64;6;28.3443107605;46.0999984741;14;66.997823;7;27.8999996185;34.0;18;56.7223787308;
65;6;28.3627662659;49.0999984741;14;69.2977433205;7;27.8999996185;34.0;17;58.0758886337;
66;6;28.7999992371;50.5999984741;17;71.2385277748;7;27.8999996185;34.0;17;59.4781360626;
67;7;30.9683303833;50.3899993896;17;72.8646833897;7;27.8999996185;34.0;18;60.9115562439;
68;7;31.0628299713;52.6872596741;17;74.2237730026;7;27.8999996185;34.0;19;62.3565177917;
69;8;32.2390289307;52.9097442627;16;75.1983070374;7;27.8999996185;34.0;17;63.7923164368;
70;9;32.3762779236;53.7000007629;13;85.7066948414;7;27.8999996185;34.0;17;66.9141769409;
71;9;33.4489593506;54.7000007629;12;86.6710374355;7;26.0890007019;35.4199981689;16;69.7237682343;
72;9;32.5173301697;56.7000007629;12;87.4744131565;8;27.2291622162;34.7314720154;12;97.2419376373;
73;9;31.5539283752;58.7000007629;12;88.2212307453;9;30.3310565948;36.957901001;11;100.968325615;
74;9;30.5903186798;60.7000007629;14;88.9114770889;9;32.6993408203;39.0;11;104.138617992;
75;9;29.6264133453;62.7000007629;14;90.4063334465;9;33.7565040588;41.0;13;106.825043917;
76;9;29.6621246338;65.6999969482;15;91.9655047655;9;34.7999992371;43.0;14;108.92426765;
77;10;30.6973762512;67.6999969482;14;92.5584969521;9;32.7999992371;45.0;15;110.673967242;
78;10;31.7320861816;70.6999969482;14;93.129832983;9;32.7999992371;46.0;15;112.123323679;
79;10;32.7661819458;73.6999969482;15;93.6816241741;10;33.7999992371;48.0;14;114.047335386;
80;10;33.7995986938;76.6999969482;16;94.2163016796;10;34.7999992371;50.0;14;114.993842959;
81;12;33.4000015259;80.6999969482;15;94.7364683151;10;33.0654983521;53.0;15;115.863281131;
82;12;35.4000015259;82.6999969482;17;95.2447773218;10;31.7999992371;56.0;16;116.672232866;
83;13;35.8951873779;85.6999969482;16;95.6481482983;11;30.7999992371;59.0;15;118.423395753;
84;13;35.9253311157;88.6999969482;16;96.0129073858;11;32.75;59.0;15;119.953772187;
85;13;36.9545516968;88.6999969482;17;96.3900647163;11;35.75;61.0;15;120.604567766;
86;14;35.9828147888;91.6999969482;17;96.7795923948;11;37.75;63.0;17;121.33461237;
87;15;36.0101013184;96.5698242188;15;98.1813236475;11;35.75;67.0;17;122.150361419;
88;15;38.0363960266;97.6155776978;16;98.6349332333;11;34.75;71.0;17;123.057408094;
89;15;38.0616836548;101.662902832;15;99.101102829;11;34.75;75.0;18;124.059965968;
90;15;39.0859603882;104.615577698;17;99.5791423321;11;36.1309928894;79.0;18;125.160293698;
91;15;39.4462966919;106.615577698;25;100.068159461;11;37.1490135193;83.0;20;126.358106375;
92;17;38.1314926147;111.615577698;22;100.56705606;11;38.1676483154;87.0;20;127.650042415;
93;17;39.1527633667;113.615577698;20;101.074532747;11;39.1868896484;88.0;20;129.029271245;
94;17;39.1730499268;115.615577698;19;101.589098692;11;39.2567405701;90.0;21;130.485330701;
95;17;38.1923713684;120.615577698;19;102.073250294;12;39.2771911621;93.0;21;132.004271984;
96;17;40.2000007629;118.615577698;20;102.538666844;12;39.2982330322;96.0;21;133.569146633;
97;18;41.2000007629;121.615577698;19;103.008768439;12;39.3198547363;99.0;23;135.160820484;
98;18;42.4723930359;124.615577698;18;103.481472492;12;39.3420372009;102.0;25;136.759029627;
99;18;42.2000007629;123.615577698;20;103.954661608;13;40.3647651672;101.709823608;21;138.343544126;
100;19;41.2000007629;125.897972107;21;104.426229954;13;39.3880195618;105.261154175;23;139.895288467;
101;20;41.2000007629;127.982810974;20;104.894128442;14;39.4117736816;108.827362061;22;142.397270203;
102;20;41.2000007629;130.268157959;24;105.356407642;14;41.4360046387;110.401817322;23;143.885235548;
103;20;42.2000007629;132.353820801;22;105.811255693;15;42.4606819153;109.827362061;22;145.299993038;
104;20;42.2000007629;131.439575195;23;106.257030606;15;42.7999992371;110.827362061;23;146.63355577;
105;20;43.2000007629;131.52520752;25;106.692282319;15;43.7999992371;113.827362061;21;147.880940795;
106;21;44.2000007629;131.610519409;24;107.115770698;15;42.7999992371;116.827362061;21;149.039878845;
107;21;44.3499984741;131.695297241;24;107.526471138;15;42.7999992371;119.827362061;22;150.110445023;
108;21;44.3499984741;131.779342651;28;109.511046648;15;43.7999992371;122.827362061;23;152.094653964;
109;22;44.4759979248;131.218429565;28;111.554171324;15;47.7782287598;123.827362061;23;153.086058378;
110;23;44.6027297974;130.566619873;27;113.627631903;15;48.8306999207;127.827362061;22;153.897738099;
111;23;44.7291259766;129.928268433;27;115.701068878;15;50.2061347961;131.827362061;22;154.751302242;
112;23;44.8541259766;129.301513672;27;118.74416852;15;51.8499984741;132.607666016;22;156.535353065;
113;23;46.9766998291;127.393310547;27;121.768906355;15;50.8999977112;136.607666016;22;158.286110759;
114;23;50.4441604614;125.393310547;27;124.772650957;15;50.8999977112;139.607666016;23;159.985622048;
115;23;52.7077064514;125.393310547;24;127.740046263;15;51.8999977112;139.607666016;23;161.622586012;
116;23;54.967414856;126.393310547;21;130.681793332;15;50.8999977112;142.607666016;22;164.192442417;
117;23;57.2217178345;128.393310547;20;133.576984525;15;52.8999977112;143.607666016;22;165.696516752;
118;23;59.4692192078;131.393310547;20;136.427328467;15;55.8999977112;142.607666016;22;168.140526772;
119;23;61.7087097168;136.393310547;19;138.378464937;15;56.8999977112;145.607666016;22;170.592839479;
120;23;63.7117843628;143.393310547;20;141.161446452;15;59.8999977112;149.607666016;23;173.065769911;
121;23;66.3009338379;149.393310547;20;143.825579762;15;63.8999977112;151.607666016;25;174.571294665;
122;23;68.6128463745;154.393310547;21;146.395861506;15;65.9000015259;153.607666016;27;176.022951245;
123;23;70.3223342896;159.393310547;27;148.767083764;15;65.9000015259;158.607666016;27;177.297923088;
124;23;71.1937332153;163.393310547;28;151.05973053;15;67.9000015259;160.607666016;28;178.605986357;
125;23;71.560218811;167.393310547;27;153.378027916;15;71.89427948;162.607666016;27;179.94013834;
126;23;71.9269332886;171.393310547;28;155.659981251;15;72.5099105835;166.607666016;29;181.292333841;
127;23;72.2802352905;175.393310547;30;157.739364147;15;73.919921875;167.607666016;29;182.653733134;
128;23;72.5800094604;178.992279053;30;159.664909959;15;74.2016143799;167.907684326;30;184.015038252;
129;23;72.8349838257;181.377716064;30;162.11069262;15;73.482170105;171.907684326;31;185.366887569;
130;23;73.2037887573;183.580703735;30;164.283860087;15;74.7589035034;170.907684326;31;186.700273752;
131;23;76.2037887573;186.649093628;32;166.937067866;15;75.0292434692;171.189498901;28;188.006943345;
132;23;79.5858535767;192.719589233;31;169.407958031;15;74.2908325195;174.255752563;29;189.279729366;
133;23;84.9858551025;198.792098999;25;171.819281816;15;74.9636154175;175.324157715;30;190.512794018;
134;23;91.9858551025;201.005477905;26;174.003101587;15;75.9636154175;177.39465332;27;191.70174861;
135;23;96.9858551025;206.115066528;30;176.50091815;15;79.1524353027;181.101028442;28;192.843672752;
136;23;101.985862732;210.94442749;35;178.703457117;15;82.1524353027;184.251678467;29;193.937022209;
137;23;106.985862732;211.279785156;35;180.550809383;15;85.1524353027;183.405838013;29;194.981467009;
138;23;109.843200684;214.587936401;35;182.627709866;15;88.1524353027;186.563262939;32;195.977675915;
